field0	field1	field2	field3	field4
2909	Shriek of the Highborne - CRT	"local angle = 0
local maxMagnitude = startDistance * 3

transAngle = angle	

if progress < 0.3 then
	transMag = (1 - (((progress*3.33)-1)^2)) * 10
else
	transMag = (1 - (progress*1.43) +0.43) * 10
end


if progress <= .3 then
	transRight = (cos(progress*3000)) * 1 * (1-progress)
	transUp = (sin(progress*3000)) * 1 * (1-progress)
end"	0	3
2910	Parabola (High), Reversed - Experimental	"local angle = 0
local maxMagnitude = startDistance * .30

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = startDistance - 2 * distanceToFirePos"	0	1
2913	Spin (Yaw) (Pitch 90)	"
modelPitch = 90

modelYaw = progress * 600"	0	1
2914	Grow (1 -> 3) and Rotate	"local spinRate = 90
scale = 1 + 2 * progress
modelRoll = time * spinRate"	0	1
2915	Blue Dragon - Arcane Missile Barrage	"local missileSpread =  (360 / (missileCount)) 

local maxVertical = 4
local maxHorizontal = 8
local waitTime = 1
transUp = sin(missileSpread * missileIndex) * maxVertical * rand1
transRight = cos(missileSpread * missileIndex) * maxHorizontal * rand2

speedScalar = ((1 - progress) * rand3) + (progress * (missileIndex+1))
if time > waitTime then
	if speedScalar < 2 then
		speedScalar = 3
	end 
end
		


	

"	0	10
2916	Parabola (Pitch and Yaw Spin, Very Low)	"local angle = 0
local maxMagnitude = startDistance * 0.1
local spinRateP = 180
local spinRateY = 45

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude


modelPitch = time * spinRateP
modelYaw = time * spinRateY"	0	1
2917	Drunken Fountain (3 Missiles) (low)	"local angle = 0
local maxMagnitude = startDistance * .1

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)

local magnitude = transMag * .15

transRight = (sin((rand1 * 1000) + (time * 400)) + cos((rand3 * 1000) + (time * 60))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 300)) + cos((rand1 * 1000) + (time * 100))) * magnitude
transFront = transFront +
	(sin((rand3 * 1000) + (time * 300)) + cos((rand2 * 1000) + (time * 100))) * magnitude

speedScalar = 1 - (progress * .5)"	0	3
2918	Spear Thrust	"	speedScalar = 1 - progress
end"	0	1
2919	Parabola (Roll Spin, High)	"local angle = 0
local maxMagnitude = startDistance * .35

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 3000"	0	1
2920	Hagara Stinger Missile	"
transAngle = 0	

if (time > 7) then
--	speedAbs = distanceToImpactPos / (7 - time)
--else
	speedAbs = 100000
end
--

if progress < 0.4 then
	transMag = (1 - (((progress*3.33)-1)^2)) * 20
--	speedAbs = speedAbs * 0.4
elseif progress < 0.9 then
	transMag = (1 - (progress*1.43) +0.43) * 20
--	speedAbs = speedAbs * (progress^2)
else
	transMag = (1 - (progress*1.43) +0.43) * 20
end

"	0	3
2921	Spinning Staff Missile	"local spinRate = 360
local angle = 90
local maxMagnitude = startDistance * .1

modelYaw = time * spinRate
modelRoll = 90
modelPitch = time * spinRate

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
"	0	1
2922	Parabola (Roll Spin, Medium)	"local angle = 0
local maxMagnitude = startDistance * .20

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 3000"	0	1
2923	Spiral Flat (Sha Boss) JS 	"local numSpirals = -4
local minRadius = 1
local radius = minRadius + (3 * progress * (rand1 * 1.5))

local curAngle = numSpirals * progress * 360

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2"	0	5
2924	Parabola, 4 Missiles in Rapid Succession	"local angle = 0
local maxMagnitude = startDistance * .50
local spread = 5

speedScalar = 1 + (missileIndex * .2)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transUp = (rand2 - 0.5) * spread * progress"	0	4
2925	Parabola (-180 Pitch)	"local angle = 0
local maxMagnitude = startDistance * .15
modelPitch = -180

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude"	0	1
2926	Morchok Spike Throw	"local angle = 0
local maxMagnitude = startDistance * .15

modelPitch = -90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
"	0	1
2927	Parabola (Roll Spin, Very High)	"local angle = 0
local maxMagnitude = startDistance * .60
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelRoll = time * spinRate
"	0	1
2928	Parabola (Roll Spin, Very, Very High)	"local angle = 0
local maxMagnitude = startDistance * .90
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelRoll = time * spinRate
"	0	1
2929	Parabola (Intense Spin, High)	"local angle = 0
local maxMagnitude = startDistance * .30
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
modelRoll = time * spinRate * .5
modelYaw = time * spinRate * .75"	0	1
2930	Parabola (-90 Pitch, Accelerate)	"local angle = 0
local maxMagnitude = startDistance * .25
modelPitch = -90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

speedScalar = .1 + (time*time*time*time*time)/2000"	0	1
2931	Parabola (Pitch and Yaw Spin, Crazy)	"local angle = 0
local maxMagnitude = startDistance * 0.35
local spinRateP = 360
local spinRateY = 100

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude


modelPitch = time * spinRateP
modelYaw = time * spinRateY"	0	1
2932	Parabola (-180 Pitch)	"local angle = 0
local maxMagnitude = startDistance * .15
modelPitch = -180

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude"	0	1
2933	Soul Vortex (10 Missiles - No Kickback) Reverse	"local startAngle = 0
local degreesPerSec = 180
local maxMagnitude = 2.5
local maxKickBack = 0

--progress = 1 - progress

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude
transFront = startDistance - 2 * distanceToFirePos  --this would reverse the direction of the missile

--transUp = distanceToImpactPos - distanceToFirePos"	0	10
2934	Parabola (Pitch Spin, High, 12 Random Size)	"local angle = 0
local maxMagnitude = startDistance * .30 * (0.8 + 0.4*rand1)
local spinRate = 720 * (1 - 0.6*rand2)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
modelYaw = time * spinRate * (rand1-rand3)

scale = 1 + 2*rand2
speedScalar = 0.8 + 0.4*rand3"	0	12
2935	Quest - Catch! - Throw Ball	"local angle = 0
local maxMagnitude = (distanceToImpactPos)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

local spinRate = 45
modelPitch = time * spinRate

speedScalar = 1.2"	0	1
2936	Meteor Strike (15 Yards)	"local magnitude = 15

transUp = magnitude * ( 1 - progress )
"	0	1
2937	Meteor Strike (25 Yards)	"local magnitude = 25

transUp = magnitude * ( 1 - progress )
"	0	1
2938	Creature - Weapon Toss	"local angle = 0
local maxMagnitude = startDistance * 0.1
local spinRateP = 180
local spinRateY = 10

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude


modelPitch = time * spinRateP
modelYaw = time * spinRateY"	0	1
2941	Ring JS (10-15yd)	"local percentOfCircle = 0.5
local startAngle = 0

if missileIndex == 0 then
	radius = 10
elseif missileIndex == 1 then
	radius = 10.5
	startAngle = 60
elseif missileIndex == 2 then
	radius = 12
	startAngle = 120
elseif missileIndex == 3 then
	radius = 13
	startAngle = 180
elseif missileIndex == 4 then
	radius = 14.5
	startAngle = 240
else
	radius = 15
	startAngle = 300
end

local curAngle = (percentOfCircle * progress * 360) + startAngle

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = rand2

-- spin them a little so they look good from the side
modelRoll = 60 * rand3"	0	5
2942	Drunken Fountain (5 Missiles, High)	"local angle = 0
local maxMagnitude = startDistance * 1.5
transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)

local magnitude = transMag * .15

transRight = (sin((rand1 * 1000) + (time * 400)) + cos((rand3 * 1000) + (time * 60))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 300)) + cos((rand1 * 1000) + (time * 100))) * magnitude
transFront = transFront +
	(sin((rand3 * 1000) + (time * 300)) + cos((rand2 * 1000) + (time * 100))) * magnitude

speedScalar = 1 - (progress * .5)"	0	5
2943	Execution Sentence Hammer Strike	"local magnitude = 15

transUp = magnitude * ( 1 - progress )
transFront = distanceToImpactPos
faceImpactPos = 1
-- modelPitch = 270
"	0	1
2944	Execution Sentence Hammer Strike visual 2	"local magnitude = 15

transUp = magnitude * ( 1 - progress )
transFront = distanceToImpactPos
faceImpactPos = 1

"	0	1
2945	Warlock - Glyph - Shadow Bolt (A)	"local startAngle = 0
local degreesPerSec = 180
local maxMagnitude = 3
local maxKickBack = totalDistance / 3

transAngle = startAngle + (120) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude

-- Add Upward Arc
transUp = (progress * 2) - 1
transUp = (1 - (transUp * transUp)) * startDistance * .15

transFront = transFront + -distanceToFirePos * (1 - progress)"	0	1
2946	Warlock - Glyph - Shadow Bolt (B)	"local startAngle = 0
local degreesPerSec = 180
local maxMagnitude = 3
local maxKickBack = totalDistance / 3

transAngle = startAngle + (240) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude

-- Add Upward Arc
transUp = (progress * 2) - 1
transUp = (1 - (transUp * transUp)) * startDistance * .15

transFront = transFront + -distanceToFirePos * (1 - progress)"	0	1
2947	Warlock - Glyph - Shadow Bolt (C)	"local startAngle = 0
local degreesPerSec = 180
local maxMagnitude = 3
local maxKickBack = totalDistance / 3

transAngle = startAngle + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude

-- Add Upward Arc
transUp = (progress * 2) - 1
transUp = (1 - (transUp * transUp)) * startDistance * .15

transFront = transFront + -distanceToFirePos * (1 - progress)"	0	1
2948	Parabola (Counter-Pitch, Spinning)	"local angle = 0
local maxMagnitude = startDistance * .30


transUp = sin(progress*180)*maxMagnitude
modelPitch = cos(progress*180)*60



"	0	1
2949	Parabola copy	"local angle = 0
local maxMagnitude = startDistance * .15

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude"	0	1
2950	Parabola (U Shape)	"local angle = 180
local maxMagnitude = startDistance * .6

transAngle = angle
transMag = (progress * 2) - 1
transMag = 1 - (transMag * transMag)) * maxMagnitude)"	0	1
2951	Forward Spin (fast) + Parabola (Very High)	"local angle = 0
local maxMagnitude = startDistance * .6
local spinRate = 1080

modelPitch = time * spinRate
transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude"	0	1
2952	Ring JS Gandling	"local percentOfCircle = 0.75
local startAngle = 0

if missileIndex == 0 then
	radius = 9.5 * (1.5-progress)
elseif missileIndex == 1 then
	radius = 10 * (1-progress)
	startAngle = 60
elseif missileIndex == 2 then
	radius = 10.5 * (1.5-progress)
	startAngle = 120
elseif missileIndex == 3 then
	radius = 11 * (1.5-progress)
	startAngle = 180
elseif missileIndex == 4 then
	radius = 11.5 * (1.5-progress)
	startAngle = 240
else
	radius = 12 * (1.5-progress)
	startAngle = 300
end

local curAngle = (percentOfCircle * progress * 360) + startAngle

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = -rand2 * 2

-- spin them a little so they look good from the side
modelRoll = 60 * rand3"	0	6
2953	Parabola (Spin, Medium)	"local angle = 0
local maxMagnitude = startDistance * .20
local spinRate = 720

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate"	0	1
2954	Drunken Fountain (1 Missile) (Med)	"local angle = 0
local maxMagnitude = startDistance * 1.2

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)

local magnitude = transMag * .15

transRight = (sin((rand1 * 1000) + (time * 400)) + cos((rand3 * 1000) + (time * 60))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 300)) + cos((rand1 * 1000) + (time * 100))) * magnitude
transFront = transFront +
	(sin((rand3 * 1000) + (time * 300)) + cos((rand2 * 1000) + (time * 100))) * magnitude

speedScalar = 1 - (progress * .5)"	0	1
2955	Parabola (High) (Accelerate)	"local angle = 0
local maxMagnitude = startDistance * .30

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

speedScalar = 0.7 + 2 * progress"	0	1
2956	Parabola (Grow More)	"local angle = 0
local maxMagnitude = startDistance * .25

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

scale = progress
if (progress > 0.75) then
	scale = scale + 1.5*(progress-0.75)
end"	0	1
2957	Warlock - Soul Fire	"local angle = 0
local maxMagnitude = startDistance * .1

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

local outerWheelSpinRate = 360 	-- 1 spin / sec
local outerWheelMag = 1.5			-- 1 yard
local missileAngle = outerWheelSpinRate * time

if ( rand1 > 0.5 ) then
	missileAngle = missileAngle * -1
end

if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount-1)
	missileAngle = missileAngle + anglePerMissile * missileIndex

	if ( progress < 0.5 ) then 
		outerWheelMag = outerWheelMag * 0.5 + progress 
	else
		outerWheelMag = outerWheelMag * ( 0.25 + 0.75*(1-progress ))
	end

	transUp = outerWheelMag * cos ( missileAngle )
	transRight = outerWheelMag * sin ( missileAngle )
	transFront = -1.5 + 0.75 * progress
	scale = 0.25
	faceImpactPos = 1
else
	scale = 1
end



"	0	4
2958	Monk Scenario - Panda Weapon Parabola	"local angle = 0
local maxMagnitude = startDistance * .60
local spinRate = 1440
modelPitch = 90
modelYaw = -90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelYaw = time * spinRate
"	0	1
2959	Kramer Arrow Cone Test	"transUp = ((progress * (rand1 - .5)) * 5) + (progress * 5)
transRight = (progress * (rand2 - .5)) * 20

speedOffset = 1 + missileIndex * .5"	0	20
2960	Creature - Cleansing Waters Missile	transUp = progress * -2	0	1
2961	Circle around caster (1 Missile, 4yd)	"local percentOfCircle = 1
local startAngle = 0
local radius = 4

if missileIndex == 0 then
	startAngle = 0
--elseif missileIndex == 1 then
--	startAngle = 180
end

local curAngle = (percentOfCircle * progress * 360) + startAngle

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)
"	0	1
2962	Multi-Shot (3 Missiles, Slow Spin)	"-- spread out as the missiles travel
local outerWheelMag = 1.5 * progress
local missileAngle


if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	transAngle = anglePerMissile * missileIndex
end

modelPitch = progress * 500"	0	3
2963	Terrie\'s test missile script	"local startAngle = 0
local degreesPerSec = -180
local maxMagnitude = 1.2
local maxKickBack = 3

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude

speedScalar = .2 + 3 * progress * progress
"	0	3
2964	SZS - Water Splash	"local magnitude = 5
local angle = 0
local maxMagnitude = startDistance * .35

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

scale = 1 + 3 * time
speedScalar = 0.1 + 35 * progress * progress * progress * progress
transUp = magnitude * ( 1 - progress )"	0	1
2965	Multi-Shot (7 Missiles)	"-- spread out as the missiles travel
local outerWheelMag = 2.5 * progress
local missileAngle


if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	transAngle = anglePerMissile * missileIndex
end

transMag = outerWheelMag
"	0	7
2966	Volley (Fountain + Multi Shot)	"local angle = 0
local maxMagnitude = startDistance * 0.5

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

local noise = 2;
local outerWheelMag = 4 * (progress)

if ( missileIndex > 12 ) then 
	outerWheelMag = outerWheelMag * 2;
end

local count = missileCount / 2 

local smallAngle = (360/count ) * missileIndex 
local transRight = math.cos(smallAngle) * outerWheelMag + rand1*noise ;
local transFront = math.sin(smallAngle) * outerWheelMag + rand2*noise ;"	0	24
2967	Elemental Blast (Missile A)	"local startAngle = 90
local degreesPerSec = 0
local maxMagnitude = 1.75
local maxKickBack = 5

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude
"	0	1
2968	Elemental Blast (Missile B)	"local startAngle = 0
local degreesPerSec = 0
local maxMagnitude = 1.75
local maxKickBack = 5

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude
"	0	1
2969	Elemental Blast (Missile C)	"local startAngle = 270
local degreesPerSec = 0
local maxMagnitude = 1.75
local maxKickBack = 5

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude
"	0	1
2970	Paladin - Denounce	"local angle = 0
local maxMagnitude = startDistance * .05

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

local outerWheelSpinRate = 360 	-- 1 spin / sec
local outerWheelMag = 1.5			-- 1 yard
local missileAngle = outerWheelSpinRate * time

if ( rand1 > 0.5 ) then
	missileAngle = missileAngle * -1
end

if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount-1)
	missileAngle = missileAngle + anglePerMissile * missileIndex

	if ( progress < 0.5 ) then 
		outerWheelMag = outerWheelMag * 0.5 + progress 
	else
		outerWheelMag = outerWheelMag * ( 0.25 + 0.75*(1-progress ))
	end

	transUp = outerWheelMag * cos ( missileAngle )
	transRight = outerWheelMag * sin ( missileAngle )
	transFront = -1.5 + 0.75 * progress
	scale = 0.25
else
	scale = 1
end

faceImpactPos = 1


"	0	4
2971	Spin (Pitch 90)	"local spinRate = 90

modelPitch = time * spinRate"	0	1
2972	Dark Shaman - Shadow Storm Visual - SLG	"local percentOfCircle = 0.5
local startAngle = 0
local radius = 12

if missileIndex == 1 then
	startAngle = 60
elseif missileIndex == 2 then
	startAngle = 120
elseif missileIndex == 3 then
	startAngle = 180
elseif missileIndex == 4 then
	startAngle = 240
elseif missileIndex == 5 then
	startAngle = 300
end

local curAngle = (percentOfCircle * progress * 360) + startAngle

transFront = (sin(curAngle) * radius) 
transRight = (cos(curAngle) * radius)
"	0	6
2973	Parabola (Grow, Pitch -90)	"local angle = 0
local maxMagnitude = startDistance * .15
modelPitch = -90
scale = 1 + (1.5 * progress)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude"	0	1
2974	Dread Spray (Shotgun) JS	"-- creates a shotgun spray of missiles for use in cone spells
-- the missiles will have some randomness to their spread and speed
-- this version contains special logic for dread spray that allows the missiles near the edges
-- of the cone to stop in m"	0	10
2975	Gordoth Intro - Dark Channeling - SLG	"local angle = 0
local maxMagnitude = startDistance * .5

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

transFront = -distanceToFirePos * (1 - progress)

local magnitude = transMag * .15

transRight = (sin((rand1 * 1000) + (time * 400)) + cos((rand3 * 1000) + (time * 60))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 300)) + cos((rand1 * 1000) + (time * 100))) * magnitude
transFront = transFront +
	(sin((rand3 * 1000) + (time * 300)) + cos((rand2 * 1000) + (time * 100))) * magnitude

speedScalar = 1 - (progress * .5)
"	0	1
2976	Spin (Roll) - 720	"local spinRate = 720

modelRoll = time * spinRate"	0	1
2977	Monk - Soothing Mists	"local startAngle = 0
local degreesPerSec = -180
local maxMagnitude = 1.2
local maxKickBack = 3

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude

speedScalar = .2 + 3 * progress * progress"	0	3
2978	Snake (half amp, rand wave, half freq)	"local waveHeight = 0.3 + (rand2 * 0.2)
local wavesPerSec = 1.0 + (rand2 * 0.5)

transRight = waveHeight * sin(time * wavesPerSec * 360) * ( 1 - progress ) * 2"	0	1
2979	Priest - Halo	"local angle = -90
local maxMagnitude = startDistance * .2
local spinRate = 720

modelRoll = 90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelYaw = time * spinRate


	local dist = distanceToFirePos

	local a = 1.01 --Smoothness
	local b = 25 --Horizontal Shift
	local c = 2 --Horizontal Scale
	local d = 0.9 --Vertical Scale
	local e = 0.1 --Vertical Shift
	local f = 4 --Tightness

	scale = d * math.pow(a, -math.pow((dist-b)/c,f))+e"	0	1
2981	Priest - Halo Cosmetic	"local radius = (progress * 35)

local curAngle = progress * 90
if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount - 1)
	curAngle = curAngle + anglePerMissile * missileIndex
end

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)


	local dist = distanceToFirePos

	local a = 1.01 --Smoothness
	local b = 25 --Horizontal Shift
	local c = 2 --Horizontal Scale
	local d = 0.95 --Vertical Scale
	local e = 0.05 --Vertical Shift
	local f = 4 --Tightness
	local g = 0.015 --Linear Scale by Dist

	scale = d * math.pow(a, -math.pow((dist-b)/c,f)) + e + g*dist"	0	32
2982	Sha of Fear - 3 Missiles in Rapid Succession	"local angle = 0
local maxMagnitude = startDistance * .2
local spread = 2

-- lower is closer
local distBetweenMissiles = 0.1


speedScalar = 1 - (missileIndex * distBetweenMissiles)

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

-- missile impact location variance left/right/up/down. don\'t mess with the first impact
if missileIndex > 0 then
	transUp = (rand2 - 0.5) * spread * progress
	transRight = (rand2 - 0.5) * spread * progress
end

if missileIndex == 0 then
	scale = 2
elseif missileIndex == 1 then
	scale = 1.25
else
	scale = 0.75
end"	0	3
2983	Circle around caster (1 Missile, 2yd)	"local percentOfCircle = 1
local startAngle = 0
local radius = 2

if missileIndex == 0 then
	startAngle = 0
--elseif missileIndex == 1 then
--	startAngle = 180
end

local curAngle = (percentOfCircle * progress * 360) + startAngle

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)
"	0	1
2984	Monk - Eminence Heal	"
transFront = startDistance - 2 * distanceToFirePos  --this would reverse the direction of the missile

local waveHeight = .8
local wavesPerSec = 2

transRight = waveHeight * sin(time * wavesPerSec * 360) * ( 1 - progress ) * 2"	0	1
2985	Self-Pitch and Hit	"if time < .1 then transUp = 0 end
if time <= .5 then 
	transUp = transUp + .25
	speedAbs = .1
	transMag = .1 
else 
	local maxMagnitude = startDistance * .1
	speedAbs = time*30+(time-1)
	transAngle = 0
	transMag = (progress * 2) - 1
	transMag = (1 - (transMag * transMag)) * maxMagnitude
end
"	0	1
2986	Priest - Holy Spread	"local angle = -90
local maxMagnitude = startDistance * .2
local spinRate = 720

--modelRoll = 90

--transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
--modelPitch = time * spinRate

if (distanceToFirePos>30) then 
	scale = 1
else
	scale = 0.1 + 0.9*distanceToFirePos/30
end

--scale = distanceToFirePos/40

--[[
	local dist = distanceToFirePos

	local a = 1.01 --Smoothness
	local b = 25 --Horizontal Shift
	local c = 2 --Horizontal Scale
	local d = 0.9 --Vertical Scale
	local e = 0.1 --Vertical Shift
	local f = 4 --Tightness

	scale = d * math.pow(a, -math.pow((dist-b)/c,f))+e
--]]"	0	1
2987	3 Missiles in Rapid Succession	"-- lower is closer
local distBetweenMissiles = 0.1
-- spread out as the missiles travel
local outerWheelMag = 0.5 * progress
local missileAngle

speedScalar = 1 - (missileIndex * distBetweenMissiles)

if (missileIndex > 0) then
	local anglePerMis"	0	3
2988	Rogue - Shuriken Toss	"local spread = 1.2

local startAngle = 360 * missileIndex / missileCount;
local degreesPerSec = 360

transAngle = startAngle  -- + (time * degreesPerSec) 

transMag = spread * (missileCount - missileIndex) / missileCount;

local spinRate = 360
modelRoll = time * spinRate + 360*rand1

transFront = distanceToImpactPos * progress * missileIndex / missileCount;

if ( math.fmod(missileIndex,2) == 1 ) then
    transAngle = transAngle + 180
end

if ( math.fmod(missileIndex,3) == 1 ) then
    transAngle = transAngle + 30 * rand1;
elseif ( math.fmod(missileIndex,3) == 2 ) then
    transAngle = transAngle + 90 * rand2;
end"	0	3
2989	Divine Star	"local waveHeight = -0.3 - (rand2 * 0.2)
local wavesPerSec = 1.0 + (rand2 * 0.5)

transRight = waveHeight * sin(time * wavesPerSec * 360) * ( 1 - progress ) * 2


if (time>1.0) then
	local expectedProgress = (6/30) + ((time-1)*24/30)
	local actualProgress = 1-(distanceToImpactPos/totalDistance)
	local missingProgress = expectedProgress-actualProgress
	local distanceToCatchUp = missingProgress*totalDistance	

	speedOffset = distanceToCatchUp * 10 * (time-1)

	----Also tried this way and seemed to be slightly off, 
	----due to it basically being laggy if your speed changes
	--speedAbs = totalDistance
end
"	0	1
2990	Glaive Toss Left	"local glaiveCurveWidth = 8
transRight = cos(progress * 90) * (progress * glaiveCurveWidth)

if (startDistance>0) then
	speedAbs = 18 * (totalDistance / startDistance)
end"	0	1
2991	Glaive Toss Right	"local glaiveCurveWidth = -8
transRight = cos(progress * 90) * (progress * glaiveCurveWidth)

if (startDistance>0) then
	speedAbs = 18 * (totalDistance / startDistance)
end
"	0	1
