id	map	pos_x	pos_y	pos_z	m_name_lang	
3170	870	2643.247	-509.5451	322.5644	"The Jade Forest, Horde GY"
3212	974	-4246.71	6378.15	13.1167	"Darkmoon Island, First Aid GY"
3236	1	-3789.75	1251.75	160.258	"Feralas, Dire Maul Dungeon GY (North)"
3238	1	-3788.93	934.814	161.026	"Feralas, Dire Maul Dungeon GY (East)"
3240	1	-3789.75	1251.75	160.258	"Feralas, Dire Maul Dungeon GY (West)"
3244	0	3158.43	-4049.22	103.305	"Eastern Plaguelands, Stratholme (Back Entrance)"
3253	870	528	-620	259	"Valley of the Four Winds, Temp GY"
3295	860	1236.24	3553.32	101.963	"The Wandering Isle, Starting Area GY"
3297	860	1060.84	3271.03	129.212	"The Wandering Isle, Hot Springs GY"
3299	860	642.627	3042.32	76.838	"The Wandering Isle, Farm Area GY"
3301	860	754.915	3555.37	141.492	"The Wandering Isle, Temple Town GY"
3303	860	940.417	4073.98	198.898	"The Wandering Isle, Wind Area Town GY"
3305	860	900.036	4341.63	243.176	"The Wandering Isle, Staff Forest GY"
3307	860	405.762	3558.68	78.714	"The Wandering Isle, Bamboo Forest GY"
3403	0	-8831.811	629.4393	94.3551	"Stormwind City - Scroll of Resurrection Alliance Start"
3404	1	1590.264	-4370.757	20.98987	"Orgrimmar - Scroll of Resurrection Horde Start"
3424	860	1564.53	3644.01	44.54422	"Shen-zin Su - North Side - Corpse Catcher 001"
3425	860	1566.125	3563.288	42.04467	"Shen-zin Su - North Side - Corpse Catcher 002"
3426	860	1561.004	3486.858	42.60037	"Shen-zin Su - North Side - Corpse Catcher 003"
3427	860	1561.754	3415.133	46.20182	"Shen-zin Su - North Side - Corpse Catcher 004"
3428	860	1536.292	3333.205	66.17711	"Shen-zin Su - North Side - Corpse Catcher 005"
3429	860	1524.056	3272.281	61.76025	"Shen-zin Su - North Side - Corpse Catcher 006"
3430	860	1499.974	3216.15	42.3684	"Shen-zin Su - North Side - Corpse Catcher 007"
3431	860	1470.738	3148.868	40.6985	"Shen-zin Su - North Side - Corpse Catcher 008"
3432	860	1434.828	3082.717	39.28411	"Shen-zin Su - North Side - Corpse Catcher 009"
3433	860	1406.87	3007.885	40.99231	"Shen-zin Su - North Side - Corpse Catcher 010"
3434	860	1372.714	2947.79	46.97655	"Shen-zin Su - North Side - Corpse Catcher 011"
3435	860	1341.057	2897.385	72.2211	"Shen-zin Su - North Side - Corpse Catcher 012"
3436	860	1296.307	2858.992	71.07771	"Shen-zin Su - North Side - Corpse Catcher 013"
3437	860	1254.08	2823.889	48.22213	"Shen-zin Su - North Side - Corpse Catcher 014"
3438	860	1196.375	2790.148	44.16423	"Shen-zin Su - East Side - Corpse Catcher 001"
3439	860	1143.696	2763.243	37.1381	"Shen-zin Su - East Side - Corpse Catcher 002"
3440	860	1084.835	2730.686	39.98467	"Shen-zin Su - East Side - Corpse Catcher 003"
3441	860	1027.318	2705.269	38.70249	"Shen-zin Su - East Side - Corpse Catcher 004"
3442	860	959.5538	2694.967	38.56165	"Shen-zin Su - East Side - Corpse Catcher 005"
3443	860	889.1059	2685.17	41.84063	"Shen-zin Su - East Side - Corpse Catcher 006"
3444	860	833.993	2683.687	40.87788	"Shen-zin Su - East Side - Corpse Catcher 007"
3445	860	776.8004	2691.885	41.67358	"Shen-zin Su - East Side - Corpse Catcher 008"
3446	860	718.7952	2705.107	42.34249	"Shen-zin Su - East Side - Corpse Catcher 009"
3447	860	674.4514	2718.92	41.7667	"Shen-zin Su - East Side - Corpse Catcher 010"
3448	860	631.9792	2733.753	39.47038	"Shen-zin Su - East Side - Corpse Catcher 011"
3449	860	593.7726	2754.103	40.01049	"Shen-zin Su - East Side - Corpse Catcher 012"
3450	860	551.0313	2774.858	42.91978	"Shen-zin Su - East Side - Corpse Catcher 013"
3451	860	508.1042	2794.18	42.68969	"Shen-zin Su - East Side - Corpse Catcher 014"
3452	860	475.5313	2821.318	47.19268	"Shen-zin Su - East Side - Corpse Catcher 015"
3453	860	434.4115	2850.501	66.42664	"Shen-zin Su - East Side - Corpse Catcher 016"
3454	860	408.6788	2873.178	72.73073	"Shen-zin Su - East Side - Corpse Catcher 017"
3455	860	378.776	2898.675	70.64085	"Shen-zin Su - East Side - Corpse Catcher 018"
3456	860	363.0868	2939.691	55.74236	"Shen-zin Su - East Side - Corpse Catcher 019"
3457	860	340.0104	2981.912	46.46934	"Shen-zin Su - East Side - Corpse Catcher 020"
3458	860	319.3056	3006.174	40.81131	"Shen-zin Su - South Side - Corpse Catcher 001"
3459	860	294.4583	3055.583	37.81055	"Shen-zin Su - South Side - Corpse Catcher 002"
3460	860	284.9063	3099.949	35.86514	"Shen-zin Su - South Side - Corpse Catcher 003"
3461	860	259.7344	3139.614	41.05075	"Shen-zin Su - South Side - Corpse Catcher 004"
3462	860	239.9931	3185.904	40.83601	"Shen-zin Su - South Side - Corpse Catcher 005"
3463	860	220.8594	3228.909	45.58259	"Shen-zin Su - South Side - Corpse Catcher 006"
3464	860	206.1493	3272.407	63.15624	"Shen-zin Su - South Side - Corpse Catcher 007"
3465	860	199.7413	3302.868	72.60304	"Shen-zin Su - South Side - Corpse Catcher 008"
3466	860	197.5035	3338.204	68.10722	"Shen-zin Su - South Side - Corpse Catcher 009"
3467	860	184.2622	3401.864	68.42137	"Shen-zin Su - South Side - Corpse Catcher 011"
3468	860	193.4844	3445.992	62.94864	"Shen-zin Su - South Side - Corpse Catcher 012"
3469	860	195.8854	3497.436	66.74459	"Shen-zin Su - South Side - Corpse Catcher 013"
3470	860	196.0504	3537.658	67.73157	"Shen-zin Su - South Side - Corpse Catcher 014"
3471	860	198.6545	3568.836	65.6452	"Shen-zin Su - South Side - Corpse Catcher 015"
3472	860	201.9531	3605.153	58.84105	"Shen-zin Su - South Side - Corpse Catcher 016"
3473	860	200.4809	3643.256	63.92672	"Shen-zin Su - South Side - Corpse Catcher 017"
3474	860	196.7257	3683.341	59.33151	"Shen-zin Su - South Side - Corpse Catcher 018"
3475	860	200.4028	3720.294	62.12672	"Shen-zin Su - South Side - Corpse Catcher 019"
3476	860	193.75	3759.678	57.39397	"Shen-zin Su - South Side - Corpse Catcher 020"
3477	860	202.2778	3790.753	58.81757	"Shen-zin Su - South Side - Corpse Catcher 021"
3478	860	200.4462	3829.896	63.14037	"Shen-zin Su - South Side - Corpse Catcher 022"
3479	860	196.0087	3867.314	57.8648	"Shen-zin Su - South Side - Corpse Catcher 023"
3480	860	191.1962	3904.99	54.4026	"Shen-zin Su - South Side - Corpse Catcher 024"
3481	860	187.875	3945.068	51.43816	"Shen-zin Su - South Side - Corpse Catcher 025"
3482	860	197.5295	4003.345	35.7829	"Shen-zin Su - South Side - Corpse Catcher 026"
3483	860	208.2326	4044.053	44.48311	"Shen-zin Su - South Side - Corpse Catcher 027"
3484	860	216.276	4081.786	40.65278	"Shen-zin Su - South Side - Corpse Catcher 028"
3485	860	237.3056	4116.34	41.67934	"Shen-zin Su - South Side - Corpse Catcher 029"
3486	860	259.3438	4144.765	41.13117	"Shen-zin Su - South Side - Corpse Catcher 030"
3487	860	280.2517	4191.956	54.4215	"Shen-zin Su - South Side - Corpse Catcher 031"
3488	860	301.2656	4223.851	57.36802	"Shen-zin Su - South Side - Corpse Catcher 032"
3489	860	332.0417	4247.878	58.56135	"Shen-zin Su - West Side - Corpse Catcher 001"
3490	860	346.9271	4276.779	88.9084	"Shen-zin Su - West Side - Corpse Catcher 002"
3491	860	370.7118	4302.083	118.6132	"Shen-zin Su - West Side - Corpse Catcher 003"
3492	860	403.1875	4321.738	122.4476	"Shen-zin Su - West Side - Corpse Catcher 004"
3493	860	428.3403	4363.182	122.5759	"Shen-zin Su - West Side - Corpse Catcher 005"
3494	860	450.5156	4389.782	90.00536	"Shen-zin Su - West Side - Corpse Catcher 006"
3495	860	478.1875	4422.509	63.60132	"Shen-zin Su - West Side - Corpse Catcher 007"
3496	860	508.5764	4450.868	54.38227	"Shen-zin Su - West Side - Corpse Catcher 008"
3497	860	569.1337	4484.922	55.75066	"Shen-zin Su - West Side - Corpse Catcher 009"
3498	860	610.0989	4513.346	66.75913	"Shen-zin Su - West Side - Corpse Catcher 010"
3499	860	653.8004	4540.276	78.76381	"Shen-zin Su - West Side - Corpse Catcher 011"
3500	860	699.1371	4559.464	92.25101	"Shen-zin Su - West Side - Corpse Catcher 012"
3501	860	734.9792	4571.659	109.7913	"Shen-zin Su - West Side - Corpse Catcher 013"
3502	860	787.1215	4590.435	152.8087	"Shen-zin Su - West Side - Corpse Catcher 014"
3503	860	817.7621	4602.065	172.0493	"Shen-zin Su - West Side - Corpse Catcher 015"
3504	860	844.9202	4606.695	179.3399	"Shen-zin Su - West Side - Corpse Catcher 016"
3505	860	873.7465	4610.086	180.1689	"Shen-zin Su - West Side - Corpse Catcher 017"
3506	860	919.4149	4595.794	165.3228	"Shen-zin Su - West Side - Corpse Catcher 018"
3507	860	959.8715	4582.386	135.673	"Shen-zin Su - West Side - Corpse Catcher 019"
3508	860	994.0121	4569.074	108.2518	"Shen-zin Su - West Side - Corpse Catcher 020"
3509	860	1036.962	4557.194	88.06474	"Shen-zin Su - West Side - Corpse Catcher 021"
3510	860	1079.153	4537.799	75.44324	"Shen-zin Su - West Side - Corpse Catcher 022"
3511	860	1123.41	4535.893	55.39446	"Shen-zin Su - West Side - Corpse Catcher 023"
3512	860	1171.153	4521.708	34.4446	"Shen-zin Su - West Side - Corpse Catcher 024"
3513	860	1218.087	4497.483	33.61501	"Shen-zin Su - West Side - Corpse Catcher 025"
3514	860	1262.665	4471.366	27.0304	"Shen-zin Su - West Side - Corpse Catcher 026"
3515	860	1301.481	4421.377	53.12581	"Shen-zin Su - West Side - Corpse Catcher 027"
3516	860	1329.241	4393.278	79.65057	"Shen-zin Su - West Side - Corpse Catcher 028"
3517	860	1346.226	4363.113	93.12926	"Shen-zin Su - West Side - Corpse Catcher 029"
3518	860	1366.648	4320.408	92.11926	"Shen-zin Su - West Side - Corpse Catcher 030"
3519	860	1403.557	4274.109	60.93376	"Shen-zin Su - West Side - Corpse Catcher 031"
3520	860	1432.484	4238.199	43.67904	"Shen-zin Su - West Side - Corpse Catcher 032"
3521	860	1462.13	4191.206	43.0873	"Shen-zin Su - West Side - Corpse Catcher 033"
3522	860	1486.599	4143.282	35.49832	"Shen-zin Su - West Side - Corpse Catcher 034"
3523	860	1514.917	4081.761	34.7788	"Shen-zin Su - West Side - Corpse Catcher 035"
3524	860	1536.111	4020.122	31.64646	"Shen-zin Su - West Side - Corpse Catcher 036"
3525	860	1547.679	3970.512	39.94515	"Shen-zin Su - West Side - Corpse Catcher 037"
3526	860	1551.677	3914.786	49.55748	"Shen-zin Su - West Side - Corpse Catcher 038"
3527	860	1553.891	3859.185	49.45312	"Shen-zin Su - West Side - Corpse Catcher 039"
3528	860	1557.122	3809.308	44.37895	"Shen-zin Su - West Side - Corpse Catcher 040"
3529	860	1570.62	3756.878	31.13509	"Shen-zin Su - West Side - Corpse Catcher 041"
3530	860	1585.818	3706.159	23.07611	"Shen-zin Su - West Side - Corpse Catcher 042"
3531	860	1586.431	3653.24	24.36897	"Shen-zin Su - West Side - Corpse Catcher 043"
3549	999	-3815.885	-4793.408	10.82775	"Theramore Scenario - Rez Loc, Horde"
3552	998	1889.372	1156.542	15.07662	"Valley of Power - BG - Graveyard - Alliance (Rectangle)"
3553	998	1675.799	1522.344	16.76312	"Valley of Power - BG - Graveyard - Horde (Rectangle)"
3554	998	838.3733	1266.111	5.213761	"Valley of Power - BG - Graveyard - Alliance (Circle)"
3560	870	-297.4792	-2878.826	11.87226	"The Jade Forest, Swamp GY East"
3564	870	74.44791	-2086.658	45.89009	"The Jade Forest, Fox Grove GY"
3565	870	1020.297	-2354.851	155.4114	"The Jade Forest, East Temple GY"
3566	870	553.6858	-1363.832	70.26643	"The Jade Forest, Cliff Village GY"
3567	870	1775.33	-1865.809	193.1676	"The Jade Forest, Dawnblossom GY"
3568	870	1739.733	-2779.764	130.5617	"The Jade Forest, Arboretum GY 90+"
3569	870	1728.698	-489.8993	360.9767	"The Jade Forest, Spire of Solitude GY"
3570	870	2521.421	-1165.38	387.1225	"The Jade Forest, Training Temple GY"
3571	870	2787.814	-1797.969	240.0891	"The Jade Forest, Mogu Ruins GY"
3572	870	2749.095	-2343.918	52.59161	"The Jade Forest, Fishing Village GY"
3573	870	1847.028	367.7621	482.3828	"KLS - Binan Village GY"
3574	870	3132.333	549.934	504.435	"KLS - Northern Temple GY"
3575	870	4221.858	643.2239	113.4779	"KLS - Northern Balloon Village GY"
3576	870	4609.777	143.9722	15.1875	"KLS - Troll Village GY"
3578	870	3022.508	1303.568	647.9615	"KLS - Mountain Valley GY"
3579	870	4011.186	1776.637	884.864	"KLS - Monkaris GY"
3580	870	3485.426	2101.231	1084.045	"KLS - Top of the World GY"
3581	870	3768.776	2877.788	750.2397	"KLS - Shadowpan Hideout GY"
3582	870	2653.557	2175.616	581.4588	"KLS - West Mountain Valley GY"
3583	870	3242.011	2821.606	565.8273	"KLS - Shadowpan Battleground GY"
3590	870	2100.505	1087.481	486.1145	"KLS - Alliance/Horde GY"
3591	870	1884.594	2006.563	454.1575	"KLS - West Fishing Village GY"
3593	870	3551.513	1647.122	838.9868	"KLS - Valley of the Kings GY"
3597	189	1687.27	1050.09	18.6773	"Scarlet Monastery Entrance Target 01"
3598	36	-14.5732	-385.475	62.4561	"Deadmines Entrance Target"
3599	34	48.9849	0.483882	-16.3942	"Stormwind Jail Entrance Target"
3600	0	-8661.57	616.574	86.1877	"Stormwind High Prison Exit Target"
3601	0	-11208	1676.41	24.5716	"Deadmines Exit Front Target"
3602	33	-228.191	2111.41	76.8904	"Shadowfang Entrance Target"
3603	0	-232.594	1567.67	76.8845	"Shadowfang Bridge Exit Target"
3604	1	-738.462	-2217.8	16.919	"Wailing Caverns Exit Target"
3605	43	-158.441	131.601	-74.2552	"Wailing Cavern Entrance Target"
3606	1	-4462	-1663.06	81.8912	"Razorfen Exit Target"
3607	47	1942.27	1544.23	83.3055	"Razorfen Entrance Target"
3608	48	-150.234	106.594	-39.779	"Blackfathom Entrance Target"
3609	1	4248.14	745.047	-24.4963	"Blackfathom Exit Target"
3610	70	-228.859	46.1018	-46.0186	"Uldaman Entrance Target"
3611	0	-6066.36	-2954.85	209.772	"Uldaman Exit Target"
3612	0	-5145.15	897.054	287.396	"Gnomeregon Exit Target"
3613	90	-329.484	-3.22991	-152.846	"Gnomeregan Entrance Target"
3614	129	2593.68	1111.23	50.9518	"Razorfen Downs Entrance Target"
3615	1	-4659.44	-2527.94	81.6564	"Razorfen Downs Exit Target"
3616	109	-328.474	95.3291	-91.0008	"Sunken Temple Entrance Target"
3617	0	-10291.1	-3984.65	-70.4401	"Sunken Temple Exit Target"
3618	0	-8766.11	845.499	87.9952	"Stormwind Low Prison Exit Target"
3619	90	-733.636	1.86838	-249.09	"Gnomeregan Entrance 02 Target"
3620	0	-4915.38	811.773	268.77	"Gnomeregon Exit 02 Target"
3621	1	8380.56	998.536	29.1294	"Darnassus Exit Target"
3622	1	9946.25	2612.97	1316.49	"Darnassus Entrance Target"
3623	0	2915.34	-801.58	160.333	"Scarlet Monastery Exit Target 01"
3624	0	2915.13	-823.637	160.327	"Scarlet Monastery Exit Target 02"
3625	0	2885.96	-835.802	160.327	"Scarlet Monastery Exit Target 03"
3626	0	2869.32	-820.818	160.333	"Scarlet Monastery Exit Target 04"
3627	189	853.179	1319.18	18.6714	"Scarlet Monastery Entrance Target 02"
3628	189	1608.1	-318.919	18.6714	"Scarlet Monastery Entrance Target 03"
3629	189	253.672	-206.624	18.6773	"Scarlet Monastery Entrance Target 04"
3630	0	-9014.94	873.326	148.616	"Stormwind - Mage Exit Target"
3631	0	-9016.97	885.436	29.6207	"Stormwind - Mage Entrance Target"
3632	0	-6619.97	-3765.74	266.309	"Uldaman Exit Target Rear"
3633	70	-212.95	382.427	-38.7486	"Uldaman Entrance Target Rear"
3634	1	-6795.56	-2890.72	8.88742	"Zul\'Farrakk Exit Target"
3635	209	1212.67	842.04	8.93346	"Zul\'Farrak Entrance Target"
3636	1	-5191.272	-2802.587	-7.211112	"Thousand Needles - Test of Faith (Target)"
3637	1	-5191.272	-2802.587	-7.211112	"Thousand Needles - Test of Faith (Target)"
3638	1	-5191.272	-2802.587	-7.211112	"Thousand Needles - Test of Faith (Target)"
3639	1	-4750.38	-3754.44	49.0485	"Onyxia\'s Lair Exit Target"
3640	90	-333.946	1.69717	-152.844	"Gnomeregan - Teleport Target from Grom\'gol"
3641	0	-12412.5	232.731	0.928111	"Grom\'gol - Teleport Target from Gnomeregan"
3642	0	-11104.8	-2901.17	10.3521	"Teleport to the bottom of Rise of the Defiler"
3643	230	456.929	34.0923	-68.0896	"Blackrock Depths Entrance Target"
3644	229	78.3534	-226.841	49.7662	"Blackrock Spire Entrance Target"
3645	0	-7524.65	-1229.13	285.731	"Blackrock Spire Exit Target"
3646	0	-7178.41	-922.152	166.092	"Blackrock Depths exit Target"
3647	0	-7558.39	-1309.43	248.454	"Blackrock Spire - Target - Shaft"
3648	0	-4839.51	-1317.74	501.868	"Ironforge - Tram Exit Target 001"
3649	0	-8359.27	517.585	84.4087	"Stormwind - Tram Exit Target 001"
3650	369	67.7607	2490.98	-4.29649	"Stormwind - Tram Entrance Target 001"
3651	369	69.2277	10.3932	-4.29665	"Ironforge - Tram Entrance Target 001"
3652	329	3590.87	-3643.22	138.491	"Stratholme - Back Entrance Target 001"
3653	329	3393.27	-3392	143.151	"Stratholme - Front Right Entrance Target 001"
3654	329	3393	-3366.9	142.836	"Stratholme - Front Left Entrance Target 001"
3655	0	3233.06	-4048.3	108.442	"Stratholme - Back Exit Target 001"
3656	1	1813.15	-4415.75	-18.2856	"OrgrimmarInstance Exit Target 001"
3657	389	0.797643	-8.23429	-15.5288	"OrgrimmarInstance Entrance Target 001"
3658	0	-276.241	1652.68	77.5589	"Shadowfang - South Fall Target"
3659	0	-276.241	1652.68	77.5589	"Shadowfang - South Fall Target"
3660	0	-225.34	1556.53	93.0454	"Shadowfang Front Fall Exit Target"
3661	0	-225.34	1556.53	93.0454	"Shadowfang Front Fall Exit Target"
3662	0	-181.26	1580.65	97.4466	"Shadowfang - North Fall Target"
3663	0	-181.26	1580.65	97.4466	"Shadowfang - North Fall Target"
3664	30	942.93	-507.627	94.4662	"Alterac Valley - Alliance Entrance Target"
3665	30	-1504.52	-711.542	47.9798	"Alterac Valley - Horde Entrance Target"
3666	1	1637.91	-4240.25	56.1744	"Orgrimmar - Barracks Exit Target 001"
3667	0	-8762.82	402.434	103.901	"Stormwind - Barracks Exit Target 001"
3668	0	1399.42	-2574.59	107.786	"Scholomance - Exit Porch Target 001"
3669	0	1399.42	-2574.59	107.786	"Scholomance - Exit Porch Target 001"
3670	0	1399.42	-2574.59	107.786	"Scholomance - Exit Porch Target 001"
3671	1007	199.876	125.346	138.43	"Scholomance 5.0 - Entrance target"
3672	0	1273.91	-2553.09	91.8393	"Scholomance - Stairs Exit Target 001"
3673	0	536.495	-1085.72	106.27	"Alterac Valley - Horde Exit Target"
3674	0	101.144	-184.934	127.344	"Alterac Valley - Alliance Exit Target"
3675	249	30.8916	-54.079	-5.02784	"Onyxia\'s Lair Entrance Target"
3676	409	1091.89	-466.985	-105.084	"Molten Core Entrance Target"
3677	0	-7508.32	-1039.74	180.912	"Molten Core Exit Target"
3678	1	-1183.87	2876.53	85.8458	"Maraudon - Purple Exit Target"
3679	1	-1471.77	2616.09	76.301	"Maraudon - Orange Exit Target"
3680	349	1016.83	-458.52	-43.4737	"Maraudon - Orange Entrance Target"
3681	349	755.078	-617.696	-32.9222	"Maraudon - Purple Entrance Target"
3682	429	47.4501	-153.665	-2.71439	"Dire Maul - East Entrance Target 01"
3683	429	-203.166	-322.997	-2.72467	"Dire Maul - East Entrance Target 02"
3684	429	10.5786	-836.991	-32.3988	"Dire Maul - East Entrance Target 03"
3685	429	-65.6559	159.561	-3.4647	"Dire Maul - West Entrance Target 01"
3686	429	33.1083	158.977	-3.47126	"Dire Maul - West Entrance Target 02"
3687	429	254.92	-19.463	-2.5596	"Dire Maul - North Entrance Target 02"
3688	1	-3812.76	1250.33	160.273	"Dire Maul - West Exit Target 01"
3689	1	-3766.57	1249.48	160.273	"Dire Maul - West Exit Target 02"
3690	1	-3520.07	1100.1	161.027	"Dire Maul - North Exit Target 02"
3691	1	-3768.78	935.179	161.027	"Dire Maul - East Exit Target 01"
3692	1	-3980.81	801.198	161.012	"Dire Maul - East Exit Target 02"
3693	1	-4031.25	129.345	26.4744	"Dire Maul - East Exit Target 03"
3694	1	-3585.84	847.367	138.641	"Dire Maul - East Exit Target 04"
3695	409	1091.89	-466.985	-105.084	"Molten Core Entrance Target"
3696	409	1091.89	-466.985	-105.084	"Molten Core Entrance Target"
3697	409	1091.89	-466.985	-105.084	"Molten Core Entrance Target"
3698	489	1018.467	1297.467	342.959	"Barrens - Warsong Gulch Target (Horde)"
3699	489	1018.467	1297.467	342.959	"Barrens - Warsong Gulch Target (Horde)"
3700	469	-7672.32	-1107.05	396.651	"Blackwing Lair - Entrance Target"
3701	0	-7524.65	-1229.13	285.731	"Blackrock Spire Exit Target"
3702	469	-7672.32	-1107.05	396.651	"Blackwing Lair - Entrance Target"
3703	0	-1215.59	-2531.75	21.6734	"Arathi Highlands - Arathi Basin Exit Target - Alliance"
3704	0	-831.881	-3518.52	72.4831	"Arathi Highlands - Arathi Basin Exit Target - Horde"
3705	529	1313.9	1310.74	-9.01043	"Arathi Basin - Entrance Target - Alliance"
3706	529	684.014	681.22	-12.9159	"Arathi Basin - Entrance Target - Horde"
3707	1	-8415.7	1502.44	30.6862	"Ahn\'Qiraj Ruins - Outbound Teleport Target"
3708	509	-8436.53	1519.17	31.907	"Ahn\'Qiraj Ruins - Inbound Teleport Target"
3709	531	-8221.35	2014.34	129.071	"Ahn\'Qiraj Temple - Inbound Teleport Target"
3710	1	-8239.01	1993.25	129.071	"Ahn\'Qiraj Temple - Outbound Target"
3711	531	-8576.06	1985.836	100.2203	"Stomach Exit Teleport Exit"
3712	532	-11102	-1998.2	49.8921	"Karazhan - Front Entrance Target"
3713	532	-11041.8	-1995.14	96.2004	"Karazhan - Upper Entrance Target"
3714	530	-310.515	3084.06	-3.7682	"Hellfire Military - Exit Target"
3715	530	-302.408	3162.92	31.7273	"Hellfire Demon - Exit Target"
3716	530	-312.27	3086.53	-116.53	"Hellfire Raid - Exit Target"
3717	543	-1355.28	1641.57	68.274	"Hellfire Ramparts - Entrance Target"
3718	540	-40.7388	-19.2881	-13.8417	"Hellfire Military - Entrance Target"
3719	542	-2.73782	19.8424	-44.7973	"Hellfire Demon - Entrance Target"
3720	544	188.452	36.776	67.931	"Hellfire Raid - Entrance Target"
3721	533	3498.13	-5349.6	144.967	"Naxxramas - Frostwyrm Entry Teleport Target"
3722	0	3362.15	-3379.35	144.782	"Stratholme - ToWoW Teleport Target"
3723	530	9331.49	-7812.27	136.569	"Eversong Woods - Duskwither UP Target"
3724	530	9334.03	-7880.02	74.9095	"Eversong Woods - Duskwither DOWN Target"
3725	530	-363.436	3078.43	-15.0013	"Hellfire Ramparts - Exit Target"
3726	530	-233.33	3199.71	-50	"Hellfire Ramparts - Omor Exit Target"
3727	534	5066.79	-1791.9	1321.65	"CoT - Hyjal - Human Base - Teleport Target"
3728	534	5499.96	-2756.8	1488.96	"CoT - Hyjal - Orc Base - Teleport Target"
3729	534	5163.02	-3428.31	1627.61	"CoT - Hyjal - Night Elf Base - Teleport Target"
3730	534	4252.72	-4226.16	868.222	"CoT - Hyjal - Entrance - Teleport Target"
3731	269	-1491.61	7056.51	32.1011	"CoT - Black Morass - Entrance - Teleport Target"
3732	560	2741.68	1312.64	14.0413	"CoT - Hillsbrad - Entrance - Teleport Target"
3733	1	-8759.51	-4192.27	-209.501	"CoT - Black Morass - Exit - Teleport Target"
3734	1	-8176.99	-4176.92	-166.463	"CoT - Hyjal - Exit - Teleport Target"
3735	1	-8359.11	-4058.83	-208.186	"CoT - Hillsbrad - Exit - Teleport Target"
3736	0	-11896.8	-3206.77	-14.6724	"Dark Portal - E. Kingdoms Target"
3737	530	-248.113	922.9	84.3497	"Dark Portal - Outland Target"
3738	546	18.7435	-24.597	-2.75368	"Coilfang Marsh - Entrance Target"
3739	545	-15.3686	5.78336	-4.32129	"Coilfang Pumping - Entrance Target"
3740	547	122.376	-123.644	-0.33828	"Coilfang Draenei - Entrance Target"
3741	530	817.924	6937.56	-80.6139	"Coilfang Pumping - Exit Target"
3742	530	781.377	6754.61	-72.5371	"Coilfang Marsh - Exit Target"
3743	530	731.021	7013.75	-71.919	"Coilfang Draenei - Exit Target"
3744	0	3468.42	-4479.6	137.329	"Eastern Plaguelands - From Ghostlands Target"
3745	530	-3635.39	4942.94	-101.048	"Auchindoun Shadow - Exit Target"
3746	530	-3362.1	4668.9	-101.048	"Auchindoun Arakkoa - Exit Target"
3747	530	-3086.51	4942.43	-101.047	"Auchindoun Etherial - Exit Target"
3748	530	-3361.8	5209.2	-101.049	"Auchindoun Draenei - Exit Target"
3749	558	-16.7899	-0.071496	-0.120559	"Auchindoun Draenei - Entrance Target"
3750	557	-4.81115	1.00236	-0.954329	"Auchindoun Etherial - Entrance Target"
3751	556	2.63209	-0.209401	0.005755	"Auchindoun Arakkoa - Entrance Target"
3752	555	-7.06027	-0.107037	-1.12795	"Auchindoun Shadow - Entrance Target"
3753	530	6123.23	-7006.57	138.508	"Ghostlands - EPL Return Target"
3754	548	7.95838	0.067823	821.727	"Coilfang Raid - Entrance Target"
3755	530	828.235	6865.8	-63.7858	"Coilfang Raid - Exit Target"
3756	0	-11113.5	-2006.63	49.3307	"Karazhan - Front Exit Target"
3757	530	-590.594	4079.02	143.258	"Hellfire Peninsula - Falcon Watch Up Target"
3758	530	-593.292	4077.85	93.8269	"Hellfire Peninsula - Falcon Watch Down Target"
3759	530	-2262.54	3112.46	136.35	"Terokkar Forest - Spire Up Target"
3760	530	-2262.54	3112.46	136.35	"Terokkar Forest - Spire Up Target"
3761	530	3310.32	1336.59	505.56	"Tempest Keep - Arcane Exit Target"
3762	530	3088.15	1382.22	184.848	"Tempest Keep - Raid Exit Target"
3763	530	3409.85	1486.26	182.837	"Tempest Keep - Atrium Exit Target"
3764	530	2867.93	1550.95	252.159	"Tempest Keep - Factory Exit Target"
3765	553	40.5531	-28.7947	-1.11728	"Tempest Keep - Atrium Entrance Target"
3766	552	8.73761	0.008027	-0.205496	"Tempest Keep - Arcane Entrance Target"
3767	554	-26.4934	0.315267	-1.8124	"Tempest Keep - Factory Entrance Target"
3768	550	-0.9436	-0.817774	-2.42833	"Tempest Keep - Raid Entrance Target"
3769	530	-1810.83	5323.95	-12.4281	"Shattrath City - Haramad\'s Teleporter Target"
3770	1	-8176.99	-4176.92	-166.463	"CoT - Hyjal - Exit - Teleport Target"
3771	0	-11036.7	-2001.6	92.971	"Karazhan - Upper Exit Target"
3772	566	1808.21	1539.49	1267.41	"Forcefield Target 000"
3773	566	2523.51	1596.58	1269.27	"Forcefield Target 001"
3774	530	3540.17	5092.14	3.73097	"Gruul\'s Lair - Exit Target"
3775	565	64.063	45.1714	-4.86252	"Gruul\'s Lair - Entrance Target"
3776	530	-2739.46	2721.96	123.669	"Shadowmoon - Quest - Test Teleporter (h) Target"
3777	530	-2836.66	1945.55	201.426	"Shadowmoon - Quest - Test Teleporter (a) Target"
3778	530	-2739.46	2721.96	123.669	"Shadowmoon - Quest - Test Teleporter (h) Target"
3779	530	-2836.66	1945.55	201.426	"Shadowmoon - Quest - Test Teleporter (a) Target"
3780	564	97.7989	1001.99	-86.7756	"Black Temple - Entrance Target"
