field0	field1	field2	field3	field4	field5	field6
3494	53601	0	0	100	0	1081344
3495	53605	0	1	101	0	0
3496	53608	0	3	101	0	0
3497	53617	0	3	101	0	0
3499	53639	0	1	101	0	0
3500	53641	0	3	101	0	0
3502	53651	0	0	100	0	35360
3503	53668	0	0	25	0	20
3504	53669	0	3	101	0	0
3505	53671	0	0	100	0	69904
3506	53672	0	0	100	1	16384
3507	53673	0	0	100	0	69904
3509	53695	0	0	100	0	69904
3510	53696	0	0	100	0	69904
3511	53703	0	0	25	0	20
3512	53704	0	3	101	0	0
3513	53709	0	0	25	0	69904
3514	53710	0	0	50	0	69904
3515	53711	0	0	100	0	65792
3516	53725	0	0	0	0	0
3519	53736	0	0	100	0	20
3521	53742	0	5	0	0	0
3522	53754	0	0	50	0	69632
3524	53756	0	0	100	1	87376
3527	53766	0	0	100	0	0
3532	53805	0	20	101	0	0
3533	53814	0	5	100	1	81920
3534	53816	0	5	100	1	81920
3535	53817	0	5	100	1	81920
3536	53818	0	5	100	1	81920
3537	53819	0	5	100	1	81920
3539	54022	0	99	101	0	0
3540	54044	0	0	100	0	2
3541	54054	0	99	101	0	0
3542	54058	0	99	101	0	0
3543	54072	0	0	100	0	139944
3545	54074	0	5	101	0	0
3547	54098	0	3	101	0	0
3548	54113	0	20	101	0	0
3549	54149	0	0	100	1	16384
3550	54151	0	0	100	0	69968
3551	54154	0	0	100	0	69904
3552	54155	0	0	100	0	69904
3553	54158	0	0	0	0	0
3554	54174	0	0	100	0	20
3555	54176	0	0	100	0	69972
3556	54177	0	5	101	0	0
3557	54178	0	0	100	0	69972
3558	54185	0	0	101	0	20
3559	54188	0	5	101	0	0
3560	54225	0	0	100	1	17408
3561	54226	0	10	101	0	0
3562	54274	0	0	100	3	86016
3563	54276	0	0	100	3	86016
3564	54277	0	0	100	3	86016
3565	54278	0	0	0	0	65536
3566	54290	0	7	101	0	0
3567	54297	0	33	101	0	0
3568	54306	0	0	100	35	664104
3569	54309	0	0	100	0	34816
3570	54310	0	0	100	0	34816
3571	54314	0	99999	101	0	0
3572	54315	0	999	101	0	0
3573	54326	0	3	101	0	0
3574	54331	0	5	101	0	0
3575	54378	0	10	101	0	0
3577	54408	0	0	100	0	16917160
3578	54409	0	0	100	0	16917160
3579	54410	0	0	100	0	16917160
3580	54411	0	0	100	0	16917160
3581	54412	0	0	100	0	16917160
3582	54413	0	0	100	0	16917160
3583	54414	0	0	100	0	16917160
3584	54425	0	0	0	0	0
3585	54435	0	0	100	1	139944
3586	54450	0	0	15	0	20
3587	54467	0	0	100	5	139944
3588	54469	0	0	0	0	0
3589	54470	0	3	101	0	0
3590	54476	0	0	100	0	349524
3591	54479	0	0	100	20	139944
3594	54489	0	0	80	0	65536
3595	54490	0	0	100	0	65536
3596	54493	0	0	35	0	20
3599	54515	0	0	101	0	4
3600	54524	0	0	100	0	139944
3601	54525	0	5	101	0	0
3602	54527	0	20	101	0	0
3604	54582	0	0	25	0	40
3606	54608	0	0	10	0	20
3608	54638	0	0	60	0	87312
3609	54639	0	0	30	0	87312
3610	54646	0	0	100	0	87040
3611	54647	0	0	75	0	139400
3612	54681	0	3	101	0	0
3613	54695	0	0	10	0	340
3614	54696	0	0	100	0	344404
3615	54697	0	10	101	0	0
3616	54707	0	0	35	0	60
3617	54714	0	50	101	0	0
3618	54715	0	0	100	0	4
3619	54738	0	0	45	0	81920
3622	54748	0	0	100	1	139808
3625	54761	0	999	101	0	0
3626	54772	0	3	101	0	0
3627	54775	0	0	100	0	131072
3628	54787	0	0	100	0	0
3629	54790	0	5	101	0	0
3631	54808	0	0	50	0	40
3632	54815	0	0	100	0	0
3633	54838	0	0	15	0	344064
3634	54841	0	0	100	0	65536
3635	54842	0	5	101	0	0
3637	54909	0	0	0	0	69972
3638	54913	0	0	25	0	20
3639	54921	0	0	100	0	699048
3641	54936	0	0	100	0	16384
3645	54987	0	5	101	0	0
3647	55037	0	10	101	0	0
3650	55066	0	5	101	0	0
3651	55067	0	0	100	0	4
3652	55078	0	0	0	0	0
3653	55080	0	0	100	0	664232
3654	55093	0	5	101	0	0
3656	55102	0	99	101	0	0
3657	55136	0	0	100	0	2
3658	55166	0	3	100	1	17408
3659	55193	0	0	100	1	20
3660	55221	0	0	100	0	69904
3661	55225	0	0	100	0	87376
3663	55249	0	50	101	0	0
3665	55276	0	50	101	0	0
3669	55380	0	0	100	0	68
3670	55381	0	0	5	0	81920
3671	55382	0	0	0	0	1048576
3672	55440	0	0	100	0	16384
3673	55461	0	0	5	0	8
3674	55462	0	0	101	0	8
3675	55566	0	0	0	0	0
3676	55580	0	0	100	0	344064
3677	55599	0	0	100	6	139944
3678	55603	0	0	35	0	20
3679	55604	0	99	101	0	0
3680	55610	0	0	0	0	0
3681	55621	0	5	101	0	0
3682	55622	0	3	101	0	0
3683	55629	0	1	101	0	0
3686	55645	0	99	101	0	0
3687	55666	0	0	100	0	16
3688	55667	0	0	100	0	16
3691	55679	0	0	50	0	16384
3692	55680	0	0	100	0	16384
3693	55681	0	0	100	0	327680
3695	55713	0	0	100	0	20
3696	55717	0	0	100	0	20
3697	55735	0	0	100	0	320
3699	55742	0	0	100	1	87376
3700	55744	0	5	101	0	0
3701	55747	0	0	15	0	4436
3703	55755	0	0	100	0	20
3706	55843	0	0	100	0	1048576
3707	55866	0	0	100	0	4
3708	55867	0	3	101	0	0
3710	55948	0	10	101	0	0
3711	55970	0	0	100	3	20
3714	55984	0	3	101	0	0
3715	56035	0	0	50	0	20
3717	56092	0	999	101	0	0
3718	56098	0	99	101	0	0
3719	56112	0	1	101	0	0
3720	56128	0	5	101	0	0
3721	56129	0	1	101	0	0
3722	56145	0	0	40	0	20
3723	56149	0	5	101	0	0
3724	56188	0	0	0	0	0
3725	56218	0	0	100	0	262144
3727	56249	0	0	100	0	349504
3728	56251	0	2	101	0	0
3729	56281	0	99	101	0	0
3731	56342	0	0	100	0	2359296
3732	56343	0	0	100	0	2359296
3733	56344	0	0	100	0	2359296
3734	56355	0	0	100	0	40
3736	56364	0	0	100	0	17408
3737	56435	0	50	101	0	0
3738	56443	0	0	10	0	20
3739	56444	0	0	10	0	40
3740	56445	0	0	10	0	40
3741	56451	0	0	100	10	139944
3742	56453	0	0	100	2	69888
3743	56489	0	3	101	0	0
3744	56524	0	5	101	0	0
3746	56583	0	0	1	0	131752
3747	56584	0	0	30	60	327952
3749	56604	0	0	25	0	20
3750	56605	0	3	101	0	0
3751	56611	0	0	100	0	16
3752	56612	0	0	100	0	16
3753	56613	0	0	100	0	20
3754	56614	0	0	100	0	20
3755	56623	0	0	25	0	20
3756	56624	0	3	101	0	0
3758	56636	0	0	33	0	262144
3759	56637	0	0	66	0	262144
3762	56689	0	99	101	0	0
3763	56706	0	20	101	0	0
3764	56707	0	0	5	0	20
3765	56708	0	0	10	0	40
3766	56710	0	20	101	0	0
3767	56800	0	0	100	0	16
3768	56802	0	0	100	0	0
3769	56815	0	0	0	0	0
3770	56816	0	0	100	0	139304
3771	56817	0	0	100	1	16
3773	56822	0	0	30	0	69904
3774	56834	0	0	66	0	69648
3775	56835	0	0	100	0	69648
3777	56969	0	5	101	0	0
3780	57090	0	5	101	0	0
3781	57099	0	10	101	0	0
3782	57319	0	0	0	0	0
3783	57345	0	0	35	0	349524
3784	57348	0	0	100	0	16777216
3785	57351	0	0	50	0	1818620
3786	57352	0	0	15	0	349524
3787	57353	0	1	101	0	0
3789	57378	0	0	100	0	16777216
3790	57408	0	0	100	0	1048576
3791	57455	0	0	100	0	4
3792	57456	0	10	101	0	0
3793	57470	0	0	50	0	16384
3794	57472	0	0	100	0	16384
3795	57481	0	0	100	0	1048576
3796	57529	0	0	100	2	69904
3797	57531	0	0	100	2	69904
3799	57545	0	0	20	0	4
3800	57546	0	0	100	0	664232
3801	57557	0	99	101	0	0
3802	57587	0	0	40	0	20
3803	57594	0	0	40	0	40
3804	57596	0	20	101	0	0
3807	57617	0	3	101	0	0
3808	57627	0	0	100	1	16
3809	57629	0	0	100	0	664232
3810	57643	0	0	100	1	139936
3812	57668	0	0	100	0	664232
3813	57688	0	0	100	0	139944
3814	57689	0	99	101	0	0
3817	57759	0	15	101	0	0
3819	57769	0	0	100	0	20
3820	57770	0	0	0	0	0
3821	57774	0	0	0	0	0
3822	57778	0	0	100	0	0
3823	57791	0	0	100	5	20
3824	57795	0	5	101	0	0
3825	57802	0	0	100	6	139944
3827	57832	0	0	0	0	0
3828	57842	0	0	0	0	0
3829	57878	0	0	100	0	172712
3830	57880	0	0	100	0	10920
3831	57881	0	0	100	0	10920
3832	57907	0	0	40	0	65536
3833	57934	0	0	100	0	340
3834	57935	0	99	100	999999	69972
3835	57949	0	0	100	5	1048576
3836	57989	0	0	100	0	699048
3837	58025	0	50	101	0	0
3843	58167	0	5	101	0	0
3844	58169	0	6	101	0	0
3845	58174	0	7	101	0	0
3846	58175	0	8	101	0	0
3847	58176	0	9	101	0	0
3848	58177	0	10	101	0	0
3849	58179	0	1	101	0	0
3850	58180	0	1	101	0	0
3852	58363	0	0	100	1	16
3853	58364	0	0	100	0	40
3854	58372	0	0	100	0	4112
3855	58386	0	0	100	0	16
3856	58410	0	0	100	0	69648
3857	58413	0	0	100	0	69632
3859	58441	0	1	101	0	0
3860	58442	0	1	10	0	81920
3861	58443	0	0	0	0	1048576
3862	58444	0	1	100	0	20
3863	58445	0	0	100	0	20
3864	58458	0	0	100	0	664232
3866	58462	0	5	101	0	0
3867	58464	0	0	100	0	664232
3868	58501	0	0	10	0	139944
3869	58549	0	20	101	0	0
3870	58567	0	3	101	0	0
3871	58575	0	0	0	0	0
3872	58576	0	0	0	0	0
3873	58577	0	0	0	0	0
3874	58578	0	0	0	0	0
3875	58616	0	0	101	0	16
3876	58620	0	0	100	0	0
3877	58626	0	0	100	0	87312
3879	58647	0	0	10	0	87376
3880	58677	0	0	100	0	17408
3882	58688	0	1	101	0	0
3884	58758	0	5	101	0	0
3885	58762	0	5	101	0	0
3886	58781	0	0	40	0	20
3887	58820	0	20	101	0	0
3888	58835	0	99	100	999999	69972
3889	58839	0	0	0	0	0
3890	58840	0	0	0	0	0
3891	58841	0	10	101	0	0
3892	58843	0	0	0	0	0
3893	58844	0	0	0	0	0
3897	58872	0	0	100	0	40
3898	58874	0	0	100	0	40
3899	58877	0	0	100	0	69652
3900	58878	0	0	100	0	4
3901	58901	0	0	10	0	340
3902	58903	0	99	101	0	0
3904	58914	0	3	100	1	332048
3906	58948	0	0	20	0	65876
3908	58978	0	3	101	0	0
3909	58981	0	0	100	6	139944
3910	58984	0	0	100	1	664232
3911	58996	0	5	101	0	0
3912	59022	0	0	35	0	20
3913	59025	0	0	50	3	139944
3914	59043	0	3	101	0	0
3915	59052	0	0	100	1	65536
3917	59057	0	0	45	0	69904
3918	59133	0	0	0	0	0
3921	59140	0	0	50	0	20
3922	59143	0	0	70	0	40
3923	59144	0	49	101	0	0
3924	59149	0	10	101	0	0
3925	59176	0	0	100	0	131072
3927	59213	0	0	100	0	20
3928	59214	0	25	101	0	0
3929	59237	0	0	100	0	1048576
3930	59239	0	10	101	0	0
3931	59240	0	0	25	0	20
3932	59242	0	3	101	0	0
3933	59253	0	0	100	0	664232
3934	59257	0	5	101	0	0
3935	59265	0	15	101	0	0
3936	59267	0	50	101	0	0
3937	59270	0	50	101	0	0
3938	59271	0	20	101	0	0
3939	59274	0	0	101	1	340
3940	59281	0	1	101	0	0
3941	59288	0	100	100	0	1048576
3942	59301	0	0	100	0	139944
3943	59304	0	100	101	0	0
3944	59327	0	0	100	0	2
3945	59341	0	0	100	0	0
3946	59343	0	10	101	0	0
3947	59345	0	0	15	0	340
3949	59352	0	0	100	0	34816
3950	59353	0	0	100	0	34816
3951	59354	0	99999	101	0	0
3952	59355	0	999	101	0	0
3953	59359	0	3	101	0	0
3954	59362	0	7	101	0	0
3956	59407	0	0	100	0	139944
3957	59408	0	99	101	0	0
3958	59444	0	99	101	0	0
3959	59449	0	5	101	0	0
3960	59454	0	0	100	0	4
3962	59471	0	0	100	20	139944
3963	59479	0	0	40	0	20
3964	59482	0	5	101	0	0
3965	59485	0	10	101	0	0
3966	59532	0	0	100	0	131072
3967	59564	0	0	100	0	0
3968	59578	0	0	100	1	65536
3969	59601	0	10	101	0	0
3971	59605	0	3	101	0	0
3973	59609	0	0	100	0	20
3974	59630	0	0	35	0	65536
3979	59707	0	50	101	0	0
3980	59725	0	0	100	1	139936
3982	59734	0	99	101	0	0
3983	59735	0	0	100	0	34816
3984	59745	0	0	100	0	139944
3985	59746	0	5	101	0	0
3986	59776	0	0	50	0	69716
3987	59787	0	0	101	0	2
3988	59789	0	0	100	0	2
3990	59805	0	100	101	0	0
3991	59818	0	0	101	0	2
3992	59821	0	5	101	0	0
3993	59825	0	50	101	0	0
3994	59826	0	50	101	0	0
3995	59834	0	99	101	0	0
3996	59845	0	0	50	10	139944
3997	59849	0	20	101	0	0
3998	59853	0	20	101	0	0
3999	59864	0	0	100	0	0
4000	59879	0	0	0	0	0
4001	59887	0	0	100	1	81920
4002	59888	0	0	100	1	81920
4003	59889	0	0	100	1	81920
4004	59890	0	0	100	1	81920
4005	59891	0	0	100	1	81920
4006	59906	0	0	100	0	2
4007	59907	0	0	100	15	16384
4008	59911	0	20	101	0	0
4009	59915	0	0	100	0	2
4010	59921	0	0	0	0	0
4011	59978	0	0	100	5	1048576
4012	59984	0	0	0	0	0
4013	59985	0	0	0	0	0
4014	59995	0	0	100	0	664232
4015	60005	0	0	100	0	0
4016	60013	0	0	100	6	139944
4017	60018	0	5	101	0	0
4018	60019	0	0	0	0	0
4019	60061	0	0	10	0	16384
4020	60062	0	0	100	0	87376
4021	60063	0	0	10	0	65536
4022	60064	0	0	100	0	87376
4023	60066	0	0	10	0	340
4024	60076	0	20	101	0	0
4025	60096	0	0	0	0	0
4026	60097	0	0	0	0	0
4027	60132	0	0	101	0	4112
4028	60143	0	0	0	0	0
4029	60170	0	0	15	0	262144
4030	60172	0	0	101	0	17408
4031	60176	0	1	10	0	349456
4032	60177	0	3	101	0	0
4033	60183	0	10	101	0	0
4035	60196	0	3	101	0	0
4036	60221	0	0	5	0	680
4037	60299	0	6	101	0	0
4038	60301	0	0	15	0	340
4039	60302	0	0	100	0	87376
4040	60306	0	0	15	0	4436
4041	60312	0	0	100	0	340
4042	60313	0	0	100	0	340
4043	60314	0	20	101	0	0
4044	60317	0	0	15	0	340
4045	60431	0	1	101	0	0
4046	60432	0	1	101	0	0
4047	60433	0	1	101	0	0
4048	60436	0	0	15	0	340
4049	60437	0	0	100	0	87376
4050	60442	0	0	15	0	4436
4051	60446	0	0	100	0	0
4052	60448	0	3	101	0	0
4053	60465	0	3	101	0	0
4054	60466	0	3	101	0	0
4055	60467	0	3	101	0	0
4056	60468	0	3	101	0	0
4057	60470	0	0	15	0	4436
4058	60473	0	0	10	0	81920
4059	60479	0	0	100	0	87376
4060	60482	0	0	15	0	327680
4061	60485	0	0	100	0	344064
4062	60486	0	10	101	0	0
4063	60487	0	0	10	0	262144
4064	60490	0	0	10	0	81920
4065	60492	0	0	100	0	87376
4066	60493	0	0	15	0	344064
4067	60501	0	0	100	0	20
4068	60503	0	0	0	0	0
4069	60510	0	0	2	0	16384
4070	60512	0	0	100	1	16384
4071	60513	0	0	100	1	16384
4072	60514	0	0	100	1	16384
4073	60515	0	0	100	1	16384
4074	60517	0	0	100	0	16384
4075	60518	0	5	101	0	0
4076	60519	0	0	10	0	81920
4077	60524	0	0	100	0	81920
4078	60525	0	10	101	0	0
4079	60526	0	0	100	0	16384
4080	60529	0	0	20	0	16384
4081	60537	0	0	25	0	344064
4082	60564	0	0	101	0	65536
4083	60571	0	0	101	0	65536
4084	60572	0	0	101	0	65536
4085	60573	0	0	101	0	65536
4086	60574	0	0	100	0	65536
4087	60575	0	0	101	0	65536
4088	60576	0	0	40	0	256
4089	60588	0	5	101	0	0
4090	60612	0	2	101	0	0
4091	60614	0	2	101	0	0
4092	60617	0	0	100	1	680
4093	60625	0	2	101	0	0
4094	60626	0	10	101	0	0
4095	60639	0	3	101	0	0
4096	60708	0	10	101	0	0
4097	60710	0	0	101	0	65536
4098	60717	0	0	101	0	65536
4099	60719	0	0	101	0	65536
4100	60722	0	0	101	0	65536
4101	60724	0	0	101	0	65536
4102	60726	0	0	101	0	65536
4103	60742	0	19	101	0	0
4104	60753	0	0	100	0	349524
4105	60770	0	0	15	0	65536
4106	60781	0	0	20	0	20
4107	60818	0	0	15	0	65808
4108	60826	0	0	15	0	16
4110	60873	0	3	101	0	0
4111	60890	0	0	100	0	664232
4112	60912	0	1	101	0	0
4113	60950	0	0	0	0	0
4115	61015	0	0	100	0	4
4116	61025	0	0	100	0	699048
4119	61100	0	99	101	0	0
4120	61109	0	0	0	0	0
4121	61111	0	0	0	0	0
4124	61127	0	99	101	0	0
4126	61164	0	3	101	0	0
4127	61165	0	0	50	0	324
4129	61181	0	0	5	0	1048576
4130	61185	0	0	100	0	4
4131	61186	0	5	101	0	0
4132	61188	0	1	8	0	262144
4133	61189	0	0	100	1	65536
4137	61257	0	0	100	0	699048
4138	61281	0	99	101	0	0
4139	61305	0	0	100	0	699048
4140	61322	0	0	101	0	87312
4141	61323	0	0	101	0	87312
4142	61324	0	0	100	0	87312
4143	61345	0	0	100	0	81920
4144	61346	0	0	100	0	81920
4145	61356	0	0	50	0	69972
4146	61367	0	0	25	0	20
4147	61376	0	0	100	0	664232
4149	61460	0	15	101	0	0
4150	61462	0	0	100	0	664232
4151	61474	0	5	101	0	0
4152	61485	0	40	101	0	0
4153	61490	0	0	0	0	0
4155	61509	0	10	101	0	0
4156	61510	0	10	101	0	0
4157	61511	0	99	101	0	0
4158	61514	0	99	101	0	0
4159	61548	0	0	100	0	4
4160	61549	0	50	101	0	0
4161	61555	0	0	100	0	4
4163	61570	0	0	50	10	139944
4164	61571	0	0	100	1	87312
4165	61580	0	0	0	0	0
4166	61587	0	0	50	0	40
4167	61595	0	0	100	1	65536
4168	61599	0	999	101	0	0
4169	61600	0	0	0	0	0
4170	61601	0	0	0	0	0
4171	61606	0	0	100	0	69972
4172	61618	0	0	15	0	340
4173	61621	0	999	101	0	0
4174	61629	0	0	100	0	0
4176	61680	0	0	100	0	4112
4177	61681	0	0	100	0	4112
4178	61682	0	0	101	1	0
4179	61683	0	0	101	1	0
4180	61685	0	0	101	1	20
4181	61705	0	5	101	0	0
4182	61721	0	0	100	0	699048
4183	61732	0	0	100	0	4
4184	61776	0	0	0	0	0
4185	61780	0	0	100	0	699048
4186	61804	0	5	101	0	0
4187	61805	0	5	101	0	0
4188	61806	0	5	101	0	0
4189	61807	0	5	101	0	0
4190	61808	0	5	101	0	0
4191	61821	0	99	101	0	0
4192	61822	0	99	101	0	0
4193	61823	0	99	101	0	0
4194	61824	0	99	101	0	0
4195	61825	0	99	101	0	0
4197	61841	0	5	101	0	0
4198	61842	0	5	101	0	0
4199	61843	0	5	101	0	0
4200	61844	0	5	101	0	0
4201	61845	0	5	101	0	0
4202	61882	0	0	100	0	0
4203	61896	0	5	101	0	0
4204	61902	0	99	101	0	0
4205	61911	0	10	101	0	0
4206	61912	0	10	101	0	0
4207	61920	0	2	101	0	0
4208	61925	0	99	101	0	0
4209	61926	0	99	101	0	0
4210	61927	0	99	101	0	0
4211	61928	0	99	101	0	0
4212	61929	0	99	101	0	0
4214	61995	0	0	0	0	0
4215	62014	0	40	101	0	0
4216	62022	0	10	101	0	0
4217	62023	0	10	101	0	0
4218	62024	0	10	101	0	0
4219	62025	0	99	101	0	0
4220	62032	0	10	101	0	0
4221	62036	0	0	100	1	16
4222	62039	0	8	101	0	0
4223	62052	0	0	100	0	4
4224	62055	0	99	101	0	0
4226	62064	0	3	101	0	0
4227	62082	0	50	101	0	0
4228	62083	0	50	101	0	0
4229	62084	0	99	101	0	0
4230	62085	0	100	101	0	0
4231	62114	0	0	10	0	344064
4232	62115	0	0	10	0	340
4233	62122	0	50	101	0	0
4235	62142	0	0	100	0	69648
4236	62146	0	1	101	0	0
4237	62147	0	0	100	0	65792
4238	62198	0	100	101	0	0
4239	62218	0	5	101	0	0
4240	62223	0	1	101	0	0
4241	62239	0	10	101	0	0
4242	62243	0	10	101	0	0
4245	62259	0	0	100	0	0
4246	62265	0	100	101	0	0
4247	62279	0	99	101	0	0
4249	62297	0	8	101	0	0
4250	62317	0	5	101	0	0
4251	62326	0	25	101	0	0
4252	62337	0	0	100	60	139944
4253	62343	0	20	101	0	0
4254	62344	0	0	100	0	20
4255	62375	0	20	101	0	0
4256	62376	0	20	101	0	0
4257	62382	0	0	100	0	664232
4258	62459	0	0	100	0	69648
4260	62469	0	0	100	0	664232
4261	62478	0	0	100	0	20
4262	62480	0	6	101	0	0
4263	62489	0	10	101	0	0
4264	62496	0	2	101	0	0
4265	62509	0	4	101	0	0
4266	62519	0	150	101	0	0
4267	62552	0	3	101	0	0
4268	62558	0	15	101	0	0
4269	62600	0	0	50	0	20
4273	62663	0	99	101	0	0
4274	62664	0	0	100	0	139944
4275	62665	0	1	101	0	0
4277	62710	0	0	101	0	4194324
4279	62719	0	3	101	0	0
4280	62821	0	0	33	0	65856
4281	62878	0	0	100	0	1048576
4282	62933	0	0	100	120	8872
4283	62972	0	0	101	0	1
4285	62991	0	3	101	0	0
4286	63024	0	0	100	0	16777218
4288	63050	0	100	101	0	0
4289	63059	0	10	101	0	0
4290	63086	0	0	100	0	16
4291	63094	0	5	101	0	0
4292	63108	0	0	25	0	262144
4295	63156	0	0	100	0	65536
4296	63158	0	0	100	0	69632
4297	63167	0	0	0	0	0
4298	63169	0	4	101	0	0
4301	63245	0	0	100	0	65536
4302	63251	0	0	10	0	349524
4303	63271	0	0	100	0	16384
4304	63273	0	0	100	0	16384
4305	63279	0	0	100	0	16384
4307	63303	0	0	100	0	16384
4309	63305	0	0	100	0	139944
4310	63309	0	0	100	0	16384
4311	63310	0	0	100	0	16384
4313	63322	0	99	101	0	0
4314	63324	0	0	100	0	16384
4315	63325	0	0	100	0	16384
4316	63326	0	0	100	0	16384
4317	63327	0	0	100	0	16384
4318	63328	0	0	100	0	16384
4319	63335	0	0	100	0	69632
4320	63353	0	0	100	0	87312
4321	63355	0	1	101	0	0
4322	63375	0	0	0	0	0
4323	63391	0	99	101	0	0
4324	63420	0	99	101	0	0
4325	63447	0	0	100	0	87376
4327	63492	0	0	100	0	4
4328	63494	0	10	101	0	0
4329	63495	0	10	101	0	0
4330	63512	0	0	100	0	20
4331	63528	0	0	100	0	20
4333	63549	0	4	101	0	0
4335	63577	0	0	100	0	1048576
4337	63610	0	0	100	0	20
4338	63611	0	0	100	0	0
4339	63612	0	99	101	0	0
4340	63615	0	20	101	0	0
4341	63616	0	0	100	0	20
4342	63673	0	99	101	0	0
4343	63674	0	0	100	0	20
4344	63678	0	0	100	0	0
4345	63685	0	0	100	0	664232
4346	63730	0	0	100	0	16384
4347	63731	0	2	100	1	17408
4348	63733	0	0	100	0	16384
4349	63734	0	3	100	1	17408
4350	63735	0	2	100	1	17408
4351	63737	0	0	100	0	16384
4352	63755	0	5	101	0	0
4353	63756	0	0	40	0	12583252
4354	63767	0	0	100	0	4
4355	63785	0	0	0	0	0
4357	63849	0	0	100	0	699048
4358	63852	0	0	0	0	699048
4361	63900	0	0	0	0	0
4362	63912	0	0	100	0	664232
4363	63978	0	100	101	0	0
4364	64002	0	4	101	0	0
4365	64016	0	99	101	0	0
4366	64023	0	99	101	0	0
4367	64034	0	999	101	0	0
4368	64036	0	999	101	0	0
4369	64100	0	1	101	0	0
4373	64146	0	0	100	0	4
4374	64148	0	0	100	0	40
4375	64174	0	0	100	1	0
4376	64190	0	99	101	0	0
4377	64191	0	0	100	0	139944
4378	64205	0	0	100	0	699048
4379	64217	0	12	101	0	0
4383	64349	0	0	10	0	680
4384	64350	0	0	5	0	680
4385	64374	0	10	101	0	0
4386	64375	0	100	101	0	0
4387	64392	0	5	101	0	0
4388	64411	0	0	100	0	278528
4389	64412	0	5	101	0	0
4390	64415	0	0	10	0	278528
4391	64440	0	5	100	1	139944
4392	64455	0	8	101	0	0
4394	64473	0	99	101	0	0
4395	64474	0	99	101	0	0
4396	64475	0	99	101	0	0
4397	64568	0	5	100	0	1712808
4398	64571	0	0	50	0	266260
4399	64638	0	5	101	0	0
4401	64666	0	10	101	0	0
4402	64667	0	100	101	0	0
4403	64679	0	5	101	0	0
4404	64695	0	0	100	0	664232
4405	64699	0	50	101	0	0
4406	64700	0	0	25	0	40
4409	64713	0	0	100	0	87376
4410	64714	0	0	10	0	65536
4411	64738	0	0	10	0	344064
4412	64741	0	0	100	0	87376
4413	64742	0	0	10	0	81920
4414	64752	0	0	2	0	262144
4415	64757	0	0	100	2	139944
4416	64764	0	0	5	0	680
4417	64771	0	5	101	0	0
4418	64772	0	0	100	0	87376
4419	64786	0	0	15	0	340
4420	64792	0	0	10	0	340
4423	64821	0	5	101	0	0
4424	64824	0	0	8	0	262144
4426	64860	0	0	10	0	256
4427	64867	0	0	25	0	65536
4428	64882	0	0	100	0	69904
4429	64889	0	0	25	3	20
4430	64890	0	0	100	0	16384
4432	64908	0	0	100	0	65536
4433	64912	0	0	100	0	16384
4434	64914	0	0	100	0	262144
4435	64919	0	10	101	0	0
4436	64928	0	0	100	0	65536
4437	64938	0	0	40	0	4112
4438	64939	0	0	40	0	4112
4439	64952	0	0	100	0	16
4440	64955	0	0	100	0	17680
4441	64964	0	0	100	0	16
4442	64975	0	0	50	5	20
4443	64976	0	0	100	0	4096
4444	64978	0	5	101	0	0
4445	64999	0	0	100	0	87312
4446	65000	0	20	101	0	0
4447	65002	0	0	10	0	344064
4448	65004	0	0	100	0	87376
4449	65005	0	0	10	0	65536
4450	65006	0	5	101	0	0
4451	65007	0	0	100	0	344064
4452	65013	0	0	10	0	340
4453	65019	0	0	100	0	87376
4454	65020	0	0	15	0	340
4455	65024	0	0	100	0	87376
4456	65025	0	0	15	0	340
4457	65032	0	0	100	0	2
4458	65033	0	20	101	0	0
4460	65089	0	100	101	0	0
4461	65102	0	100	101	0	0
4462	65110	0	0	100	0	4
4464	65123	0	4	101	0	0
4465	65133	0	6	101	0	0
4467	65156	0	0	100	1	69648
4468	65165	0	0	101	0	4194324
4471	65280	0	25	101	0	0
4472	65294	0	9	101	0	0
4475	65541	0	0	100	0	0
4477	65575	0	1	101	0	0
4478	65578	0	1	101	0	0
4479	65584	0	3	101	0	0
4480	65591	0	30	101	0	0
4481	65593	0	1	101	0	0
4483	65661	0	0	0	0	0
4484	65667	0	20	101	0	0
4485	65685	0	1	101	0	0
4486	65693	0	1	101	0	0
4487	65718	0	1	101	0	0
4488	65745	0	1	101	0	0
4490	65774	0	0	100	0	4
4491	65775	0	40	101	0	0
4492	65780	0	1	101	0	0
4493	65792	0	0	100	0	664232
4495	65809	0	0	100	0	664232
4498	65857	0	0	100	0	664232
4500	65860	0	0	0	0	40
4502	65877	0	0	100	0	1048576
4503	65879	0	0	100	0	4
4504	65916	0	0	100	0	4
4505	65926	0	0	0	0	0
4507	65930	0	0	100	0	664232
4508	65931	0	0	0	0	0
4509	65932	0	0	100	20	40
4510	65934	0	0	0	0	0
4513	65937	0	1	101	0	0
4514	65946	0	0	0	0	0
4515	65949	0	100	101	0	0
4516	65954	0	0	100	10	139944
4517	65956	0	0	100	0	20
4520	65970	0	0	100	4	139808
4521	65971	0	0	100	2	139944
4522	65975	0	0	25	0	4194320
4523	65976	0	0	100	3	4
4525	65979	0	0	50	0	4
4526	65986	0	5	100	1	0
4527	65988	0	0	15	0	12582932
4528	65994	0	0	0	0	0
4529	66004	0	0	100	0	4
4530	66005	0	0	0	0	0
4536	66023	0	0	100	0	0
4537	66054	0	0	100	0	664232
4538	66063	0	0	100	6	139944
