id	mapAreaId	area	unk	mapPointX	mapPointY	texture	width	height	offset_x	offset_y	hitRectTop	hitRectLeft	hitRectBottom	hitRectRight	
2769	281	2251	0	0	0	"LakeKeltheril"	271	258	372	268	337	465	401	559
2770	281	2245	0	0	0	"Mazthoril"	257	238	399	340	400	508	443	590
2771	281	2250	0	0	0	"OwlWingThicket"	254	150	556	439	476	616	556	678
2772	281	2253	0	0	0	"StarfallVillage"	367	340	229	33	235	434	290	523
2773	281	2242	0	0	0	"TheHiddenGrove"	333	255	500	17	128	592	203	665
2774	281	2243	0	0	0	"TimbermawPost"	362	252	92	302	356	327	404	403
2775	281	2244	0	0	0	"WinterfallVillage"	221	209	588	181	300	653	348	711
2776	545	4807	0	0	0	"CrowleyOrchard"	210	166	261	427	478	355	515	396
2777	545	4786	0	0	0	"Duskhaven"	286	178	272	333	407	324	471	407
2778	545	4732	0	0	0	"EmberstoneMine"	281	351	639	43	163	737	220	813
2779	545	4817	0	0	0	"Greymanemanor"	244	241	141	202	279	233	368	310
2780	545	4793	0	0	0	"HammondFarmstead"	194	236	167	352	437	245	479	296
2781	545	4808	0	0	0	"HaywardFishery"	177	219	293	449	551	338	595	393
2782	545	4726	0	0	0	"Keelharbor"	280	342	298	95	220	377	283	467
2783	545	4794	0	0	0	"KorothsDen"	222	268	393	386	524	441	600	490
2784	545	4728	0	0	0	"NorthernHeadlands"	267	314	387	0	70	435	204	565
2785	545	4729	0	0	0	"NorthgateWoods"	282	298	482	14	141	570	250	692
2786	545	4731	0	0	0	"StormglenVillage"	321	203	516	465	545	580	629	692
2787	545	4788	0	0	0	"TempestsReach"	350	345	652	290	422	722	520	864
2788	545	4730	0	0	0	"TheBlackwald"	280	224	504	394	447	574	524	706
2789	545	4725	0	0	0	"TheHeadlands"	328	336	160	0	127	240	278	370
2790	678	4807	0	0	0	"CrowleyOrchard"	210	166	261	427	478	355	515	396
2791	678	4786	0	0	0	"Duskhaven"	286	178	272	333	407	324	471	407
2792	678	4732	0	0	0	"EmberstoneMine"	281	351	639	43	163	737	220	813
2793	678	4817	0	0	0	"Greymanemanor"	244	241	141	202	279	233	368	310
2794	678	4793	0	0	0	"HammondFarmstead"	194	236	167	352	0	0	0	0
2795	678	4808	0	0	0	"HaywardFishery"	177	219	293	449	551	338	595	393
2796	678	4726	0	0	0	"Keelharbor"	280	342	298	95	220	377	283	467
2797	678	4794	0	0	0	"KorothsDen"	222	268	393	386	524	441	600	490
2798	678	4728	0	0	0	"NorthernHeadlands"	267	314	387	0	70	435	204	565
2799	678	4729	0	0	0	"NorthgateWoods"	250	298	482	14	0	0	0	0
2800	678	4731	0	0	0	"StormglenVillage"	321	203	516	465	545	580	629	692
2801	678	4788	0	0	0	"TempestsReach"	350	345	652	290	422	722	520	864
2802	678	4730	0	0	0	"TheBlackwald"	280	224	504	394	447	574	524	706
2803	678	4725	0	0	0	"TheHeadlands"	328	336	160	0	116	243	278	372
2804	679	4807	0	0	0	"CrowleyOrchard"	210	166	261	427	0	0	0	0
2805	679	4786	0	0	0	"Duskhaven"	286	178	272	333	0	0	0	0
2806	679	4732	0	0	0	"EmberstoneMine"	281	351	639	43	159	728	230	816
2807	679	4817	0	0	0	"Greymanemanor"	244	241	141	202	279	233	368	310
2808	679	4793	0	0	0	"HammondFarmstead"	194	236	167	352	0	0	0	0
2809	679	4808	0	0	0	"HaywardFishery"	177	219	293	449	0	0	0	0
2810	679	4726	0	0	0	"Keelharbor"	280	342	298	95	220	377	283	467
2811	679	4794	0	0	0	"KorothsDen"	222	268	393	386	524	441	600	490
2812	679	4728	0	0	0	"NorthernHeadlands"	267	314	387	0	70	435	204	565
2813	679	4729	0	0	0	"NorthgateWoods"	282	298	482	14	141	570	250	692
2814	679	4731	0	0	0	"StormglenVillage"	321	203	516	465	545	580	629	692
2815	679	4788	0	0	0	"TempestsReach"	350	345	652	290	422	722	520	864
2816	679	4730	0	0	0	"TheBlackwald"	280	224	504	394	447	574	524	706
2817	679	4725	0	0	0	"TheHeadlands"	328	336	160	0	127	240	278	370
2818	605	4767	0	0	0	""	694	290	163	148	189	332	262	550
2819	605	4771	0	0	0	""	351	301	180	367	462	334	545	444
2820	605	4770	0	0	0	""	376	343	98	325	420	250	477	332
2821	605	4768	0	0	0	""	303	452	0	41	185	120	314	212
2822	605	4766	0	0	0	""	354	360	586	308	470	649	614	783
2823	605	4822	0	0	0	""	250	307	383	260	345	444	451	520
2824	605	4765	0	0	0	"KezanMap"	1002	664	0	4	490	534	604	634
2825	605	4773	0	0	0	""	168	213	317	232	0	0	0	0
2826	605	4772	0	0	0	""	592	202	219	108	0	0	0	0
2827	544	4783	0	0	0	"Alliancebeachhead"	177	172	129	348	401	165	457	261
2828	544	4951	0	0	0	"BilgewaterLumberyard"	248	209	462	43	108	512	168	602
2829	544	4954	0	0	0	"GallywixDocks"	173	180	351	21	57	395	132	468
2830	544	4779	0	0	0	"HordeBaseCamp"	222	190	244	458	510	354	559	433
2831	544	4952	0	0	0	"KTCOilPlatform"	156	142	433	11	40	478	107	550
2832	544	4870	0	0	0	"landingSite"	142	133	377	359	371	425	427	479
2834	544	4886	0	0	0	"OoomlotVillage"	221	211	508	345	452	582	505	672
2835	544	4903	0	0	0	"Oostan"	210	258	492	161	252	556	362	631
2836	544	4873	0	0	0	"RaptorRise"	168	205	416	368	426	444	533	528
2837	544	4876	0	0	0	"RuinsOfVashelan"	212	216	440	452	518	480	646	596
2838	544	4874	0	0	0	"ScorchedGully"	305	288	323	185	0	0	0	0
2839	544	4721	0	0	0	"ShipwreckShore"	172	175	189	408	476	217	550	303
2840	544	4923	0	0	0	"SkyFalls"	190	186	416	131	205	469	265	537
2841	544	4782	0	0	0	"TheSavageGlen"	231	216	213	325	0	0	0	0
2842	544	4956	0	0	0	"TheSlavePits"	212	193	279	68	149	353	204	432
2843	544	4912	0	0	0	"WarchiefsLookout"	159	230	264	144	264	292	319	387
2844	681	4783	0	0	0	"Alliancebeachhead"	177	172	129	348	401	165	457	261
2845	681	4951	0	0	0	"BilgewaterLumberyard"	248	209	462	43	108	512	168	602
2846	681	4954	0	0	0	"GallywixDocks"	173	180	351	21	57	395	132	468
2847	681	4779	0	0	0	"HordeBaseCamp"	222	190	244	458	510	354	559	433
2848	681	4952	0	0	0	"KTCOilPlatform"	156	142	433	11	40	478	107	550
2849	681	4870	0	0	0	"landingSite"	142	133	377	359	0	0	0	0
2851	681	4886	0	0	0	"OoomlotVillage"	221	211	508	345	452	582	505	672
2852	681	4903	0	0	0	"Oostan"	210	258	492	161	252	556	362	631
2853	681	4873	0	0	0	"RaptorRise"	168	205	416	368	426	444	533	528
2854	681	4876	0	0	0	"RuinsOfVashelan"	212	216	440	452	518	480	646	596
2855	681	4874	0	0	0	"ScorchedGully"	305	288	323	185	0	0	0	0
2856	681	4721	0	0	0	"ShipwreckShore"	172	175	189	408	476	217	550	303
2857	681	4923	0	0	0	"SkyFalls"	190	186	416	131	205	469	265	537
2858	681	4782	0	0	0	"TheSavageGlen"	231	216	213	325	0	0	0	0
2859	681	4956	0	0	0	"TheSlavePits"	212	193	279	68	149	353	204	432
2860	681	4912	0	0	0	"WarchiefsLookout"	159	230	264	144	264	292	319	387
2861	682	4783	0	0	0	"Alliancebeachhead"	177	172	129	348	401	165	457	261
2862	682	4951	0	0	0	"BilgewaterLumberyard"	248	209	462	43	108	512	168	602
2863	682	4954	0	0	0	"GallywixDocks"	173	180	351	21	57	395	132	468
2864	682	4779	0	0	0	"HordeBaseCamp"	222	190	244	458	510	354	559	433
2865	682	4952	0	0	0	"KTCOilPlatform"	156	142	433	11	40	478	107	550
2866	682	4870	0	0	0	"landingSite"	142	133	377	359	0	0	0	0
2868	682	4886	0	0	0	"OoomlotVillage"	221	211	508	345	0	0	0	0
2869	682	4903	0	0	0	"Oostan"	210	258	492	161	0	0	0	0
2870	682	4873	0	0	0	"RaptorRise"	168	205	416	368	426	444	533	528
2871	682	4876	0	0	0	"RuinsOfVashelan"	212	216	440	452	518	480	656	596
2872	682	4874	0	0	0	"ScorchedGully"	305	288	323	185	0	0	0	0
2873	682	4721	0	0	0	"ShipwreckShore"	172	175	189	408	476	217	550	303
2874	682	4923	0	0	0	"SkyFalls"	190	186	416	131	205	469	265	537
2875	682	4782	0	0	0	"TheSavageGlen"	231	216	213	325	0	0	0	0
2876	682	4956	0	0	0	"TheSlavePits"	212	193	279	68	142	349	202	431
2877	682	4912	0	0	0	"WarchiefsLookout"	159	230	264	144	264	292	319	387
2878	709	5546	0	0	0	""	0	0	0	0	507	529	546	570
2879	709	5545	0	0	0	""	0	0	0	0	369	732	416	771
2880	708	5657	0	0	0	""	0	0	0	0	237	412	269	446
2881	708	5658	0	0	0	""	0	0	0	0	315	596	348	629
2882	708	5659	0	0	0	""	0	0	0	0	452	419	483	453
2883	28	1444	0	0	0	"TannerCamp"	571	308	413	360	436	516	523	674
2884	700	5138	0	0	0	"Bloodgulch"	215	157	416	205	259	503	314	580
2885	700	5527	5489	0	0	"CrucibleOfCarnage"	203	208	387	268	344	466	417	550
2886	700	5471	0	0	0	"Crushblow"	182	195	370	447	495	425	537	500
2887	700	5461	0	0	0	"DragonmawPass"	283	206	76	120	225	212	281	315
2888	700	5136	0	0	0	"DragonmawPort"	251	207	631	245	308	706	403	818
2889	700	5483	0	0	0	"DunwaldRuins"	197	218	395	367	431	456	490	538
2890	700	5141	0	0	0	"FirebeardsPatrol"	215	181	499	265	354	582	404	645
2891	700	5639	0	0	0	"GlopgutsHollow"	174	190	291	89	162	349	228	417
2892	700	5488	0	0	0	"GorshakWarCamp"	194	170	543	220	287	603	329	652
2893	700	1037	0	0	0	"GrimBatol"	230	276	83	223	290	143	399	234
2894	700	5140	0	0	0	"Highbank"	220	227	697	403	473	763	556	854
2895	700	5594	0	0	0	"HighlandForest"	239	232	482	330	0	0	0	0
2896	700	5640	0	0	0	"HumboldtConflaguration"	143	141	344	89	0	0	0	0
2897	700	5143	0	0	0	"Kirthaven"	308	267	482	0	72	542	119	616
2898	700	5595	0	0	0	"ObsidianForest"	342	288	436	380	465	587	590	702
2899	700	5439	0	0	0	"RuinsOfDrakgor"	206	182	296	0	105	418	140	456
2900	700	5479	0	0	0	"SlitheringCove"	198	201	622	169	0	0	0	0
2901	700	5609	0	0	0	"TheBlackBreach"	211	210	498	121	177	552	230	609
2902	700	5139	0	0	0	"TheGullet"	175	180	269	179	235	355	269	406
2903	700	5137	0	0	0	"TheKrazzworks"	226	232	654	0	52	720	144	821
2904	700	5641	0	0	0	"TheTwilightBreach"	199	212	312	192	281	372	342	429
2905	700	5473	0	0	0	"TheTwilightCitadel"	361	354	151	314	426	267	544	361
2906	700	5142	0	0	0	"Thundermar"	238	229	374	93	164	461	228	546
2907	700	5425	0	0	0	"TwilightShore"	260	202	610	345	0	0	0	0
2908	700	5155	0	0	0	"VermillionRedoubt"	324	264	71	16	92	177	190	330
2909	700	5470	0	0	0	"VictoryPoint"	177	159	302	306	359	365	411	444
2910	700	5462	0	0	0	"WyrmsBend"	191	198	205	232	0	0	0	0
2911	700	5438	0	0	0	"WeepingWound"	214	190	358	0	38	431	106	528
2912	770	5138	0	0	0	"Bloodgulch"	215	157	416	205	259	503	314	580
2913	770	5527	5489	0	0	"CrucibleOfCarnage"	203	208	387	268	344	466	417	550
2914	770	5471	0	0	0	"Crushblow"	182	195	370	447	495	425	537	500
2915	770	5461	0	0	0	"DragonmawPass"	283	206	76	120	225	212	281	315
2916	770	5136	0	0	0	"DragonmawPort"	251	207	631	245	308	706	403	818
2917	770	5483	0	0	0	"DunwaldRuins"	197	218	395	367	431	456	490	538
2918	770	5141	0	0	0	"FirebeardsPatrol"	215	181	499	265	0	0	0	0
2919	770	5639	0	0	0	"GlopgutsHollow"	174	190	291	89	162	349	228	417
2920	770	5488	0	0	0	"GorshakWarCamp"	194	170	543	220	287	603	329	652
2921	770	1037	0	0	0	"GrimBatol"	230	276	83	223	290	143	399	234
2922	770	5140	0	0	0	"Highbank"	220	227	697	403	473	763	556	854
2923	770	5594	0	0	0	"HighlandForest"	239	232	482	330	0	0	0	0
2924	770	5640	0	0	0	"HumboldtConflaguration"	143	141	344	89	0	0	0	0
2925	770	5143	0	0	0	"Kirthaven"	308	267	482	0	72	542	119	616
2926	770	5595	0	0	0	"ObsidianForest"	342	288	436	380	465	587	590	702
2927	770	5439	0	0	0	"RuinsOfDrakgor"	206	182	296	0	105	418	140	456
2928	770	5479	0	0	0	"SlitheringCove"	198	201	622	169	0	0	0	0
2929	770	5609	0	0	0	"TheBlackBreach"	211	210	498	121	177	552	230	609
2930	770	5139	0	0	0	"TheGullet"	175	180	269	179	235	355	269	406
2931	770	5137	0	0	0	"TheKrazzworks"	226	232	654	0	52	720	144	821
2932	770	5641	0	0	0	"TheTwilightBreach"	199	212	312	192	281	372	342	429
2933	770	5473	0	0	0	"TheTwilightCitadel"	361	354	151	314	426	267	544	361
2934	770	5472	0	0	0	"TheTwilightGate"	165	199	327	356	415	373	502	429
2935	770	5142	0	0	0	"Thundermar"	238	229	374	93	164	461	228	546
2936	770	5425	0	0	0	"TwilightShore"	260	202	610	345	0	0	0	0
2937	770	5155	0	0	0	"VermillionRedoubt"	324	264	71	16	92	177	190	330
2938	770	5470	0	0	0	"VictoryPoint"	177	159	302	306	359	365	411	444
2939	770	5438	0	0	0	"WeepingWound"	214	190	358	0	38	431	106	528
2940	770	5462	0	0	0	"WyrmsBend"	191	198	205	232	0	0	0	0
2941	720	5499	0	0	0	"AkhenetFields"	164	185	471	277	325	515	374	574
2942	720	5596	0	0	0	"CradelOfTheAncient"	202	169	341	402	443	389	497	488
2943	720	5582	5689	5701	5613	"HallsOfOrigination"	269	242	599	184	0	0	0	0
2944	720	5455	0	0	0	"KhartutsTomb"	203	215	542	0	65	610	152	683
2945	720	5599	0	0	0	"LostCityOfTheTolVir"	233	321	527	291	424	583	557	698
2946	720	5498	0	0	0	"Marat"	160	193	406	174	230	469	283	512
2947	720	5467	0	0	0	"Nahom"	237	194	583	162	255	651	289	695
2948	720	5663	0	0	0	"Neferset"	209	254	407	384	510	460	588	567
2949	720	5668	5671	0	0	"ObeliskOfTheMoon"	400	224	110	0	124	382	184	435
2950	720	5423	0	0	0	"ObeliskOfTheStars"	196	170	551	121	179	605	246	690
2951	720	5597	0	0	0	"ObeliskOfTheSun"	269	203	340	282	345	413	407	500
2952	720	5465	0	0	0	"Orsis"	249	243	264	136	223	370	308	438
2953	720	5466	0	0	0	"Ramkahen"	228	227	411	67	188	512	246	586
2954	720	5647	0	0	0	"RuinsOfAhmtul"	278	173	365	0	84	433	125	491
2955	720	5606	0	0	0	"RuinsOfAmmon"	203	249	217	289	392	287	485	356
2956	720	5602	0	0	0	"Schnottzslanding"	312	289	28	221	380	160	448	256
2957	720	5642	0	0	0	"TahretGrounds"	150	159	545	193	0	0	0	0
2958	720	5669	0	0	0	"TempleofUldum"	296	209	132	127	177	303	239	374
2959	720	5612	0	0	0	"TheCursedlanding"	237	316	752	170	288	808	419	890
2960	720	5420	0	0	0	"TheGateofUnendingCycles"	161	236	647	15	0	0	0	0
2961	720	5614	5696	0	0	"TheTrailOfDevestation"	206	204	657	349	0	0	0	0
2962	720	5583	0	0	0	"TheVortexPinnacle"	213	195	656	473	514	706	640	832
2963	720	5666	0	0	0	"VirnaalDam"	151	144	479	215	0	0	0	0
2964	748	5499	0	0	0	"AkhenetFields"	164	185	471	277	325	515	374	574
2965	748	5596	0	0	0	"CradelOfTheAncient"	202	169	341	402	443	389	497	488
2966	748	5582	5613	5701	0	"HallsOfOrigination"	269	242	599	184	0	0	0	0
2967	748	5455	0	0	0	"KhartutsTomb"	203	215	542	0	65	610	152	683
2968	748	5599	0	0	0	"LostCityOfTheTolVir"	233	321	527	291	424	583	557	698
2969	748	5498	0	0	0	"Marat"	160	193	406	174	230	469	283	512
2970	748	5467	0	0	0	"Nahom"	237	194	583	162	255	651	289	695
2971	748	5663	0	0	0	"Neferset"	209	254	407	384	510	462	588	567
2972	748	5668	5671	0	0	"ObeliskOfTheMoon"	400	224	110	0	124	382	184	435
2973	748	5423	0	0	0	"ObeliskOfTheStars"	196	170	551	121	179	605	246	690
2974	748	5597	0	0	0	"ObeliskOfTheSun"	269	203	340	282	345	413	407	500
2975	748	5465	0	0	0	"Orsis"	249	243	264	136	223	370	308	438
2976	748	5466	0	0	0	"Ramkahen"	228	227	411	67	188	512	246	586
2977	748	5647	0	0	0	"RuinsOfAhmtul"	278	173	365	0	84	433	125	491
2978	748	5606	0	0	0	"RuinsOfAmmon"	203	249	217	289	392	287	485	356
2979	748	5602	0	0	0	"Schnottzslanding"	312	289	28	221	380	166	448	256
2980	748	5642	0	0	0	"TahretGrounds"	150	159	545	193	0	0	0	0
2981	748	5669	0	0	0	"TempleofUldum"	296	209	132	127	177	303	239	374
2982	748	5612	0	0	0	"TheCursedlanding"	237	316	752	170	288	808	419	890
2983	748	5420	0	0	0	"TheGateofUnendingCycles"	161	236	647	15	0	0	0	0
2984	748	5614	5696	0	0	"TheTrailOfDevestation"	206	204	657	349	0	0	0	0
2985	748	5583	0	0	0	"TheVortexPinnacle"	213	195	656	473	514	706	640	832
2986	748	5684	0	0	0	"ThroneOfTheFourWinds"	270	229	229	433	490	286	637	424
2987	748	5666	0	0	0	"VirnaalDam"	151	144	479	215	0	0	0	0
2988	720	5684	0	0	0	"ThroneOfTheFourWinds"	270	229	229	433	490	286	637	424
2989	39	5290	918	219	0	"TheGapingChasm"	184	217	294	168	254	348	326	437
2990	24	286	5604	0	0	"HillsbradFields"	302	175	191	302	373	346	432	407
2992	700	5472	0	0	0	"TheTwilightGate"	165	199	327	356	415	373	502	429
2993	770	5472	0	0	0	"TheTwilightGate"	165	199	327	356	0	0	0	0
2994	17	5524	0	0	0	"CampBoff"	274	448	407	220	326	476	363	549
2995	17	5565	340	0	0	"ApocryphansRest"	252	353	0	66	261	118	317	214
2996	29	2419	0	0	0	"TerrorWingPath"	350	341	646	7	177	800	225	857
2997	29	5652	0	0	0	"PillarofAsh"	274	413	253	255	329	302	388	422
2998	673	1739	0	0	0	"HardwrenchHideaway"	356	221	208	116	176	299	259	385
2999	610	5030	5057	0	0	"TheAccursedReef"	340	225	365	162	0	0	0	0
3000	610	5054	0	0	0	"DarkwhisperGorge"	220	189	528	228	0	0	0	0
3003	544	4911	4909	0	0	"Lostpeak"	350	517	581	21	256	671	351	772
3004	681	4911	4909	0	0	"Lostpeak"	350	517	581	21	256	671	351	772
3005	682	4911	4909	0	0	"Lostpeak"	350	517	581	21	0	0	0	0
3006	41	186	0	0	0	"GalardellValley"	178	186	466	237	309	528	377	585
3007	772	5695	0	0	0	"AQKingdom"	887	668	115	0	0	0	0	0
3008	607	4843	0	0	0	"HonorsStand"	315	170	201	0	44	326	105	407
3009	607	5518	0	0	0	"RazorfenKraul"	214	140	273	528	0	0	0	0
3010	261	2739	0	0	0	"TwilightBaseCamp"	434	231	100	151	254	411	321	483
3016	181	1231	0	0	0	""	0	0	0	0	0	0	0	0
3017	606	5022	4990	0	0	"DireforgeHill"	270	173	303	197	0	0	0	0
3018	606	5623	5622	0	0	"ArchimondesVengeance"	270	300	320	5	147	408	202	496
3019	606	5622	5623	0	0	"ArchimondesVengeance"	270	300	320	5	0	0	0	0
3020	606	5033	5622	5623	0	"ArchimondesVengeance"	270	300	320	5	0	0	0	0
3022	683	5022	4990	0	0	"DireforgeHill"	270	173	303	197	0	0	0	0
3023	683	5020	4861	5019	0	"TheRegrowth"	441	319	52	253	311	263	375	397
3024	683	5623	5622	0	0	"ArchimondesVengeance"	270	300	320	5	147	408	202	496
3025	683	5622	5623	0	0	"ArchimondesVengeance"	270	300	320	5	0	0	0	0
3026	683	5033	5622	5623	0	"ArchimondesVengeance"	270	300	320	5	0	0	0	0
3027	684	4706	0	0	0	"GilneasPuzzle"	1002	668	0	0	0	0	0	0
3028	545	4755	0	0	0	"GilneasCity"	282	263	483	210	264	546	415	695
3029	17	5496	0	0	0	""	0	0	0	0	208	626	262	703
3030	29	5650	0	0	0	""	0	0	0	0	391	131	468	273
3031	29	5651	0	0	0	""	0	0	0	0	318	104	360	192
3032	29	5677	0	0	0	""	0	0	0	0	343	680	382	791
3033	27	805	0	0	0	""	0	0	0	0	312	879	365	954
3034	27	5098	0	0	0	""	0	0	0	0	346	610	395	661
3035	23	4067	0	0	0	""	0	0	0	0	176	164	214	204
3036	30	63	0	0	0	""	0	0	0	0	545	301	589	351
3037	30	64	0	0	0	""	0	0	0	0	562	396	601	439
3038	30	5174	0	0	0	""	0	0	0	0	617	229	647	280
3039	26	1887	0	0	0	""	0	0	0	0	417	221	463	277
3040	26	1885	0	0	0	""	0	0	0	0	365	292	414	346
3041	26	3317	0	0	0	""	0	0	0	0	501	750	568	830
3042	26	5323	0	0	0	""	0	0	0	0	280	631	330	689
3043	35	839	0	0	0	""	0	0	0	0	329	97	437	221
3044	35	837	0	0	0	""	0	0	0	0	49	175	133	282
3045	35	5391	0	0	0	""	0	0	0	0	483	682	529	738
3046	36	98	0	0	0	""	0	0	0	0	158	179	200	232
3047	36	5325	0	0	0	""	0	0	0	0	218	571	262	663
3048	36	96	0	0	0	""	0	0	0	0	272	676	335	737
3049	684	5434	0	0	0	""	0	0	0	0	96	566	172	633
3050	684	5443	0	0	0	""	0	0	0	0	207	503	254	549
3051	684	4817	0	0	0	""	0	0	0	0	270	229	370	323
3052	684	5714	0	0	0	""	0	0	0	0	562	580	628	684
3055	28	5628	0	0	0	""	0	0	0	0	425	356	478	444
3056	28	5615	0	0	0	""	0	0	0	0	230	329	295	498
3057	28	5629	0	0	0	""	0	0	0	0	318	681	372	760
3058	28	1443	0	0	0	""	0	0	0	0	261	322	316	381
3059	21	239	0	0	0	""	0	0	0	0	76	502	121	554
3060	37	3357	0	0	0	""	0	0	0	0	177	89	229	138
3061	37	126	0	0	0	""	0	0	0	0	181	389	218	433
3062	37	301	0	0	0	""	0	0	0	0	186	132	261	217
3063	37	1740	0	0	0	""	0	0	0	0	186	511	246	598
3064	38	1978	0	0	0	""	0	0	0	0	540	743	596	830
3065	38	5460	0	0	0	""	0	0	0	0	235	551	329	632
3066	673	5408	0	0	0	""	0	0	0	0	231	522	299	594
3067	673	1578	0	0	0	""	0	0	0	0	284	350	385	393
3068	673	312	0	0	0	""	0	0	0	0	405	332	449	377
3069	20	796	0	0	0	""	0	0	0	0	147	815	240	947
3070	20	4921	0	0	0	""	0	0	0	0	429	498	466	535
3071	20	4919	0	0	0	""	0	0	0	0	378	634	411	668
3072	20	4917	0	0	0	""	0	0	0	0	279	270	347	335
3073	700	5667	0	0	0	""	0	0	0	0	532	401	575	447
3074	700	5474	0	0	0	""	0	0	0	0	574	302	630	397
3075	700	5584	0	0	0	""	0	0	0	0	560	440	603	490
3076	770	5667	0	0	0	""	0	0	0	0	532	401	575	447
3077	770	5474	0	0	0	""	0	0	0	0	574	302	630	397
3078	770	5584	0	0	0	""	0	0	0	0	560	440	603	490
3079	614	4976	0	0	0	""	0	0	0	0	490	555	562	643
3080	614	4975	0	0	0	""	0	0	0	0	338	581	391	647
3081	614	5100	0	0	0	""	0	0	0	0	174	394	264	465
3082	614	5107	0	0	0	""	0	0	0	0	90	468	150	535
3083	610	5057	0	0	0	""	0	0	0	0	207	516	267	591
3084	615	4969	0	0	0	""	0	0	0	0	376	445	427	500
3085	615	4970	0	0	0	""	0	0	0	0	434	453	489	521
3088	22	3197	0	0	0	""	0	0	0	0	542	380	603	454
3089	22	196	0	0	0	""	0	0	0	0	537	495	603	562
3090	39	5289	0	0	0	""	0	0	0	0	474	664	545	738
3091	39	1581	0	0	0	""	0	0	0	0	462	402	510	482
3092	40	1039	0	0	0	""	0	0	0	0	135	91	239	166
3093	40	1038	0	0	0	""	0	0	0	0	284	758	349	835
3094	43	2797	0	0	0	""	0	0	0	0	71	89	136	182
3095	43	2897	0	0	0	""	0	0	0	0	197	59	276	165
3096	43	4647	0	0	0	""	0	0	0	0	74	53	110	85
3097	43	4691	0	0	0	""	0	0	0	0	258	339	303	434
3098	43	4645	0	0	0	""	0	0	0	0	131	162	171	211
3099	43	425	0	0	0	""	0	0	0	0	290	517	318	549
3100	43	435	0	0	0	""	0	0	0	0	508	785	571	924
3101	43	2358	0	0	0	""	0	0	0	0	268	782	313	875
3102	43	432	0	0	0	""	0	0	0	0	486	746	524	781
3103	43	3177	0	0	0	""	0	0	0	0	526	709	569	749
3104	43	1703	0	0	0	""	0	0	0	0	571	652	614	721
3105	43	417	0	0	0	""	0	0	0	0	397	221	438	290
3106	181	4814	0	0	0	""	0	0	0	0	58	663	118	749
3107	181	4801	0	0	0	""	0	0	0	0	56	537	107	587
3108	181	4825	0	0	0	""	0	0	0	0	142	404	182	445
3109	181	4830	0	0	0	""	0	0	0	0	420	281	459	312
3110	181	4828	0	0	0	""	0	0	0	0	481	495	520	536
3111	181	3137	0	0	0	""	0	0	0	0	456	89	506	134
3112	181	4744	0	0	0	""	0	0	0	0	438	174	495	273
3113	11	718	0	0	0	""	0	0	0	0	424	368	473	455
3114	11	720	0	0	0	""	0	0	0	0	578	737	621	819
3115	11	5117	0	0	0	""	0	0	0	0	67	597	131	649
3116	42	448	0	0	0	""	0	0	0	0	483	429	532	507
3117	42	450	0	0	0	""	0	0	0	0	529	359	562	395
3118	42	4697	0	0	0	""	0	0	0	0	393	360	433	413
3119	42	4648	0	0	0	""	0	0	0	0	282	422	307	449
3120	42	4663	0	0	0	""	0	0	0	0	196	504	241	549
3121	101	2100	0	0	0	""	0	0	0	0	375	249	434	322
3122	101	2405	0	0	0	""	0	0	0	0	155	364	221	416
3123	101	4803	0	0	0	""	0	0	0	0	158	422	214	476
3124	101	4925	0	0	0	""	0	0	0	0	196	687	238	727
3125	101	2657	0	0	0	""	0	0	0	0	564	602	630	671
3126	4	2979	0	0	0	""	0	0	0	0	188	422	214	452
3127	4	374	0	0	0	""	0	0	0	0	47	559	96	597
3128	4	375	0	0	0	""	0	0	0	0	142	569	210	609
3129	141	501	0	0	0	""	0	0	0	0	359	529	393	561
3130	141	504	0	0	0	""	0	0	0	0	142	455	182	487
3131	141	497	0	0	0	""	0	0	0	0	153	543	194	579
3132	141	503	0	0	0	""	0	0	0	0	254	577	294	615
3133	141	499	0	0	0	""	0	0	0	0	127	303	170	356
3134	141	498	0	0	0	""	0	0	0	0	419	286	456	337
3135	182	1997	0	0	0	""	0	0	0	0	304	332	370	380
3136	182	5645	0	0	0	""	0	0	0	0	176	402	243	473
3137	182	5676	0	0	0	""	0	0	0	0	43	538	111	586
3138	182	5649	0	0	0	""	0	0	0	0	404	430	440	477
3139	121	5065	0	0	0	""	0	0	0	0	347	555	386	588
3140	121	5003	0	0	0	""	0	0	0	0	298	493	336	535
3141	121	5009	0	0	0	""	0	0	0	0	363	766	398	809
3142	121	5002	0	0	0	""	0	0	0	0	92	385	143	432
3143	121	1114	0	0	0	""	0	0	0	0	48	359	84	423
3144	121	5706	0	0	0	""	0	0	0	0	450	635	515	775
3145	121	5024	0	0	0	""	0	0	0	0	104	503	156	559
3146	121	5504	0	0	0	""	0	0	0	0	38	567	115	702
3147	121	1111	0	0	0	""	0	0	0	0	41	491	93	542
3148	121	5010	0	0	0	""	0	0	0	0	286	855	349	907
3149	121	1106	0	0	0	""	0	0	0	0	474	511	526	561
3150	606	5016	0	0	0	""	0	0	0	0	193	83	247	152
3151	606	4989	0	0	0	""	0	0	0	0	203	161	263	225
3152	606	4990	0	0	0	""	0	0	0	0	247	409	322	477
3153	606	5045	0	0	0	""	0	0	0	0	0	0	0	0
3154	606	4994	0	0	0	""	0	0	0	0	358	854	440	930
3155	606	4996	0	0	0	""	0	0	0	0	290	883	360	969
