field0	field1	field2
450926	LOCK_AND_LOAD.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450927	MAELSTROM_WEAPON.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450928	MASTER_MARKSMAN.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450929	NATURES_GRACE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450930	RIME.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450931	SLICE_AND_DICE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450932	SUDDEN_DOOM.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
450933	SURGE_OF_LIGHT.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
451161	SPELL_DRUID_THRASH.BLP	INTERFACE\ICONS\
451164	SPELL_MAGE_FLAMEORB.BLP	INTERFACE\ICONS\
451165	SPELL_SHAMAN_EARTHQUAKE.BLP	INTERFACE\ICONS\
451167	SPELL_SHAMAN_IMPROVEDREINCARNATION.BLP	INTERFACE\ICONS\
451168	SPELL_SHAMAN_IMPROVELAVALASH.BLP	INTERFACE\ICONS\
451169	SPELL_SHAMAN_LAVASURGE.BLP	INTERFACE\ICONS\
451827	GOBLIN_1280.AVI	INTERFACE\CINEMATICS\
451828	GOBLIN_800.AVI	INTERFACE\CINEMATICS\
452603	GOBLIN.MP3	INTERFACE\CINEMATICS\
454058	TRADE_ARCHAEOLOGY_RUSTEDSTEAKKNIFE.BLP	INTERFACE\ICONS\
455939	WOW3X_INTRO.MP3	INTERFACE\CINEMATICS\
455940	WORGEN.MP3	INTERFACE\CINEMATICS\
455941	WOW3X_INTRO_1280.AVI	INTERFACE\CINEMATICS\
455942	WOW3X_INTRO_800.AVI	INTERFACE\CINEMATICS\
455943	WORGEN_1280.AVI	INTERFACE\CINEMATICS\
455944	WORGEN_800.AVI	INTERFACE\CINEMATICS\
456563	ABILITY_MOUNT_FOSSILIZEDRAPTOR.BLP	INTERFACE\ICONS\
457295	ALLIANCE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457296	FUELGAUGE_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457297	FUELGAUGE_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457298	FUELGAUGE_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457299	FUELGAUGE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457300	FUELGAUGE_HORIZONTAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
457301	GENERIC1_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457302	GENERIC1_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457303	GENERIC1_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457304	GENERIC2_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457305	GENERIC3_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457306	HORDE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457307	MAP_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457308	MAP_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457309	MAP_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457310	MAP_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457311	MECHANICAL_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457312	METALBRONZE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457313	METALETERNIUM_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457314	METALGOLD_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457315	METALPLAIN_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457316	METALRUSTED_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457317	ONYXIA_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457318	ONYXIA_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457319	ONYXIA_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457320	ONYXIA_HORIZONTAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
457321	STONEDESIGN_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457322	STONEDIAMOND_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457323	STONETAN_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457324	WOODBOARDS_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457325	WOODPLANK_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457326	WOODVERTICALPLANKS_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457327	WOODWITHMETAL_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457328	WOWUI_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457498	WOW_INTRO_LK.MP3	INTERFACE\CINEMATICS\
457507	WOW_INTRO_LK_1280.AVI	INTERFACE\CINEMATICS\
457561	ALLIANCE_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457562	ALLIANCE_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457563	ALLIANCE_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457564	ATRAMEDES_CIRCULAR_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457565	ATRAMEDES_CIRCULAR_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457566	ATRAMEDES_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457567	FLASK_VERTICAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457568	FLASK_VERTICAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457569	FLASK_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457570	GENERIC1_CIRCULAR_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457571	GENERIC1_CIRCULAR_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457572	GENERIC1_CIRCULAR_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
457573	GENERIC1_PILL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457574	GENERIC1_PILL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457575	GENERIC1_PILL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457576	GENERIC1_PILL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
457577	GENERIC1_VERTICAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457578	GENERIC1_VERTICAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457579	GENERIC1_VERTICAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457580	GENERIC1_VERTICAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
457581	GENERIC2_PILL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457582	GENERIC2_VERTICAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457583	GENERIC3_PILL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457584	GENERIC3_VERTICAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
457585	HORDE_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457586	HORDE_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457587	HORDE_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457588	ICON_PILL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
457589	ICON_PILL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
457590	ICON_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457591	MECHANICAL_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457592	MECHANICAL_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457593	MECHANICAL_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457594	METALBRONZE_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457595	METALBRONZE_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457596	METALBRONZE_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457597	METALETERNIUM_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457598	METALETERNIUM_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457599	METALETERNIUM_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457600	METALGOLD_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457601	METALGOLD_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457602	METALPLAIN_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457603	METALPLAIN_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457604	METALPLAIN_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457605	METALRUSTED_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457606	METALRUSTED_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457607	STONEDESIGN_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457608	STONEDESIGN_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457609	STONEDIAMOND_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457610	STONEDIAMOND_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457611	STONETAN_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457612	STONETAN_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457613	STONETAN_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457614	WOODBOARDS_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457615	WOODBOARDS_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457616	WOODBOARDS_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457617	WOODPLANK_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457618	WOODPLANK_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457619	WOODVERTICALPLANKS_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457620	WOODVERTICALPLANKS_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457621	WOODWITHMETAL_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457622	WOODWITHMETAL_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457623	WOWUI_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457624	WOWUI_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457625	WOWUI_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
457651	WOW_INTRO_BC_800.AVI	INTERFACE\CINEMATICS\
457653	WOW_INTRO_BC_1024.AVI	INTERFACE\CINEMATICS\
457655	SPELL_PRIEST_MINDSPIKE.BLP	INTERFACE\ICONS\
457658	IMPACT.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
458223	ABILITY_HUNTER_ASPECTOFTHEFOX.BLP	INTERFACE\ICONS\
458226	ABILITY_PRIEST_DARKNESS.BLP	INTERFACE\ICONS\
458236	TRADE_ARCHAEOLOGY_BONES OF TRANSFORMATION.BLP	INTERFACE\ICONS\
458255	TRADE_ARCHAEOLOGY_TINYDINOSAURSKELETON.BLP	INTERFACE\ICONS\
458256	TRADE_ARCHAEOLOGY_TROLL_VOODOODOLL.BLP	INTERFACE\ICONS\
458394	WOW_WRATHGATE.MP3	INTERFACE\CINEMATICS\
458395	WOW_WRATHGATE_1280.AVI	INTERFACE\CINEMATICS\
458412	ABILITY_PRIEST_REFLECTIVESHIELD.BLP	INTERFACE\ICONS\
458733	ABILITY_ROGUE_SMOKE.BLP	INTERFACE\ICONS\
458737	ABILITY_ROGUE_VIGOR.BLP	INTERFACE\ICONS\
458740	KILLING_MACHINE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
458741	MOLTEN_CORE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
458967	ABILITY_DEATHKNIGHT_SUMMONGARGOYLE.BLP	INTERFACE\ICONS\
458971	WARRIOR_TALENT_ICON_FURYINTHEBLOOD.BLP	INTERFACE\ICONS\
458972	WARRIOR_TALENT_ICON_INNERRAGE.BLP	INTERFACE\ICONS\
458975	WARRIOR_TALENT_ICON_SKIRMISHER.BLP	INTERFACE\ICONS\
458987	AIR_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458988	AIR_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458989	AIR_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458990	AIR_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458991	FIRE_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458992	FIRE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458993	FIRE_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458994	FIRE_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458995	ICE_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458996	ICE_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458997	ICE_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458998	ICE_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
458999	MEAT_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459000	MEAT_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459001	MEAT_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459002	MEAT_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459003	MOLTENROCK_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459004	MOLTENROCK_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459005	MOLTENROCK_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459006	MOLTENROCK_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459007	ROCK_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459008	ROCK_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459009	ROCK_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459010	ROCK_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459011	UNDEADMEAT_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459012	UNDEADMEAT_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459013	UNDEADMEAT_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459014	UNDEADMEAT_VERTICAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459015	WATER_CIRCULAR_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459016	WATER_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459017	WATER_PILL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
459026	SPELL_SHAMAN_FIRENOVA.BLP	INTERFACE\ICONS\
459027	SPELL_SHAMAN_IMPROVEDFIRENOVA.BLP	INTERFACE\ICONS\
459313	DAYBREAK.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
459314	HAND_OF_LIGHT.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
460686	ABILITY_DEATHKNIGHT_BRITTLEBONES.BLP	INTERFACE\ICONS\
460694	ABILITY_WARLOCK_ANCIENTGRIMOIRE.BLP	INTERFACE\ICONS\
460698	ABILITY_WARLOCK_INFERNO.BLP	INTERFACE\ICONS\
460699	ABILITY_WARLOCK_JINX.BLP	INTERFACE\ICONS\
460700	ABILITY_WARLOCK_SOULSIPHON.BLP	INTERFACE\ICONS\
460830	BACKLASH.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
460831	FURY_OF_STORMRAGE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
460856	ABILITY_WARLOCK_IMPOWEREDIMP.BLP	INTERFACE\ICONS\
460857	ABILITY_WARLOCK_SOULSWAP.BLP	INTERFACE\ICONS\
460858	ABILITY_WARLOCK_WHIPLASH.BLP	INTERFACE\ICONS\
460953	PALADIN_ICON_SPEEDOFLIGHT.BLP	INTERFACE\ICONS\
460958	WARRIOR_TALENT_ICON_DEADLYCALM.BLP	INTERFACE\ICONS\
461116	ABILITY_HUNTER_EFFICIENCY_BROWN.BLP	INTERFACE\ICONS\
461117	ABILITY_HUNTER_ONEWITHNATURE.BLP	INTERFACE\ICONS\
461120	ABILITY_HUNTER_RESISTANCEISFUTILE.BLP	INTERFACE\ICONS\
461846	ABILITY_HUNTER_FOCUSFIRE.BLP	INTERFACE\ICONS\
461859	SPELL_PALADIN_LIGHTOFDAWN.BLP	INTERFACE\ICONS\
461878	DARK_TRANSFORMATION.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
462324	SPELL_SHADOW_MINDFLAY.BLP	INTERFACE\ICONS\
462330	CHOGALL_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
462331	CHOGALL_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
462332	CHOGALL_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
462333	CHOGALL_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
462334	CHOGALL_HORIZONTAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
462532	INV_MISC_FOXKIT.BLP	INTERFACE\ICONS\
462651	SPELL_SHAMAN_MEASUREDINSIGHT.BLP	INTERFACE\ICONS\
462655	MEAT_CIRCULAR_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
462656	MEAT_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
462657	MEAT_PILL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
462658	MEAT_VERTICAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
462899	WOW_INTRO_LK.SBT	INTERFACE\CINEMATICS\
463280	PRIEST_ICON_CHAKRA_BLUE.BLP	INTERFACE\ICONS\
463281	PRIEST_ICON_CHAKRA_GREEN.BLP	INTERFACE\ICONS\
463282	PRIEST_ICON_CHAKRA_RED.BLP	INTERFACE\ICONS\
463283	SPELL_DRUID_STAMEDINGROAR.BLP	INTERFACE\ICONS\
463284	SPELL_WARLOCK_DEMONSOUL.BLP	INTERFACE\ICONS\
463286	SPELL_WARLOCK_SOULBURN.BLP	INTERFACE\ICONS\
463444	ABILITY_WARRIOR_THROWDOWN.BLP	INTERFACE\ICONS\
463452	SHOOTING_STARS.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
463460	INV_MISC_ADDSOCKETGLOVE.BLP	INTERFACE\ICONS\
463487	TRADE_ARCHAEOLOGY_SHARK JAWS.BLP	INTERFACE\ICONS\
463491	TRADE_ARCHAEOLOGY_TROLLLIZARDFOOTCHARM.BLP	INTERFACE\ICONS\
463492	TRADE_ARCHAEOLOGY_TROLLTOOTH W GOLDFILLING.BLP	INTERFACE\ICONS\
463515	INV_MISC_BLACKIRONBOMB.BLP	INTERFACE\ICONS\
463517	INV_MISC_CRYSTALEPIC.BLP	INTERFACE\ICONS\
463518	INV_MISC_CRYSTALEPIC2.BLP	INTERFACE\ICONS\
463521	INV_MISC_DUST.BLP	INTERFACE\ICONS\
463540	INV_MISC_LIFEBLOOD.BLP	INTERFACE\ICONS\
463550	INV_MISC_PYRIUMGRENADE.BLP	INTERFACE\ICONS\
463553	INV_MISC_SAVAGEARMORKIT.BLP	INTERFACE\ICONS\
463562	INV_MISC_STORMLORDSFAVOR.BLP	INTERFACE\ICONS\
463563	INV_MISC_UNCUTGEMNORMAL.BLP	INTERFACE\ICONS\
463565	INV_MISC_VOLATILEAIR.BLP	INTERFACE\ICONS\
463567	INV_MISC_VOLATILEFIRE.BLP	INTERFACE\ICONS\
463568	INV_MISC_VOLATILELIFE.BLP	INTERFACE\ICONS\
463569	INV_MISC_VOLATILESHADOW.BLP	INTERFACE\ICONS\
463570	INV_MISC_VOLATILEWATER.BLP	INTERFACE\ICONS\
463770	GOBLIN.SBT	INTERFACE\CINEMATICS\
463835	PRIEST_SPELL_LEAPOFFAITH_A.BLP	INTERFACE\ICONS\
463877	INV_ENCHANT_DUST.BLP	INTERFACE\ICONS\
464030	SPELL_LIFEGIVINGSEED.BLP	INTERFACE\ICONS\
464139	INV_MISC_DARKPHOENIXPET_01.BLP	INTERFACE\ICONS\
464143	INV_MOUNT_HORDESCORPIONG.BLP	INTERFACE\ICONS\
464159	INV_MISC_BABYARMADILLOPET.BLP	INTERFACE\ICONS\
464160	INV_MISC_SEAGULLPET_01.BLP	INTERFACE\ICONS\
464484	SPELL_FROST_RING OF FROST.BLP	INTERFACE\ICONS\
465875	INV_GIZMO_ELECTRIFIEDETHER.BLP	INTERFACE\ICONS\
465878	INV_MISC_ENGGIZMOS_37.BLP	INTERFACE\ICONS\
466036	INV_PET_DEWEAONIZEDMECHCOMPANION.BLP	INTERFACE\ICONS\
467696	FULMINATION.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
467893	INV_MISC_PETMOONKINNE.BLP	INTERFACE\ICONS\
467894	INV_MISC_PETMOONKINTA.BLP	INTERFACE\ICONS\
468265	INV_MISC_VOLATILELIFE_GREEN.BLP	INTERFACE\ICONS\
469752	SERENDIPITY.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
469768	WOW_WRATHGATE_800.AVI	INTERFACE\CINEMATICS\
481144	WOW3X_INTRO.SBT	INTERFACE\CINEMATICS\
481154	WOW_INTRO.SBT	INTERFACE\CINEMATICS\
481156	WOW_WRATHGATE.SBT	INTERFACE\CINEMATICS\
481159	WORGEN.SBT	INTERFACE\CINEMATICS\
510756	INV_SHIELD_FIRELANDSRAID_D_02.BLP	INTERFACE\ICONS\
510822	BERSERK.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
510823	FERAL_OMENOFCLARITY.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
511104	BLOOD_BOIL.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
511105	NECROPOLIS.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
511469	DENOUNCE.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
511727	CREATUREPORTRAIT_GOBLIN_ROCKET.BLP	INTERFACE\ICONS\
512108	WOW_FOTLK.SBT	INTERFACE\CINEMATICS\
512479	INV_TRINKET_FIRELANDS_02.BLP	INTERFACE\ICONS\
512617	ACHIEVEMENT_FIRELANDS RAID_RAGNAROS.BLP	INTERFACE\ICONS\
512902	CREATUREPORTRAIT_BUBBLE.BLP	INTERFACE\ICONS\
514340	INV_SHOULDER_LEATHER_FIRELANDSDRUID_D_01.BLP	INTERFACE\ICONS\
514640	ABILITY_DRUID_PROWL.BLP	INTERFACE\ICONS\
514950	INV_MISC_RING_FIRELANDS_3.BLP	INTERFACE\ICONS\
515200	INV_MACE_2H_SULFURAS_D_01.BLP	INTERFACE\ICONS\
516665	INV_MISC_ARCHAEOLOGY_BABYPTERRODAX.BLP	INTERFACE\ICONS\
516666	INV_MISC_ARCHAEOLOGY_TROLLGOLEM.BLP	INTERFACE\ICONS\
517112	CREATUREPORTRAIT_INFERNAL_BALL_02.BLP	INTERFACE\ICONS\
519402	INV_PET_WINGEDLION.BLP	INTERFACE\ICONS\
520757	INV_PLATE_FIRELANDS_D_01.BLP	INTERFACE\ICONS\
521743	UI-EJ-BACKGROUND-DEFAULT.BLP	INTERFACE\ENCOUNTERJOURNAL\
521746	UI-EJ-DUNGEONBUTTON-DEFAULT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522189	UI-EJ-BOSS-ADMIRAL RIPSNARL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522190	UI-EJ-BOSS-AKILZON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522191	UI-EJ-BOSS-ALAKIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522192	UI-EJ-BOSS-ALTAIRUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522193	UI-EJ-BOSS-ALYSRAZOR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522194	UI-EJ-BOSS-AMMUNAE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522195	UI-EJ-BOSS-ANRAPHET.BLP	INTERFACE\ENCOUNTERJOURNAL\
522196	UI-EJ-BOSS-ANSHAL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522197	UI-EJ-BOSS-ARCANOTRON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522198	UI-EJ-BOSS-ARGALOTH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522199	UI-EJ-BOSS-ARION.BLP	INTERFACE\ENCOUNTERJOURNAL\
522200	UI-EJ-BOSS-ASAAD.BLP	INTERFACE\ENCOUNTERJOURNAL\
522201	UI-EJ-BOSS-ASCENDANT LORD OBSIDIUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522202	UI-EJ-BOSS-ATRAMEDES.BLP	INTERFACE\ENCOUNTERJOURNAL\
522203	UI-EJ-BOSS-AUGH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522204	UI-EJ-BOSS-BALEROC.BLP	INTERFACE\ENCOUNTERJOURNAL\
522205	UI-EJ-BOSS-BARON ASHBURY.BLP	INTERFACE\ENCOUNTERJOURNAL\
522206	UI-EJ-BOSS-BARON SILVERLAINE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522207	UI-EJ-BOSS-BEAUTY.BLP	INTERFACE\ENCOUNTERJOURNAL\
522208	UI-EJ-BOSS-BETHTILAC THE RED WIDOW.BLP	INTERFACE\ENCOUNTERJOURNAL\
522209	UI-EJ-BOSS-BLOODLORD MANDOKIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522210	UI-EJ-BOSS-CAPTAIN COOKIE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522211	UI-EJ-BOSS-CHIMAERON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522212	UI-EJ-BOSS-CHOGALL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522213	UI-EJ-BOSS-COMMANDER SPRINGVALE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522214	UI-EJ-BOSS-COMMANDER ULTHOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522215	UI-EJ-BOSS-CORBORUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522216	UI-EJ-BOSS-CORLA, HERALD OF TWILIGHT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522217	UI-EJ-BOSS-DAAKARA.BLP	INTERFACE\ENCOUNTERJOURNAL\
522218	UI-EJ-BOSS-DRAHGA SHADOWBURNER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522219	UI-EJ-BOSS-EARTHRAGER PTAH.BLP	INTERFACE\ENCOUNTERJOURNAL\
