Id	Map	WMO-ID	DungeonMap	minZ	field5	
5199	727	33036	576	-10000	5694824
5189	727	33037	576	-10000	5694824
4032	754	29930	271	-10000	5973793
4033	754	29932	271	-10000	5973793
4034	754	29933	271	-10000	5973793
4061	754	29934	271	-10000	5973793
4060	754	30069	271	-10000	5973793
4059	754	30561	271	-10000	5973793
4035	754	30562	271	-10000	5973793
4055	754	30563	271	-10000	5973793
4056	754	30564	271	-10000	5973793
4057	754	30565	271	-10000	5973793
4058	754	30566	271	-10000	5973793
4036	754	30567	271	-10000	5973793
4037	754	30568	271	-10000	5973793
4038	754	30569	271	-10000	5973793
4050	754	30570	271	-10000	5973793
4047	754	30571	271	-10000	5973793
4048	754	30572	271	-10000	5973793
4049	754	30573	271	-10000	5973793
4051	754	30574	271	-10000	5973793
4052	754	30575	271	-10000	5973793
4053	754	30576	271	-10000	5973793
4054	754	30577	271	-10000	5973793
4039	754	30578	271	-10000	5973793
4040	754	30579	271	-10000	5973793
4041	754	30580	271	-10000	5973793
4042	754	30581	271	-10000	5973793
4043	754	30582	271	-10000	5973793
4044	754	30583	271	-10000	5973793
4045	754	30584	271	-10000	5973793
4046	754	30585	271	-10000	5973793
3475	757	29982	252	-10000	5970718
3476	757	29984	252	-10000	5970718
3478	757	29985	252	-10000	5970718
3469	757	29986	252	-10000	5970718
3471	757	29988	252	-10000	5970718
3473	757	29989	252	-10000	5970718
3474	757	29990	252	-10000	5970718
3479	757	29991	252	-10000	5970718
3470	757	29992	252	-10000	5970718
3472	757	30074	252	-10000	5970718
3477	757	30077	252	-10000	5970718
4564	757	31222	252	-10000	5970718
4771	757	32188	252	-10000	5970718
4772	940	31404	502	-10000	6297871
4644	951	31361	458	-10000	6330245
4642	951	31362	458	-10000	6330245
4643	951	31363	458	-10000	6330245
4651	951	31364	458	-10000	6330245
4648	951	31365	458	-10000	6330245
4652	951	31366	458	-10000	6330245
4653	951	31367	458	-10000	6330245
4663	951	31368	458	-10000	6330245
4662	951	31369	458	-10000	6330245
4664	951	31370	458	-10000	6330245
4661	951	31371	458	-10000	6330245
4654	951	31372	458	-10000	6330245
4650	951	31373	458	-10000	6330245
4655	951	31374	458	-10000	6330245
4656	951	31375	458	-10000	6330245
4649	951	31376	458	-10000	6330245
4658	951	31377	458	-10000	6330245
4657	951	31378	458	-10000	6330245
4645	951	31379	458	-10000	6330245
4659	951	31380	458	-10000	6330245
4660	951	31381	458	-10000	6330245
4647	951	31382	458	-10000	6330245
4646	951	31383	458	-10000	6330245
5681	959	31418	652	-10000	7063415
5682	959	31419	652	-10000	7063415
5678	959	31506	651	-10000	7063375
5677	959	31507	651	-10000	7063375
5679	959	31508	651	-10000	7063375
5680	959	31565	652	-10000	7063415
5685	959	31605	653	-10000	7063360
5683	959	31606	653	-10000	7063360
5688	959	31607	653	-10000	7063360
5676	959	31742	651	-10000	7063375
5684	959	31744	653	-10000	7063360
5687	959	32174	653	-10000	7063360
5686	959	32561	653	-10000	7063360
5675	959	32787	651	-10000	7063375
5576	960	31476	633	-10000	7402285
5568	960	31478	633	-10000	7402285
5560	960	31483	633	-10000	7402285
5572	960	31609	633	-10000	7402285
5573	960	32166	633	-10000	7402285
5564	960	32225	633	-10000	7402285
5562	960	32226	633	-10000	7402285
5577	960	32226	634	188	7402285
5569	960	32241	633	-10000	7402285
5574	960	32242	633	-10000	7402285
5570	960	32243	633	-10000	7402285
5571	960	32244	633	-10000	7402285
5566	960	32245	633	-10000	7402285
5567	960	32246	633	-10000	7402285
5563	960	32247	633	-10000	7402285
5578	960	32248	634	-10000	7402285
5561	960	32378	633	-10000	7402285
5559	960	32379	633	-10000	7402285
5575	960	33227	633	-10000	7402285
5650	960	33296	633	-10000	7402285
5648	960	33299	633	-10000	7402285
5649	960	33300	633	-10000	7402285
5585	961	31488	636	-10000	6820124
5588	961	31488	637	160	6820124
5593	961	31491	637	-10000	6820124
5582	961	31493	635	-10000	6820124
5579	961	31549	635	-10000	6820124
5580	961	31562	635	-10000	6820124
5581	961	31610	635	-10000	6820124
5586	961	31774	636	-10000	6820124
5592	961	31774	637	-10000	6820124
5587	961	31796	636	-10000	6820124
5589	961	31888	637	-10000	6820124
5590	961	31889	637	-10000	6820124
5591	961	31891	637	-10000	6820124
5594	961	31902	638	-10000	6820124
5668	962	31568	649	-10000	6851876
5661	962	32085	649	-10000	6851876
5662	962	32086	649	-10000	6851876
5660	962	32087	649	-10000	6851876
5665	962	32105	649	-10000	6851876
5670	962	32112	649	-10000	6851876
5674	962	32112	650	-10000	6851876
5671	962	32113	649	-10000	6851876
5669	962	32183	649	-10000	6851876
5664	962	32190	649	-10000	6851876
5667	962	32191	649	-10000	6851876
5672	962	32270	649	-10000	6851876
5663	962	32333	649	-10000	6851876
5673	962	32339	649	-10000	6851876
5666	962	32448	649	-10000	6851876
5659	962	33943	649	-10000	6851876
5658	962	33944	649	-10000	6851876
4776	967	24890	505	-10000	6638991
4784	967	27098	512	-10000	6798734
4786	967	27099	512	-10000	6798734
4787	967	27100	512	-10000	6798734
4785	967	27102	512	-10000	6798734
4788	967	28423	512	-10000	6798734
4789	967	31831	513	-10000	6574436
4775	967	32080	504	-10000	6574556
4774	967	32117	503	-10000	6574558
4936	967	32463	512	-10000	7006171
4938	967	32464	512	-10000	7006171
4939	967	32465	512	-10000	7006171
4937	967	32466	512	-10000	7006171
4940	967	32467	512	-10000	7006171
5600	1001	32584	639	-10000	7068593
5596	1001	32586	639	-10000	7068593
5597	1001	32587	639	-10000	7068593
5598	1001	32588	639	-10000	7068593
5595	1001	32590	639	-10000	7068593
5602	1001	32591	640	-10000	7068593
5599	1001	32592	639	-10000	7068593
5601	1001	32593	640	-10000	7068593
5603	1001	32595	640	-10000	7068593
5606	1001	32596	640	-10000	7068593
5607	1001	32597	640	-10000	7068593
5605	1001	32598	640	-10000	7068593
5604	1001	32601	640	-10000	7068593
5608	1001	32602	640	-10000	7068593
5609	1001	32603	640	-10000	7068593
5610	1001	32604	640	-10000	7068593
5616	1004	32613	641	-10000	7072028
5611	1004	32621	641	-10000	7072028
5612	1004	32631	641	-10000	7072028
5613	1004	32632	641	-10000	7072028
5614	1004	32633	641	-10000	7072028
5615	1004	32634	641	-10000	7072028
5653	1004	33336	641	-10000	7072028
5652	1004	33337	641	-10000	7072028
5654	1004	33338	641	-10000	7072028
5656	1004	33339	648	-10000	7072028
5651	1004	33340	641	-10000	7072028
5657	1004	33341	648	-10000	7072028
5655	1004	33342	648	-10000	7072028
5619	1007	32766	642	-10000	7099539
5623	1007	32767	643	-10000	7099539
5625	1007	32769	643	-10000	7099539
5620	1007	32770	642	-10000	7099539
5622	1007	32772	643	-10000	7099539
5621	1007	32773	643	-10000	7099539
5624	1007	32774	643	-10000	7099539
5618	1007	32774	642	129	7099539
5617	1007	32776	642	-10000	7099539
5626	1007	32778	643	-10000	7099539
5631	1007	32779	645	-10000	7099539
5627	1007	32779	644	80	7099539
5628	1007	32780	644	-10000	7099539
5629	1007	32781	644	-10000	7099539
5630	1007	32782	644	-10000	7099539
5633	1007	32783	645	-10000	7099539
5634	1007	32784	645	-10000	7099539
5632	1007	32785	645	-10000	7099539
5690	1007	33710	642	-125	7099539
5689	1007	33715	642	-10000	7099539
