m_id	m_encounterId	m_itemId	m_difficulty	newField1
12218	540	28191	-30	-1
12219	540	28223	-30	-1
12220	541	27914	-1	-1
12221	541	27915	-1	-1
12222	541	27916	-1	-1
12223	541	27917	-1	-1
12224	541	27918	-1	-1
12225	541	27919	-1	-1
12226	542	32769	-2	-1
12227	542	32778	-2	-1
12228	542	32779	-2	-1
12229	542	32780	-2	-1
12230	542	32781	-2	-1
12231	543	27936	-1	-1
12232	543	27776	-1	-1
12233	543	29249	-2	-1
12234	543	27985	-1	-1
12235	543	27986	-1	-1
12236	543	27875	-1	-1
12237	543	27925	-1	-1
12238	543	32073	-2	-1
12239	543	27946	-1	-1
12240	543	29355	-2	-1
12241	543	29259	-2	-1
12242	543	27980	-1	-1
12243	543	27948	-1	-1
12244	543	27981	-1	-1
12245	543	27838	-1	-1
12246	544	27888	-1	-1
12247	544	27889	-1	-1
12248	544	27884	-1	-1
12249	544	27885	-1	-1
12250	544	27886	-1	-1
12251	544	27887	-1	-1
12252	545	27890	-1	-1
12253	545	27891	-1	-1
12254	545	27892	-1	-1
12255	545	27468	-1	-1
12256	545	27893	-1	-1
12257	545	28134	-1	-1
12258	546	27897	-1	-1
12259	546	27898	-1	-1
12260	546	27900	-1	-1
12261	546	27901	-1	-1
12262	546	27775	-1	-1
12263	547	27905	-1	-1
12264	547	27778	-1	-1
12265	547	30532	-1	-1
12266	547	27908	-1	-1
12267	547	27909	-1	-1
12268	547	28230	-1	-1
12269	547	27910	-1	-1
12270	547	27912	-1	-1
12271	547	28232	-1	-1
12272	547	27913	-1	-1
12273	547	29353	-1	-1
12274	547	27803	-1	-1
12275	547	29261	-1	-1
12276	547	29357	-1	-1
12277	547	27902	-1	-1
12278	547	27903	-1	-1
12279	548	28384	-1	-1
12280	548	28372	-1	-1
12281	548	28373	-1	-1
12282	548	28374	-1	-1
12283	548	28375	-1	-1
12284	549	28392	-1	-1
12285	549	28386	-1	-1
12286	549	28387	-1	-1
12287	549	28390	-1	-1
12288	549	28391	-1	-1
12289	550	28393	-1	-1
12290	550	28394	-1	-1
12291	550	28396	-1	-1
12292	550	28397	-1	-1
12293	550	28398	-1	-1
12294	551	29248	-2	-1
12295	551	29360	-2	-1
12296	551	28416	-1	-1
12297	551	28418	-1	-1
12298	551	28403	-1	-1
12299	551	28419	-1	-1
12300	551	29252	-2	-1
12301	551	28406	-1	-1
12302	551	28407	-1	-1
12303	551	28231	-1	-1
12304	551	29241	-2	-1
12305	551	28412	-1	-1
12306	551	28413	-1	-1
12307	551	28205	-1	-1
12308	551	28414	-1	-1
12309	551	28415	-1	-1
12310	552	27993	-1	-1
12311	552	27994	-1	-1
12312	552	27995	-1	-1
12313	552	27987	-1	-1
12314	552	27996	-1	-1
12315	552	27988	-1	-1
12316	553	28184	-1	-1
12317	553	28185	-1	-1
12318	553	28033	-1	-1
12319	553	28186	-1	-1
12320	553	28034	-1	-1
12321	553	28187	-1	-1
12322	554	28192	-1	-1
12323	554	28193	-1	-1
12324	554	27873	-1	-1
12325	554	28194	-1	-1
12326	554	30531	-30	-1
12327	554	29253	-30	-1
12328	554	27509	-1	-1
12329	554	27977	-1	-1
12330	554	28188	-1	-1
12331	554	29356	-30	-1
12332	554	28189	-1	-1
12333	554	28206	-1	-1
12334	554	28190	-1	-1
12335	554	27839	-1	-1
12336	554	28207	-1	-1
12337	554	29247	-30	-1
12338	555	24384	-31	-1
12339	555	27488	-2	-1
12340	555	24385	-31	-1
12341	555	24386	-31	-1
12342	555	24387	-31	-1
12343	555	24388	-31	-1
12344	555	27483	-2	-1
12345	555	27484	-2	-1
12346	555	27485	-2	-1
12347	555	27487	-2	-1
12348	556	27489	-2	-1
12349	556	27490	-2	-1
12350	556	27491	-2	-1
12351	556	27492	-2	-1
12352	556	24389	-1	-1
12353	556	24390	-1	-1
12354	556	24391	-1	-1
12355	556	24392	-1	-1
12356	556	27848	-2	-1
12357	556	24393	-1	-1
12358	557	27522	-30	-1
12359	557	29347	-30	-1
12360	557	27494	-30	-1
12361	557	27495	-30	-1
12362	557	28264	-30	-1
12363	557	27497	-30	-1
12364	557	24394	-31	-1
12365	557	24395	-31	-1
12366	557	24396	-31	-1
12367	557	27788	-30	-1
12368	557	24397	-31	-1
12369	557	24398	-31	-1
12370	557	32080	-30	-1
12371	557	27505	-30	-1
12372	557	27506	-30	-1
12373	557	27507	-30	-1
12374	557	29239	-30	-1
12375	557	27512	-30	-1
12376	557	28121	-30	-1
12377	557	27514	-30	-1
12378	557	29245	-30	-1
12379	558	28296	-1	-1
12380	558	28304	-1	-1
12381	558	28306	-1	-1
12382	558	28301	-1	-1
12383	558	28311	-1	-1
12384	559	28321	-1	-1
12385	559	28315	-1	-1
12386	559	28316	-1	-1
12387	559	28317	-1	-1
12388	559	28318	-1	-1
12389	560	28322	-1	-1
12390	560	28323	-1	-1
12391	560	28324	-1	-1
12392	560	28325	-1	-1
12393	560	28327	-1	-1
12394	561	28328	-1	-1
12395	561	28338	-1	-1
12396	561	28339	-1	-1
12397	561	27739	-1	-1
12398	561	28340	-1	-1
12399	562	28228	-1	-1
12400	562	28229	-1	-1
12401	562	32072	-2	-1
12402	562	29258	-2	-1
12403	562	29262	-2	-1
12404	562	29359	-2	-1
12405	562	28367	-1	-1
12406	562	28370	-1	-1
12407	562	28371	-1	-1
12408	562	28341	-1	-1
12409	562	28342	-1	-1
12410	562	28343	-1	-1
12411	562	28345	-1	-1
12412	562	28347	-1	-1
12413	562	28348	-1	-1
12414	562	28349	-1	-1
12415	562	28350	-1	-1
12416	563	28256	-1	-1
12417	563	28257	-1	-1
12418	563	28253	-1	-1
12419	563	28254	-1	-1
12420	563	28255	-1	-1
12421	564	28258	-1	-1
12422	564	28259	-1	-1
12423	564	28260	-1	-1
12424	564	28262	-1	-1
12425	564	28263	-1	-1
12426	565	28288	-1	-1
12427	565	29362	-2	-1
12428	565	29251	-2	-1
12429	565	28275	-1	-1
12430	565	30533	-2	-1
12431	565	28278	-1	-1
12432	565	28265	-1	-1
12433	565	28202	-1	-1
12434	565	28266	-1	-1
12435	565	27899	-1	-1
12436	565	28267	-1	-1
12437	565	28204	-1	-1
12438	565	32076	-2	-1
12439	565	28269	-1	-1
12440	565	28285	-1	-1
12441	565	28286	-1	-1
12442	566	27520	-1	-1
12443	566	27521	-1	-1
12444	566	27517	-1	-1
12445	566	27518	-1	-1
12446	566	27519	-1	-1
12447	568	27802	-1	-1
12448	568	27868	-1	-1
12449	568	27524	-1	-1
12450	568	27525	-1	-1
12451	568	27526	-1	-1
12452	569	27536	-1	-1
12453	569	27537	-1	-1
12454	569	27538	-1	-1
12455	569	27474	-1	-1
12456	569	29348	-2	-1
12457	569	27540	-1	-1
12458	569	29254	-2	-1
12459	569	29255	-2	-1
12460	569	27527	-1	-1
12461	569	27528	-1	-1
12462	569	27529	-1	-1
12463	569	27531	-1	-1
12464	569	27533	-1	-1
12465	569	27534	-1	-1
12466	569	27535	-1	-1
12467	569	29263	-2	-1
12468	570	24356	-31	-1
12469	570	24357	-31	-1
12470	570	27541	-2	-1
12471	570	27542	-2	-1
12472	570	24359	-31	-1
12473	570	27543	-2	-1
12474	570	27544	-2	-1
12475	570	24360	-31	-1
12476	570	27545	-2	-1
12477	570	24361	-31	-1
12478	570	27546	-2	-1
12479	571	24376	-31	-1
12480	571	24378	-31	-1
12481	571	24379	-31	-1
12482	571	27547	-2	-1
12483	571	28124	-2	-1
12484	571	27548	-2	-1
12485	571	24380	-31	-1
12486	571	24381	-31	-1
12487	571	27549	-2	-1
12488	571	27550	-2	-1
12489	571	27551	-2	-1
12490	572	27712	-2	-1
12491	572	27713	-2	-1
12492	572	27714	-2	-1
12493	572	27683	-2	-1
12494	572	29349	-2	-1
12495	572	24362	-31	-1
12496	572	30538	-2	-1
12497	572	24363	-31	-1
12498	572	24364	-31	-1
12499	572	24365	-31	-1
12500	572	32078	-2	-1
12501	572	24366	-31	-1
12502	572	28337	-2	-1
12503	572	27796	-2	-1
12504	572	27672	-2	-1
12505	572	27800	-2	-1
12506	572	27673	-2	-1
12507	572	29242	-2	-1
12508	572	27740	-2	-1
12509	572	27741	-2	-1
12510	572	27742	-2	-1
12511	573	27784	-1	-1
12512	573	27787	-1	-1
12513	573	27508	-1	-1
12514	573	27789	-1	-1
12515	573	27783	-1	-1
12516	574	27792	-1	-1
12517	574	27793	-1	-1
12518	574	27794	-1	-1
12519	574	27790	-1	-1
12520	574	27791	-1	-1
12521	575	27874	-1	-1
12522	575	27475	-1	-1
12523	575	27795	-1	-1
12524	575	27510	-1	-1
12525	575	29463	-2	-1
12526	575	29351	-2	-1
12527	575	27799	-1	-1
12528	575	27737	-1	-1
12529	575	27801	-1	-1
12530	575	27738	-1	-1
12531	575	28203	-1	-1
12532	575	29243	-2	-1
12533	575	27804	-1	-1
12534	575	27805	-1	-1
12535	575	27806	-1	-1
12536	575	30543	-2	-1
12537	576	27744	14	-1
12538	576	27745	14	-1
12539	576	24450	1	-1
12540	576	27746	14	-1
12541	576	24451	1	-1
12542	576	27747	14	-1
12543	576	27748	14	-1
12544	576	24452	1	-1
12545	576	24413	1	-1
12546	576	27743	14	-1
12547	576	27631	1	-1
12548	577	27760	-2	-1
12549	577	27761	-2	-1
12550	577	24458	-31	-1
12551	577	24459	-31	-1
12552	577	27755	-2	-1
12553	577	24460	-31	-1
12554	577	24461	-31	-1
12555	577	27757	-2	-1
12556	577	27758	-2	-1
12557	577	24462	-31	-1
12558	577	27759	-2	-1
12559	578	27762	-2	-1
12560	578	27763	-2	-1
12561	578	27764	-2	-1
12562	578	27765	-2	-1
12563	578	24453	-31	-1
12564	578	24454	-31	-1
12565	578	27766	-2	-1
12566	578	27767	-2	-1
12567	578	24455	-31	-1
12568	578	24456	-31	-1
12569	578	24457	-31	-1
12570	579	24481	-31	-1
12571	579	27938	-2	-1
12572	579	27907	-2	-1
12573	579	27779	-2	-1
12574	579	27780	-2	-1
12575	579	27781	-2	-1
12576	579	29350	-2	-1
12577	579	30541	-2	-1
12578	579	24463	-31	-1
12579	579	24464	-31	-1
12580	579	29265	-2	-1
12581	579	32081	-2	-1
12582	579	24465	-31	-1
12583	579	24466	-31	-1
12584	579	27768	-2	-1
12585	579	27896	-2	-1
12586	579	27769	-2	-1
12587	579	27770	-2	-1
12588	579	27771	-2	-1
12589	579	27772	-2	-1
12590	579	27773	-2	-1
12591	580	35608	-31	-1
12592	580	37592	-2	-1
12593	580	37593	-2	-1
12594	580	37594	-2	-1
12595	580	35606	-31	-1
12596	580	35607	-31	-1
12597	580	37591	-2	-1
12598	581	35609	-31	-1
12599	581	35610	-31	-1
12600	581	35611	-31	-1
12601	581	37595	-2	-1
12602	581	37612	-2	-1
12603	581	37613	-2	-1
12604	581	37614	-2	-1
12605	582	43280	-2	-1
12606	582	43281	-2	-1
12607	582	43282	-2	-1
12608	582	43283	-2	-1
12609	582	43277	-31	-1
12610	582	43278	-31	-1
12611	582	43279	-31	-1
12612	583	43284	-2	-1
12613	583	43285	-2	-1
12614	583	43286	-2	-1
12615	583	43287	-2	-1
12616	584	37616	-1	-1
12617	584	37617	-1	-1
12618	584	37618	-1	-1
12619	584	37619	-1	-1
12620	584	37620	-1	-1
12621	584	37622	-1	-1
12622	584	37623	-1	-1
12623	584	35612	-1	-1
12624	584	35613	-1	-1
12625	584	35614	-1	-1
12626	584	37615	-1	-1
12627	585	35656	-31	-1
12628	585	37216	-2	-1
12629	585	35657	-31	-1
12630	585	37217	-2	-1
12631	585	37218	-2	-1
12632	585	37219	-2	-1
12633	585	35655	-31	-1
12634	586	35658	1	-1
12635	586	35659	1	-1
12636	586	35660	1	-1
12637	586	37220	14	-1
12638	586	37221	14	-1
12639	586	37222	14	-1
12640	586	37230	14	-1
12641	588	37712	14	-1
12642	588	35618	1	-1
12643	588	37714	14	-1
12644	588	35619	1	-1
12645	588	37715	14	-1
12646	588	35620	1	-1
12647	588	37717	14	-1
12648	589	35632	1	-1
12649	589	37721	14	-1
12650	589	37722	14	-1
12651	589	40490	14	-1
12652	589	35630	1	-1
12653	589	37718	14	-1
12654	589	35631	1	-1
12655	590	35633	1	-1
12656	590	35634	1	-1
12657	590	35635	1	-1
12658	590	37723	14	-1
12659	590	37724	14	-1
12660	590	37725	14	-1
12661	590	37726	14	-1
12662	591	35636	1	-1
12663	591	37732	14	-1
12664	591	35637	1	-1
12665	591	37733	14	-1
12666	591	37798	14	-1
12667	591	35638	1	-1
12668	591	37734	14	-1
12669	591	37735	14	-1
12670	591	37784	14	-1
12671	591	37788	14	-1
12672	591	37791	14	-1
12673	592	35584	1	-1
12674	592	35585	1	-1
12675	592	37626	14	-1
12676	592	37627	14	-1
12677	592	37628	14	-1
12678	592	37629	14	-1
12679	592	35583	1	-1
12680	593	35592	1	-1
12681	593	37634	14	-1
12682	593	37635	14	-1
12683	593	37636	14	-1
12684	593	37637	14	-1
12685	593	35590	1	-1
12686	593	35591	1	-1
12687	594	37632	-2	-1
12688	594	37633	-2	-1
12689	594	35587	-31	-1
12690	594	35588	-31	-1
12691	594	35589	-31	-1
12692	594	37630	-2	-1
12693	594	37631	-2	-1
12694	595	43312	-2	-1
12695	595	43313	-2	-1
12696	595	43310	-2	-1
12697	595	43311	-2	-1
12698	596	37638	-2	-1
12699	596	37639	-2	-1
12700	596	37640	-2	-1
12701	596	43305	-31	-1
12702	596	37641	-2	-1
12703	596	43306	-31	-1
12704	596	37642	-2	-1
12705	596	37643	-2	-1
12706	596	37644	-2	-1
12707	596	43309	-31	-1
12708	596	37645	-2	-1
12709	597	37825	-2	-1
12710	597	37818	-2	-1
12711	597	37826	-2	-1
12712	597	36979	-31	-1
12713	597	36980	-31	-1
12714	597	36981	-31	-1
12715	597	36982	-31	-1
12716	597	37814	-2	-1
12717	598	36984	-31	-1
12718	598	37840	-2	-1
12719	598	36985	-31	-1
12720	598	37841	-2	-1
12721	598	36986	-31	-1
12722	598	37842	-2	-1
12723	598	37843	-2	-1
12724	598	36983	-31	-1
12725	599	39536	-31	-1
12726	599	39657	-31	-1
12727	599	37844	-2	-1
12728	599	37845	-2	-1
12729	599	39534	-31	-1
12730	599	37846	-2	-1
12731	599	39535	-31	-1
12732	599	37847	-2	-1
12733	600	36992	-31	-1
12734	600	36993	-31	-1
12735	600	36994	-31	-1
12736	600	36995	-31	-1
12737	600	36996	-31	-1
12738	600	37848	-2	-1
12739	600	37849	-2	-1
12740	600	37850	-2	-1
12741	600	37851	-2	-1
12742	600	36988	-31	-1
12743	600	37852	-2	-1
12744	600	36989	-31	-1
12745	600	37853	-2	-1
12746	600	37854	-2	-1
12747	600	36991	-31	-1
12748	600	37855	-2	-1
12749	601	50290	-2	-1
12750	601	49827	-31	-1
12751	601	50291	-2	-1
12752	601	49828	-31	-1
12753	601	50292	-2	-1
12754	601	50293	-2	-1
12755	601	49829	-31	-1
12756	601	50294	-2	-1
12757	601	49830	-31	-1
12758	601	49831	-31	-1
12759	601	50295	-2	-1
12760	601	49832	-31	-1
12761	602	50260	-2	-1
12762	602	50296	-2	-1
12763	602	49833	-31	-1
12764	602	50297	-2	-1
12765	602	50298	-2	-1
12766	602	49834	-31	-1
12767	602	50299	-2	-1
12768	602	49835	-31	-1
12769	602	49836	-31	-1
12770	602	50300	-2	-1
12771	602	49837	-31	-1
12772	602	49838	-31	-1
12773	603	50304	-2	-1
12774	603	50305	-2	-1
12775	603	50306	-2	-1
12776	603	50308	-2	-1
12777	603	50309	-2	-1
12778	603	50310	-2	-1
12779	603	50311	-2	-1
12780	603	50312	-2	-1
12781	603	50313	-2	-1
12782	603	50314	-2	-1
12783	603	49839	-31	-1
12784	603	49840	-31	-1
12785	603	49841	-31	-1
12786	603	49842	-31	-1
12787	603	49843	-31	-1
12788	603	49844	-31	-1
12789	603	49845	-31	-1
12790	603	49846	-31	-1
12791	603	49847	-31	-1
12792	603	49848	-31	-1
12793	603	49849	-31	-1
12794	603	49851	-31	-1
12795	603	50302	-2	-1
12796	603	50303	-2	-1
12797	604	35672	-31	-1
12798	604	35673	-31	-1
12799	604	37649	-2	-1
12800	604	37650	-2	-1
12801	604	37651	-2	-1
12802	604	37652	-2	-1
12803	604	35670	-31	-1
12804	605	38616	-2	-1
12805	605	38617	-2	-1
12806	605	38618	-2	-1
12807	605	38611	-31	-1
12808	605	38613	-31	-1
12809	605	38614	-31	-1
12810	605	38615	-2	-1
12811	606	37656	-2	-1
12812	606	35675	-31	-1
12813	606	35676	-31	-1
12814	606	37653	-2	-1
12815	606	35677	-31	-1
12816	606	37654	-2	-1
12817	606	37655	-2	-1
12818	607	35680	-31	-1
12819	607	37666	-2	-1
12820	607	37667	-2	-1
12821	607	37668	-2	-1
12822	607	37669	-2	-1
12823	607	37670	-2	-1
12824	607	37657	-2	-1
12825	607	37658	-2	-1
12826	607	37660	-2	-1
12827	607	35678	-31	-1
12828	607	35679	-31	-1
12829	608	50227	-2	-1
12830	608	50228	-2	-1
12831	608	50229	-2	-1
12832	608	50230	-2	-1
12833	608	50233	-2	-1
12834	608	49801	-31	-1
12835	608	50234	-2	-1
12836	608	49802	-31	-1
12837	608	49803	-31	-1
12838	608	49804	-31	-1
12839	608	49805	-31	-1
12840	608	49806	-31	-1
12841	609	49808	-31	-1
12842	609	49809	-31	-1
12843	609	49810	-31	-1
12844	609	49811	-31	-1
12845	609	49812	-31	-1
12846	609	50262	-2	-1
12847	609	50263	-2	-1
12848	609	50264	-2	-1
12849	609	50265	-2	-1
12850	609	50266	-2	-1
12851	609	50235	-2	-1
12852	609	49807	-31	-1
12853	610	49824	-31	-1
12854	610	50272	-2	-1
12855	610	49825	-31	-1
12856	610	50273	-2	-1
12857	610	49826	-31	-1
12858	610	50283	-2	-1
12859	610	50284	-2	-1
12860	610	50285	-2	-1
12861	610	50286	-2	-1
12862	610	50259	-2	-1
12863	610	49813	-31	-1
12864	610	49816	-31	-1
12865	610	49817	-31	-1
12866	610	49818	-31	-1
12867	610	49819	-31	-1
12868	610	50267	-2	-1
12869	610	50268	-2	-1
12870	610	49820	-31	-1
12871	610	50269	-2	-1
12872	610	49821	-31	-1
12873	610	50270	-2	-1
12874	610	49822	-31	-1
12875	610	50271	-2	-1
12876	610	49823	-31	-1
12877	611	37680	-2	-1
12878	611	37081	-31	-1
12879	611	37082	-31	-1
12880	611	37083	-31	-1
12881	611	37675	-2	-1
12882	611	37678	-2	-1
12883	611	37079	-31	-1
12884	611	37679	-2	-1
12885	612	37088	-31	-1
12886	612	37681	-2	-1
12887	612	37682	-2	-1
12888	612	37683	-2	-1
12889	612	37084	-31	-1
12890	612	37684	-2	-1
12891	612	37086	-31	-1
12892	612	37095	-31	-1
12893	613	37096	-31	-1
12894	613	37688	-2	-1
12895	613	37105	-31	-1
12896	613	37106	-31	-1
12897	613	37099	-31	-1
12898	613	37685	-2	-1
12899	613	37686	-2	-1
12900	613	37687	-2	-1
12901	614	37696	-2	-1
12902	614	43085	-2	-1
12903	614	37107	-31	-1
12904	614	37108	-31	-1
12905	614	37109	-31	-1
12906	614	37110	-31	-1
12907	614	37111	-31	-1
12908	614	37112	-31	-1
12909	614	37113	-31	-1
12910	614	37689	-2	-1
12911	614	37114	-31	-1
12912	614	37690	-2	-1
12913	614	37691	-2	-1
12914	614	37692	-2	-1
12915	614	37693	-2	-1
12916	614	37694	-2	-1
12917	614	37695	-2	-1
12918	615	50193	-2	-1
12919	615	50194	-2	-1
12920	615	50196	-2	-1
12921	615	50197	-2	-1
12922	615	49783	-31	-1
12923	615	49784	-31	-1
12924	615	49785	-31	-1
12925	615	50169	-2	-1
12926	615	49786	-31	-1
12927	615	49787	-31	-1
12928	615	49788	-31	-1
12929	615	50316	-1	-1
12930	615	50317	-1	-1
12931	615	50191	-2	-1
12932	616	50208	-2	-1
12933	616	49792	-31	-1
12934	616	49793	-31	-1
12935	616	50209	-2	-1
12936	616	49794	-31	-1
12937	616	50210	-2	-1
12938	616	49795	-31	-1
12939	616	50211	-2	-1
12940	616	50212	-2	-1
12941	616	49796	-31	-1
12942	616	50213	-2	-1
12943	616	49797	-31	-1
12944	616	50214	-2	-1
12945	616	49798	-31	-1
12946	616	50215	-2	-1
12947	616	49799	-31	-1
12948	616	49800	-31	-1
12949	616	50198	-2	-1
12950	616	50203	-2	-1
12951	616	49789	-31	-1
12952	616	50206	-2	-1
12953	616	49790	-31	-1
12954	616	50207	-2	-1
12955	616	49791	-31	-1
12956	617	37728	-2	-1
12957	617	37729	-2	-1
12958	617	37730	-2	-1
12959	617	37731	-2	-1
12960	618	35617	-31	-1
12961	618	37138	-2	-1
12962	618	37139	-2	-1
12963	618	35604	-31	-1
12964	618	35605	-31	-1
12965	618	37134	-2	-1
12966	618	37135	-2	-1
12967	619	35600	-31	-1
12968	619	37144	-2	-1
12969	619	37149	-2	-1
12970	619	37141	-2	-1
12971	619	35598	-31	-1
12972	619	37150	-2	-1
12973	619	35599	-31	-1
12974	620	37152	-2	-1
12975	620	35601	-31	-1
12976	620	37153	-2	-1
12977	620	35602	-31	-1
12978	620	35603	-31	-1
12979	620	37155	-2	-1
12980	620	37151	-2	-1
12981	621	37169	-2	-1
12982	621	37170	-2	-1
12983	621	37171	-2	-1
12984	621	37172	-2	-1
12985	621	37162	-2	-1
12986	621	35595	-31	-1
12987	621	35596	-31	-1
12988	621	35597	-31	-1
12989	621	37165	-2	-1
12990	621	37166	-2	-1
12991	621	37167	-2	-1
12992	622	36944	-31	-1
12993	622	37256	-2	-1
12994	622	36945	-31	-1
12995	622	37257	-2	-1
12996	622	36946	-31	-1
12997	622	37258	-2	-1
12998	622	36943	-31	-1
12999	622	37255	-2	-1
13000	623	36947	-31	-1
13001	623	36948	-31	-1
13002	623	37260	-2	-1
13003	623	36949	-31	-1
13004	623	37261	-2	-1
13005	623	36950	-31	-1
13006	623	37262	-2	-1
13007	623	37263	-2	-1
13008	624	36952	-31	-1
13009	624	37264	-2	-1
13010	624	37288	-2	-1
13011	624	36953	-31	-1
13012	624	37289	-2	-1
13013	624	36954	-31	-1
13014	624	37195	-2	-1
13015	624	36951	-31	-1
13016	625	37360	-2	-1
13017	625	36961	-31	-1
13018	625	37361	-2	-1
13019	625	37362	-2	-1
13020	625	36962	-31	-1
13021	625	37363	-2	-1
13022	625	36969	-31	-1
13023	625	36971	-31	-1
13024	625	37291	-2	-1
13025	625	37292	-2	-1
13026	625	36972	-31	-1
13027	625	37293	-2	-1
13028	625	36973	-31	-1
13029	625	37294	-2	-1
13030	625	36974	-31	-1
13031	625	36975	-31	-1
13032	626	43363	-31	-1
13033	626	43405	-2	-1
13034	626	43406	-2	-1
13035	626	43375	-31	-1
13036	626	43407	-2	-1
13037	627	43408	-2	-1
13038	627	43409	-2	-1
13039	627	43410	-2	-1
13040	627	43387	-31	-1
13041	627	43382	-31	-1
13042	628	43401	-2	-1
13043	628	35643	-31	-1
13044	628	37869	-2	-1
13045	628	37862	-2	-1
13046	628	35647	-31	-1
13047	629	35642	-31	-1
13048	629	37867	-2	-1
13049	629	35644	-31	-1
13050	629	37868	-2	-1
13051	629	37861	-2	-1
13052	630	37872	-2	-1
13053	630	35645	-31	-1
13054	630	35646	-31	-1
13055	630	37870	-2	-1
13056	630	37871	-2	-1
13057	631	43353	-31	-1
13058	631	43402	-2	-1
13059	631	43403	-2	-1
13060	631	43404	-2	-1
13061	631	43358	-31	-1
13062	632	35649	-31	-1
13063	632	37873	-2	-1
13064	632	35650	-31	-1
13065	632	37874	-2	-1
13066	632	35651	-31	-1
13067	632	37875	-2	-1
13068	632	37876	-2	-1
13069	632	37883	-2	-1
13070	632	37884	-2	-1
13071	632	43500	-2	-1
13072	632	37886	-2	-1
13073	633	47248	-2	-1
13074	633	47249	-2	-1
13075	633	47250	-2	-1
13076	633	47170	-31	-1
13077	633	47171	-31	-1
13078	633	47172	-31	-1
13079	633	47493	-2	-1
13080	633	47173	-31	-1
13081	633	47174	-31	-1
13082	633	47175	-31	-1
13083	633	47243	-2	-1
13084	633	47244	-2	-1
13085	634	47248	-2	-1
13086	634	47249	-2	-1
13087	634	47170	-31	-1
13088	634	47250	-2	-1
13089	634	47171	-31	-1
13090	634	47172	-31	-1
13091	634	47173	-31	-1
13092	634	47493	-2	-1
13093	634	47174	-31	-1
13094	634	47175	-31	-1
13095	634	47243	-2	-1
13096	634	47244	-2	-1
13097	635	47200	-31	-1
13098	635	47201	-31	-1
13099	635	47202	-31	-1
13100	635	47494	-2	-1
13101	635	47495	-2	-1
13102	635	47496	-2	-1
13103	635	47176	-31	-1
13104	635	47497	-2	-1
13105	635	47177	-31	-1
13106	635	47178	-31	-1
13107	635	47210	-31	-1
13108	635	47498	-2	-1
13109	635	47500	-2	-1
13110	635	47501	-2	-1
13111	635	47181	-31	-1
13112	635	47213	-31	-1
13113	635	47502	-2	-1
13114	635	47503	-2	-1
13115	635	47504	-2	-1
13116	635	47185	-31	-1
13117	635	47508	-2	-1
13118	635	47509	-2	-1
13119	635	47197	-31	-1
13120	635	47199	-31	-1
13121	636	47522	-2	-1
13122	636	47494	-2	-1
13123	636	47495	-2	-1
13124	636	47496	-2	-1
13125	636	47176	-31	-1
13126	636	47497	-2	-1
13127	636	47177	-31	-1
13128	636	47498	-2	-1
13129	636	47178	-31	-1
13130	636	47211	-31	-1
13131	636	47500	-2	-1
13132	636	47212	-31	-1
13133	636	47245	-2	-1
13134	636	47213	-31	-1
13135	636	47181	-31	-1
13136	636	47214	-31	-1
13137	636	47185	-31	-1
13138	636	47217	-31	-1
13139	636	47218	-31	-1
13140	636	47219	-31	-1
13141	636	47510	-2	-1
13142	636	47511	-2	-1
13143	636	47512	-2	-1
13144	636	47514	-2	-1
13145	637	47232	-31	-1
13146	637	47527	-2	-1
13147	637	47560	-2	-1
13148	637	47529	-2	-1
13149	637	47561	-2	-1
13150	637	47562	-2	-1
13151	637	47563	-2	-1
13152	637	47564	-2	-1
13153	637	47565	-2	-1
13154	637	47566	-2	-1
13155	637	47567	-2	-1
13156	637	47215	-31	-1
13157	637	47568	-2	-1
13158	637	47216	-31	-1
13159	637	47569	-2	-1
13160	637	49682	-2	-1
13161	637	47220	-31	-1
13162	637	47221	-31	-1
13163	637	47222	-31	-1
13164	637	47226	-31	-1
13165	637	47227	-31	-1
13166	637	47228	-31	-1
13167	637	47229	-31	-1
13168	637	47230	-31	-1
13169	637	47231	-31	-1
13170	638	37177	-2	-1
13171	638	35570	-31	-1
13172	638	37178	-2	-1
13173	638	35571	-31	-1
13174	638	37179	-2	-1
13175	638	35572	-31	-1
13176	638	37180	-2	-1
13177	639	37184	-2	-1
13178	639	35573	-31	-1
13179	639	37181	-2	-1
13180	639	35574	-31	-1
13181	639	37182	-2	-1
13182	639	35575	-31	-1
13183	639	37183	-2	-1
13184	640	37186	-2	-1
13185	640	37188	-2	-1
13186	640	37189	-2	-1
13187	640	37190	-2	-1
13188	640	37191	-2	-1
13189	640	35576	-31	-1
13190	640	37192	-2	-1
13191	640	37193	-2	-1
13192	640	35577	-31	-1
13193	640	35578	-31	-1
13194	640	37194	-2	-1
13195	641	37040	-31	-1
13196	641	37368	-2	-1
13197	641	37369	-2	-1
13198	641	37370	-2	-1
13199	641	37043	-31	-1
13200	641	37037	-31	-1
13201	641	37038	-31	-1
13202	641	37367	-2	-1
13203	642	37048	-31	-1
13204	642	37376	-2	-1
13205	642	37050	-31	-1
13206	642	37051	-31	-1
13207	642	37371	-2	-1
13208	642	37052	-31	-1
13209	642	37373	-2	-1
13210	642	37374	-2	-1
13211	643	37056	-31	-1
13212	643	37384	-2	-1
13213	643	37057	-31	-1
13214	643	37377	-2	-1
13215	643	37379	-2	-1
13216	643	37053	-31	-1
13217	643	37389	-2	-1
13218	643	37055	-31	-1
13219	644	37408	-2	-1
