m_id	m_mapId	m_posX	m_posY	m_posZ	field5	field6	field7	field8	field9	field10	field11	field12
5550	655	-2115.41	2448.1	800.583	0	183	0	0	6.214	46.43	8.8	1.725
5551	655	-2158.93	2461.69	358.466	0	183	0	0	0.8558	43.41	8.8	1.122
5552	655	-2225.65	2431.16	0.69437	0	183	0	0	13.03	48.98	10.52	3.369
5553	655	-2280.23	2282.71	-287.291	0	183	0	0	77.7	264.9	10.52	2.578
5554	655	-2212.08	2444.92	371.474	0	183	0	0	2.189	22.36	21.12	1.126
5556	648	606.503	3117.03	101.016	0	0	419	0	22	40	25	0.5863
5557	1	9684.39	2525.01	1335.11	0	0	0	0	4.859	11.66	10	0
5560	1	2593.76	-5704.21	110.825	0	0	0	181.346	0	0	0	0
5562	649	563.646	92.12	395.201	0	0	0	0	2	2	4	0
5565	654	-1860.18	2331.53	383.114	0	183	0	0	43.96	29.25	16.67	0
5566	654	-1912.09	2302.01	439.784	0	181	0	0	6.536	6.322	29.77	0.8624
5567	655	-1916.22	2735.09	228.483	0	183	0	0	79.98	43.6	21.12	1.227
5568	655	-2187.29	2452.46	471.416	0	183	0	0	39.37	15.44	21.12	1.126
5569	0	-7859.38	1150.57	131.407	0	170	0	0	30.67	39.4	82.32	0
5570	668	5358.46	2052.45	707.696	0	0	0	0	35	3	10	2.373
5571	33	-159.274	2231	833.749	0	0	0	0	2.429	18.31	20	1.384
5572	33	-239.418	2163.03	900.966	0	0	0	0	4	4	8	5.87
5573	658	464.422	206.578	528.71	0	0	0	0	18.95	200.7	40	6.253
5574	655	-1908.63	2512.79	171.058	0	183	0	0	11.79	51.3	10.9	2.181
5575	655	-2130.38	2225.65	201.704	0	183	0	0	190.3	197.8	105.6	1.126
5576	655	-1881.97	2473.65	139.191	0	183	0	0	150	55.56	105.6	0.4681
5577	655	-1913.84	2519.25	29.515	0	183	0	0	3.192	8.961	8.8	5.323
5578	658	859.281	444.028	515.034	0	0	0	345.382	42.43	150.4	40	0
5579	658	960.056	752.535	566.166	0	0	0	381.352	42.43	150.4	40	0
5580	658	969.913	-117.436	597.943	0	0	0	205.058	42.43	150.4	40	0
5581	658	1066.62	767.865	630.909	0	0	0	201.352	42.43	150.4	40	0
5582	658	1002.65	-131.898	617.733	0	0	0	0	30	20	30	6.255
5583	658	1038.59	-117.976	628.364	0	0	0	0	30	25	30	0.7577
5584	658	1059.04	-847.691	633.621	0	0	0	0	30	25	30	1.273
5585	658	1066.29	-514.462	633.948	0	0	0	0	30	25	30	1.273
5586	658	1073.05	-14.191	633.136	0	0	0	0	30	25	30	1.273
5587	658	1077.81	246.302	631.455	0	0	0	0	30	25	30	1.66
5588	658	822.99	658.403	510.218	0	0	0	0	10.3	60.59	40	5.484
5589	658	752.457	-52.559	508.742	0	0	0	20	42.43	150.4	40	0
5590	648	-8424.14	1342.11	102.413	0	0	572	4	0	0	0	0
5591	648	-8418.99	1347.73	102.829	0	0	572	2.5	0	0	0	0
5592	648	-8429.54	1347.9	102.31	0	0	572	2.5	0	0	0	0
5593	658	706.056	158.104	510.595	0	0	0	29	42.43	150.4	40	0
5594	658	619.679	576.753	512.436	0	0	0	0	10.3	60.59	40	4.38
5595	658	622.714	180.382	513.741	0	0	0	0	28.17	71.17	40	4.646
5596	658	656.747	-75.276	513.742	0	0	0	0	25.31	77.01	40	5.317
5597	658	726.297	-934.132	513.675	0	0	0	0	11.35	59.61	40	0.2987
5598	658	777.764	-337.691	508.353	0	0	0	0	11.35	59.61	40	0.7755
5599	658	805.752	-927.083	509.496	0	0	0	0	11.35	59.61	40	0.7755
5600	658	794.79	852.743	510.365	0	0	0	0	16.83	59.02	40	2.405
5601	658	763.644	139.731	510.633	0	0	0	0	16.83	59.02	40	2.405
5602	658	662.418	948.559	505.072	0	0	0	0	40	66.61	40	2.405
5604	631	4396.57	2482.97	203.376	0	0	0	0	58.91	113	60	0
5605	668	5539.65	2247.05	733.011	0	0	0	0	20.53	94.51	72.14	3.942
5606	1	3540.4	-5132.23	854.799	0	170	0	360.606	38.67	48.67	0	0
5607	1	3520.86	-6716.02	972.084	0	0	0	691.717	0	0	0	0
5608	631	514.705	2212.38	301.157	0	0	0	0	8	75	20	0
5609	631	61.191	2209.12	301.157	0	0	0	0	8	75	20	0
5610	1	3922.08	-4891.25	150.864	0	171	0	465.361	0	0	0	0
5611	631	-142.085	2211.32	352.335	0	0	0	0	15	35	30	0
5612	631	-205.858	2210.07	352.335	0	0	0	0	45	160	30	0
5613	1	-416.134	-1130.94	161.316	0	0	0	42.018	23.9	53.88	0	0
5614	1	-455.587	-1237.5	155.241	0	0	0	393.677	126.1	51.41	0	0
5615	1	-538.78	-1292.63	158.098	0	0	0	391.486	0	0	0	0
5616	631	4356.88	2700.5	355.031	0	0	0	15	0	0	0	0
5617	631	4313.91	2672.05	344.77	0	0	0	15	0	0	0	0
5618	631	4386.04	2668.74	348.846	0	0	0	15	0	0	0	0
5619	631	4356.75	2653.26	351.101	0	0	0	0	30	15	20	0
5623	631	4181.28	2483.65	211.032	0	0	0	15	21.21	21.21	1	0
5626	580	1766.94	683.09	711.902	0	0	0	0	0	0	0	0
5627	648	-8414.18	1329.39	102.152	0	0	563	12	0	0	0	0
5628	631	-497.943	2324.31	198.787	0	0	0	0	75	10	50	5.017
5629	631	-370.788	2319.82	199.97	0	0	0	0	75	10	50	4.413
5630	631	-504.694	2094.97	199.97	0	0	0	0	75	10	50	4.203
5631	631	-375.691	2106.81	199.97	0	0	0	0	75	10	50	5.062
5632	668	5244.52	1939.21	707.695	0	0	0	0	32.62	5.417	37.86	5.511
5633	658	1006.86	178.96	628.156	0	0	0	515.011	0	0	0	0
5635	571	5678.56	1995.28	808	0	0	373	0	14.5	12	21	0.695
5636	571	5627.41	1957.32	819	0	0	373	0	15	25	35	1.5
5637	571	5584.11	2003.16	807.2	0	0	373	0	14.5	12	21	2.265
5642	632	4925.85	2169.17	649	0	0	0	0	25	5	25	0.4648
5643	658	423.847	212.521	528.708	0	0	0	3	0	0	0	0
5646	668	5228.24	1921.22	717.695	0	0	0	0	25	10	25	5.528
5647	631	4360.09	3125.63	378.97	0	0	0	0	40	15	30	0
5649	631	4234.19	2768.7	350.963	0	0	0	0	10	30	20	0
5650	571	4800.01	-578.349	159.809	0	170	0	0	15.26	68.31	21.3	5.836
5651	1	-3222.08	-1665.77	133.095	0	0	0	0	18.07	15.73	5	0.7818
5652	580	1772.63	683.451	711.902	0	180	0	0	1.067	44.93	71.4	2.253
5660	668	5276.17	1971.7	707.695	0	0	0	0	25.63	3.486	37.86	5.549
5663	1	-2802.29	-2182.44	970.984	0	0	0	0	34.46	18.76	5	6.192
5664	580	1772.94	681.028	711.902	0	180	0	0	1.067	44.93	71.4	2.253
5665	1	-3384.84	-1885.7	973.897	0	0	0	0	80.08	43.78	7	0.3754
5666	1	-3056.74	-1987.53	959.775	0	0	0	0	55.89	29.23	5	5.904
5667	1	-3242.12	-1990.62	880.046	0	0	0	0	32.94	22.55	10	0
5668	631	859.392	2211.56	381.157	0	0	0	0	10	20	18	0
5670	571	5772.11	2063.27	647.064	0	0	373	0	16	20	24	0.4292
5672	632	5661.35	2507.09	708.829	0	0	0	104.259	22.5	3.994	16.67	5.573
5675	1	-1309.88	-5450.96	159.031	0	0	0	184.258	0	0	0	0
5676	1	-1262.55	-5348.59	14.301	0	0	0	205.012	0	0	0	0
5677	1	-1334.35	-5392.41	151.791	0	0	0	0	7.434	31.73	20	5.617
5678	1	-4018.49	-1984.59	926.272	0	0	0	618.817	0	0	0	0
5679	1	-2689.14	-2189.5	960.219	0	0	0	308.148	0	0	0	0
5681	580	1703.89	865.252	266.377	0	180	0	0	1.186	50.39	71.4	3.123
5682	580	1698.94	865.217	256.062	0	180	0	0	0.5106	51.12	71.4	3.105
5683	658	1189.73	347.863	629.621	0	0	0	0	5.5	3.6	6	5.56
5684	580	1681.66	578.431	313.135	0	180	0	0	55.21	2.634	48.31	5.903
5685	580	1645.88	609.795	313.188	0	180	0	0	34.37	1.053	48.31	5.076
5688	632	5684.48	2537.01	714.691	0	0	0	0	1.109	8.192	20	0.9082
5689	668	5249.52	1942.95	707.695	0	0	0	0	46.77	4.574	30	5.508
5691	571	5816.22	760.519	640.668	0	0	0	0	1	10.06	8.422	1.776
5692	571	5815.7	761.745	640.583	0	0	0	0	1	10.06	8.422	1.776
5693	571	5783.06	538.762	642.559	0	0	0	0	1	6.7	2.422	0.8819
5694	571	5782.74	541.599	642	0	0	0	0	1	10	2.422	0.8866
5697	668	5309.56	2006.67	709.341	0	0	0	9	4	0	0	0
5698	631	-465.352	2212.13	545	0	0	0	0	5	35	20	0
5700	631	4120.35	2768.01	355.579	0	0	0	0	10	35	20	0
5702	1	-4089.08	-2333.11	126.13	0	0	0	0	22.14	32.16	20	0.4394
5703	0	-9033.27	352.936	929.811	0	0	0	8	0	0	0	0
5704	0	-8867.9	652.444	959.191	0	0	0	10	0	0	0	0
5705	1	1391.4	-4486.09	31.45	0	0	0	8	0	0	0	0
5706	1	1609.89	-4386.27	207.796	0	0	0	10	0	0	0	0
5707	1	-6351.22	-1890.09	-255.442	0	0	0	378.918	0	0	0	0
5708	631	4694.49	2769.09	364.086	0	0	0	60	21.21	21.21	1	0
5709	631	-543.425	2212.92	553.418	0	0	0	0	41.54	67.76	40	0
5710	0	-8907.56	628.035	995.227	0	0	0	0	1.361	15.7	7.636	0.4588
5711	0	-8825.25	655.377	100.032	0	0	0	0	23.05	1.799	6.273	1.973
5712	0	-8756.03	657.33	106.091	0	0	0	0	2.807	0.7795	2.157	1.89
5714	1	1619.05	-4426.44	157.921	0	0	0	0	9.05	3.973	20.27	3.955
5715	1	1538.85	-4364.89	205.473	0	0	0	0	1.879	4.789	15.64	5.785
5716	1	1782.48	-4211.85	403.096	0	0	0	0	6.998	3.434	10	2.922
5718	631	4357.09	2769.26	356.073	0	0	0	3	0	0	0	0
5721	648	154.677	1938.6	543.365	0	180	0	17	0	0	0	0
5722	33	-177.882	2225.03	81	0	0	0	0	4	3	10	3.392
5728	661	913.378	2355.08	532.811	0	0	415	0	7.574	7.775	7.035	6.074
5729	631	4489.02	2767.57	351.101	0	0	0	0	20.8	33.47	30	0
5730	631	4245.88	2768.87	340.963	0	0	0	0	11.8	34.26	40	0
5731	1	-6927.16	-4797.85	-302.085	0	0	0	328.945	57.07	32.73	0	0
5732	631	-333.616	2212.63	425.644	0	0	0	10	0	0	0	0
5734	1	-2326.11	-3758.27	393.585	0	0	0	0	43.86	46.59	8	0
5735	1	-2219.03	-3751.29	957.677	0	0	0	0	18.73	19.38	6	0.223
5736	631	285.017	2211.81	301.157	0	0	0	0	35	35	20	0
5737	1	-2040.47	-3810	600.005	0	0	0	0	112.6	86.42	60	0
5738	1	-8685.94	-4073.31	402.724	0	0	0	0	10.91	20.24	10	0.1014
5740	668	5361.1	2061.02	707.695	0	0	0	0	4	24	6	0.8074
5742	668	5374.44	2075.05	707.695	0	0	0	0	20	36	6	0.8074
5744	631	4354.65	2872.24	349.428	0	0	0	20	0	0	0	0
5745	631	4457.76	2769.5	349.306	0	0	0	20	0	0	0	0
5746	631	4271.22	2770.67	351.009	0	0	0	15	0	0	0	0
5747	631	4256.71	2736.43	347.663	0	0	0	15	0	0	0	0
5748	631	4257.65	2804.17	346.824	0	0	0	15	0	0	0	0
5749	631	4357.57	2622.13	351.101	0	0	0	20	0	0	0	0
5752	668	5433.13	2137.97	720.092	0	0	0	0	46.77	4.574	30	5.508
5754	1	-1607.2	-3644.84	815.624	0	0	0	247.202	16.19	20.51	0	0
5757	1	-2102.36	-2581.88	934.499	0	0	0	194.545	0	0	0	0
5760	648	1062.43	1179.44	129.604	0	183	0	0	26.06	47.56	87.7	5.765
5761	648	1027.64	1442.93	84.077	0	183	0	0	14.8	50.32	94.84	1.739
5763	648	896.422	1591.17	158.902	0	183	0	0	14.8	50.32	94.84	3.036
5765	648	819.774	2043.24	962.715	0	183	0	0	14.8	50.32	94.84	3.87
5766	648	915.957	2209.8	378.981	0	183	0	0	14.8	50.32	134.2	4.349
5767	648	940.193	2415.16	0.865401	0	183	0	0	14.8	50.32	134.2	4.91
5768	1	-2181.09	-2342.35	944.829	0	0	0	0	99.52	34.05	20	1.212
5769	1	-2255.24	-2395.87	91.667	0	0	0	0	99.32	44.46	20	6.011
5770	1	-9142.18	-3971.53	-171.443	0	0	0	707.107	10	10	10	0
5771	648	1232.08	2203.22	594.733	0	183	0	0	14.8	50.32	134.2	0.1429
5772	631	-458.92	2212.11	545	0	0	0	0	5	35	20	0
5774	571	5805.95	605.464	655.423	0	0	0	0	10.15	17.79	8.112	3.309
5777	1	-1369.98	-5366.02	115.809	0	0	0	0	7.434	31.73	20	5.682
5778	1	-1447.3	-5327.21	312.529	0	0	0	0	17.27	49.04	20	5.973
5782	1	-2808.79	-2198.36	959.747	0	0	0	0	36.4	84.89	50	6.003
5784	1	-3243.2	-2012.72	879.477	0	0	0	0	34.65	20.71	10	0
5785	1	-3153.58	-2240.54	945.493	0	0	0	0	34.79	21.62	12	0.1788
5787	1	-4171.64	-2124.22	704.838	0	0	0	741.343	0	0	0	0
5788	1	-4206	-2280.27	516.549	0	0	0	0	29.34	58.6	25	5.175
5789	0	-4461.22	3804.39	-826.807	0	0	0	0	91.88	31.98	30.06	0.4864
5792	1	-3753.72	1094	131.969	0	171	0	0	148.5	74.61	5	0
5793	1	-3900.83	1089.21	154.788	0	171	0	0	114.3	183.9	5	0
5795	595	2107.15	1289.28	137.021	0	0	0	0	21	50	12	0
5796	1	5295.59	-2201.11	1263.84	0	0	0	209.502	0	0	0	0
5797	1	5295.59	-2201.11	1263.84	0	0	0	209.502	0	0	0	0
5798	1	5168.02	-2069.4	1285.85	0	0	0	0	12.49	13.71	15	1.035
5799	1	5174.44	-2075.04	1282.61	0	0	0	0	19.91	9.522	20	0.948
5800	1	5019.13	-2015.42	1269.34	0	0	0	0	50.31	40.27	12	0.544
5802	1	1226.9	-4579.15	181.379	0	0	0	185.946	0	0	0	0
5806	643	-463.238	804.915	250.28	0	0	0	20	0	0	0	0
5807	0	-5161.63	642.471	343.223	0	177	0	0	38.71	65.92	2	0
5810	1	1247.45	-4162.7	268.548	0	0	0	182.375	0	0	0	0
5811	644	-464.189	366.288	976.922	0	0	0	0	5	18	6	0
5812	670	-511.125	-361.472	268.767	0	0	0	0	22.56	14.15	5	6.145
5813	1	1342.61	-4651.11	465.244	0	0	0	0	30.02	26.59	45.65	0.162
5814	1	1164.11	-4158.41	434.943	0	0	0	0	30.02	26.59	45.65	0.594
5815	1	306.24	-4742.72	102.804	0	0	0	275.504	50.84	48.82	45.65	0.7302
5816	719	5118.6	-1742.55	1334.12	0	0	416	14.92	0	0	0	0
5817	0	-5548.12	3590.68	-225.775	0	0	0	0	20	64.82	50	6.019
5818	0	-5601.97	3606.46	-191.658	0	0	0	0	20	64.82	50	6.083
5819	0	-5537.78	3420.56	-862.395	0	0	0	0	20	64.82	40	0.4787
5820	0	-5422.48	3472.43	-120.513	0	0	0	0	20	64.82	40	0.09926
5821	0	-5193.61	3375.76	-950.003	0	0	0	0	20	64.82	40	5.996
5822	0	-5003.25	3356.01	-624.167	0	0	0	0	20	64.82	40	0.08784
5823	0	-5054.21	3375.28	-805.153	0	0	0	0	20	64.82	50	5.761
5824	0	-5585.46	3393.62	-901.655	0	0	0	0	31.38	61.15	50	6.122
5825	0	-5475.34	3464.55	-110.117	0	0	0	0	20	64.82	50	0.5149
5826	0	-5252.44	3390.74	-113.525	0	0	0	0	20	64.82	50	5.737
5827	0	-9459.77	516.826	562.887	0	0	0	183.963	0	0	0	0
5828	0	-8966.15	511.01	963.531	0	0	0	0	33.46	26.51	31.32	0.6602
5829	0	-9646.03	679.736	374.136	0	0	0	0	53.76	11.19	20.37	5.869
5830	0	-9465.25	618.403	559.146	0	0	0	0	68.52	22.56	17.65	0
5831	0	-8553.13	1208.18	522.042	0	0	0	165.117	0	0	0	0
5834	643	-148.637	802.236	796.475	0	0	0	20	0	0	0	0
5836	648	-8424.14	1342.11	102.413	0	380	0	4	0	0	0	0
5837	648	-8418.99	1347.73	102.829	0	380	0	2.5	0	0	0	0
5838	648	-8429.54	1347.9	102.31	0	380	0	2.5	0	0	0	0
5839	648	-8455.07	1241.32	536.731	0	0	559	12	0	0	0	0
5842	648	-8374.78	1725.09	399.495	0	378	0	0	3.035	13.85	2.366	0
5843	1	-1121.76	-5126.14	288.682	0	0	0	0	115.4	58.1	56.73	5.521
5847	1	-972.738	-5181.02	445.833	0	0	0	0	107.1	35.53	56.73	5.682
5848	1	-816.543	-5362.64	235.584	0	0	0	628.775	162.2	51.89	56.73	6.043
5853	0	-4915.94	3383.13	-60.546	0	0	0	0	20	64.82	50	0.2931
5854	0	-4556.3	3623.16	-108.739	0	0	0	0	20	64.82	50	1.018
5855	0	-4635.29	3805.59	-120.636	0	0	0	0	20	64.82	50	5.421
5856	0	-4809.38	3833.04	-158.004	0	0	0	0	20	64.82	50	0.2508
5857	0	-4948.52	3821.91	-210.797	0	0	0	0	20	64.82	50	0.5956
5858	0	-4859.02	3405.14	-564.058	0	0	0	0	20	64.82	40	0.3857
5859	0	-4533.85	3667.98	-115.819	0	0	0	0	20	64.82	40	1.305
5860	0	-4680.43	3842.33	-119.591	0	0	0	0	20	64.82	40	5.943
5861	0	-4859.72	3844.93	-163.868	0	0	0	0	20	64.82	40	6.146
5862	0	-4988.91	3800.67	-210.02	0	0	0	0	20	64.82	50	0.5873
5865	719	4666.06	-2408.01	752.635	1	0	0	174.179	0	0	0	0
5867	724	3152.08	362.875	855.175	0	0	0	100	0	0	0	0
5869	571	3608.19	186.17	-100	0	0	0	0	5	16	24	5.341
5872	724	3286.8	533.392	985.718	0	0	0	0	5	16	24	6.248
5873	643	996.233	803.474	807.605	0	0	0	0	7.625	34.67	73.91	0
5874	0	-6470.81	4538.76	-615.23	0	0	0	0	249.8	14.28	100	0.8524
5875	0	-6661.28	4460.47	-599.363	0	0	0	0	263.4	18.3	140	6.175
5876	1	5707.54	-3160.32	1596.9	0	184	0	0	35.42	11.81	13.45	0
5877	0	-4663.17	3559.39	-141.548	0	0	0	0	17.5	45.51	100.1	5.561
5878	1	387.948	-4585.69	546.251	0	0	0	0	18.58	22.6	10	1.099
5879	1	5042.17	-2026.51	1148.98	0	0	0	50.508	0	0	0	0
5880	1	5030.84	-2036.3	1378.09	0	0	0	801.933	0	0	0	0
5881	1	1568.44	-418.976	622.394	0	0	0	10	0	0	0	0
5882	0	-6596.13	4780.27	-595.857	0	0	0	574.435	31.64	20.93	0	0
5883	0	-6788.9	5078.78	-603.287	0	0	0	0	91.33	306.3	250	0
5884	0	-7172.62	4717.49	-595.903	0	0	0	350.772	31.64	20.93	0	0
5886	1	1773.24	-417.769	133.007	0	0	0	10	0	0	0	0
5887	1	1696.63	-403.793	100.336	0	0	0	10	0	0	0	0
5888	1	-236.297	-5094.05	413.468	0	0	0	0	0.8192	6.394	10	0
5893	1	4320.92	-3288.2	1036.05	0	0	0	378.454	2.823	3.385	2.795	0
5894	1	4316.05	-3282.51	1035.53	1	0	0	1	0	0	0	0
5895	1	3943.9	-2807.49	618.747	1	0	0	368.306	0	0	0	0
5897	1	1680.68	926.788	137.096	0	0	0	8	1.414	1.414	1	0
5898	209	1632.51	1142.05	887.678	0	0	0	0	15	5	5	2.328
5899	0	-6669.5	4763.6	-605.454	0	170	0	154.639	249.8	14.28	100	0.8524
5902	0	-10820.8	-3060.49	466.392	0	0	0	0	12.28	21.05	6	2.154
5903	0	-10710.5	-3141.81	292.131	0	0	0	0	9.94	23.2	6	5.809
5904	726	2119.05	190.865	440.558	0	0	0	5	0	0	0	0
5905	726	1578.09	344.069	241.768	0	0	0	5	0	0	0	0
5906	726	2176.17	226.554	437.637	0	0	0	4	0	0	0	0
5907	726	1544.05	303.741	0.663854	0	0	0	4	0	0	0	0
5908	726	1754.16	242.052	-139.863	0	0	0	4	0	0	0	0
5909	726	1951.39	383.95	-105.183	0	0	0	4	0	0	0	0
5910	726	1737.69	435.859	-780.297	0	0	0	4	0	0	0	0
5911	726	1933.13	226.578	-170.168	0	0	0	4	0	0	0	0
5912	0	-7359.84	5261.39	-401.785	0	0	421	0	39.82	107.9	200	0.3508
5913	0	-7235.4	4896.2	-426.723	0	0	421	0	39.82	107.9	200	0.3508
5914	726	2136.63	237.644	437.999	0	0	0	0	82.35	10	56.02	5.747
5916	726	2098.52	203.977	434.028	0	0	0	0	84.69	26.53	56.02	1.02
5917	726	2100.05	137.571	398.552	0	0	0	0	82.35	23.83	56.02	5.747
5918	726	1590	294.613	0.69735	0	0	0	0	82.35	23.83	56.02	6.178
5920	726	1595.89	347.719	136.971	0	0	0	0	80.11	14.59	56.02	1.48
5921	726	1559.92	388.009	-48.754	0	0	0	0	19.87	14.06	56.02	6.178
5922	0	-7454.53	5164.04	-426.723	0	0	421	884.034	31.64	20.93	0	0
5923	0	-7140.83	5174.63	-376.723	0	0	421	0	157.6	146	150	5.547
5924	0	-6947.85	5076.55	-418.205	0	0	421	884.034	31.64	20.93	0	0
5926	659	1429.99	1233.86	124.604	0	0	422	0	150	200	200	0.3991
5928	1	213.927	-390.08	175.821	0	0	0	10	0	0	0	0
5930	1	2100.8	1561.14	341.255	0	0	0	0	73.43	50.1	50.89	5.565
5931	1	4664	-3686.81	956.634	0	0	0	678.206	0	0	0	0
5932	0	-6972.81	5076.38	-608.781	0	0	0	0	56.14	37.85	35	0
5933	1	4579.9	-3724.21	675.449	0	0	0	868.761	0	0	0	0
5934	1	4550.07	-3726.97	673.999	0	0	0	868.761	0	0	0	0
5935	1	4497.02	-3736.17	660.471	0	0	0	868.761	0	0	0	0
5936	1	4460.58	-3717.32	658.838	0	0	0	868.761	0	0	0	0
5937	1	4678.15	-3682.77	696.445	0	0	0	223.427	5.438	3.571	0	0
5938	719	4547.09	-2590.59	1135.28	0	194	0	113.215	0	0	0	0
5939	719	4566.97	-2595.01	831.417	0	0	423	477.532	0	0	0	0
5940	1	581.453	2105.39	981.906	0	0	0	80	0	0	0	0
5941	728	1941.83	949.51	200.274	0	0	0	3	0.2778	0.2778	0.2778	0
5942	728	2305.91	903.281	36.183	0	0	0	3	0	0	0	0
5943	728	2190.5	1040.45	292.053	0	0	0	3	0.2778	0.2778	0.2778	0
5944	728	2080.76	1135.55	204.898	0	0	0	3	0	0	0	0
5945	728	1978.22	830.219	232.428	0	0	0	3	0	0	0	0
5946	728	1977.73	829.314	198.065	0	0	0	3	0	0	0	0
5947	728	2235.4	876.755	404.522	0	0	0	3	0	0	0	0
5948	728	2235.4	876.648	403.518	0	0	0	3	0	0	0	0
5949	728	2259.14	1104.91	213.129	0	0	0	3	0	0	0	0
5950	728	2259.23	1104.85	21.524	0	0	0	3	0	0	0	0
5951	728	2039.8	1089.82	205.404	0	0	0	3	0	0	0	0
5952	728	2040.06	1089.86	20.544	0	0	0	3	0	0	0	0
5953	728	2022.9	877.464	216.686	0	0	0	28	0.2778	0.2778	0.2778	0
5955	728	2332.59	1180.51	172.401	0	0	0	28	0	0	0	0
5957	0	-6506.79	4759.61	-604.557	0	0	0	0	38.83	28.17	35	0
5958	0	-6370.87	4111.41	-439.945	0	0	0	0	48.19	4.248	30	5.593
5960	1	876.361	-211.632	926.748	0	0	0	0	18.98	20.6	10	0.8004
5965	0	-6125.9	4291.05	-348.488	0	0	0	0	50	30	10	6.002
5968	1	2116.57	1245.59	451.931	0	169	0	8	0	0	0	0
5971	0	-7266.17	5074.22	-271.605	0	0	0	0	7.743	89.72	38	0
5972	1	6537.99	242.415	724.647	0	0	0	140.528	0	0	0	0
5981	0	-11396.4	-3768.66	40	0	0	0	0	243.7	304.3	100	0.9409
5983	0	-9852.38	913.161	300.694	0	0	0	8	0	0	0	0
5984	0	-7311.45	4234.86	-1	0	0	0	0	16.4	13.94	8	0
5985	0	-7352.6	3935.83	-1	0	0	0	0	16.4	13.94	8	0
5986	719	5255.1	-1505.62	1363.02	0	194	0	345.056	0	0	0	0
5987	0	-9850.06	1275.95	420.765	0	0	0	0	3.915	3.301	10	0.6934
5988	0	-9857.64	1335.99	419.025	0	0	0	0	14.8	21.36	12.53	3.969
5989	0	-9857.41	1278.08	409.785	0	0	0	0	8.793	8.945	9.609	2.317
5990	0	-2435.33	-2503.35	796.837	0	0	0	0	76.26	26.8	20	0
5991	644	-672.214	366.941	637.932	0	0	0	0	10	11	10	4.712
5993	0	-10509.8	1047.94	60.518	0	0	0	0	14.98	4.564	9.738	0.3855
5994	0	-11132.2	546.109	753.724	0	0	0	0	13.2	22.73	12.36	0
5995	1	2446.57	-4833.51	131.406	0	0	0	0	18.7	24.03	15	5.672
5996	1	2404.92	-4807.43	126.912	0	0	0	0	13.24	15.94	15	5.126
5997	1	2392.42	-4796.11	126.781	0	0	0	0	13.24	15.94	15	5.66
5998	0	-11017.4	1478.51	471.977	0	0	0	20	0	0	0	0
5999	0	-7260.07	5721.3	-850.13	0	180	0	0	103.4	128.8	66.26	0
6000	1	1915.82	-4733.82	389.366	0	0	0	0	11.45	7.587	14	1.024
6001	0	-12033.1	360.712	0.969516	0	0	0	30	0	0	0	0
6002	1	3640.19	-6323.37	0.636036	0	0	0	695.388	0	0	0	0
6003	0	-12298.1	-1888.56	130.26	0	234	0	0	17.17	12.72	5	0.7398
6004	654	-1316.96	2149.38	6	0	0	503	0	17	14	15	0.8551
6006	654	-2456.5	1545.63	25	0	0	582	0	13	32	20	0
6007	0	-6612.6	4271.55	-562.954	0	0	0	10	0	0	0	0
6008	0	-10501	1025.44	555.831	0	226	0	16	0	0	0	0
6009	0	-6780.4	4176.44	-480.145	0	0	0	10	0	0	0	0
6011	645	215.264	1143.7	215	0	0	0	0	40	8	22	6.259
6012	0	-11916.5	-1290.07	851.459	0	235	0	0	12.07	3.425	15	0
6013	669	-325.576	-340.795	213.87	0	0	0	0	51.03	10.54	5	0
6014	645	434.38	814.233	118.5	0	0	0	0	10	32	25	0
6015	0	-12897.6	-183.245	0	0	0	0	210	0	0	0	0
6016	645	288.917	561.21	75	0	0	0	0	12	175	25.23	6.249
6017	643	-310.118	775.839	261.343	0	0	0	10	0	0	0	0
6018	643	-310.354	839.882	258.593	0	0	0	10	0	0	0	0
6020	0	-6866.06	6002.42	-763.79	0	0	0	10	0	0	0	0
6021	646	975.823	518.465	-493.348	0	0	0	0	2.332	34.18	20.88	0.805
6023	670	-532.911	-338.465	236.505	0	0	0	0	11.47	41.49	6	0
6024	670	-628.531	-363.99	236.505	0	0	0	0	12.29	39.84	6	0.5492
6025	670	-628.568	-695.366	236.505	0	0	0	0	8.63	37.14	8	5.77
6026	670	-533.221	-721.934	236.505	0	0	0	0	9.905	41.11	6	0
6029	646	1140.11	1539.6	415.676	0	0	0	201.772	0	0	0	0
6030	646	1232.62	1535.2	330.605	0	0	0	201.772	0	0	0	0
6031	646	1202.68	1517.12	38.421	0	0	0	146.656	0	0	0	0
6032	646	1172.21	1513.38	39.819	0	0	0	151.428	0	0	0	0
6033	0	-9628.19	-1892.69	60.886	0	0	0	0	21.66	16.64	3.014	0.3803
6034	0	-9187.3	-2305.27	905.197	0	0	0	0	21.21	21.21	20.91	2.45
6035	1	2954.59	-4997.82	165.662	0	0	0	0	17.24	14.84	15	6.061
6036	0	-13313.5	76.059	200.158	0	0	0	0	28.51	12.22	5	0.7644
6037	0	-13379.5	463.108	20.662	0	0	0	0	28.51	12.22	5	1.401
6038	0	-13340.5	-107.552	214.097	0	0	0	0	15.61	8.48	5	1.605
6039	1	3556.04	-4795.34	160.691	1	0	0	0	19.77	17.93	15	4.706
6040	1	4469.99	-5716	145.513	0	0	0	0	15.06	14.35	15	0.1964
