m_ID	m_ContinentID	m_ParentAreaID	m_AreaBit	m_flags	m_SoundProviderPref	m_SoundProviderPrefUnderwater	m_AmbienceID	m_ZoneMusic	m_IntroSound	m_ExplorationLevel	Unknown	m_AreaName_lang	m_factionGroupMask	m_liquidTypeID_1	m_liquidTypeID_2	m_liquidTypeID_3	m_liquidTypeID_4	m_minElevation	m_ambient_multiplier	m_lightid	newField20	newField21	newField22	newField23	newField24	newField25	
5734	451	4019	4447	1073758272	0	0	0	0	90141	0	0	"Sarahland"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5736	860	0	4449	16384	0	0	930	1050	90151	0	0	"The Wandering Isle"	0	0	0	0	0	1	0	0	15	0	0	675	0	-1
5737	860	5736	4450	1073741824	0	0	802	0	90187	0	5	"Pei-Wu Forest"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5738	861	5733	4451	1075841024	0	0	0	1000	90214	909	85	"Malfurion\'s Breach"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5739	861	5733	4452	1073741888	0	0	0	1001	90251	0	85	"Ashen Fields"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5740	861	5733	4453	1073741888	0	0	734	1006	90276	0	85	"Magma Springs"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5741	861	5733	4454	1073741888	0	0	759	1007	90303	0	85	"Igneous Depths"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5742	861	5733	4455	1073741888	0	0	0	1003	90332	0	85	"Forlorn Spire"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5743	861	5733	4456	1073745984	0	0	757	1004	90359	0	85	"The Widow\'s Clutch"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5744	861	5733	4457	1073741888	0	0	735	1005	90395	0	85	"Wildflame Point"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5745	861	5733	4458	1073741888	0	0	733	1002	90426	0	85	"The Furnace"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5746	861	5733	4459	1073741888	0	0	759	1010	90449	0	85	"The Molten Flow"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5747	861	5733	4460	1073741888	0	0	0	1008	90479	0	85	"Crumbling Stones"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5748	861	5733	4461	1073741888	0	0	735	1008	90515	0	85	"Fireplume Peak"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5749	861	5733	4462	1073741888	0	0	0	1009	90544	904	85	"Ragnaros\' Reach"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5758	1	17	4471	1073758272	0	0	0	0	90575	0	0	"Dreadmist Camp"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5763	720	5723	4476	1073741824	0	0	0	1016	90604	0	0	"Rhyolith Plateau"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5764	720	5723	4477	1073741824	0	0	757	999	90637	906	0	"Beth\'tilac\'s Lair"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5765	720	5723	4478	1073741824	0	0	0	1012	90672	905	0	"Flamebreach"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5766	720	5723	4479	1073741824	0	0	0	1014	90684	0	0	"Shatterstone"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5767	720	5723	4480	1073741824	0	0	0	1017	90697	0	0	"Mortal\'s Demise"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5768	720	5723	4481	1073741824	0	0	735	1017	90728	0	0	"Sulfuron Span"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5769	720	5723	4482	1073741824	0	0	0	1018	90755	0	0	"Sulfuron Keep Courtyard"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5770	720	5723	4483	1073741824	0	0	758	1019	90801	0	0	"Sulfuron Keep"	0	0	0	671	0	-500	0.5	0	13	0	0	0	0	-1
5771	720	5723	4484	1073741824	0	0	734	1013	90828	0	0	"The Molten Fields"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5775	726	5031	4488	-520011776	0	0	0	0	90862	0	0	"Dragonmaw Stronghold"	0	0	0	0	0	-500	0	0	45	0	0	0	0	-1
5776	726	5031	4489	-520011776	0	0	0	0	37473	0	0	"Wildhammer Stronghold"	0	0	0	0	0	-500	0	0	45	0	0	0	0	-1
5779	530	3433	4492	1073741888	0	0	0	0	90903	0	0	"Thalassian Range"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5780	530	3433	4493	1073741888	0	0	0	0	90936	0	0	"Amani Mountains"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5781	1	616	4494	1075855424	0	0	0	0	90967	0	80	"Nordune Ridge"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5782	1	17	4495	1073758272	0	0	0	0	90994	0	0	"Darsok\'s Outpost"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5783	930	0	4496	0	0	0	0	0	22622	0	0	"Alcaz Island"	0	0	0	0	0	-500	0	0	1	0	0	0	0	-1
5784	1	5034	4497	1073758272	0	0	0	0	91027	0	0	"Cloudtop Terrace"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5785	870	0	4498	64	0	0	916	0	91060	0	0	"The Jade Forest"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5786	951	0	4499	64	0	0	0	466	91090	0	0	"The Nexus"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5787	1	5034	4507	1073758272	0	0	0	0	91108	0	0	"Schnottz\'s Frigate"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5788	939	0	4508	0	0	0	806	1066	91145	0	0	"Well of Eternity"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5789	938	0	4509	0	0	0	775	0	91177	0	0	"End Time"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5790	938	5789	4510	1073742912	0	0	0	1060	49305	0	0	"Ruby Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5791	720	5723	4511	1073758208	0	0	0	1015	91203	0	0	"The Ridge of Ancient Flame"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5792	938	5789	4512	1073742848	0	0	0	1060	49262	955	0	"Obsidian Dragonshrine"	0	0	0	739	0	-500	0	0	13	0	0	0	0	-1
5793	938	5789	4513	1073742848	0	0	0	1060	49826	953	0	"Azure Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5794	938	5789	4514	1073742848	0	0	796	1061	49690	954	0	"Emerald Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5795	938	5789	4515	1073742848	0	0	0	1062	49550	956	0	"Bronze Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5796	938	5789	4516	1073742848	0	0	0	1060	91250	952	0	"Entryway of Time"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5797	646	5042	4517	1073758272	0	0	0	0	91282	0	0	"The Staidridge"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5798	720	5723	4518	1073741824	0	0	0	1011	91308	0	0	"The Anvil of Conflagration"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5799	968	0	4519	16384	0	0	401	0	91359	0	0	"Eye of the Storm"	0	0	0	0	0	-500	0.6	0	13	0	0	0	0	-1
5800	968	5799	4520	1073758208	0	0	0	0	40892	0	0	"Blood Elf Tower"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5802	968	5799	4522	1073758208	0	0	0	0	40922	0	0	"Draenei Ruins"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5803	968	5799	4523	1073758208	0	0	0	0	40949	0	0	"Fel Reaver Ruins"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5804	968	5799	4524	1073758208	0	0	0	0	40871	0	0	"Mage Tower"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5805	870	0	4525	16448	0	0	918	0	91374	0	0	"Valley of the Four Winds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5806	967	0	4526	0	0	0	0	0	91420	0	0	"Spine of the Destroyer UNUSED"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5807	861	5733	4527	1073741888	0	0	757	999	91470	906	0	"Beth\'tilac\'s Lair"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5808	861	5733	4528	1073741888	0	0	0	1018	91494	0	0	"Sulfuron Keep Courtyard"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5809	861	5733	4529	1073741888	0	0	758	1019	91523	0	0	"Sulfuron Keep"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5810	861	5733	4530	1073741888	0	0	0	1011	91543	0	0	"Anvil of Conflagration"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5811	861	5733	4531	1073741888	0	0	0	1013	91594	0	0	"The Molten Fields"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5812	861	5733	4532	1073741888	0	0	0	1017	91617	0	0	"Mortal\'s Demise"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5813	861	5733	4533	1073741888	0	0	0	1017	91639	0	0	"Sulfuron Span"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5814	861	5733	4534	1073741888	0	0	0	1014	91659	0	0	"Shatterstone"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5815	861	5733	4535	1073741888	0	0	0	1012	91679	905	0	"Flamebreach"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5816	861	5733	4536	1073741888	0	0	0	1015	91698	0	0	"The Ridge of Ancient Flame"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5817	861	5733	4537	1073741888	0	0	0	1016	91728	0	0	"Rhyolith Plateau"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5818	861	5733	4538	1073741888	0	0	0	1010	91751	0	0	"Firelands"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5820	860	5736	4540	1073741824	0	0	803	1054	91772	0	5	"Temple of Five Dawns"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5821	720	5723	4541	1073741824	0	0	0	1003	91811	0	0	"The Path of Corruption"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5823	720	5723	4543	1073741824	0	0	0	1003	91854	0	0	"Circle of Thorns"	0	0	0	671	0	-500	0	0	13	0	0	0	0	-1
5824	1	5034	4544	1073758272	0	0	0	0	91886	0	81	"Bluff of the South Wind"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5825	860	5736	4545	1073741824	0	0	0	0	91930	0	1	"The Dawning Valley"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5826	860	5736	4546	1073741824	0	0	926	0	91966	0	5	"The Singing Pools"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5827	860	5736	4547	1073741824	0	0	925	1051	92000	0	5	"The Rows"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5828	860	5736	4548	1073741824	0	0	0	0	92017	0	5	"Mandori Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5829	860	5736	4549	1073741824	0	0	0	1050	92048	0	5	"Ridge of Laughing Winds"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5830	860	5736	4550	1073741824	0	0	0	1053	92093	0	5	"Morning Breeze Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5831	860	5736	4551	1073741824	0	0	0	1053	92137	0	5	"Fe-Fang Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5832	860	5736	4552	1073741824	0	0	0	1054	92167	0	5	"The Wood of Staves"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5833	860	5736	4553	1073741824	0	0	805	0	92202	0	5	"Skyfire Crash-Site"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5834	860	5736	4554	1073741824	0	0	0	1054	92238	943	1	"Shang Xi Training Grounds"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5835	860	5736	4555	1073741824	0	0	0	1053	92287	0	1	"Wu-Song Village"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5836	870	5785	4556	1073741888	0	0	916	0	92317	0	0	"Forest Heart"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5837	860	5736	4557	1073741824	0	0	0	0	92342	0	5	"The Dawning Span"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5838	0	85	4558	1073758272	0	0	0	0	92374	0	0	"Whispering Forest"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5839	1	4709	4559	1073762368	0	0	0	0	92409	0	0	"The Great Divide"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5840	870	0	4560	64	0	0	922	0	92425	0	0	"Vale of Eternal Blossoms"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5841	870	0	4561	64	0	0	902	0	92472	0	0	"Kun-Lai Summit"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5842	870	0	4562	64	0	0	929	0	92500	0	0	"Townlong Steppes"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5843	860	5736	4563	1073741824	0	0	0	0	92532	0	1	"Tranquil Grotto"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5844	940	0	4564	0	0	0	439	1069	92563	0	0	"Hour of Twilight"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5845	940	5844	4565	1073741824	0	0	453	1070	49086	963	0	"Wyrmrest Temple"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5846	860	5736	4566	1073741824	0	0	0	0	92595	0	1	"Fu\'s Pond"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5847	860	5736	4567	1073741824	0	0	0	0	92614	0	1	"The Dawning Stair"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5848	860	5736	4568	1073741824	0	0	0	1054	92648	0	1	"Cave of Meditation"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5849	860	5736	4569	1073741824	0	0	0	1051	92684	0	1	"Shrine of Inner-Light"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5850	870	5785	4570	1073741888	0	0	0	0	92725	0	0	"Silken Shore"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5851	870	5785	4571	1073741888	0	0	0	0	92750	0	86	"Veridian Grove"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5852	870	5785	4572	1073741888	0	0	0	0	92779	0	86	"Sapphire\'s End"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5853	870	5785	4573	1075839040	0	0	0	0	92808	0	86	"Wayward Landing"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5854	870	5785	4574	1073741888	0	0	0	0	92839	0	85	"Nectarbreeze Orchard"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5855	870	5785	4575	1073741888	0	0	0	0	92880	0	85	"Tian Monastery"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5856	870	5785	4576	1073741888	0	0	0	0	92909	0	85	"Shrine of Remembrance"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5857	870	5785	4577	1073741888	0	0	0	0	92951	0	0	"Camp Gormal"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5859	860	5736	4579	1073741824	0	0	799	1054	92972	0	5	"The Elders\' Path"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5860	860	5736	4580	1073741824	0	0	804	0	93003	0	5	"Liang\'s Retreat"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5861	974	0	4581	64	0	0	779	1058	93033	0	0	"Darkmoon Island"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
5862	860	5736	4582	1073741824	0	0	804	0	93069	0	5	"Pool of Reflection"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5863	870	5785	4583	1073741888	0	0	0	0	93105	0	85	"Banquet Grounds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5865	870	5785	4585	1073741888	0	0	0	0	93136	0	85	"Wreck of The Sky Shark"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5866	870	5785	4586	1073741888	0	0	0	0	93178	0	85	"Ascent of Swirling Winds"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5867	870	5785	4587	1073741888	0	0	0	0	93225	0	85	"Hellscream\'s Fist"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5868	870	5785	4588	1073741888	0	0	0	0	93260	0	85	"The Ring of Inner Focus"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5869	974	5861	4589	1073741888	0	0	567	0	4855	0	0	"The Great Sea"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
5870	974	5861	4590	1073743872	0	0	778	0	93297	0	0	"The Darkmoon Faire"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
5871	870	5785	4591	1073741888	0	0	0	0	93333	0	85	"The Ring of Balance"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5872	870	5785	4592	1073741888	0	0	0	0	93368	0	86	"Slingtail Pits"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5873	870	5785	4593	1073741888	0	0	0	0	93397	0	85	"Sea Mist Ridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5874	870	5785	4594	1073741888	0	0	0	0	93425	0	85	"Waxwood"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5875	870	5785	4595	1073741888	0	0	588	0	93433	0	85	"Lair of the Jade Witch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5876	870	5785	4596	1073741888	0	0	917	0	93475	0	85	"Serpent\'s Heart"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5877	974	5861	4597	1073741952	0	0	778	0	93506	0	0	"Darkmoon Deathmatch"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5878	870	5785	4598	1073741888	0	0	0	0	93545	0	85	"Orchid Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5879	870	5785	4599	1073741888	0	0	0	0	93572	0	86	"Terrace of Ten Thunders"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5880	977	0	4600	64	0	0	674	0	93617	0	0	"Maelstrom Deathwing Fight"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5881	860	5736	4601	1073741824	0	0	925	1051	93667	0	5	"The Dai-Lo Farmstead"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5882	860	5736	4602	1073741824	0	0	0	0	93707	0	5	"Virmen Grotto"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5883	860	5736	4603	1073741824	0	0	0	0	93735	0	5	"Teeming Burrow"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5884	860	5736	4604	1073741824	0	0	925	1051	93764	0	5	"Ki-Han Brewery"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5885	860	5736	4605	1073741824	0	0	925	1051	93792	0	5	"Shrine of Dreaming Stones"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5886	860	5736	4606	1073741824	0	0	0	1051	93841	0	5	"Chamber of Whispers"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5887	870	5785	4607	1073741888	0	0	0	0	93879	0	85	"Shadybranch Pocket"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5890	870	5785	4608	1073741888	0	0	0	0	93916	0	85	"Fox Grove"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5891	870	5785	4609	1073741888	0	0	0	0	93935	0	85	"Shang\'s Valley"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5892	967	0	4610	16384	0	0	674	0	93963	0	0	"Dragon Soul"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5893	967	5892	4611	1073758208	0	0	809	1078	80025	966	0	"The Maelstrom"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5894	573	0	4612	64	0	0	0	0	93986	0	0	"Testing02"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5895	573	5894	4613	1073741888	0	0	0	0	93996	0	0	"Testing SubZone A"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5896	870	5785	4614	1073741888	0	0	0	0	94030	0	85	"The Orchid Pond - NOT USED"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5897	870	5785	4615	1073741888	0	0	0	0	94071	0	85	"The Fertile Copse"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5898	870	5785	4616	1073741888	0	0	0	0	94105	0	85	"Serenity Falls"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5899	870	5785	4617	1073741888	0	0	0	0	94134	0	85	"Path of Enlightenment"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5900	870	5785	4618	1073741888	0	0	0	0	94176	0	85	"Exclamation Point"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5901	870	5785	4619	1073741888	0	0	0	0	94211	0	85	"Cave of Words"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5902	974	5861	4620	1073743872	0	0	0	0	94237	948	0	"Darkmoon Path"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
5904	974	5861	4622	1073743872	0	0	567	0	94264	0	0	"Darkmoon Boardwalk"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
5905	870	5785	4623	1073741888	0	0	0	0	94301	0	85	"Camp Nooka Nooka"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5906	870	5785	4624	1073741888	0	0	0	0	94333	0	85	"Spire of Solitude"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5907	870	5785	4625	1073741888	0	0	0	0	94367	0	85	"Lake Kittitata"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5908	870	5785	4626	1073741888	0	0	0	0	94396	0	85	"Circle of Scale"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5909	870	5785	4627	1073741888	0	0	0	0	38283	0	85	"Circle of Blood"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5910	870	5785	4628	1073741888	0	0	0	0	94426	0	85	"Circle of Bone"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5911	870	5785	4629	1073741888	0	0	0	0	94454	0	85	"Circle of Stone"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5912	870	5785	4630	1073741888	0	0	0	0	94484	0	85	"Tidemist Thicket"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5913	429	2557	4631	1073741824	0	0	0	0	94517	0	0	"Dire Maul - North"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5914	429	2557	4632	1073741824	0	0	0	0	94562	0	0	"Dire Maul - East"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5915	429	2557	4633	1073741824	0	0	0	0	94607	0	0	"Dire Maul - West"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5916	329	0	4634	0	0	0	0	0	94651	0	0	"Stratholme - Main Gate"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5917	329	0	4635	0	0	0	0	0	94674	0	0	"Stratholme - Service Entrance"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5918	959	0	4636	0	0	0	923	0	94704	0	0	"Shado-Pan Monastery"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5919	870	5785	4637	1073741888	0	0	0	0	94741	0	0	"Uncharted Sea"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5920	967	5892	4638	1073758208	0	0	482	1074	94768	0	0	"Eye of Eternity"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5921	870	5785	4639	1073741888	0	0	0	0	94798	0	85	"Tasters\' Arena"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5922	967	5892	4640	1073758208	0	0	0	0	94827	0	0	"Above the Frozen Sea"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5923	967	5892	4641	1073758208	0	0	829	1071	51890	964	0	"The Dragon Wastes"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5924	967	5892	4642	1073758208	0	0	439	1071	49826	0	0	"Azure Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5925	967	5892	4643	1073758208	0	0	796	1070	49690	0	0	"Emerald Dragonshrine"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5926	967	5892	4644	1073758208	0	0	829	1071	49863	964	0	"Path of the Titans"	0	0	0	0	0	-500	0	0	13	0	0	0	0	-1
5928	967	5892	4646	1073758208	0	0	453	1072	94866	0	0	"Wyrmrest Summit"	0	0	0	0	0	-500	0	0	0	0	0	0	0	-1
5929	870	5785	4647	1073741888	0	0	0	0	94897	0	85	"The Silkwood"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5930	870	5785	4648	1075839040	0	0	0	0	94922	0	85	"Dawn\'s Blossom"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5931	870	5785	4649	1073741888	0	0	0	0	94950	0	85	"The Arboretum"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5932	870	5785	4650	1073741888	0	0	0	0	94977	0	85	"Shrine of the Dawn"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5933	870	5785	4651	1073741888	0	0	0	0	95012	0	85	"The Gong of Hope"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5934	870	5785	4652	1073741888	0	0	0	0	95043	0	86	"Pearl Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5935	870	5785	4653	1073741888	0	0	0	0	95064	0	86	"Pearlfin Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5936	870	5805	4654	1073741888	0	0	0	0	95097	0	86	"Pang\'s Stead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5937	870	5805	4655	1073741888	0	0	0	0	95122	0	86	"Thunderfoot Fields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5938	870	5805	4656	1073741888	0	0	0	0	95158	0	86	"Thunderfoot Ranch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5939	870	5805	4657	1073741888	0	0	0	0	95193	0	86	"Thunderfoot Farm"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5940	870	5785	4658	1073741888	0	0	0	0	95226	0	86	"Dreamer\'s Pavilion"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5941	860	5736	4659	1073745920	0	0	565	1050	95263	943	0	"The Great Sea"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5942	870	5785	4660	1073741888	0	0	0	0	95277	0	85	"Tigers\' Wood"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5943	870	5785	4661	1073741888	0	0	0	0	95302	0	0	"Amberfly Bog"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5944	860	5736	4662	1073741824	0	0	802	0	95327	0	5	"Forlorn Hut"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5945	860	5736	4663	1073741824	0	0	927	0	95350	0	5	"Pool of the Paw"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5946	860	5736	4664	1073741824	0	0	0	1053	95379	0	5	"Morning Breeze Lake"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5947	860	5736	4665	1073741824	0	0	0	1054	95417	0	5	"Shrine of Five Dawns"	0	0	0	0	0	-500	0	0	15	0	0	0	0	-1
5948	870	5805	4666	1073741888	0	0	0	0	95456	0	86	"Grassy Cline"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
5949	870	5805	4667	1073741888	0	0	0	0	95481	0	86	"Shang\'s Stead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
