field0	field1	field2	field3	field4	field5	field6	field7	field8
6806	99603	0	1114636288	0	0	0	0	64
6807	99610	0	1119092736	0	0	0	0	0
6808	99623	0	1114636288	0	0	0	0	16
6809	99627	0	1114636288	0	10	0	0	0
6811	99646	0	1114636288	0	0	0	0	64
6813	99706	0	1114636288	0	0	0	0	64
6814	99707	0	1114636288	0	0	0	0	64
6816	99727	0	1114636288	0	0	0	0	64
6817	99728	0	1114636288	0	0	0	0	64
6820	99758	0	1110704128	0	0	0	0	0
6824	99807	0	1114636288	0	0	0	0	64
6825	99818	0	1114636288	0	0	0	0	64
6828	99841	0	1114636288	0	0	0	0	64
6829	99842	0	1114636288	0	0	0	0	64
6832	99844	0	1119092736	0	0	0	0	0
6839	99868	0	1109393408	0	0	0	0	0
6840	99917	0	1123024896	0	0	0	0	64
6841	99926	0	1114636288	0	0	0	0	16384
6842	99915	0	1114636288	0	0	0	0	64
6843	99938	0	1114636288	0	0	0	0	64
6844	99942	0	1114636288	0	0	0	0	64
6851	99931	0	1123024896	0	0	0	0	0
6857	99992	0	1114636288	0	0	0	0	64
6858	100034	0	1114636288	0	0	0	0	64
6859	100052	0	1114636288	0	0	0	0	64
6862	100068	0	1114636288	0	0	0	0	64
6863	100070	0	1114636288	0	0	0	0	64
6870	100154	0	1114636288	0	0	0	0	64
6877	100220	0	1114636288	0	0	0	0	64
6882	100262	0	1103626240	0	0	0	0	0
6883	100273	0	1114636288	0	0	0	0	64
6886	100431	0	1123024896	0	0	0	0	0
6893	100507	0	1114636288	0	0	0	0	32
6911	99088	0	1114636288	0	0	0	0	64
6913	100702	0	1114636288	0	0	0	0	64
6917	100732	0	1114636288	0	0	0	0	64
6918	100748	0	1114636288	0	0	0	0	64
6920	100756	0	1114636288	0	0	0	0	64
6923	100692	0	1114636288	0	0	0	0	64
6924	100794	0	1106247680	0	0	0	0	0
6927	100757	0	1114636288	0	0	0	0	64
6930	97355	0	1114636288	0	0	0	0	64
6931	100675	0	1114636288	0	0	0	0	64
6932	100876	0	1114636288	0	0	0	0	64
6939	100946	0	1114636288	0	0	0	128	0
6940	100949	0	1114636288	0	0	0	0	64
6942	100974	0	1114636288	0	0	0	0	64
6943	100975	0	1114636288	0	0	0	0	64
6944	100980	0	1109393408	0	0	0	0	0
6950	101026	0	1114636288	0	10	0	0	0
6951	101048	0	1114636288	0	0	0	0	64
6952	101051	0	1114636288	0	0	0	0	131072
6953	101054	0	1114636288	0	0	0	0	16384
6954	101061	0	1114636288	0	0	0	0	64
6957	98010	0	1114636288	0	0	0	0	64
6973	101257	0	-1024458752	0	0	0	0	0
6980	101414	0	1114636288	0	0	0	0	64
6998	101547	0	1114636288	0	0	0	0	64
7000	101598	0	1114636288	0	0	0	0	16
7001	101600	0	1114636288	0	0	0	0	16
7002	101602	0	1114636288	0	0	0	0	64
7003	101603	0	1114636288	0	0	0	0	64
7005	101627	0	1114636288	0	0	0	0	64
7006	101628	0	1114636288	0	0	0	0	64
7009	101604	0	1106247680	0	2	0	0	0
7010	101684	0	1112801280	0	1	0	0	0
7011	101694	0	1114636288	0	0	0	0	64
7012	101695	0	1114636288	0	0	0	0	64
7014	101697	0	1114636288	0	0	0	0	64
7016	101700	0	1114636288	0	0	0	0	64
7017	101698	0	1114636288	0	0	0	0	64
7030	101870	0	1114636288	0	0	0	0	64
7031	101872	0	1065353216	0	1	0	0	0
7033	101877	0	1065353216	0	1	0	0	0
7034	101885	0	1114636288	0	0	0	0	64
7047	101909	0	1114636288	0	0	0	0	64
7050	101911	0	1114636288	0	0	0	0	64
7051	101984	0	1114636288	0	0	0	0	64
7054	101990	0	1065353216	0	1	0	0	0
7055	101991	0	1065353216	0	1	0	0	0
7057	101995	0	1114636288	0	0	0	0	64
7062	102022	0	1119092736	0	1	0	0	0
7088	102161	0	1114636288	0	0	0	0	16384
7091	102179	0	1114636288	0	0	0	0	64
7092	102186	0	1114636288	0	0	0	0	32
7095	102199	0	1114636288	0	0	0	0	64
7099	102216	0	1114636288	0	0	0	0	1026
7100	102217	0	1114636288	0	0	0	0	64
7101	102223	0	1133084672	0	1	0	0	0
7103	102227	0	1123024896	0	0	0	0	0
7104	102228	0	1123024896	0	0	0	0	0
7106	102210	0	1114636288	0	0	0	0	64
7107	102233	0	1114636288	0	0	0	0	64
7108	102244	0	1114636288	0	0	0	0	64
7109	102257	0	1114636288	0	5	0	0	0
7110	102267	0	1114636288	0	0	0	0	64
7112	102292	0	1088421888	0	1	0	0	0
7116	102299	0	1114636288	0	0	0	0	64
7118	102341	0	1135869952	0	0	0	0	0
7119	102343	0	1114636288	0	0	0	0	64
7120	102356	0	1110704128	0	0	0	0	0
7121	102358	0	1110704128	0	0	0	0	0
7124	102375	0	1120403456	0	0	0	0	0
7127	102451	0	1114636288	0	0	0	0	32
7128	102466	0	1114636288	0	0	0	0	64
7131	102468	0	1114636288	0	0	0	0	64
7134	102516	0	1114636288	0	0	0	0	64
7136	102544	0	1114636288	0	0	0	0	64
7138	102569	0	1123024896	0	0	0	0	0
7139	102572	0	1110704128	0	0	0	0	0
7144	102607	0	1114636288	0	0	0	0	64
7146	102652	0	1114636288	0	0	0	0	64
7151	102703	0	1114636288	0	0	0	0	64
7152	102706	0	1114636288	0	0	0	0	64
7157	102790	0	1065353216	0	1	0	0	0
7158	102792	0	1114636288	0	0	0	0	64
7159	102793	0	1127481344	0	0	0	0	64
7164	102922	0	1114636288	0	0	0	0	32
7166	102998	0	1112801280	0	0	0	0	0
7168	92635	0	1114636288	0	0	0	0	64
7169	92645	0	1114636288	0	0	0	0	64
7170	92652	0	1114636288	0	0	0	0	64
7171	92654	0	1114636288	0	0	0	0	64
7172	92689	0	1114636288	0	0	0	0	64
7173	92691	0	1114636288	0	0	0	0	64
7174	92692	0	1114636288	0	0	0	0	64
7175	92693	0	1114636288	0	0	0	0	64
7176	41443	0	1114636288	0	0	0	0	64
7177	41494	0	1114636288	0	0	0	0	64
7178	41495	0	1114636288	0	0	0	0	64
7179	41497	0	1114636288	0	0	0	0	64
7180	41498	0	1114636288	0	0	0	0	64
7181	88456	0	1114636288	0	0	0	0	64
7182	89051	0	1114636288	0	0	0	0	64
7185	103173	0	1114636288	0	0	0	0	64
7186	103174	0	1114636288	0	0	0	0	64
7187	103177	0	1114636288	0	0	0	0	64
7188	103178	0	1114636288	0	0	0	0	64
7190	103180	0	1114636288	0	0	0	0	64
7200	103323	0	1114636288	0	0	0	0	64
7201	103397	0	1114636288	0	3	0	0	0
7204	103436	0	1114636288	0	3	0	0	0
7205	103443	0	1114636288	0	3	0	0	0
7206	103461	0	1114636288	0	0	0	0	16
7207	103462	0	1114636288	0	0	0	0	16
7208	103463	0	1114636288	0	0	0	0	16
7209	103465	0	1114636288	0	0	0	0	16
7218	103123	0	1114636288	0	0	0	0	64
7219	103621	0	1114636288	0	1	0	0	0
7226	103639	0	1114636288	0	0	0	0	64
7229	103651	0	1114636288	0	0	0	0	64
7230	103597	0	1065353216	0	0	0	0	0
7234	103701	0	1114636288	0	0	0	0	64
7240	103777	0	1114636288	0	0	0	0	64
7241	103629	0	1114636288	0	0	0	0	64
7242	103790	0	1114636288	0	0	0	0	64
7243	103839	0	1114636288	0	0	0	0	64
7245	103849	0	1114636288	0	0	0	0	64
7248	103854	0	1114636288	0	0	0	0	64
7249	103856	0	1114636288	0	0	0	0	64
7250	103864	0	1114636288	0	0	0	0	16384
7252	103867	0	1114636288	0	0	0	0	64
7255	103871	0	1114636288	0	0	0	0	64
7259	103880	0	1114636288	0	0	0	0	16384
7260	103906	0	1114636288	0	0	0	0	64
7261	103907	0	1114636288	0	0	0	0	64
7262	103910	0	1114636288	0	0	0	0	64
7264	103878	0	1114636288	0	0	0	0	16384
7266	103879	0	1114636288	0	0	0	0	16384
7269	104036	0	1114636288	0	0	0	12	0
7270	104041	0	1114636288	0	0	0	0	64
7271	104043	0	1114636288	0	0	0	4	0
7280	104163	0	1114636288	0	0	0	0	64
7281	104168	0	1114636288	0	0	0	0	64
7282	104169	0	1114636288	0	0	0	0	64
7286	104232	0	1114636288	0	0	0	0	64
7289	104322	0	1106247680	0	0	0	0	0
7290	104338	0	1114636288	0	0	0	0	16
7291	104340	0	1127481344	0	0	0	0	0
7293	104346	0	1127481344	0	0	0	0	0
7295	104366	0	1114636288	0	0	0	0	64
7297	104385	0	1114636288	0	0	0	0	16
7298	104388	0	1114636288	0	0	0	0	16
7299	104389	0	1114636288	0	0	0	0	16
7300	104390	0	1114636288	0	0	0	0	16
7301	104391	0	1114636288	0	0	0	0	16
7302	104392	0	1114636288	0	0	0	0	16
7303	104393	0	1114636288	0	0	0	0	16
7304	104395	0	1114636288	0	0	0	0	16
7305	104397	0	1114636288	0	0	0	0	16
7306	104398	0	1114636288	0	0	0	0	16
7307	104401	0	1114636288	0	0	0	0	16
7308	104403	0	1114636288	0	0	0	0	16
7309	104404	0	1114636288	0	0	0	0	16
7310	104406	0	1114636288	0	0	0	0	16
7311	104407	0	1114636288	0	0	0	0	16
7312	104408	0	1114636288	0	0	0	0	16
7313	104409	0	1114636288	0	0	0	0	16
7314	104414	0	1114636288	0	0	0	0	16
7315	104416	0	1114636288	0	0	0	0	16
7316	104417	0	1114636288	0	0	0	0	16
7317	104419	0	1114636288	0	0	0	0	16
7318	104420	0	1114636288	0	0	0	0	16
7319	104422	0	1114636288	0	0	0	0	32
7320	104425	0	1114636288	0	0	0	0	16
7321	104427	0	1114636288	0	0	0	0	16
7322	104430	0	1114636288	0	0	0	0	16
7323	104434	0	1114636288	0	0	0	0	16
7324	104440	0	1114636288	0	0	0	0	16
7325	104442	0	1114636288	0	0	0	0	16
7326	104445	0	1114636288	0	0	0	0	16
7331	104463	0	1114636288	0	0	0	0	64
7332	104464	0	1114636288	0	0	0	0	64
7333	104484	0	1114636288	0	0	0	0	64
7334	104485	0	1114636288	0	0	0	0	64
7335	104486	0	1114636288	0	0	0	0	64
7338	104513	0	1114636288	0	0	0	0	32
7343	104541	0	1114636288	0	0	0	0	64
7355	104681	0	1114636288	0	0	0	0	32
7365	104728	0	1114636288	0	0	0	0	64
7369	104737	0	0	0	0	0	0	64
7370	104741	0	1114636288	0	0	0	0	64
7372	104736	0	1114636288	0	0	0	0	64
7373	104732	0	1114636288	0	0	0	0	64
7374	104744	0	1114636288	0	0	0	0	64
7378	104739	0	1114636288	0	1	0	0	0
7381	104816	0	1114636288	0	0	0	0	64
7387	104888	0	1114636288	0	0	0	0	64
7392	102132	0	1114898432	0	0	0	0	0
7394	104958	0	1114636288	0	0	0	0	64
7395	104987	0	1114636288	0	5	0	0	0
7408	105067	0	1135869952	0	0	0	0	0
7414	105193	0	1114636288	0	0	0	0	64
7420	105250	0	1114636288	0	0	0	0	64
7426	105297	0	1114636288	0	0	0	0	64
7427	105287	0	1092616192	0	0	0	0	0
7432	105327	0	1112801280	0	0	0	0	0
7443	105387	0	1127481344	0	0	0	0	0
7444	105392	0	1101004800	0	0	0	0	0
7446	105404	0	1114636288	0	0	0	0	32
7447	105450	0	1114636288	0	0	0	0	16384
7448	105463	0	1114636288	0	0	0	0	64
7449	105486	0	1114636288	0	0	0	0	64
7451	105498	0	1114636288	0	0	0	0	64
7453	105034	0	1114636288	0	0	0	0	64
7456	105549	0	1114636288	0	0	0	0	64
7462	105671	0	1101004800	0	0	0	0	0
7465	105731	0	1114374144	0	0	0	0	0
7477	105772	0	1114636288	0	0	0	0	64
7480	105778	0	1114636288	0	0	0	0	64
7481	101259	0	1114636288	0	0	0	0	64
7482	105802	0	1114636288	0	0	0	0	64
7485	105875	0	1114636288	0	0	0	0	64
7486	105887	0	1114636288	0	0	0	0	64
7488	105902	0	1114636288	0	0	0	0	64
7489	105901	0	1114636288	0	0	0	0	64
7491	105726	0	1135869952	0	0	0	0	64
7504	106104	0	1114636288	0	0	0	0	64
7505	106105	0	1114636288	0	0	0	0	64
7508	106263	0	1114636288	0	0	0	0	64
7509	106266	0	1114636288	0	0	0	0	64
7511	106318	0	1114636288	0	0	0	0	16384
7512	106319	0	1114636288	0	0	0	0	64
7513	106323	0	1114636288	0	0	0	0	64
7514	106334	0	1094713344	0	0	0	0	0
7515	106383	0	1106247680	0	0	0	0	0
7516	106385	0	1092616192	0	0	0	0	0
7517	106399	0	1123024896	0	0	0	0	0
7521	106416	0	0	0	0	0	0	64
7541	106514	0	1114636288	0	0	0	0	64
7542	106462	0	1114636288	0	0	0	0	64
7546	106556	0	1114636288	0	0	0	0	64
7551	106560	0	1092616192	0	0	0	0	0
7552	106563	0	1065353216	0	0	0	0	0
7553	106573	0	1114636288	0	0	0	0	64
7554	106574	0	1114636288	0	0	0	0	64
7555	106575	0	1114636288	0	0	0	0	64
7556	106576	0	1114636288	0	0	0	0	64
7557	106592	0	1135869952	0	0	0	0	0
7560	106717	0	1112801280	0	1	0	0	0
7561	106722	0	1114636288	0	0	0	0	64
7562	106737	0	1114636288	0	0	0	0	64
7564	106233	0	1114636288	0	0	0	0	64
7565	106767	0	1114636288	0	0	0	0	64
7567	106777	0	1114636288	0	0	0	0	64
7568	106779	0	1114636288	0	0	0	0	64
7569	106780	0	1114636288	0	0	0	0	64
7570	106781	0	1114636288	0	0	0	0	64
7571	106782	0	1114636288	0	0	0	0	64
7572	106769	0	1123024896	0	0	0	0	0
7575	106842	0	1114636288	0	0	0	0	16384
7576	106849	0	1114636288	0	0	0	0	16384
7577	106850	0	1114636288	0	0	0	0	16384
7579	106845	0	1114636288	0	0	0	0	16384
7583	106890	0	1114636288	0	0	0	0	16384
7585	106892	0	1114636288	0	0	0	0	16384
7590	106470	0	1106247680	0	0	0	0	0
7591	106413	0	1106247680	0	0	0	0	0
7592	106932	0	1114636288	0	0	0	0	64
7593	106941	0	1114636288	0	0	0	0	64
7595	106946	0	1114636288	0	0	0	0	64
7597	106848	0	1114636288	0	0	0	0	64
7599	106979	0	1114636288	0	0	0	0	64
7600	106996	0	1114636288	0	0	0	0	64
7602	107016	0	1123024896	0	0	0	0	0
7606	107057	0	1114636288	0	0	0	0	64
7607	107060	0	1114636288	0	0	0	0	131072
7611	107077	0	1114636288	0	0	0	0	64
7613	107102	0	1119092736	0	0	0	0	0
7614	107107	0	1114636288	0	5	0	0	0
7615	107103	0	1114636288	0	0	0	0	64
7617	107121	0	1119092736	0	0	0	0	0
7619	107135	0	1114636288	0	0	0	0	64
7625	107144	0	1114636288	0	0	0	0	64
7633	107188	0	1114636288	0	0	0	0	64
7635	107266	0	1114636288	0	0	0	0	64
7636	107275	0	1114636288	0	0	0	0	64
7637	107286	0	1114636288	0	0	0	0	64
7670	107346	0	1114636288	0	0	0	0	64
7675	107353	0	1114636288	0	0	0	0	64
7676	107358	0	1114636288	0	4	0	0	0
7696	101815	0	1114636288	0	2	0	0	64
7698	107439	0	1114636288	0	0	0	0	64
7719	107629	0	1114636288	0	0	0	0	64
7720	107677	0	1114636288	0	0	0	0	64
7725	107594	0	1114636288	0	0	0	0	64
7730	107770	0	1114636288	0	0	0	0	64
7733	107792	0	1097859072	0	0	0	0	0
7738	107835	0	1127481344	0	0	0	0	0
7739	107840	0	1116602368	0	0	0	0	0
7757	107905	0	1114636288	0	0	0	0	131072
7759	106401	0	1114636288	0	0	0	0	64
7762	107943	0	1112014848	0	0	0	0	0
7763	107944	0	1119092736	0	0	0	0	0
7768	101591	0	1114636288	0	0	0	0	64
7770	108046	0	1113325568	0	0	0	0	0
7772	108051	0	1114636288	0	0	0	0	64
7778	108097	0	1114636288	0	0	0	0	64
7783	108102	0	1114636288	0	2	0	0	0
7784	108115	0	1114636288	0	0	0	0	16
7794	108156	0	1119092736	0	0	0	0	0
7801	108193	0	1114636288	0	0	0	0	64
7802	108221	0	1114636288	0	0	0	0	32
7803	108229	0	1114636288	0	0	0	0	64
7810	107804	0	1114636288	0	4	0	0	0
7811	108287	0	1114636288	0	0	0	0	64
7819	108374	0	1114636288	0	0	0	0	64
7821	108415	0	1114636288	0	0	0	4	0
7831	102977	0	1114636288	0	0	0	0	64
7837	108098	0	1114636288	0	0	0	0	64
7839	108474	0	1114636288	0	0	0	0	32
7850	108589	0	-1029439488	0	0	0	0	0
7877	108693	0	1114636288	0	0	0	0	64
7881	108789	0	1114636288	0	0	0	0	16
7882	108794	0	1114636288	0	0	0	0	64
7887	108793	0	1114636288	0	1	0	0	0
7897	108920	0	1114636288	0	5	0	0	0
7898	108921	0	1114636288	0	5	0	0	64
7899	108922	0	1101004800	0	0	0	0	0
7901	103948	0	1114636288	0	0	0	0	64
7905	108802	0	1114636288	0	0	0	0	32
7920	108815	0	1114636288	0	0	0	0	64
7921	109019	0	1114636288	0	0	0	0	32
7923	109058	0	1114636288	0	0	0	0	32
7924	109077	0	1114636288	0	0	0	0	16
7925	109086	0	1114636288	0	0	0	0	16
7926	109091	0	1114636288	0	0	0	0	64
7927	109093	0	1114636288	0	0	0	0	16
7928	109099	0	1114636288	0	0	0	0	16
7951	109322	0	1114636288	0	0	0	0	64
7958	109445	0	1114636288	0	0	0	0	64
7964	109470	0	1114636288	0	0	0	0	64
7969	109563	0	1114636288	0	0	0	0	64
7973	109567	0	1114636288	0	1	0	0	0
7979	109643	0	1114636288	0	0	0	0	64
7983	109666	0	1114636288	0	0	0	0	64
7994	109772	0	1114636288	0	0	0	0	64
8001	109824	0	1114636288	0	0	0	0	64
8002	109842	0	1114636288	0	4	0	0	0
8003	109844	0	1114636288	0	4	0	0	0
8004	109847	0	1127481344	0	0	0	0	0
8005	109849	0	1127481344	0	0	0	0	0
8013	109945	0	1114636288	0	0	0	99	0
8014	109974	0	1114636288	0	0	0	0	64
8019	110023	0	1114636288	0	0	0	0	64
8020	110001	0	1114636288	0	0	0	0	64
8021	109836	0	1114636288	0	0	0	0	64
8025	109903	0	1114636288	0	0	0	0	32
8026	109953	0	1114636288	0	0	0	0	32
8030	110108	0	1135869952	0	0	0	0	0
8033	110155	0	1114636288	0	0	0	0	32
8036	110168	0	1112801280	0	0	0	0	0
8043	110217	0	1114636288	0	0	0	0	64
8044	110220	0	1114636288	0	0	0	0	64
8047	110261	0	1114636288	0	0	0	0	64
8048	110263	0	1114636288	0	0	0	0	64
8059	103640	0	1114636288	0	0	0	0	64
8067	110410	0	1112801280	0	0	0	0	0
8068	110413	0	1114636288	0	0	0	0	16384
8069	110475	0	1114636288	0	0	0	0	64
8083	108934	0	1114636288	0	0	0	0	64
8084	110558	0	1114636288	0	0	0	0	64
8085	110559	0	1114636288	0	0	0	0	64
8086	110560	0	1114636288	0	0	0	0	64
8088	110566	0	1114636288	0	0	0	1023	0
8089	110568	0	1114636288	0	0	0	0	64
8090	110576	0	1114636288	0	0	0	0	64
8091	110577	0	1114636288	0	0	0	0	64
8093	110584	0	1114636288	0	0	0	0	64
8098	110579	0	1114636288	0	0	0	0	64
8107	110605	0	1114636288	0	0	0	0	64
8110	110610	0	1114636288	0	0	0	0	64
8123	110283	0	1114636288	0	0	0	0	64
8126	110677	0	1114636288	0	0	0	0	64
8127	110705	0	1114636288	0	0	0	0	64
8128	110707	0	1114636288	0	10	0	0	64
8129	110708	0	1114636288	0	10	0	0	64
8130	110709	0	1114636288	0	10	0	0	64
8131	110710	0	1114636288	0	10	0	0	0
8132	110726	0	1114636288	0	0	0	0	64
8133	110728	0	1114636288	0	0	0	0	64
8134	58880	0	1114636288	0	0	0	0	64
8136	110760	0	1114636288	0	0	0	0	64
8137	110764	0	1114636288	0	0	92	0	16
8140	110770	0	1114636288	0	0	0	0	64
8144	110771	0	1114636288	0	0	0	0	64
8145	110773	0	1114636288	0	0	0	0	64
8147	110897	0	1114636288	0	0	0	0	64
8162	110962	0	1114636288	0	0	0	0	64
8164	110964	0	1114636288	0	0	0	0	64
8165	110965	0	1114636288	0	0	0	0	64
8166	110967	0	1114636288	0	0	0	0	64
8167	110970	0	1114636288	0	0	0	0	64
8169	88287	0	1111228416	0	0	0	0	0
8182	88253	0	1113849856	0	0	0	0	0
8216	110769	0	1114636288	0	0	0	0	64
8217	110772	0	1114636288	0	0	0	0	64
8218	110774	0	1114636288	0	0	0	0	64
8221	111335	0	1114636288	0	0	0	0	64
8276	111548	0	1114636288	0	0	0	0	131072
8282	111569	0	1114636288	0	0	0	0	64
8285	111573	0	1114636288	0	0	0	0	64
8291	111578	0	1114636288	0	0	0	0	64
8299	111621	0	1114636288	0	0	0	0	131072
8303	111667	0	1114636288	0	0	0	0	64
8305	111671	0	1114636288	0	0	0	0	64
8306	111673	0	1114636288	0	0	0	32	0
8307	111685	0	1114636288	0	0	0	0	64
8308	111670	0	1135869952	0	1	0	0	0
8309	111707	0	1114636288	0	0	0	0	64
8311	111732	0	1114636288	0	0	0	0	64
8312	111753	0	1119092736	0	0	0	0	0
8313	103967	0	1123024896	0	0	0	0	0
8316	111768	0	1114636288	0	0	0	0	64
8317	111771	0	1114636288	0	0	0	0	64
8320	111807	0	1114636288	0	0	0	0	64
8325	111894	0	1114636288	0	0	0	0	64
8331	112041	0	1114636288	0	0	0	0	64
8335	112059	0	1114636288	0	0	0	0	16
8342	112077	0	1114636288	0	0	0	0	64
8344	112105	0	1114636288	0	0	0	0	131072
8345	112470	0	1114636288	0	0	0	0	131072
8346	112471	0	1114636288	0	0	0	0	131072
8347	112472	0	1114636288	0	0	0	0	131072
8348	112473	0	1114636288	0	0	0	0	131072
8349	112474	0	1114636288	0	0	0	0	131072
8350	112475	0	1114636288	0	0	0	0	131072
8351	112476	0	1114636288	0	0	0	0	131072
8352	112477	0	1114636288	0	0	0	0	131072
8353	112478	0	1114636288	0	0	0	0	131072
8354	112479	0	1114636288	0	0	0	0	131072
8355	112480	0	1114636288	0	0	0	0	131072
8356	112481	0	1114636288	0	0	0	0	131072
8357	112482	0	1114636288	0	0	0	0	131072
8358	112483	0	1114636288	0	0	0	0	131072
8359	112484	0	1114636288	0	0	0	0	131072
8360	112485	0	1114636288	0	0	0	0	131072
8361	112486	0	1114636288	0	0	0	0	131072
8362	112487	0	1114636288	0	0	0	0	131072
8363	112488	0	1114636288	0	0	0	0	131072
8364	112489	0	1114636288	0	0	0	0	131072
8365	112490	0	1114636288	0	0	0	0	131072
8366	112491	0	1114636288	0	0	0	0	131072
8367	112492	0	1114636288	0	0	0	0	131072
8368	112493	0	1114636288	0	0	0	0	131072
8369	112494	0	1114636288	0	0	0	0	131072
8370	112495	0	1114636288	0	0	0	0	131072
8371	112496	0	1114636288	0	0	0	0	131072
8372	112497	0	1114636288	0	0	0	0	131072
8373	112498	0	1114636288	0	0	0	0	131072
8374	112499	0	1114636288	0	0	0	0	131072
8375	112500	0	1114636288	0	0	0	0	131072
8376	112501	0	1114636288	0	0	0	0	131072
8377	112502	0	1114636288	0	0	0	0	131072
8378	112503	0	1114636288	0	0	0	0	131072
8379	112504	0	1114636288	0	0	0	0	131072
8380	112505	0	1114636288	0	0	0	0	131072
8381	112506	0	1114636288	0	0	0	0	131072
8382	112507	0	1114636288	0	0	0	0	131072
8383	112508	0	1114636288	0	0	0	0	131072
8384	112509	0	1114636288	0	0	0	0	131072
8385	112510	0	1114636288	0	0	0	0	131072
8386	112511	0	1114636288	0	0	0	0	131072
8387	112512	0	1114636288	0	0	0	0	131072
8388	112513	0	1114636288	0	0	0	0	131072
8389	112514	0	1114636288	0	0	0	0	131072
8390	112515	0	1114636288	0	0	0	0	131072
8391	112516	0	1114636288	0	0	0	0	131072
8392	112517	0	1114636288	0	0	0	0	131072
8393	112518	0	1114636288	0	0	0	0	131072
8394	112519	0	1114636288	0	0	0	0	131072
8395	112520	0	1114636288	0	0	0	0	131072
8396	112521	0	1114636288	0	0	0	0	131072
8397	112522	0	1114636288	0	0	0	0	131072
8398	112523	0	1114636288	0	0	0	0	131072
8399	112524	0	1114636288	0	0	0	0	131072
8400	112525	0	1114636288	0	0	0	0	131072
8401	112526	0	1114636288	0	0	0	0	131072
8402	112527	0	1114636288	0	0	0	0	131072
8403	112528	0	1114636288	0	0	0	0	131072
8404	112529	0	1114636288	0	0	0	0	131072
8405	112530	0	1114636288	0	0	0	0	131072
8406	112531	0	1114636288	0	0	0	0	131072
8407	112532	0	1114636288	0	0	0	0	131072
8408	112533	0	1114636288	0	0	0	0	131072
8409	112534	0	1114636288	0	0	0	0	131072
8410	112535	0	1114636288	0	0	0	0	131072
8411	112536	0	1114636288	0	0	0	0	131072
8412	112537	0	1114636288	0	0	0	0	131072
8413	112538	0	1114636288	0	0	0	0	131072
8414	112539	0	1114636288	0	0	0	0	131072
8415	112540	0	1114636288	0	0	0	0	131072
8416	112541	0	1114636288	0	0	0	0	131072
8417	112542	0	1114636288	0	0	0	0	131072
8418	112543	0	1114636288	0	0	0	0	131072
8419	112544	0	1114636288	0	0	0	0	131072
8420	112545	0	1114636288	0	0	0	0	131072
8421	112546	0	1114636288	0	0	0	0	131072
8422	112547	0	1114636288	0	0	0	0	131072
8423	112548	0	1114636288	0	0	0	0	131072
8424	112549	0	1114636288	0	0	0	0	131072
8425	112550	0	1114636288	0	0	0	0	131072
8426	112551	0	1114636288	0	0	0	0	131072
8427	112552	0	1114636288	0	0	0	0	131072
8428	112553	0	1114636288	0	0	0	0	131072
8429	112554	0	1114636288	0	0	0	0	131072
8430	112555	0	1114636288	0	0	0	0	131072
8431	112556	0	1114636288	0	0	0	0	131072
8432	112557	0	1114636288	0	0	0	0	131072
8433	112558	0	1114636288	0	0	0	0	131072
8434	112559	0	1114636288	0	0	0	0	131072
8435	112560	0	1114636288	0	0	0	0	131072
8436	112561	0	1114636288	0	0	0	0	131072
8437	112562	0	1114636288	0	0	0	0	131072
8438	112563	0	1114636288	0	0	0	0	131072
8439	112564	0	1114636288	0	0	0	0	131072
8440	112565	0	1114636288	0	0	0	0	131072
8441	112566	0	1114636288	0	0	0	0	131072
8442	112567	0	1114636288	0	0	0	0	131072
8443	112568	0	1114636288	0	0	0	0	131072
8444	112569	0	1114636288	0	0	0	0	131072
8445	112570	0	1114636288	0	0	0	0	131072
8446	112571	0	1114636288	0	0	0	0	131072
8447	112572	0	1114636288	0	0	0	0	131072
8448	112573	0	1114636288	0	0	0	0	131072
8449	112574	0	1114636288	0	0	0	0	131072
8450	112575	0	1114636288	0	0	0	0	131072
8451	112576	0	1114636288	0	0	0	0	131072
8452	112577	0	1114636288	0	0	0	0	131072
8453	112578	0	1114636288	0	0	0	0	131072
8454	112579	0	1114636288	0	0	0	0	131072
8455	112580	0	1114636288	0	0	0	0	131072
8456	112581	0	1114636288	0	0	0	0	131072
8457	112582	0	1114636288	0	0	0	0	131072
8458	112583	0	1114636288	0	0	0	0	131072
8459	112584	0	1114636288	0	0	0	0	131072
8460	112585	0	1114636288	0	0	0	0	131072
8461	112586	0	1114636288	0	0	0	0	131072
8462	112587	0	1114636288	0	0	0	0	131072
8463	112588	0	1114636288	0	0	0	0	131072
8464	112589	0	1114636288	0	0	0	0	131072
8465	112590	0	1114636288	0	0	0	0	131072
8466	112591	0	1114636288	0	0	0	0	131072
8467	112592	0	1114636288	0	0	0	0	131072
8468	112593	0	1114636288	0	0	0	0	131072
8469	112594	0	1114636288	0	0	0	0	131072
8470	112595	0	1114636288	0	0	0	0	131072
8471	112596	0	1114636288	0	0	0	0	131072
8472	112597	0	1114636288	0	0	0	0	131072
8473	112598	0	1114636288	0	0	0	0	131072
8474	112599	0	1114636288	0	0	0	0	131072
8475	112600	0	1114636288	0	0	0	0	131072
8476	112601	0	1114636288	0	0	0	0	131072
8477	112602	0	1114636288	0	0	0	0	131072
8478	112603	0	1114636288	0	0	0	0	131072
8479	112604	0	1114636288	0	0	0	0	131072
8480	112605	0	1114636288	0	0	0	0	131072
8481	112606	0	1114636288	0	0	0	0	131072
8482	112607	0	1114636288	0	0	0	0	131072
8483	112608	0	1114636288	0	0	0	0	131072
