m_id	m_categoryRecoveryTime	m_recoveryTime	m_startRecoveryTime
4531	61288	0	1000
4532	61295	0	6000
4533	61304	0	0
4534	61305	0	0
4535	61306	0	0
4536	61308	0	0
4537	61311	0	0
4538	61312	0	0
4539	61313	0	0
4540	61315	0	0
4541	61316	0	0
4542	61326	0	0
4543	61335	0	0
4544	61336	0	180000
4545	61343	0	4000
4546	61348	0	0
4547	61349	0	0
4548	61350	0	0
4549	61351	0	0
4550	61357	0	0
4551	61359	0	0
4552	61362	0	0
4553	61374	0	0
4554	61375	0	0
4555	61376	0	0
4556	61380	0	0
4557	61408	0	120000
4558	61440	0	2000
4559	61441	0	2000
4560	61449	0	2000
4561	61450	0	2000
4562	61472	0	0
4563	61490	0	30000
4564	61496	0	0
4565	61507	0	0
4566	61528	0	6000
4567	61546	0	5000
4568	61558	0	0
4569	61562	0	0
4570	61563	0	0
4571	61572	0	6000
4572	61577	0	0
4573	61580	0	0
4574	61597	0	0
4575	61600	0	0
4576	61610	0	0
4577	61648	0	0
4578	61666	0	0
4579	61667	0	0
4580	61668	0	6000
4581	61684	0	0
4582	61685	0	0
4583	61693	0	2000
4584	61694	0	2000
4585	61696	0	0
4586	61721	0	0
4587	61725	0	0
4588	61756	0	0
4589	61757	0	0
4590	61773	0	0
4591	61780	0	0
4592	61784	0	1000
4593	61785	0	1000
4594	61786	0	1000
4595	61787	0	1000
4596	61788	0	1000
4597	61789	0	0
4598	61810	0	10000
4599	61855	0	0
4600	61869	0	7000
4602	61879	0	0
4603	61881	0	0
4604	61882	0	0
4605	61893	0	0
4606	61896	0	0
4607	61914	0	0
4608	61924	0	0
4609	61934	0	45000
4610	61967	0	0
4611	61968	0	5000
4612	61973	0	3000
4613	61978	0	0
4614	61991	0	0
4615	61993	0	0
4616	61999	0	0
4617	62022	0	750
4618	62023	0	750
4619	62024	0	750
4620	62025	0	0
4621	62028	0	500
4622	62078	0	0
4623	62102	0	0
4624	62110	0	0
4625	62119	0	0
4626	62120	0	0
4627	62121	0	0
4628	62124	0	0
4629	62166	0	8000
4630	62215	0	15000
4631	62225	0	0
4632	62240	0	2000
4633	62242	0	1000
4634	62255	0	4000
4635	62258	0	2000
4636	62260	0	4000
4637	62262	0	4000
4638	62286	0	0
4639	62299	0	0
4640	62306	0	0
4641	62308	0	0
4642	62317	0	0
4643	62318	0	0
4644	62321	0	6000
4645	62324	0	0
4646	62325	0	4000
4647	62328	0	0
4648	62337	0	2000
4649	62339	0	2000
4650	62344	0	10000
4651	62345	0	0
4652	62346	0	0
4653	62347	0	0
4654	62358	0	0
4655	62359	0	0
4656	62374	0	0
4657	62375	0	0
4658	62400	0	0
4659	62412	0	0
4660	62414	0	2000
4661	62416	0	0
4662	62419	0	0
4663	62425	0	0
4664	62426	0	0
4665	62427	0	0
4666	62428	0	0
4667	62432	0	0
4668	62433	0	0
4669	62434	0	0
4670	62435	0	0
4671	62436	0	0
4672	62437	0	6000
4673	62439	0	6000
4674	62446	0	0
4675	62450	0	6000
4676	62471	0	0
4677	62472	0	0
4678	62473	0	0
4679	62479	0	0
4680	62486	0	0
4681	62490	0	0
4682	62491	0	0
4683	62492	0	0
4684	62508	0	0
4685	62510	0	0
4686	62513	0	0
4687	62514	0	0
4688	62516	0	0
4689	62522	0	0
4690	62526	0	0
4691	62529	0	6000
4692	62542	0	0
4693	62544	0	0
4694	62546	0	5000
4695	62552	0	1500
4696	62554	0	1000
4697	62561	0	0
4698	62562	0	0
4699	62563	0	1500
4700	62564	0	0
4701	62575	0	1500
4702	62580	0	8000
4703	62604	0	8000
4704	62609	0	0
4705	62618	0	0
4706	62623	0	6000
4707	62632	0	18000
4708	62634	0	0
4709	62645	0	0
4710	62648	0	2000
4711	62649	0	1000
4712	62674	0	0
4713	62680	0	0
4714	62707	0	5000
4715	62735	0	0
4716	62746	0	0
4717	62757	0	0
4718	62774	0	0
4719	62779	0	0
4720	62780	0	0
4721	62781	0	0
4722	62782	0	0
4723	62783	0	0
4724	62784	0	0
4725	62785	0	0
4726	62786	0	0
4727	62787	0	0
4728	62793	0	0
4729	62796	0	3000
4730	62797	0	0
4731	62806	0	0
4732	62813	0	0
4733	62859	0	6000
4734	62862	0	6000
4735	62863	0	1000
4736	62868	0	6000
4737	62872	0	6000
4738	62874	0	0
4739	62882	0	2000
4740	62883	0	2000
4741	62884	0	2000
4742	62920	0	2000
4743	62932	0	4000
4744	62933	0	2000
4745	62938	0	1000
4746	62939	0	2000
4747	62949	0	0
4748	62960	0	1500
4749	62974	0	0
4750	62997	0	7000
4751	63003	0	2000
4752	63010	0	2000
4753	63018	0	4000
4754	63024	0	4000
4755	63027	0	5000
4756	63033	0	0
4757	63038	0	0
4758	63042	0	0
4759	63045	0	0
4760	63148	0	300000
4761	63150	0	0
4762	63152	0	0
4763	63215	0	0
4764	63236	0	3000
4765	63242	0	0
4766	63264	0	0
4767	63301	0	0
4768	63317	0	2000
4769	63318	0	0
4770	63336	0	0
4771	63356	0	4000
4772	63414	0	0
4773	63472	0	0
4774	63474	0	5000
4775	63479	0	0
4776	63481	0	7000
4777	63499	0	0
4778	63507	0	0
4779	63510	0	0
4780	63514	0	0
4781	63531	0	0
4782	63535	0	5000
4783	63556	0	0
4784	63560	0	0
4787	63573	0	4000
4788	63613	0	0
4789	63619	0	0
4790	63621	0	1000
4791	63663	0	0
4792	63664	0	0
4793	63672	0	30000
4794	63675	0	0
4795	63712	0	0
4796	63736	0	0
4797	63744	0	0
4798	63745	0	0
4799	63747	0	0
4800	63753	0	0
4801	63766	0	10000
4802	63791	0	0
4803	63792	0	0
4804	63809	0	0
4805	63815	0	2000
4806	63832	0	0
4807	63833	0	0
4808	63834	0	0
4809	63835	0	0
4810	63836	0	0
4811	63837	0	0
4812	63838	0	0
4813	63839	0	0
4814	63840	0	0
4815	63841	0	0
4816	63850	0	3000
4817	63891	0	10000
4818	63900	0	0
4819	63934	0	0
4820	63981	0	8000
4821	63983	0	10000
4822	64003	0	4000
4823	64006	0	4000
4824	64016	0	0
4825	64021	0	2000
4826	64023	0	0
4827	64044	0	0
4828	64077	0	1000
4829	64087	0	2000
4830	64203	0	0
4831	64205	0	0
4832	64210	0	0
4833	64216	0	5000
4834	64218	0	0
4835	64234	0	4000
4836	64235	0	0
4837	64346	0	60000
4838	64351	0	0
4839	64363	0	6000
4840	64365	0	6000
4841	64376	0	0
4842	64377	0	0
4843	64382	0	0
4844	64386	0	8000
4845	64396	0	6000
4846	64404	0	20000
4847	64414	0	0
4848	64422	0	4000
4849	64443	0	4000
4850	64478	0	5000
4851	64489	0	5000
4852	64529	0	7000
4853	64539	0	3000
4854	64540	0	6000
4855	64542	0	7000
4856	64570	0	3000
4857	64584	0	3000
4858	64588	0	0
4859	64595	0	1500
4860	64639	0	5000
4861	64640	0	8000
4862	64652	0	5000
4863	64660	0	0
4864	64669	0	5000
4866	64677	0	0
4867	64688	0	4000
4868	64696	0	0
4869	64757	0	0
4870	64765	0	1000
4871	64779	0	0
4872	64820	0	3000
4873	64840	0	0
4874	64843	0	0
4875	64847	0	5000
4876	64852	0	5000
4877	64870	0	5000
4878	64872	0	0
4880	64901	0	0
4881	64943	0	3000
4882	64979	0	0
4883	64981	0	120000
4884	64982	0	60000
4885	64983	0	60000
4886	64984	0	60000
4887	64988	0	5000
4888	64991	0	5000
4889	65035	0	0
4890	65121	0	4000
4891	65192	0	3000
4892	65279	0	5000
4893	65357	0	0
4894	65358	0	0
4895	65381	0	0
4896	65382	0	0
4897	65393	0	0
4903	65428	0	0
4904	65430	0	0
4905	65490	0	0
4906	65492	0	8000
4907	65500	0	0
4908	65501	0	0
4909	65541	0	0
4910	65542	0	0
4911	65543	0	0
4912	65544	0	0
4913	65545	0	0
4914	65546	0	0
4915	65547	0	0
4917	65682	0	0
4918	65790	0	0
4919	65792	0	0
4920	65793	0	0
4921	65799	0	0
4922	65800	0	0
4923	65801	0	0
4924	65802	0	0
4925	65809	0	0
4926	65810	0	0
4927	65812	0	0
4928	65814	0	0
4929	65815	0	0
4930	65816	0	0
4931	65819	0	0
4932	65820	0	120000
4933	65855	0	0
4934	65856	0	0
4935	65857	0	0
4936	65859	0	0
4937	65860	0	0
4938	65861	0	0
4939	65863	0	0
4940	65866	0	6000
4941	65867	0	0
4942	65869	0	0
4943	65871	0	0
4944	65877	0	60000
4945	65880	0	30000
4946	65881	0	0
4947	65883	0	10000
4948	65924	0	5000
4949	65926	0	6000
4950	65927	0	15000
4951	65930	0	0
4952	65932	0	0
4953	65935	0	0
4955	65940	0	0
4956	65947	0	0
4957	65954	0	0
4958	65955	0	0
4959	65956	0	0
4960	65957	0	0
4961	65960	0	0
4962	65961	0	0
4963	65970	0	0
4964	65973	0	6000
4965	65974	0	0
4966	65980	0	0
4967	65982	0	5000
4968	65983	0	0
4969	65989	0	15000
4970	65990	0	0
4971	65991	0	0
4972	65992	0	0
4973	65995	0	0
4975	66003	0	0
4976	66005	0	0
4977	66006	0	0
4978	66007	0	40000
4979	66008	0	0
4980	66009	0	300000
4981	66010	0	0
4982	66011	0	0
4983	66017	0	0
4984	66018	0	0
4985	66019	0	0
4986	66020	0	0
4987	66021	0	0
4988	66023	0	0
4989	66030	0	0
4990	66044	0	0
4991	66045	0	0
4992	66047	0	0
4993	66053	0	6000
4994	66054	0	0
4995	66055	0	0
4996	66056	0	0
4997	66057	0	0
4998	66061	0	15000
4999	66063	0	0
5000	66065	0	0
5001	66066	0	0
5002	66067	0	0
5003	66068	0	0
5004	66070	0	0
5005	66071	0	60000
5006	66081	0	0
5007	66086	0	600000
5008	66093	0	0
5009	66096	0	0
5010	66097	0	0
5011	66099	0	15000
5012	66100	0	0
5013	66104	0	0
5014	66109	0	1000
5015	66112	0	0
5016	66113	0	0
5017	66114	0	0
5018	66115	0	0
5019	66116	0	0
5020	66135	0	0
5021	66175	0	0
5022	66177	0	0
5023	66178	0	0
5024	66183	0	0
5025	66186	0	0
5026	66188	0	0
5027	66196	0	0
5028	66197	0	8000
5029	66198	0	0
5030	66203	0	0
5031	66207	0	0
5032	66209	0	2000
5033	66215	0	0
5034	66216	0	0
5035	66218	0	0
5036	66223	0	0
5037	66224	0	0
5038	66228	0	6000
5039	66237	0	4000
5040	66238	0	0
5041	66250	0	0
5042	66259	0	0
5043	66260	0	0
5044	66261	0	0
5045	66262	0	0
5046	66290	0	0
5047	66407	0	30000
5048	66413	0	0
5049	66456	0	0
5050	66479	0	0
5051	66480	0	2000
5052	66481	0	2000
5053	66482	0	2000
5054	66483	0	1000
5055	66513	0	3000
5056	66518	0	0
5057	66520	0	0
5058	66528	0	4000
5059	66529	0	0
5060	66538	0	0
5061	66541	0	0
5062	66552	0	0
5063	66588	0	0
5064	66613	0	40000
5065	66658	0	1000
5066	66659	0	1000
5067	66660	0	1000
5068	66662	0	1000
5069	66663	0	1000
5070	66664	0	1000
5071	66665	0	6000
5072	66681	0	6000
5073	66734	0	15000
5074	66842	0	0
5075	66843	0	0
5076	66844	0	0
5077	66863	0	8000
5078	66935	0	5000
5079	67009	0	6000
5083	67034	0	0
5084	67038	0	2000
5091	67194	0	0
5092	67195	0	0
5093	67247	0	0
5097	67372	0	0
5098	67382	0	45000
5099	67413	0	0
5100	67414	0	0
5101	67415	0	0
5102	67416	0	0
5103	67417	0	0
5104	67418	0	0
5105	67419	0	0
5106	67420	0	0
5107	67440	0	0
5108	67441	0	0
5110	67452	0	0
5111	67461	0	0
5113	67486	0	10000
5114	67487	0	60000
5115	67489	0	10000
5116	67490	0	60000
5117	67514	0	0
5118	67518	0	8000
5120	67527	0	0
5121	67529	0	6000
5122	67530	0	0
5123	67533	0	0
5124	67541	0	7000
5127	67706	0	0
5128	67709	0	0
5129	67724	0	4000
5130	67725	0	4000
5131	67765	0	0
5132	67769	0	60000
5133	67777	0	0
5134	67793	0	0
5135	67795	0	0
5136	67796	0	0
5137	67797	0	0
5138	67799	0	600000
5142	67888	0	2000
5143	67890	0	60000
5220	68073	0	0
5264	68282	0	1500
5265	68301	0	2000
5269	68326	0	0
5270	68340	0	0
5271	68498	0	0
5272	68505	0	0
5282	68645	0	0
5295	68767	0	0
5299	68810	0	0
5305	68835	0	0
5306	68874	0	0
5307	68885	0	0
5308	68891	0	0
5309	68910	0	0
5310	68912	0	15000
5311	68939	0	15000
5312	68958	0	2000
5313	68959	0	8000
5315	68993	0	0
5316	69002	0	0
5317	69028	0	0
5318	69037	0	3000
5319	69058	0	0
5320	69066	0	0
5321	69067	0	0
5322	69080	0	0
5323	69106	0	0
5324	69128	0	0
5325	69155	0	10000
5326	69165	0	30000
5327	69180	0	0
5328	69181	0	0
5329	69187	0	0
5330	69195	0	30000
5331	69211	0	0
5332	69212	0	0
5333	69273	0	0
5334	69275	0	10000
5335	69278	0	20000
5336	69355	0	0
5337	69377	0	0
5338	69378	0	0
5339	69399	0	0
5340	69401	0	0
5341	69404	0	0
5344	69452	0	0
5345	69487	0	3000
5346	69492	0	6000
5351	69516	0	0
5352	69528	0	0
5353	69535	0	0
5354	69536	0	0
5355	69539	0	0
5356	69541	0	0
5357	69562	0	5000
5358	69565	0	0
5359	69567	0	0
5360	69569	0	0
5361	69576	0	0
5362	69577	0	0
5363	69582	0	600000
5364	69583	0	0
5365	69586	0	0
5367	69652	0	7000
5368	69667	0	0
5369	69668	0	0
5370	69669	0	0
5371	69671	0	0
5372	69677	0	0
5373	69696	0	0
5374	69697	0	0
5375	69698	0	0
5376	69712	0	6000
5377	69727	0	0
5378	69757	0	0
5379	69808	0	0
5380	69809	0	0
5381	69810	0	0
5382	69811	0	0
5383	69823	0	0
5384	69824	0	0
5385	69869	0	0
5386	69882	0	0
5387	69898	0	0
5388	69901	0	0
5389	69902	0	0
5390	69903	0	0
5391	69906	0	0
5392	69910	0	0
5393	69912	0	0
5394	69916	0	0
5395	69920	0	0
5396	69921	0	0
5397	69923	0	0
5398	69926	0	0
5399	69927	0	0
5400	69930	0	0
5401	69934	0	0
5402	69968	0	0
5403	69969	0	0
5404	69970	0	0
5405	69972	0	0
5406	69973	0	0
5407	69984	0	0
5408	69994	0	0
5409	70080	0	0
5411	70126	0	10000
5412	70144	0	0
5413	70145	0	0
5414	70150	0	0
5415	70172	0	0
5416	70174	0	0
5420	70195	0	1800000
5424	70278	0	0
5429	70287	0	120000
5430	70292	0	0
5432	70360	0	0
5433	70361	0	6000
5434	70363	0	12000
5435	70386	0	0
5437	70388	0	0
5438	70391	0	0
5439	70407	0	4000
5440	70409	0	0
5442	70425	0	0
5443	70428	0	0
5444	70431	0	0
5446	70437	0	0
5447	70449	0	3000
5448	70492	0	0
5449	70498	0	5000
5450	70513	0	0
5451	70517	0	0
5452	70537	0	0
5453	70539	0	0
5454	70542	0	0
5455	70613	0	0
5456	70616	0	0
5457	70670	0	6000
5458	70671	0	0
5459	70710	0	0
5460	70766	0	0
5462	70792	0	0
5463	70909	0	0
5465	71020	0	0
5470	71088	0	600000
5494	71249	0	0
5495	71251	0	0
5496	71269	0	0
5497	71272	0	0
5498	71298	0	0
5499	71316	0	0
5501	71319	0	0
5502	71336	0	3000
5503	71342	0	0
5504	71343	0	3000
5506	71361	0	0
5508	71436	0	0
5509	71445	0	3000
5510	71468	0	15000
5512	71471	0	2000
5513	71488	0	0
5514	71489	0	0
5515	71490	0	4000
5516	71516	0	0
5517	71521	0	12000
5518	71548	0	15000
5519	71549	0	0
5520	71550	0	0
5521	71551	0	0
5522	71552	0	6000
5523	71553	0	15000
5524	71554	0	0
5525	71565	0	60000
5526	71574	0	60000
5527	71586	0	1000
5528	71591	0	60000
5529	71595	0	0
5530	71705	0	0
5531	71718	0	10000
5532	71780	0	15000
5534	71782	0	0
5536	71784	0	40000
5537	71840	0	0
5538	71841	0	0
5539	71842	0	0
5540	71861	0	3000
5542	71925	0	0
5543	71926	0	0
5544	71932	0	0
5545	71933	0	0
5546	71934	0	0
5547	71936	0	0
5548	71937	0	0
5549	71938	0	0
5550	71961	0	45000
5551	71988	0	0
5553	72034	0	10000
5554	72040	0	10000
5556	72106	0	4000
5557	72143	0	7000
5561	72149	0	3000
5562	72163	0	0
5564	72169	0	2000
5566	72198	0	0
5567	72215	0	30000
5568	72222	0	4000
5569	72268	0	4000
5571	72285	0	8000
5573	72293	0	0
5574	72318	0	0
5576	72321	0	0
5577	72322	0	0
5579	72335	0	0
5580	72344	0	0
5582	72363	0	3000
5583	72368	0	3000
5585	72378	0	0
5586	72424	0	0
5587	72426	0	3000
5588	72435	0	4000
5592	72465	0	0
5593	72466	0	0
5598	72586	0	0
5599	72590	0	0
5605	72752	0	30000
5606	72757	0	30000
5607	72762	0	3000
5610	72898	0	0
5611	72905	0	8000
5618	73075	0	10000
5619	73082	0	0
5620	73251	0	0
5621	73300	0	0
5622	73320	0	0
5623	73324	0	0
5624	73325	0	0
5625	73413	0	0
5626	73491	0	3000
5627	73492	0	3000
5628	73499	0	3000
5629	73510	0	0
5630	73651	0	0
5631	73654	0	60000
5632	73680	0	0
5636	73684	0	0
5637	73685	0	0
5638	73740	0	0
5642	73899	0	8000
5643	73910	0	0
5644	73920	0	0
5645	73943	0	0
5646	73975	0	0
5647	73981	0	0
5648	74001	0	0
5649	74035	0	0
5650	74063	0	0
5651	74071	0	0
5652	74080	0	0
5653	74148	0	0
5654	74153	0	0
5655	74157	0	1000
5656	74159	0	1000
5657	74160	0	1000
5658	74174	0	0
5659	74203	0	0
5660	74204	0	0
5661	74205	0	0
5662	74219	0	0
5663	74222	0	0
5668	74307	0	0
5669	74361	0	3000
5670	74434	0	0
5671	74452	0	6000
5672	74453	0	10000
5673	74608	0	0
5674	74623	0	0
5675	74624	0	0
5676	74625	0	0
5677	74626	0	0
5678	74650	0	60000
5679	74707	0	0
5680	74749	0	0
5681	74764	0	0
5682	74785	0	0
5683	74797	0	0
5684	74842	0	0
5685	74847	0	0
5686	74860	0	0
5687	74890	0	0
5688	74932	0	0
5689	75086	0	0
5690	75088	0	0
5691	75125	0	13000
5692	75134	0	0
5693	75136	0	1800000
5694	75159	0	0
5695	75160	0	0
5696	75161	0	0
5697	75330	0	0
5699	75332	0	0
5700	75333	0	0
5701	75343	0	20000
5702	75349	0	20000
5703	75362	0	6000
5704	75366	0	0
5705	75367	0	6000
5706	75368	0	0
5707	75370	0	0
5708	75381	0	0
5709	75384	0	0
5710	75412	0	0
5711	75413	0	0
5712	75417	0	0
5715	75613	0	0
5716	75693	0	0
5717	75906	0	0
5718	75936	0	0
5719	75973	0	0
5720	76096	0	0
5721	76102	0	0
5722	76108	0	0
5723	76568	0	300000
5724	76577	0	0
5725	76780	0	0
5726	76869	0	0
5727	76871	0	0
5728	76891	0	0
5729	76899	0	0
5730	77276	0	8000
5731	77467	0	0
5732	77472	0	0
5733	77479	0	0
5734	77575	0	0
5735	77606	0	0
5736	77758	0	0
5737	77761	0	120000
5738	77764	0	120000
5739	77765	0	0
5741	77767	0	0
5743	77799	0	0
5744	77801	0	0
5745	77960	0	0
5746	77961	0	0
5747	78164	0	0
5748	78381	0	0
5749	78674	0	0
5750	78675	0	0
5751	78932	0	4000
5752	79038	0	0
5753	79039	0	0
5754	79057	0	0
5755	79058	0	0
5756	79060	0	0
5757	79061	0	0
5758	79062	0	0
5759	79063	0	0
5760	79101	0	0
5761	79102	0	0
5762	79104	0	0
5763	79105	0	0
5764	79106	0	0
5765	79107	0	0
5766	79140	0	0
5767	79187	0	0
5768	79206	0	0
5769	79268	0	0
5770	79280	0	0
5771	79282	0	6000
5772	79286	0	6000
5773	79289	0	0
5774	79311	0	0
5775	79312	0	0
5776	79315	0	0
5777	79316	0	0
5778	79579	0	0
5779	79621	0	0
5780	79623	0	0
5781	79842	0	0
5782	80240	0	0
5783	80313	0	0
5784	80353	0	0
5785	80398	0	0
5790	80483	0	0
5792	80861	0	0
5793	80864	0	25000
5794	80964	0	15000
5795	80965	0	15000
5796	81100	0	0
5797	81101	0	0
5798	81157	0	0
5799	81170	0	0
5800	81244	0	0
5803	81283	0	0
5804	81286	0	0
5805	81291	0	0
5808	81708	0	0
5810	113	0	0
5811	184	0	15000
5812	246	0	0
5813	2601	0	20000
5814	2602	0	15000
5815	3136	0	30000
5816	3150	0	30000
5817	3229	0	3000
5820	3583	0	120000
5821	3604	0	20000
5822	4941	0	60000
5823	5413	0	30000
5824	5426	0	30000
5825	5916	0	120000
5826	6016	0	45000
5827	6146	0	0
5829	6274	0	45000
5830	6595	0	0
5831	6612	0	60000
5832	6613	0	60000
5833	6615	0	60000
5834	6749	0	15000
5835	6950	0	30000
5836	7074	0	8000
5837	7102	0	120000
5838	7125	0	60000
5839	7127	0	60000
5840	7132	0	200000
5841	7154	0	7000
5842	7951	0	0
5843	7992	0	10000
5844	8078	0	0
5845	8140	0	0
5846	8147	0	0
5847	8362	0	0
5848	8990	0	0
5849	8994	0	0
5850	9257	0	3600000
5851	9552	0	0
5852	11014	0	0
5853	11436	0	10000
5854	11640	0	0
5855	11641	0	0
5856	11922	0	0
5857	11939	0	0
5858	12001	0	420000
5859	12058	0	6000
5860	12553	0	6000
5861	12746	0	0
5862	12747	0	0
5863	13585	0	0
5864	13704	0	0
5865	13730	0	0
5866	13747	0	10000
5867	13864	0	0
5868	14517	0	0
5869	14518	0	0
5870	15091	0	0
5871	15279	0	0
5872	15548	0	0
5873	15588	0	0
5874	15744	0	0
5875	15786	0	0
5876	16046	0	0
5877	16798	0	0
5878	16838	0	5000
5879	17145	0	0
5880	17151	0	0
5881	17277	0	0
5882	17393	0	0
5883	17434	0	0
5884	17435	0	0
5885	17540	0	60000
5886	18376	0	0
5887	18671	0	0
5888	19030	0	30000
5890	19514	0	0
5891	20735	0	0
5892	21068	0	0
5893	21331	0	0
5894	21655	0	0
5895	22127	0	0
5896	22415	0	0
5897	22418	0	0
5898	22424	0	0
5899	22695	0	0
5900	22696	0	0
5901	22823	0	0
5902	22910	0	15000
5903	23039	0	0
5904	23113	0	0
5905	24364	0	60000
5906	25228	0	0
5907	26453	0	0
5908	28515	0	60000
5909	28822	0	0
5910	30004	0	23000
5911	30478	0	0
5912	30842	0	0
5913	31279	0	0
5914	31289	0	0
5915	31405	0	0
5916	32063	0	0
5917	32197	0	0
5920	34812	0	0
5921	35199	0	0
5922	37071	0	6000
5923	37113	0	0
5924	38064	0	0
5925	39212	0	0
5926	39273	0	0
5927	39591	0	0
5928	39621	0	0
5932	41988	0	0
5933	43133	0	120000
5935	45985	0	0
5936	47782	0	0
5937	48168	0	0
5938	48562	0	0
5940	51797	0	0
5941	51876	0	0
5942	52510	0	0
5943	52606	0	15000
5944	53113	0	0
5945	53276	0	35000
5946	53762	0	60000
5948	57599	0	0
5949	57780	0	0
5950	58811	0	0
5951	58970	0	0
5952	59217	0	0
5953	59576	0	0
5954	59669	0	0
5955	60288	0	0
5956	60290	0	0
5957	60842	0	45000
5958	60850	0	0
5959	62246	0	0
5960	62515	0	0
5961	62682	0	0
5962	62788	0	0
5963	62804	0	0
5966	62885	0	0
5967	62975	0	0
5968	63520	0	0
5969	63602	0	0
5970	63603	0	0
5971	63996	0	0
5972	64244	0	0
5973	64306	0	0
5974	64327	0	6000
5975	64585	0	120000
5976	64664	0	0
5978	65046	0	0
5979	65048	0	0
5980	65063	0	0
5981	65216	0	0
5982	65231	0	0
5983	65232	0	0
5984	65373	0	0
5985	65402	0	0
5986	65406	0	0
5987	65407	0	0
5988	65423	0	0
5989	65479	0	0
5990	65489	0	0
5991	65550	0	0
5992	65598	0	4000
5993	65656	0	0
5994	65668	0	0
5995	65672	0	0
5996	65674	0	0
5997	65676	0	0
5998	65713	0	0
5999	65786	0	0
6000	65798	0	0
6001	65837	0	0
6002	65864	0	0
6003	65865	0	0
6004	65912	0	0
6005	65936	0	0
6006	65951	0	0
6007	65984	0	0
6008	66298	0	0
6009	66299	0	0
6010	66300	0	0
6011	66306	0	0
6012	66427	0	0
6013	66811	0	0
6014	66868	0	0
6015	66893	0	0
6016	66909	0	0
6017	66910	0	0
6018	66911	0	0
6019	66912	0	0
6020	66913	0	0
6021	66937	0	0
6022	66967	0	0
6023	67063	0	0
6024	67171	0	0
6025	67175	0	0
6026	67192	0	0
6027	67212	0	0
6028	67219	0	0
6029	67279	0	0
6030	67362	0	0
6031	67519	0	24000
6032	67688	0	0
6033	67794	0	0
6034	67800	0	0
6035	67805	0	0
6036	67843	0	0
6037	68172	0	0
6038	68173	0	0
6039	68177	0	0
6040	68219	0	0
6041	68235	0	0
6042	68422	0	0
6043	68440	0	0
6044	68441	0	0
6045	68445	0	0
6046	68446	0	0
6047	68469	0	0
6048	68491	0	0
6049	68548	0	0
6050	68564	0	0
6051	68596	0	0
6052	68597	0	0
6053	68598	0	0
6054	68613	0	0
6055	68659	0	0
6056	68660	0	0
6057	68668	0	0
6058	68669	0	0
6059	68670	0	0
6060	68672	0	0
6061	68676	0	0
6062	68680	0	0
6063	68728	0	0
6064	68903	0	0
6065	68945	0	0
6066	68990	0	0
6067	68992	0	0
6068	68996	0	0
6069	69041	0	120000
6070	69046	0	0
6071	69070	0	120000
6074	69179	0	0
6075	69228	0	0
6076	69280	0	0
6077	69304	0	6000
6078	69305	0	0
6079	69354	0	0
6080	69367	0	0
6081	69433	0	0
6082	69435	0	0
6083	69453	0	0
6084	69461	0	0
6085	69517	0	0
6086	69607	0	0
6087	69608	0	0
6088	69626	0	0
6089	69630	0	0
6090	69794	0	0
6091	69867	0	0
6092	69992	0	0
6093	70051	0	0
6094	70117	0	6000
6095	70151	0	0
6096	70152	0	0
6097	70171	0	0
6098	70218	0	0
6099	70340	0	0
6100	70355	0	0
6101	70410	0	4000
6102	70432	0	0
6103	70456	0	5000
6104	70607	0	0
6105	70631	0	0
6106	70732	0	0
6107	70735	0	0
6108	70736	0	0
6109	70741	0	0
6110	70742	0	0
6111	70767	0	0
6112	70796	0	6000
6113	71346	0	3000
6114	71349	0	0
6115	71526	0	0
6116	71543	0	0
6117	71658	0	0
6118	71659	0	0
6119	71660	0	0
6120	71804	0	0
6121	71812	0	0
6122	71867	0	0
6123	71924	0	0
6124	71974	0	0
6125	71975	0	0
6126	71984	0	0
6127	71985	0	0
6128	72013	0	0
6129	72014	0	0
6130	72043	0	0
6131	72051	0	0
6132	72114	0	6000
6133	72177	0	0
6134	72188	0	0
6135	72205	0	0
6136	72206	0	0
6137	72210	0	0
6138	72226	0	0
6139	72240	0	0
6140	72246	0	0
6141	72294	0	0
6142	72339	0	0
6143	72375	0	0
6144	72472	0	0
6145	72520	0	0
6146	72591	0	0
6147	72596	0	0
6148	72609	0	0
6149	72616	0	0
6150	72654	0	0
6151	72741	0	0
6152	72849	0	0
6153	72887	0	0
6154	72922	0	0
6155	72932	0	0
6156	72940	0	0
6157	73066	0	0
6158	73155	0	0
6159	73207	0	0
6160	73212	0	0
6161	73254	0	0
6162	73257	0	0
6163	73291	0	0
6164	73302	0	0
6165	73393	0	0
6167	73456	0	0
6168	73461	0	0
6169	73462	0	0
6170	73463	0	0
6171	73477	0	0
6172	73478	0	1000
6173	73485	0	0
6174	73486	0	0
6184	73507	0	0
6185	73518	0	0
6188	73673	0	0
6189	73692	0	0
6190	73742	0	0
6191	73841	0	1500
6192	73851	0	0
6193	73874	0	0
6194	73903	0	120000
6195	73945	0	0
6196	73958	0	0
6197	73969	0	0
6198	73976	0	0
6200	73982	0	1000
6201	73983	0	1000
6202	73984	0	0
6203	73991	0	0
6204	73994	0	0
6205	73995	0	1000
6206	73997	0	0
6207	73998	0	0
6208	74000	0	1500
6209	74003	0	1500
6210	74004	0	1500
6211	74005	0	1500
6212	74019	0	6000
6213	74020	0	0
6214	74022	0	0
6215	74089	0	0
6216	74104	0	3000
6217	74122	0	0
6218	74136	0	5000
6220	74183	0	0
6221	74309	0	0
6222	74359	0	0
