id	importance	normalIcon	normalIcon50%	normalIcon0%	hordeIcon	hordeIcon50%	hordeIcon0%	AllianceIcon	AllianceIcon50%	AllianceIcon0%	factionID	X	Y	Z	continentID	area	name	description	flags	worldstate	worldMapLink	
1916	0	46	0	0	0	0	0	0	0	0	0	-1817.37	8038.18	7.426882E-43	647	3518	"Wyvern Camp"	"Alliance Controlled"	2669	14941	0
1917	0	47	0	0	0	0	0	0	0	0	0	-1387.35	7781.24	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2662	15055	0
1918	0	46	0	0	0	0	0	0	0	0	0	-1387.23	7781.24	7.426882E-43	647	3518	"Wyvern Camp"	"Alliance Controlled"	2664	15196	0
1919	0	48	0	0	0	0	0	0	0	0	0	-1387.35	7781.25	7.426882E-43	647	3518	"Wyvern Camp"	"Horde Controlled"	2663	14950	0
1963	0	49	0	0	0	0	0	0	0	0	0	-1817.41	8038.24	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2760	15005	0
1964	0	49	0	0	0	0	0	0	0	0	0	-1512.78	8135.72	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2761	15006	0
1965	0	49	0	0	0	0	0	0	0	0	0	-1387.29	7781.21	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2762	14988	0
1966	0	49	0	0	0	0	0	0	0	0	0	-1656.66	7733.23	7.426882E-43	647	3518	"Wyvern Camp"	"Uncontrolled"	2763	15035	0
2058	3	5	0	0	0	0	0	0	0	0	0	256.993	7853.89	7.426882E-43	525	3645	"Zabra\'jin"	""	0	0	0
1810	0	7	0	0	0	0	0	0	0	0	0	6909.73	-7378.86	7.426882E-43	516	3517	"Zeb\'Nowa"	""	0	0	0
1803	0	7	0	0	0	0	0	0	0	0	0	8014.57	-7793.08	7.426882E-43	516	3512	"Zeb\'Sora"	""	0	0	0
1806	0	7	0	0	0	0	0	0	0	0	0	7371.75	-7805.6	7.426882E-43	516	3516	"Zeb\'Tela"	""	0	0	0
1821	0	7	0	0	0	0	0	0	0	0	0	8445.3	-7596.97	7.426882E-43	516	3475	"Zeb\'Watha"	""	0	0	0
1941	0	6	0	0	0	0	0	0	0	0	0	2048.922	1393.585	7.931349E-43	655	3820	"Blood Elf Tower"	"Uncontrolled"	2722	15027	0
1942	0	11	0	0	0	0	0	0	0	0	0	2048.646	1393.821	7.931349E-43	655	3820	"Blood Elf Tower"	"Alliance Controlled"	2723	15070	0
1943	0	10	0	0	0	0	0	0	0	0	0	2048.29	1394.215	7.931349E-43	655	3820	"Blood Elf Tower"	"Horde Controlled"	2724	15214	0
1959	0	9	0	0	0	0	0	0	0	0	0	2048.205	1393.28	7.931349E-43	655	3820	"Blood Elf Tower"	"In Conflict"	2735	15003	0
1960	0	12	0	0	0	0	0	0	0	0	0	2048.035	1393.944	7.931349E-43	655	3820	"Blood Elf Tower"	"In Conflict"	2736	15004	0
1950	0	6	0	0	0	0	0	0	0	0	0	2302.85	1388.07	7.931349E-43	655	3820	"Draenei Ruins"	"Uncontrolled"	2731	14884	0
1951	0	11	0	0	0	0	0	0	0	0	0	2302.86	1388.07	7.931349E-43	655	3820	"Draenei Ruins"	"Alliance Controlled"	2732	15030	0
1952	0	10	0	0	0	0	0	0	0	0	0	2302.85	1388.07	7.931349E-43	655	3820	"Draenei Ruins"	"Horde Controlled"	2733	14942	0
1953	0	9	0	0	0	0	0	0	0	0	0	2302.84	1388.07	7.931349E-43	655	3820	"Draenei Ruins"	"In Conflict"	2738	14866	0
1954	0	12	0	0	0	0	0	0	0	0	0	2302.85	1388.07	7.931349E-43	655	3820	"Draenei Ruins"	"In Conflict"	2737	15058	0
1944	0	6	0	0	0	0	0	0	0	0	0	2026.33	1749.76	7.931349E-43	655	3820	"Fel Reaver Ruins"	"Uncontrolled"	2725	15071	0
1945	0	11	0	0	0	0	0	0	0	0	0	2026.35	1749.75	7.931349E-43	655	3820	"Fel Reaver Ruins"	"Alliance Controlled"	2726	15197	0
1946	0	10	0	0	0	0	0	0	0	0	0	2026.35	1749.75	7.931349E-43	655	3820	"Fel Reaver Ruins"	"Horde Controlled"	2727	15215	0
1957	0	9	0	0	0	0	0	0	0	0	0	2026.35	1749.76	7.931349E-43	655	3820	"Fel Reaver Ruins"	"In Conflict"	2739	14843	0
1958	0	12	0	0	0	0	0	0	0	0	0	2026.34	1749.76	7.931349E-43	655	3820	"Fel Reaver Ruins"	"In Conflict"	2740	14868	0
1947	0	6	0	0	0	0	0	0	0	0	0	2284.889	1731.115	7.931349E-43	655	3820	"Mage Tower"	"Uncontrolled"	2728	15028	0
1948	0	11	0	0	0	0	0	0	0	0	0	2284.788	1731.396	7.931349E-43	655	3820	"Mage Tower"	"Alliance Controlled"	2730	15033	0
1949	0	10	0	0	0	0	0	0	0	0	0	2284.955	1731.224	7.931349E-43	655	3820	"Mage Tower"	"Horde Controlled"	2729	15029	0
1955	0	9	0	0	0	0	0	0	0	0	0	2284.696	1731.42	7.931349E-43	655	3820	"Mage Tower"	"In Conflict"	2741	14867	0
1956	0	12	0	0	0	0	0	0	0	0	0	2284.849	1731.509	7.931349E-43	655	3820	"Mage Tower"	"In Conflict"	2742	14885	0
1962	0	45	0	0	0	0	0	0	0	0	0	2174.5	1569.48	7.931349E-43	647	3820	"Netherstorm Flag"	"Not Controlled"	2757	15057	0
2697	0	45	0	0	0	0	0	0	0	0	0	2174.5	1569.48	7.931349E-43	647	5799	"Netherstorm Flag"	"Not Controlled"	5950	15183	0
2301	3	5	0	0	0	0	0	0	0	0	0	3830.9	1580.96	8.001414E-43	525	4165	"Agmar\'s Hammer"	""	0	0	0
2311	3	5	0	0	0	0	0	0	0	0	0	3415.69	-2788	8.001414E-43	525	4204	"Amberpine Lodge"	""	0	0	0
2308	3	5	0	0	0	0	0	0	0	0	0	4497.92	5727.56	8.001414E-43	525	4122	"Bor\'gorok Outpost"	""	0	0	0
2266	0	8	8	8	13	13	13	15	15	15	0	5102.12	3463.95	8.001414E-43	2951	4197	"Broken Temple Graveyard"	""	3700	14881	0
2153	0	65	66	67	68	69	70	71	72	73	0	4961.23	3384.18	8.001414E-43	903	4197	"Broken Temple Vehicle Workshop"	""	3700	14881	0
2319	3	5	0	0	0	0	0	0	0	0	0	6953.43	-1653.6	8.001414E-43	525	4422	"Brunnhildar Village"	""	0	0	0
2312	3	5	0	0	0	0	0	0	0	0	0	3855.81	-4524.73	8.001414E-43	525	4211	"Camp Oneqwah"	""	0	0	0
2318	3	5	0	0	0	0	0	0	0	0	0	7795.98	-2885.31	8.001414E-43	525	4441	"Camp Tunka\'lo"	""	0	0	0
2090	3	5	0	0	0	0	0	0	0	0	0	2666.23	-4362.25	8.001414E-43	525	-1	"Camp Winterhoof"	""	0	0	0
2310	3	5	0	0	0	0	0	0	0	0	0	3250.52	-2252.59	8.001414E-43	525	4206	"Conquest Hold"	""	0	0	0
2323	3	5	0	0	0	0	0	0	0	0	0	6410.24	441.831	8.001414E-43	525	4580	"Crusaders\' Pinnacle"	""	0	0	0
2317	4	6	0	0	0	0	0	0	0	0	0	5805.22	639.992	8.001414E-43	669	4395	"Dalaran"	""	0	0	0
2138	3	5	0	0	0	0	0	0	0	0	0	7424.22	4187.86	8.001414E-43	1	4467	"Death\'s Rise"	""	0	0	0
2151	0	65	66	67	68	69	70	71	72	73	0	4360.35	2352.27	8.001414E-43	903	4197	"Eastspark Vehicle Workshop"	""	3703	14844	0
2307	3	5	0	0	0	0	0	0	0	0	0	4158.73	5281.77	8.001414E-43	525	4108	"Fizzcrank Airstrip"	""	0	0	0
2143	0	6	54	55	10	52	53	11	50	51	0	4458.95	1944.13	8.001414E-43	903	4197	"Flamewatch Tower"	""	3706	14859	0
2089	3	5	0	0	0	0	0	0	0	0	0	2448.53	-5114.01	8.001414E-43	525	4003	"Fort Wildervar"	""	0	0	0
2268	0	8	8	8	13	13	13	15	15	15	0	5538.38	2894.84	8.001414E-43	2951	4197	"Fortress Graveyard"	""	3773	14894	0
2149	0	65	66	67	68	69	70	71	72	73	0	5389.97	2712.18	8.001414E-43	903	4197	"Fortress Vehicle Workshop (E)"	""	3699	14879	0
2150	0	65	66	67	68	69	70	71	72	73	0	5390.88	2979.48	8.001414E-43	903	4197	"Fortress Vehicle Workshop (W)"	""	3698	14880	0
2321	3	5	0	0	0	0	0	0	0	0	0	6680.32	-231.676	8.001414E-43	525	4428	"Frosthold"	""	0	0	0
2322	3	5	0	0	0	0	0	0	0	0	0	7857.19	-749.898	8.001414E-43	525	4429	"Grom\'arsh Crash-Site"	""	0	0	0
2320	3	5	0	0	0	0	0	0	0	0	0	6124.23	-1061.87	8.001414E-43	525	4418	"K3"	""	0	0	0
2085	3	5	0	0	0	0	0	0	0	0	0	767.473	-2904.19	8.001414E-43	525	3988	"Kamagua"	""	0	0	0
2302	3	5	0	0	0	0	0	0	0	0	0	2780.97	878.934	8.001414E-43	525	4152	"Moa\'ki Harbor"	""	0	0	0
2316	3	5	0	0	0	0	0	0	0	0	0	5565.21	5757.52	8.001414E-43	525	4284	"Nesingwary Base Camp"	""	0	0	0
2088	3	5	0	0	0	0	0	0	0	0	0	407.822	-4599.75	8.001414E-43	525	3991	"New Agamand"	""	0	0	0
2199	0	101	0	0	0	0	0	0	0	0	0	5048.52	2847.42	8.001414E-43	903	4197	"PvP Activity Detected"	""	3723	14899	0
2200	0	101	0	0	0	0	0	0	0	0	0	4484.44	2826.67	8.001414E-43	903	4197	"PvP Activity Detected"	""	3724	14926	0
2201	0	101	0	0	0	0	0	0	0	0	0	4763.67	2881.21	8.001414E-43	903	4197	"PvP Activity Detected"	""	3725	14890	0
2203	0	101	0	0	0	0	0	0	0	0	0	5052.91	3192.65	8.001414E-43	903	4197	"PvP Activity Detected"	""	3729	14911	0
2205	0	101	0	0	0	0	0	0	0	0	0	4812.1	3304.64	8.001414E-43	903	4197	"PvP Activity Detected"	""	3730	14912	0
2206	0	101	0	0	0	0	0	0	0	0	0	4730.25	2414.65	8.001414E-43	903	4197	"PvP Activity Detected"	""	3727	14827	0
2207	0	101	0	0	0	0	0	0	0	0	0	5018.89	2578.16	8.001414E-43	903	4197	"PvP Activity Detected"	""	3726	14845	0
2208	0	101	0	0	0	0	0	0	0	0	0	4493.03	3337.28	8.001414E-43	903	4197	"PvP Activity Detected"	""	3731	14895	0
2209	0	101	0	0	0	0	0	0	0	0	0	4497.72	2326.91	8.001414E-43	903	4197	"PvP Activity Detected"	""	3728	14846	0
2210	0	101	0	0	0	0	0	0	0	0	0	5010.88	2701.46	8.001414E-43	903	4197	"PvP Activity Detected"	""	3739	15016	0
2211	0	101	0	0	0	0	0	0	0	0	0	4821.56	2618.59	8.001414E-43	903	4197	"PvP Activity Detected"	""	3740	14979	0
2212	0	101	0	0	0	0	0	0	0	0	0	4450.37	2529.12	8.001414E-43	903	4197	"PvP Activity Detected"	""	3741	15008	0
2213	0	101	0	0	0	0	0	0	0	0	0	4516.68	2087.62	8.001414E-43	903	4197	"PvP Activity Detected"	""	3738	15217	0
2214	0	101	0	0	0	0	0	0	0	0	0	4774.63	2045.92	8.001414E-43	903	4197	"PvP Activity Detected"	""	3737	14891	0
2215	0	101	0	0	0	0	0	0	0	0	0	4402.92	3090.83	8.001414E-43	903	4197	"PvP Activity Detected"	""	3742	14841	0
2216	0	101	0	0	0	0	0	0	0	0	0	4789.57	3074.77	8.001414E-43	903	4197	"PvP Activity Detected"	""	3743	15201	0
2217	0	101	0	0	0	0	0	0	0	0	0	5046.72	3024.94	8.001414E-43	903	4197	"PvP Activity Detected"	""	3744	14975	0
2218	0	101	0	0	0	0	0	0	0	0	0	4400.1	3479.49	8.001414E-43	903	4197	"PvP Activity Detected"	""	3745	14848	0
2219	0	101	0	0	0	0	0	0	0	0	0	4558.4	3490.13	8.001414E-43	903	4197	"PvP Activity Detected"	""	3746	14927	0
2220	0	101	0	0	0	0	0	0	0	0	0	4837.71	3456.31	8.001414E-43	903	4197	"PvP Activity Detected"	""	3747	15042	0
2221	0	101	0	0	0	0	0	0	0	0	0	5085.96	3437.93	8.001414E-43	903	4197	"PvP Activity Detected"	""	3748	14849	0
2247	0	101	0	0	0	0	0	0	0	0	0	5217.2	2842.45	8.001414E-43	903	4197	"PvP Activity Detected"	""	3774	14900	0
2248	0	101	0	0	0	0	0	0	0	0	0	5214.84	3011.21	8.001414E-43	903	4197	"PvP Activity Detected"	""	3775	14901	0
2249	0	101	0	0	0	0	0	0	0	0	0	5213.37	2684.88	8.001414E-43	903	4253	"PvP Activity Detected"	""	3776	14902	0
2250	0	101	0	0	0	0	0	0	0	0	0	5339.85	2700.9	8.001414E-43	903	4197	"PvP Activity Detected"	""	3777	14903	0
2251	0	101	0	0	0	0	0	0	0	0	0	5338.95	2841.39	8.001414E-43	903	4197	"PvP Activity Detected"	""	3778	15043	0
2252	0	101	0	0	0	0	0	0	0	0	0	5336.29	2978.43	8.001414E-43	903	4197	"PvP Activity Detected"	""	3779	15015	0
2253	0	101	0	0	0	0	0	0	0	0	0	4481.82	1993.34	8.001414E-43	903	4197	"PvP Activity Detected"	""	3794	14831	0
2254	0	101	0	0	0	0	0	0	0	0	0	4403.42	2349.1	8.001414E-43	903	4197	"PvP Activity Detected"	""	3791	14930	0
2255	0	101	0	0	0	0	0	0	0	0	0	4446.22	2820.74	8.001414E-43	903	4197	"PvP Activity Detected"	""	3795	15044	0
2256	0	101	0	0	0	0	0	0	0	0	0	4530.66	3584.57	8.001414E-43	903	4197	"PvP Activity Detected"	""	3793	15218	0
2257	0	101	0	0	0	0	0	0	0	0	0	4394.79	3294.74	8.001414E-43	903	4197	"PvP Activity Detected"	""	3792	15045	0
2258	0	101	0	0	0	0	0	0	0	0	0	4946.42	3331.67	8.001414E-43	903	4197	"PvP Activity Detected"	""	3788	15046	0
2259	0	101	0	0	0	0	0	0	0	0	0	4932.31	2440.47	8.001414E-43	903	4197	"PvP Activity Detected"	""	3790	14931	0
2260	0	101	0	0	0	0	0	0	0	0	0	4860.4	2023.33	8.001414E-43	903	4197	"PvP Activity Detected"	""	3797	14976	0
2261	0	101	0	0	0	0	0	0	0	0	0	4310.33	1810.36	8.001414E-43	903	4197	"PvP Activity Detected"	""	3798	14978	0
2262	0	101	0	0	0	0	0	0	0	0	0	4489.01	4028.89	8.001414E-43	903	4197	"PvP Activity Detected"	""	3799	15047	0
2263	0	101	0	0	0	0	0	0	0	0	0	4696.33	3806.99	8.001414E-43	903	4197	"PvP Activity Detected"	""	3796	14932	0
2141	0	6	54	55	10	52	53	11	50	51	0	4556.98	3623.77	8.001414E-43	903	4197	"Shadowsight Tower"	""	3704	14858	0
2270	0	8	8	8	13	13	13	15	15	15	0	4318.94	2408	8.001414E-43	2951	4197	"Southeast Graveyard"	""	3703	14844	0
2269	0	8	8	8	13	13	13	15	15	15	0	4336.28	3234.63	8.001414E-43	2951	4197	"Southwest Graveyard"	""	3702	14907	0
2300	3	5	0	0	0	0	0	0	0	0	0	3495.58	1993.21	8.001414E-43	525	4158	"Stars\' Rest"	""	0	0	0
2265	0	8	8	8	13	13	13	15	15	15	0	5105.61	2300.68	8.001414E-43	2951	4197	"Sunken Ring Graveyard"	""	3701	14889	0
2154	0	65	66	67	68	69	70	71	72	73	0	4942.82	2390.43	8.001414E-43	903	4197	"Sunken Ring Vehicle Workshop"	""	3701	14889	0
2306	3	5	0	0	0	0	0	0	0	0	0	3445.23	4111	8.001414E-43	525	4037	"Taunka\'le Village"	""	0	0	0
2314	3	5	0	0	0	0	0	0	0	0	0	5450.08	-2575.08	8.001414E-43	525	4275	"The Argent Stand"	""	0	0	0
2139	3	5	0	0	0	0	0	0	0	0	0	8428.89	2707.51	8.001414E-43	525	4477	"The Shadow Vault"	""	0	0	0
2305	3	5	0	0	0	0	0	0	0	0	0	3013.88	4103.26	8.001414E-43	525	4113	"Unu\'pe"	""	0	0	0
2086	3	5	0	0	0	0	0	0	0	0	0	616.887	-5007.05	8.001414E-43	525	3981	"Valgarde"	""	0	0	0
2303	3	5	0	0	0	0	0	0	0	0	0	2279.52	5248.36	8.001414E-43	525	4032	"Valiance Keep"	""	0	0	0
2087	3	5	0	0	0	0	0	0	0	0	0	1923.22	-6160.07	8.001414E-43	525	4000	"Vengeance Landing"	""	0	0	0
2299	3	5	0	0	0	0	0	0	0	0	0	3240.58	-692.569	8.001414E-43	525	4186	"Venomspite"	""	0	0	0
2304	3	5	0	0	0	0	0	0	0	0	0	2837.43	6186.49	8.001414E-43	525	4129	"Warsong Hold"	""	0	0	0
2313	3	5	0	0	0	0	0	0	0	0	0	4554.15	-4213.86	8.001414E-43	525	4159	"Westfall Brigade Encampment"	""	0	0	0
2084	3	5	0	0	0	0	0	0	0	0	0	1386.61	-3247.23	8.001414E-43	525	3998	"Westguard Keep"	""	0	0	0
2152	0	65	66	67	68	69	70	71	72	73	0	4355.01	3308.44	8.001414E-43	903	4197	"Westspark Vehicle Workshop"	""	3702	14907	0
2142	0	6	54	55	10	52	53	11	50	51	0	4397.97	2822.6	8.001414E-43	903	4197	"Winter\'s Edge Tower"	""	3705	14863	0
2309	3	5	0	0	0	0	0	0	0	0	0	3780.27	-734.763	8.001414E-43	525	4177	"Wintergarde Keep"	""	0	0	0
2264	0	48	46	101	0	0	0	0	0	0	0	5121.38	2845.14	8.001414E-43	424	4197	"Wintergrasp"	"Control of Wintergrasp"	3804	15048	0
2246	0	74	75	76	77	78	79	80	81	82	0	5394.58	2841.49	8.001414E-43	903	4197	"Wintergrasp Fortress"	""	3773	14894	0
2229	0	74	75	76	77	78	79	80	81	82	0	5162.54	2841.25	8.001414E-43	1927	4197	"Wintergrasp Fortress Gate"	""	3763	14985	0
2146	0	6	54	55	10	52	53	11	50	51	0	5279.47	2632.11	8.001414E-43	903	4197	"Wintergrasp Fortress Tower (NE)"	""	3712	15082	0
2147	0	6	54	55	10	52	53	11	50	51	0	5280.07	3046.51	8.001414E-43	903	4197	"Wintergrasp Fortress Tower (NW)"	""	3711	15051	0
2145	0	6	54	55	10	52	53	11	50	51	0	5164.64	2747.98	8.001414E-43	903	4197	"Wintergrasp Fortress Tower (SE)"	""	3714	14830	0
2144	0	6	54	55	10	52	53	11	50	51	0	5161.26	2934.32	8.001414E-43	903	4197	"Wintergrasp Fortress Tower (SW)"	""	3713	14981	0
2222	0	92	93	94	95	96	97	98	99	100	0	5372.89	3047.3	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3749	15012	0
2223	0	92	93	94	95	96	97	98	99	100	0	5331.85	3046.55	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3750	14850	0
2224	0	83	84	85	86	87	88	89	90	91	0	5280.8	2995.93	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3751	14851	0
2225	0	83	84	85	86	87	88	89	90	91	0	5279.13	2954.81	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3752	15010	0
2226	0	92	93	94	95	96	97	98	99	100	0	5255.6	2934.08	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3753	15011	0
2227	0	92	93	94	95	96	97	98	99	100	0	5216.08	2933.99	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3754	15017	0
2228	0	83	84	85	86	87	88	89	90	91	0	5162.25	2882.84	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3755	15202	0
2230	0	83	84	85	86	87	88	89	90	91	0	5163.71	2798.72	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3756	14852	0
2231	0	92	93	94	95	96	97	98	99	100	0	5215.36	2747.99	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3757	14928	0
2232	0	92	93	94	95	96	97	98	99	100	0	5256.52	2747.55	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3758	14888	0
2233	0	83	84	85	86	87	88	89	90	91	0	5279.76	2725.12	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3759	14892	0
2234	0	83	84	85	86	87	88	89	90	91	0	5279.45	2683.91	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3760	14973	0
2235	0	92	93	94	95	96	97	98	99	100	0	5330.66	2630.69	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3761	14853	0
2236	0	92	93	94	95	96	97	98	99	100	0	5372.93	2630.77	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3762	14854	0
2237	0	92	93	94	95	96	97	98	99	100	0	5386.46	2909.89	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3764	15013	0
2238	0	92	93	94	95	96	97	98	99	100	0	5343.39	2909.19	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3765	14855	0
2239	0	92	93	94	95	96	97	98	99	100	0	5300.49	2909.33	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3766	15014	0
2240	0	83	84	85	86	87	88	89	90	91	0	5279.34	2883.16	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3767	14929	0
2241	0	83	84	85	86	87	88	89	90	91	0	5280.86	2840.4	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3768	14974	0
2242	0	83	84	85	86	87	88	89	90	91	0	5280.32	2798.61	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3769	14840	0
2243	0	92	93	94	95	96	97	98	99	100	0	5302.01	2771.67	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3770	15009	0
2244	0	92	93	94	95	96	97	98	99	100	0	5343.66	2771.01	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3771	14893	0
2245	0	92	93	94	95	96	97	98	99	100	0	5384.4	2772.53	8.001414E-43	391	4197	"Wintergrasp Fortress Wall"	""	3772	14878	0
2298	3	5	0	0	0	0	0	0	0	0	0	3546.8	273.257	8.001414E-43	525	4161	"Wyrmrest Temple"	""	0	0	0
2315	3	5	0	0	0	0	0	0	0	0	0	5764.67	-3563.47	8.001414E-43	525	4323	"Zim\'Torga"	""	0	0	0
2106	0	45	0	0	0	0	0	0	0	0	0	2279.17	1138.86	8.337726E-43	903	4100	"Elder\'s Square Gate"	"Elder\'s Square Gate"	3581	14982	0
2107	0	45	0	0	0	0	0	0	0	0	0	2184.28	1236.69	8.337726E-43	903	4100	"Festival Lane Gate"	"Festival Lane Gate"	3582	14965	0
2109	0	45	0	0	0	0	0	0	0	0	0	2122.57	1354.61	8.337726E-43	903	4100	"King\'s Square Fountain"	"King\'s Square Fountain"	3583	15040	0
2108	0	45	0	0	0	0	0	0	0	0	0	2225.75	1331.91	8.337726E-43	903	4100	"Market Row Gate"	"Market Row Gate"	3584	15216	0
2105	0	45	0	0	0	0	0	0	0	0	0	2355.44	1195.52	8.337726E-43	903	4100	"Town Hall"	"Town Hall"	3585	15001	0
2332	0	10	52	53	6	0	0	0	0	0	0	-79.7775	89.057	8.44983E-43	903	4445	"Tower of Flames"	"Provides power to Mimiron\'s Inferno"	4195	15103	0
2333	0	10	52	53	6	0	0	0	0	0	0	82.2553	-392.476	8.44983E-43	903	4445	"Tower of Frost"	"Provides power to Hodir\'s Fury"	4196	15104	0
2331	0	10	52	53	6	0	0	0	0	0	0	-223.332	-299.08	8.44983E-43	903	4273	"Tower of Life"	"Supplies power to Freya\'s Ward"	4053	15149	0
2334	0	10	52	53	6	0	0	0	0	0	0	341.266	317.85	8.44983E-43	903	4445	"Tower of Storms"	"Provides power to Thorim\'s Hammer"	4197	15105	0
2128	0	46	0	0	0	0	0	0	0	0	0	794.854	-108.89	8.505882E-43	959	4384	"Alliance Defense"	""	3630	14977	0
2292	0	80	81	82	77	78	79	74	75	76	0	881.703	-108.355	8.505882E-43	959	4384	"Chamber of Ancient Relics"	""	3849	14861	0
2129	0	13	0	0	0	0	0	0	0	0	0	1338.26	-155.265	8.505882E-43	959	4384	"East Graveyard"	"Horde Controlled"	3632	14936	0
2130	0	15	0	0	0	0	0	0	0	0	0	1338.91	-155.733	8.505882E-43	959	4384	"East Graveyard"	"Alliance Controlled"	3636	14937	0
2117	0	80	81	82	80	81	82	74	75	76	0	1433.07	-216.331	8.505882E-43	959	4384	"Gate of the Blue Sapphire"	""	3620	14924	0
2120	0	108	109	110	108	109	110	74	75	76	0	1414.54	104.746	8.505882E-43	959	4384	"Gate of the Green Emerald"	""	3623	14934	0
2111	0	105	106	107	105	106	107	74	75	76	0	1216.33	79.1829	8.505882E-43	647	4384	"Gate of the Purple Amethyst"	""	3614	15199	0
2114	0	77	78	79	77	78	79	74	75	76	0	1232.38	-210.044	8.505882E-43	935	4384	"Gate of the Red Sun"	""	3617	14923	0
2135	0	102	103	104	102	103	104	74	75	76	0	1058.72	-107.526	8.505882E-43	959	4384	"Gate of the Yellow Moon"	""	3638	14860	0
2127	0	48	0	0	0	0	0	0	0	0	0	794.829	-108.578	8.505882E-43	959	4384	"Horde Defense"	""	3631	14935	0
2133	0	13	0	0	0	0	0	0	0	0	0	1220.74	-70.5094	8.505882E-43	959	4384	"South Graveyard"	"Horde Controlled"	3634	15065	0
2134	0	15	0	0	0	0	0	0	0	0	0	1220.39	-70.6197	8.505882E-43	959	4384	"South Graveyard"	"Alliance Controlled"	3637	15069	0
2125	0	48	0	0	0	0	0	0	0	0	0	1571.34	-143.83	8.505882E-43	959	4384	"The Blightbringer"	"Horde Offense"	3628	14980	0
2126	0	48	0	0	0	0	0	0	0	0	0	1571.31	87.2816	8.505882E-43	959	4384	"The Casket Carrier"	"Horde Offense"	3629	14883	0
2123	0	46	0	0	0	0	0	0	0	0	0	1571.42	87.6971	8.505882E-43	959	4384	"The Frostbreaker"	"Alliance Offense"	3626	15200	0
2124	0	46	0	0	0	0	0	0	0	0	0	1570.41	-145.681	8.505882E-43	959	4384	"The Graceful Maiden"	"Alliance Offense"	3627	14833	0
2132	0	15	0	0	0	0	0	0	0	0	0	1308.6	8.67329	8.505882E-43	959	4384	"West Graveyard"	"Alliance Controlled"	3635	14862	0
2324	0	13	0	0	0	0	0	0	0	0	0	1309	8.65516	8.505882E-43	959	4384	"West Graveyard"	"Horde Controlled"	3633	14832	0
2377	0	80	0	0	0	0	0	0	0	0	0	352.0035	-901.0434	8.800154E-43	943	4710	"Alliance Gate"	"East Gate"	4326	15124	0
2378	0	82	0	0	0	0	0	0	0	0	0	411.3854	-833.7969	8.800154E-43	943	4710	"Alliance Gate"	"Destroyed"	4323	15125	0
2379	0	82	0	0	0	0	0	0	0	0	0	352.0035	-901.0434	8.800154E-43	943	4710	"Alliance Gate"	"Destroyed"	4325	15205	0
2380	0	80	0	0	0	0	0	0	0	0	0	351.6684	-764.717	8.800154E-43	943	4710	"Alliance Gate"	"West Gate"	4327	15126	0
2381	0	82	0	0	0	0	0	0	0	0	0	351.6684	-764.717	8.800154E-43	943	4710	"Alliance Gate"	"Destroyed"	4324	15127	0
2382	0	80	0	0	0	0	0	0	0	0	0	411.3854	-833.7969	8.800154E-43	943	4710	"Alliance Gate"	"Front Gate"	4328	15128	0
2383	0	6	0	0	0	0	0	0	0	0	0	347.7604	-831.559	8.800154E-43	943	4710	"Alliance Keep"	"Uncontrolled"	4341	15150	0
2384	0	11	0	0	0	0	0	0	0	0	0	347.7604	-831.559	8.800154E-43	943	4710	"Alliance Keep"	"Alliance Controlled"	4339	15151	0
2385	0	9	0	0	0	0	0	0	0	0	0	347.7604	-831.559	8.800154E-43	943	4710	"Alliance Keep"	"In Conflict"	4342	15152	0
2386	0	12	0	0	0	0	0	0	0	0	0	347.7604	-831.559	8.800154E-43	943	4710	"Alliance Keep"	"In Conflict"	4343	15153	0
2387	0	10	0	0	0	0	0	0	0	0	0	347.7604	-831.559	8.800154E-43	943	4710	"Alliance Keep"	"Horde Controlled"	4340	15221	0
