field0	field1	field2	field3	field4	field5
16995	86798	0	20	0	20
16996	86799	0	20	0	20
16997	86806	0	20	0	20
16998	86808	0	20	0	20
16999	86814	0	20	0	20
17000	86817	0	20	0	20
17001	86819	0	20	0	20
17002	86820	0	1	0	1
17003	86824	0	0	0	15
17004	86834	0	20	0	20
17005	86849	0	20	0	20
17006	86852	0	1	0	1
17007	86861	0	20	0	20
17008	86887	0	0	0	15
17009	86889	0	0	0	15
17010	86890	0	0	0	15
17011	86891	0	0	0	15
17012	86893	0	1	0	1
17013	86894	0	0	0	1
17014	86895	0	1	0	1
17015	86896	0	0	0	1
17017	86911	0	20	0	20
17018	86912	0	20	0	20
17019	86914	0	0	0	1
17020	86921	0	20	0	20
17021	86923	0	20	0	20
17022	86925	0	20	0	20
17023	86926	0	20	0	20
17024	86930	0	20	0	20
17025	86941	0	36	0	36
17026	86948	0	0	0	1
17027	86949	0	0	0	1
17029	86981	0	20	0	20
17031	87023	0	1	0	1
17032	87067	0	300	0	300
17033	87080	0	1	0	1
17034	87090	0	0	0	1
17035	87091	0	0	0	1
17036	80058	0	20	0	20
17037	87095	0	0	0	1
17038	87096	0	0	0	1
17039	87098	0	1	0	1
17040	80550	0	20	0	20
17041	87151	0	1	0	1
17042	87152	0	1	0	1
17043	87153	0	1	0	1
17044	87154	0	1	0	1
17045	87163	0	0	0	1
17046	87164	0	0	0	1
17047	86939	0	0	0	85
17048	79976	0	20	0	20
17049	87178	0	1	0	1
17050	87180	0	20	0	20
17051	87187	0	20	0	20
17052	87193	0	1	0	1
17053	87194	0	1	0	1
17054	87204	0	1	0	1
17056	87215	0	20	0	20
17057	87249	0	20	0	20
17058	87274	0	10	0	10
17060	87277	0	1	0	1
17061	87285	0	1	0	1
17062	80600	0	20	0	20
17063	87328	0	20	0	20
17064	87342	0	1	0	1
17065	87347	0	20	0	20
17066	87356	0	20	0	20
17067	87360	0	20	0	20
17068	86467	0	0	0	80
17069	86534	0	0	0	50
17072	87385	0	72	0	72
17073	87387	0	20	0	20
17074	87389	0	4	0	4
17075	87393	0	20	0	20
17076	87395	0	20	0	20
17077	87396	0	20	0	20
17078	87427	0	1	0	1
17079	87441	0	20	0	20
17080	87420	0	20	0	20
17081	87461	0	0	0	1
17082	87474	0	80	0	80
17083	87480	0	20	0	20
17084	87487	0	20	0	20
17085	87489	0	1	0	1
17086	87491	0	0	0	80
17087	87492	0	0	0	80
17088	87493	0	0	0	80
17089	87494	0	0	0	80
17090	87495	0	0	0	80
17091	87496	0	0	0	80
17092	87497	0	0	0	80
17093	87498	0	0	0	80
17095	87500	0	0	0	80
17097	87502	0	0	0	50
17098	87503	0	0	0	50
17099	87504	0	0	0	50
17100	87505	0	0	0	50
17101	87506	0	0	0	50
17102	87507	0	0	0	50
17103	87509	0	0	0	50
17104	87510	0	0	0	50
17105	87511	0	50	0	50
17106	87514	0	20	0	20
17107	87517	0	20	0	20
17108	87518	0	20	0	20
17109	87521	0	20	0	20
17110	87526	0	1	0	1
17111	87529	0	1	0	1
17112	87532	0	1	0	1
17113	87544	0	75	0	0
17114	86800	0	20	0	20
17115	87553	0	20	0	20
17116	87566	0	75	0	0
17117	87567	0	75	0	0
17118	87568	0	75	0	0
17119	87570	0	75	0	0
17120	87571	0	75	0	0
17121	87572	0	75	0	0
17122	87573	0	75	0	0
17123	87577	0	75	0	0
17124	87580	0	75	0	0
17125	87584	0	85	0	0
17126	87586	0	85	0	0
17127	87587	0	85	0	0
17128	87588	0	85	0	0
17129	87594	0	85	0	0
17130	87595	0	85	0	0
17131	87596	0	1	0	1
17132	87597	0	85	0	0
17133	87598	0	1	0	1
17134	87599	0	85	0	0
17135	87601	0	85	0	0
17136	87602	0	85	0	0
17137	87603	0	20	0	20
17138	87604	0	80	0	0
17139	60903	0	20	0	20
17140	87606	0	10	0	10
17141	87618	0	20	0	20
17142	87626	0	0	0	80
17143	87636	0	75	0	0
17144	87637	0	85	0	0
17146	87643	0	0	0	1
17147	87644	0	0	0	1
17149	87648	0	85	0	85
17150	87649	0	75	0	0
17153	79583	0	20	0	20
17154	87693	0	75	0	0
17155	87701	0	20	0	20
17157	87718	0	74	0	74
17158	87719	0	10	0	10
17159	87720	0	20	0	20
17160	87721	0	20	0	20
17161	87722	0	20	0	20
17162	87723	0	20	0	20
17163	87724	0	20	0	20
17164	87725	0	20	0	20
17165	87726	0	80	0	80
17166	87727	0	20	0	20
17169	87732	0	20	0	20
17170	87735	0	20	0	20
17171	87736	0	20	0	20
17172	87755	0	20	0	20
17174	87757	0	75	0	0
17175	87761	0	20	0	20
17176	87762	0	20	0	20
17177	87763	0	75	0	0
17179	87765	0	20	0	20
17180	87771	0	20	0	20
17181	87772	0	83	0	83
17183	87779	0	70	0	70
17184	87780	0	20	0	20
17186	87806	0	75	0	0
17187	87816	0	1	0	1
17188	78622	0	20	0	20
17189	87840	0	20	0	20
17190	87845	0	20	0	20
17191	87846	0	20	0	20
17192	87854	0	20	0	20
17193	87864	0	1	0	1
17194	87915	0	0	0	1
17195	87916	0	75	0	0
17196	87918	0	75	0	0
17197	87923	0	20	0	20
17198	87930	0	20	0	20
17199	87933	0	20	0	20
17200	87945	0	88	0	88
17201	87947	0	88	0	88
17202	87958	0	85	0	85
17203	87959	0	85	0	85
17204	87991	0	20	0	20
17205	88010	0	20	0	20
17206	88029	0	20	0	20
17207	88032	0	20	0	20
17208	88041	0	20	0	20
17209	88049	0	20	0	20
17212	88073	0	70	0	70
17213	88074	0	50	0	50
17214	88075	0	20	0	20
17215	88080	0	20	0	20
17216	88082	0	1	0	1
17217	88084	0	34	0	34
17219	88148	0	44	0	44
17220	88161	0	1	10	1
17221	88163	0	1	0	1
17222	88194	0	70	0	70
17223	88198	0	1	0	1
17224	88201	0	20	0	20
17227	88263	0	1	0	1
17228	88282	0	80	0	80
17230	88286	0	80	0	80
17231	88288	0	20	0	20
17232	80068	0	20	0	20
17233	79544	0	20	0	20
17234	88304	0	0	0	1
17235	77791	0	20	0	20
17236	77788	0	20	0	20
17237	88306	0	0	0	1
17238	88308	0	80	0	80
17239	88313	0	80	0	80
17240	88314	0	80	0	80
17241	88322	0	20	0	20
17242	88323	0	34	0	34
17244	88331	0	0	0	1
17245	88335	0	0	0	1
17246	88342	0	85	0	85
17247	88344	0	85	0	85
17248	88345	0	85	0	85
17249	88346	0	85	0	85
17250	88376	0	20	0	20
17251	88377	0	20	0	20
17252	88385	0	20	0	20
17253	88386	0	20	0	20
17254	88392	0	20	0	20
17255	88393	0	20	0	20
17256	88394	0	20	0	20
17257	88395	0	20	0	20
17258	88399	0	20	0	20
17259	88408	0	20	0	20
17260	88418	0	40	0	40
17262	88060	0	20	0	20
17264	88445	0	20	0	20
17265	88453	0	1	0	1
17266	88466	0	1	0	1
17267	88524	0	20	0	20
17268	86478	0	80	0	80
17269	86479	0	80	0	80
17270	86477	0	80	0	80
17271	86476	0	80	0	80
17272	86475	0	80	0	80
17273	86474	0	80	0	80
17274	86473	0	80	0	80
17275	86472	0	80	0	80
17276	86470	0	80	0	80
17277	86471	0	80	0	80
17278	88534	0	20	0	20
17279	88570	0	20	0	20
17281	88579	0	88	0	88
17282	88580	0	20	0	20
17283	88609	0	20	0	20
17284	88611	0	85	0	85
17285	88619	0	60	0	60
17286	88625	0	10	0	10
17288	88660	0	20	0	20
17289	88661	0	15	0	15
17291	88663	0	20	0	20
17296	88676	0	0	0	1
17297	88682	0	1	0	1
17298	88684	0	20	0	20
17299	88685	0	1	0	1
17300	88686	0	1	0	1
17301	88691	0	1	1	1
17303	88713	0	0	0	1
17304	88714	0	20	0	20
17306	88718	0	0	0	1
17311	88741	0	0	0	1
17312	88742	0	0	0	1
17313	88744	0	0	0	1
17314	88745	0	1	0	1
17315	88746	0	0	0	1
17316	88747	0	84	0	84
17317	88748	0	0	0	1
17318	88749	0	0	0	1
17319	88750	0	0	0	1
17320	88751	0	84	0	84
17322	88753	0	80	0	0
17323	88754	0	85	0	85
17324	88771	0	20	0	20
17325	88788	0	20	0	20
17326	88789	0	20	0	20
17328	6237	0	20	0	20
17329	16573	0	20	0	20
17330	22920	0	20	0	20
17331	29711	0	20	0	20
17332	34793	0	20	0	20
17333	35314	0	20	0	20
17334	40082	0	20	0	20
17335	43505	0	20	0	20
17336	44993	0	20	0	20
17337	45906	0	20	0	20
17338	50276	0	20	0	20
17339	50545	0	20	0	20
17340	50853	0	20	0	20
17341	54470	0	20	0	20
17342	64696	0	20	0	20
17343	78808	0	20	0	20
17344	78921	0	20	0	20
17345	79413	0	20	0	20
17346	79417	0	20	0	20
17347	80384	0	20	0	20
17348	80555	0	20	0	20
17349	81072	0	20	0	20
17350	81252	0	20	0	20
17351	82625	0	20	0	20
17352	82723	0	20	0	20
17353	82837	0	20	0	20
17354	83691	0	20	0	20
17355	84324	0	20	0	20
17356	86918	0	20	0	20
17357	76055	0	20	0	20
17358	76090	0	20	0	20
17359	76255	0	20	0	20
17360	76344	0	20	0	20
17361	79301	0	20	0	20
17362	79305	0	20	0	20
17363	82738	0	20	0	20
17364	86071	0	20	0	20
17366	88820	0	0	0	1
17367	88821	0	56	0	56
17368	76901	0	20	0	20
17371	88843	0	1	0	1
17372	88844	0	20	0	20
17373	88846	0	20	0	20
17374	88850	0	20	0	20
17375	88852	0	0	0	1
17376	88859	0	20	0	20
17377	88863	0	20	0	20
17378	88868	0	0	0	1
17379	88876	0	20	0	20
17380	88883	0	20	0	20
17381	88884	0	20	0	20
17382	88886	0	20	0	20
17383	88887	0	20	0	20
17384	88888	0	20	0	20
17385	88902	0	20	0	20
17389	83070	0	88	0	88
17390	88959	0	20	0	20
17391	88962	0	1	0	1
17392	88963	0	20	0	20
17393	88990	0	0	0	1
17394	89007	0	60	0	60
17395	89023	0	0	0	1
17396	89024	0	0	0	1
17397	89032	0	20	0	20
17399	89049	0	60	0	60
17400	89050	0	85	0	85
17402	89054	0	0	0	1
17403	89078	0	0	0	45
17404	89083	0	0	0	45
17405	89086	0	85	0	85
17406	89087	0	85	0	85
17407	89088	0	85	0	85
17408	89091	0	85	0	85
17409	89105	0	20	0	20
17410	89122	0	1	0	1
17411	89157	0	71	0	71
17412	89158	0	71	0	71
17413	89182	0	85	0	85
17414	89183	0	85	0	85
17415	89186	0	20	0	20
17416	89205	0	20	0	20
17417	89212	0	20	0	20
17418	89280	0	88	0	88
17419	89341	0	0	0	1
17420	89342	0	90	0	90
17421	89343	0	90	0	90
17422	89344	0	90	0	90
17423	89345	0	90	0	90
17424	89346	0	90	0	90
17425	89347	0	90	0	90
17429	89415	0	1	0	1
17430	89420	0	6	0	6
17431	89459	0	30	0	30
17433	89497	0	83	0	83
17434	89507	0	83	0	83
17436	89516	0	20	0	20
17437	89520	0	0	0	1
17438	89523	0	30	0	30
17439	89555	0	20	0	20
17441	83382	0	20	0	20
17442	89595	0	35	43	0
17443	89597	0	71	0	71
17444	89598	0	71	0	71
17445	89637	0	0	85	85
17446	89654	0	5	0	5
17447	89667	0	88	0	88
17448	89710	0	20	0	20
17449	89746	0	0	0	50
17450	89751	0	45	0	45
17451	89753	0	36	0	36
17452	89766	0	20	0	20
17453	89775	0	1	0	1
17454	89792	0	33	0	33
17456	89808	0	68	0	68
17457	89831	0	76	0	76
17458	89838	0	87	0	87
17462	89902	0	20	0	20
17463	89904	0	20	0	20
17464	89905	0	20	0	20
17465	89906	0	0	0	1
17466	89909	0	20	0	20
17467	89918	0	20	0	20
17468	89933	0	20	0	20
17469	89936	0	20	0	20
17470	89966	0	20	0	20
17471	89967	0	20	0	20
17481	90046	0	20	0	20
17482	90051	0	20	0	20
17483	90052	0	20	0	20
17484	90053	0	20	0	20
17485	90054	0	5	0	5
17486	90073	0	20	0	20
17487	90075	0	20	0	20
17488	90076	0	20	0	20
17489	90077	0	20	0	20
17490	90095	0	20	0	20
17492	90171	0	20	0	20
17493	90174	0	10	0	10
17494	90214	0	20	0	20
17495	90215	0	20	0	20
17496	90255	0	20	0	20
17497	90256	0	20	0	20
17498	90257	0	20	0	20
17499	90265	0	0	0	80
17500	90271	0	20	0	20
17501	90273	0	20	0	20
17502	90275	0	20	0	20
17503	90302	0	20	0	20
17504	90304	0	20	0	20
17505	90305	0	20	0	20
17506	90309	0	20	0	20
17507	90314	0	30	0	30
17508	90327	0	20	0	20
17509	90328	0	20	0	20
17510	90334	0	20	0	20
17511	90335	0	20	0	20
17512	90337	0	20	0	20
17513	90339	0	20	0	20
17514	90347	0	20	0	20
17515	90355	0	20	0	20
17516	90361	0	20	0	20
17517	90363	0	20	0	20
17518	90364	0	4	0	4
17519	90387	0	20	0	20
17520	90397	0	20	0	20
17522	90399	0	20	0	20
17523	90435	0	20	0	20
17524	90437	0	20	0	20
17525	90446	0	20	0	20
17526	90448	0	63	0	63
17527	90488	0	60	0	60
17528	90479	0	88	0	88
17531	90550	0	20	0	20
17533	90621	0	0	0	1
17534	90662	0	62	0	62
17535	90667	0	10	0	10
17537	90694	0	20	0	20
17538	90696	0	20	0	20
17539	90702	0	20	0	20
17540	90724	0	0	0	1
17541	90731	0	0	0	1
17542	87856	0	88	0	88
17543	90783	0	20	0	20
17544	90785	0	5	0	5
17545	90787	0	0	0	1
17546	90788	0	0	0	1
17547	90789	0	20	0	20
17549	90801	0	8	0	8
17550	90806	0	0	0	1
17551	90842	0	45	0	45
17552	90852	0	20	0	20
17553	90889	0	45	0	45
17557	90929	0	22	0	22
17559	90951	0	20	0	20
17565	90980	0	10	0	10
17567	91013	0	45	0	45
17568	91017	0	20	0	20
17569	91018	0	20	0	20
17570	91019	0	45	0	45
17571	91021	0	29	0	29
17572	91020	0	88	0	88
17574	91041	0	45	0	45
17575	91075	0	80	80	80
17576	91076	0	80	80	80
17578	91090	0	20	0	20
17579	91119	0	1	0	1
17582	91134	0	20	0	20
17583	91135	0	45	0	45
17584	91136	0	45	0	45
17585	91155	0	45	0	45
17586	91166	0	0	0	1
17587	91173	0	45	0	45
17591	91264	0	45	0	45
17592	91278	0	20	0	20
17593	91279	0	35	0	0
17594	91288	0	1	0	1
17595	91291	0	1	0	1
17597	91309	0	70	0	70
17599	91313	0	20	0	20
17600	91314	0	20	0	20
17601	91316	0	0	0	1
17602	91319	0	64	0	64
17603	91336	0	45	0	45
17604	91340	0	45	0	45
17605	91341	0	45	0	45
17606	91344	0	45	0	45
17607	91345	0	45	0	45
17608	91348	0	1	0	1
17609	91351	0	45	0	45
17610	91352	0	45	0	45
17611	91374	0	45	0	45
17612	91375	0	80	0	80
17613	91376	0	45	0	45
17614	91394	0	0	0	1
17615	76166	0	83	0	83
17616	91415	0	26	0	26
17617	91426	0	20	0	20
17627	91463	0	24	0	24
17628	91512	0	1	0	1
17630	91554	0	40	0	40
17631	91561	0	25	0	25
17632	91562	0	20	0	20
17633	91563	0	85	0	85
17634	91564	0	60	0	60
17635	91565	0	24	0	24
17636	91579	0	20	0	20
17637	91611	0	1	0	1
17638	91622	0	1	0	1
17639	91623	0	1	0	1
17640	91624	0	1	0	1
17641	91644	0	20	0	20
17642	91677	0	20	0	20
17644	91699	0	0	0	1
17645	91706	0	0	0	1
17646	91711	0	60	0	60
17648	91722	0	18	0	18
17649	91724	0	7	0	7
17650	91748	0	20	0	20
17651	91776	0	50	0	50
17652	91778	0	50	0	50
17653	91797	0	50	0	50
17654	91800	0	50	0	50
17655	91801	0	0	0	1
17656	91802	0	1	0	1
17657	91807	0	20	0	20
17658	91809	0	1	0	1
17659	91828	0	45	0	45
17660	91837	0	50	0	50
17661	91838	0	50	0	50
17664	91933	0	20	0	20
17665	91954	0	1	0	1
17667	91979	0	8	0	8
17668	91997	0	20	0	20
17669	91998	0	20	0	20
17671	92025	0	20	0	20
17672	92043	0	45	0	45
17673	92045	0	45	0	45
17674	92068	0	88	0	88
17675	92071	0	45	0	45
17676	92072	0	20	0	20
17677	92076	0	88	0	88
17678	92098	0	45	0	45
17679	92099	0	45	0	45
17680	92119	0	20	0	20
17682	92123	0	45	0	45
17688	92155	0	0	0	1
17689	92188	0	45	0	45
17690	92199	0	45	0	45
17691	92200	0	45	0	45
17693	92231	0	0	0	1
17694	92232	0	0	0	1
17695	92266	0	20	0	20
17697	92276	0	10	0	10
17698	92283	0	81	0	81
17699	92307	0	58	0	58
17700	92311	0	10	0	10
17701	92315	0	10	0	10
17702	92328	0	45	0	45
17703	92334	0	85	0	85
17707	92380	0	20	0	20
17708	92441	0	20	0	20
17727	92552	0	0	0	40
17728	92572	0	85	0	85
17729	92594	0	0	0	80
17730	92610	0	1	0	1
17733	92621	0	20	0	20
17734	92627	0	20	0	20
17738	92661	0	1	0	1
17739	92679	0	0	0	15
17740	92700	0	20	0	20
17741	92701	0	1	0	1
17742	92713	0	20	0	20
17743	92725	0	0	0	85
17744	92726	0	80	0	0
17745	92727	0	80	80	80
17746	92730	0	0	0	85
17747	92731	0	0	0	85
17748	92735	0	35	0	35
17749	92736	0	35	0	35
17750	92738	0	75	0	0
17751	92739	0	75	75	75
17770	92794	0	1	0	1
17771	92795	0	1	0	1
17772	92796	0	0	0	1
17773	92797	0	45	0	45
17774	92798	0	75	0	0
17775	92799	0	75	75	75
17776	92800	0	55	0	55
17777	92801	0	75	0	0
17778	92802	0	75	75	75
17779	92803	0	65	0	65
17780	92804	0	75	0	0
17781	92805	0	75	75	75
17783	92822	0	1	1	1
17784	92823	0	70	0	70
17785	92824	0	70	0	70
17786	92826	0	1	1	1
17787	92827	0	70	0	70
17789	92830	0	70	0	70
17790	92853	0	1	0	1
17791	92857	0	1	0	1
17792	92895	0	20	0	20
17793	92915	0	20	0	20
17794	92919	0	20	0	20
17795	92933	0	20	0	20
17796	92935	0	20	0	20
17797	92945	0	20	0	20
17799	92974	0	83	0	83
17805	93044	0	20	0	20
17806	93045	0	20	0	20
17807	93046	0	1	0	1
17808	93047	0	20	0	20
17809	93061	0	1	0	1
17810	93068	0	0	0	1
17811	93091	0	20	0	20
17812	93092	0	1	74	1
17813	93093	0	1	0	1
17814	93094	0	1	0	1
17818	93224	0	55	0	55
17819	93248	0	45	80	0
17823	93277	0	87	0	87
17824	93278	0	87	0	87
17825	93282	0	1	0	1
17832	93321	0	0	0	10
17833	93322	0	0	0	10
17834	93325	0	87	0	87
17835	93326	0	0	0	1
17836	93327	0	87	0	87
17837	93331	0	87	0	87
17838	93340	0	87	0	87
17839	93375	0	0	0	10
17840	93376	0	0	0	10
17841	93378	0	20	0	20
17842	93379	0	87	0	87
17849	93402	0	4	0	4
17850	84733	0	10	0	10
17851	84736	0	16	0	16
17852	93426	0	26	0	26
17853	93433	0	20	0	20
17854	93434	0	20	0	20
17855	93435	0	20	0	20
17857	93449	0	1	0	1
17859	93456	0	20	0	20
17861	93458	0	20	0	20
17864	93478	0	15	0	15
17865	93480	0	15	0	15
17867	93499	0	85	0	85
17873	93539	0	85	0	85
17875	93547	0	85	0	85
17876	93549	0	20	0	20
17877	93550	0	20	0	20
17878	93552	0	20	0	20
17880	93575	0	20	0	20
17883	93608	0	70	0	70
17884	93609	0	70	0	70
17886	93622	0	0	0	1
17887	93623	0	0	0	1
17893	93634	0	20	0	20
17895	93636	0	0	0	1
17899	93644	0	0	0	1
17904	93655	0	20	0	20
17908	93661	0	20	0	20
17920	93693	0	21	0	21
17921	93711	0	20	0	20
17922	93722	0	21	0	21
17923	93723	0	20	0	20
17927	93740	0	35	0	35
17928	93742	0	43	0	43
17929	93744	0	56	85	56
17930	93738	0	20	0	20
17931	93754	0	20	0	20
17934	93765	0	0	0	48
17937	93824	0	20	0	20
17938	93826	0	10	0	10
17939	93829	0	36	0	36
17940	93832	0	20	0	20
17941	93861	0	20	0	20
17942	93863	0	20	0	20
17945	93932	0	0	0	55
17950	93954	0	20	0	20
17952	93958	0	1	0	1
17953	93983	0	64	0	64
17954	93985	0	64	0	64
17960	94009	0	7	0	7
17961	94019	0	20	0	20
17962	94022	0	20	0	20
17963	94030	0	10	0	10
17964	94032	0	10	0	10
17966	94037	0	1	0	1
17973	94081	0	1	0	1
17974	90267	0	0	0	60
17975	54197	0	0	0	68
17976	13820	0	0	0	20
17977	34768	0	0	0	20
17978	23215	0	0	0	40
17979	34766	0	0	0	40
17986	76140	0	1	100	1
17987	94310	0	83	0	83
17988	94311	0	83	0	83
17989	94312	0	83	0	83
17990	94313	0	83	0	83
17991	94318	0	83	0	83
17992	94319	0	83	0	83
17993	94320	0	83	0	83
17994	94323	0	83	0	83
17995	94324	0	83	0	83
17996	86524	0	0	0	50
17997	86537	0	55	0	55
17998	86113	0	55	0	55
17999	86536	0	55	0	55
18000	86530	0	0	0	50
18001	86104	0	50	0	50
18002	86096	0	50	0	50
18003	86097	0	50	0	50
18004	86093	0	50	0	50
18005	86538	0	0	0	50
18006	86528	0	0	0	50
18007	86525	0	50	0	50
18008	86103	0	50	0	50
18009	86102	0	50	0	50
18010	86539	0	50	0	50
18011	86092	0	50	0	50
18012	86531	0	0	0	50
18013	86529	0	0	0	50
18014	86108	0	50	0	50
18015	86099	0	50	0	50
18016	86100	0	50	0	50
18017	86526	0	0	0	50
18018	86101	0	50	0	50
18019	86110	0	50	0	50
18020	86535	0	50	0	50
18021	89745	0	50	0	50
18022	86091	0	50	0	50
18023	86532	0	0	0	50
18024	89744	0	0	0	50
18025	89747	0	0	0	50
18026	94336	0	20	0	20
18027	94339	0	84	0	84
18028	94340	0	20	0	20
18029	94355	0	5	13	0
18030	94358	0	7	0	7
18031	94366	0	1	0	1
18038	94396	0	20	0	20
18047	94423	0	0	0	1
18048	52339	0	65	0	65
18049	60206	0	65	0	65
18050	94447	0	64	0	64
18051	94466	0	20	0	20
18052	94467	0	20	0	20
18053	94468	0	85	0	85
18054	94472	0	1	0	1
18055	94496	0	20	0	20
18056	94527	0	20	0	20
18057	94528	0	38	0	38
18058	94548	0	65	85	0
18065	85421	0	1	0	1
18066	85112	0	1	0	1
18067	91986	0	1	0	1
18071	94651	0	20	0	20
18072	66655	0	20	0	20
18073	67453	0	20	0	20
18074	66542	0	20	0	20
18076	67441	0	20	0	20
18077	66289	0	20	0	20
18078	67199	0	20	0	20
18079	67796	0	20	0	20
18080	67798	0	20	0	20
18081	67458	0	20	0	20
18082	66203	0	20	0	20
18083	66195	0	20	0	20
18084	66184	0	20	0	20
18085	67280	0	20	0	20
18086	68508	0	20	0	20
18088	92337	0	85	0	85
18089	92336	0	85	0	85
18090	32215	0	5	0	5
18091	94709	0	1	0	1
18092	94730	0	20	0	20
18093	94731	0	88	0	88
18094	40948	0	20	0	20
18124	19821	0	0	60	0
18125	94848	0	1	0	1
18129	94946	0	20	0	20
18132	94954	0	85	0	85
18134	94979	0	0	0	1
18136	94984	0	85	0	85
18140	94995	0	20	0	20
18141	95001	0	20	0	20
18142	95014	0	80	0	80
18143	95038	0	20	0	20
18164	95061	0	1	0	1
18165	54902	0	80	85	80
18166	54904	0	80	85	80
18167	54901	0	80	85	80
18168	95185	0	47	0	47
18169	95197	0	80	0	0
18170	95199	0	42	0	42
18171	95205	0	1	0	1
18172	95216	0	20	0	0
18173	95224	0	60	0	60
18174	95227	0	0	0	48
18175	95233	0	45	0	45
18176	95250	0	0	0	1
18192	95283	0	20	0	20
18193	95301	0	20	0	20
18194	95307	0	1	0	1
18195	95308	0	1	0	1
18196	95309	0	1	0	1
18197	95310	0	1	0	1
18198	95312	0	1	0	1
18199	95317	0	20	0	20
18200	95318	0	20	0	20
18201	95319	0	20	0	20
18203	95321	0	20	0	20
18209	95392	0	0	0	1
18210	92425	0	85	0	85
18215	95427	0	1	0	1
18219	95440	0	62	0	62
18225	95454	0	62	0	62
18233	95466	0	20	0	20
18234	95467	0	1	0	1
18235	95471	0	300	0	0
18242	68976	0	1	0	1
18243	20551	0	1	0	1
18244	20583	0	1	0	1
18245	20579	0	1	0	1
18246	20592	0	1	0	1
18247	20596	0	1	0	1
18248	59541	0	1	0	1
18249	59540	0	1	0	1
18250	59539	0	1	0	1
18251	59538	0	1	0	1
18252	59536	0	1	0	1
18253	59535	0	1	0	1
18254	59221	0	1	0	1
18255	95644	0	1	0	1
18261	82752	0	88	0	88
18265	95678	0	60	0	60
18270	93485	0	85	0	85
18273	92171	0	85	0	85
18274	95711	0	20	0	20
18275	95712	0	83	0	0
18276	95714	0	20	0	20
18277	38153	0	20	0	20
18278	95725	0	20	0	20
18279	95730	0	0	0	30
18282	95738	0	36	0	36
18283	95750	0	20	0	20
18284	82772	0	88	0	88
18288	89435	0	88	0	88
18290	89421	0	88	0	88
18292	95799	0	10	0	10
18293	95811	0	0	0	1
18294	95813	0	0	0	1
18295	95817	0	1	0	1
18296	95826	0	20	0	20
18297	95851	0	1	0	1
18298	74721	0	20	0	20
18299	19136	0	20	0	20
18302	95933	0	50	0	50
18309	77500	0	0	0	20
18310	95948	0	20	0	20
18311	95969	0	81	0	81
18312	95970	0	20	0	20
18317	96004	0	20	0	20
18318	96024	0	0	0	1
18319	96026	0	0	0	1
18320	96046	0	1	0	1
18337	25086	0	35	0	0
18338	96089	0	7	0	7
18339	96092	0	14	0	14
18340	96103	0	39	80	39
18342	96117	0	0	0	1
18343	96127	0	20	0	20
18344	96134	0	20	0	20
18345	96136	0	20	0	20
18346	96150	0	73	0	73
18347	96154	0	8	0	8
18348	96161	0	14	0	14
18349	96165	0	14	0	14
18350	96168	0	14	0	14
18351	96172	0	80	0	80
18352	96175	0	80	0	80
18353	96189	0	20	0	20
18354	96197	0	45	0	45
18355	96201	0	20	0	20
18356	96206	0	0	0	1
18366	96211	0	65	0	65
18367	96231	0	36	0	36
18368	96243	0	78	0	78
18369	96261	0	300	0	0
18370	96262	0	300	0	0
18371	96263	0	1	0	1
18372	96264	0	300	0	0
18373	96272	0	1	0	1
18374	96273	0	1	0	1
18375	96286	0	0	0	12
18376	96293	0	58	0	58
18377	96294	0	58	0	58
18380	96326	0	1	0	1
18382	96341	0	20	0	20
18383	96366	0	0	0	20
18384	96369	0	1	0	1
18385	96370	0	60	0	60
18386	96379	0	1	0	1
18388	96414	0	1	0	1
18391	96426	0	20	0	20
18392	96427	0	20	0	20
18393	96430	0	1	0	1
18396	96460	0	85	0	85
18397	96465	0	85	0	85
18404	96491	0	0	0	1
18405	96499	0	0	0	1
18406	96503	0	0	0	1
18407	96516	0	85	0	85
18409	96531	0	0	0	85
18413	96620	0	20	0	20
18415	96633	0	20	0	20
18417	96644	0	80	0	80
18420	96650	0	20	0	20
18426	96679	0	20	0	20
18428	96690	0	20	0	20
18430	96694	0	85	0	85
18431	96710	0	13	0	13
18433	96712	0	1	0	1
18435	96714	0	0	0	1
18436	96715	0	85	0	85
18437	96728	0	1	0	1
18439	96762	0	85	0	85
18442	96789	0	20	0	20
18443	96796	0	20	0	20
18444	96797	0	20	0	20
18445	96802	0	85	0	85
18446	96804	0	85	0	85
18449	96859	0	20	0	20
18451	96861	0	20	0	20
18454	96891	0	1	100	1
18455	96894	0	20	0	20
18456	96895	0	20	0	20
18457	96896	0	0	0	85
18458	96897	0	20	0	20
18459	96917	0	80	0	80
18460	96918	0	85	0	85
18461	96945	0	20	0	0
18464	96988	0	0	0	1
18465	96993	0	0	0	40
18468	97002	0	0	0	1
18469	97007	0	45	0	45
18470	97008	0	45	0	45
18471	97009	0	45	0	45
18472	97010	0	45	0	45
18473	97017	0	85	0	85
18474	97020	0	25	0	0
18475	97032	0	20	0	20
18509	97129	0	20	0	0
18510	97145	0	0	0	1
18511	97146	0	45	0	45
18512	97151	0	85	0	85
18513	97152	0	20	0	20
18514	97153	0	20	0	20
18515	97154	0	20	0	20
18516	97155	0	20	0	20
18517	97156	0	20	0	20
18518	97164	0	20	0	20
18519	97172	0	20	0	20
18520	97173	0	20	0	20
18521	97176	0	45	0	45
18522	97177	0	45	0	45
18523	97179	0	45	0	45
