field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
182109	530	6917	-1.651.833	5.105.901	1.262.786	0	0	0.953717	-0.300706	1	5	1	1	0	0	Auchindoun
182113	530	6917	-1.506.472	5.215.587	3.463.741	0	0	-0.861629	0.507538	1	5	1	1	0	0	Auchindoun
182123	530	6917	-2.173.324	5.118.348	-1.698.085	0	0	0.92388	0.382683	1	5	1	1	0	0	Auchindoun
182124	530	6917	-2.172.974	5.118.031	-1.701.691	0	0	-0.378649	0.92554	1	5	1	1	0	0	Zangarmarsh
182125	530	6917	-2.173.035	5.118.316	-1.733.096	0	0	0.386711	0.922201	1	5	1	1	0	0	Lower Shattrath
182126	530	6917	-2.172.977	5118.01	-1.779.298	0	0	-0.370557	0.92881	1	5	1	1	0	0	Shadowmoon Valley
182129	530	6917	-1.926.938	4.891.998	6.932.817	0	0	0.147809	0.989016	1	5	1	1	0	0	Lower Shattrath
182130	530	6917	-1.927.214	4.892.141	7.265.306	0	0	0.79069	0.612217	1	5	1	1	0	0	Zangarmarsh
182131	530	6917	-1.927.215	4.892.203	643.651	0	0	0.79069	0.612217	1	5	1	1	0	0	Auchindoun
182132	530	6917	-1927.08	4.891.757	6.439.632	0	0	-0.601815	0.798636	1	5	1	1	0	0	Hellfire Peninsula
182133	530	6917	-1927.09	4.891.707	7.271.235	0	0	-0.601815	0.798636	1	5	1	1	0	0	Shadowmoon Valley
182134	530	6917	-1.946.273	5.055.313	2.447.575	0	0	0	1	1	5	1	1	0	0	Zangarmarsh
182135	530	6917	-1.946.543	5.055.467	2.476.341	0	0	0.700909	0.713251	1	5	1	1	0	0	Shattrath
182136	530	6917	-1.946.531	5.055.587	2.396.608	0	0	0.700909	0.713251	1	5	1	1	0	0	Auchindoun
182137	530	6917	-1.946.524	5.055.159	248.077	0	0	-0.71325	0.70091	1	5	1	1	0	0	Shadowmoon Valley
182138	530	6917	-1.946.535	5.055.086	2.398.678	0	0	-0.71325	0.70091	1	5	1	1	0	0	Hellfire Peninsula
182168	530	6917	-1986.17	4520.67	1.694.058	0	0	-0.03926	0.999229	1	5	1	1	0	0	Hellfire Peninsula
182169	530	6917	-1.986.382	4.520.909	1.727.348	0	0	0.678801	0.734322	1	5	1	1	0	0	Zangarmarsh
182170	530	6917	-1.986.415	4.520.438	1.727.528	0	0	-0.734322	0.678801	1	5	1	1	0	0	Shadowmoon Valley
182171	530	6917	-1.986.379	4.520.943	1.643.806	0	0	0.678801	0.734322	1	5	1	1	0	0	Shattrath
182172	530	6917	-1.986.394	4520.4	1.644.502	0	0	-0.728371	0.685183	1	5	1	1	0	0	Tuurem
182177	530	6917	-2.254.913	4.248.971	5.312.613	0	0	-0.760406	0.649448	1	5	1	1	0	0	Allerian Stronghold
182178	530	6917	-2.254.645	4.249.185	5.694.871	0	0	-0.095846	0.995396	1	5	1	1	0	0	Tuurem
182179	530	6917	-2.255.106	4.249.256	5.667.999	0	0	0.995805	0.091502	1	5	1	1	0	0	Stonebreaker Hold
182180	530	6917	-2254.59	4.249.183	4.865.054	0	0	-0.095846	0.995396	1	5	1	1	0	0	Shattrath
182181	530	6917	-2.254.556	4.249.149	4.037.388	0	0	-0.095846	0.995396	1	5	1	1	0	0	Zangarmarsh
182189	530	6917	-2.459.724	3.552.301	5.215.212	0	0	0.967046	0.254602	1	5	1	1	0	0	Shadowmoon Valley
182190	530	6917	-2.459.288	3.552.066	5.201.983	0	0	-0.254602	0.967046	1	5	1	1	0	0	Firewing Point
182191	530	6917	-2.459.407	3.552.387	5.435.717	0	0	0.503774	0.863836	1	5	1	1	0	0	Tuurem
182192	530	6917	-2.459.743	3.552.339	4.438.845	0	0	0.969231	0.246153	1	5	1	1	0	0	The Black Temple
182193	530	6917	-2.459.374	3.552.441	4.659.125	0	0	0.507538	0.861629	1	5	1	1	0	0	Shattrath
182194	530	6917	-2.459.359	3.552.478	3.826.721	0	0	0.507538	0.861629	1	5	1	1	0	0	Zangarmarsh
182212	530	6931	-2.300.707	-11265.74	3.600.029	0	0	0.999962	0.008727	1.23	5	0	0	0	0	Nazzivus Monument
182283	530	6953	-324.408	5489.21	238.957	0	0	0.052336	0.99863	0.53	5	1	1	0	0	Nagrand
182284	530	6953	-3.244.358	5.489.309	2.596.263	0	0	0.182236	0.983255	0.69	5	1	1	0	0	Terokkar Forest
182285	530	6953	-3.243.472	5.489.163	2.482.999	0	0	0.100188	0.994969	0.59	5	1	1	0	0	Shattrath
182286	530	6953	-3.239.323	5.489.253	248.518	0	0	0.884988	-0.465614	0.71	5	1	1	0	0	Blades Edge Mountains
182287	530	6953	-3.239.792	5.489.248	2.602.263	0	0	0.95502	-0.296542	0.69	5	1	1	0	0	Telredor
182288	530	6953	-3.241.615	5.489.096	2.380.557	0	0	0.909961	-0.414694	0.76	5	1	1	0	0	Zabra\'jin
182289	530	6953	-1.973.108	5.559.962	2.576.682	0	0	-0.313164	0.949699	0.59	5	1	1	0	0	Nagrand
182290	530	6953	-1.972.639	5.560.054	2.788.626	0	0	-0.186524	0.98245	0.7	5	1	1	0	0	Terokkar Forest
182291	530	6953	-1.972.951	5.559.885	2.676.162	0	0	-0.267238	0.963631	0.68	5	1	1	0	0	Shattrath
182292	530	6953	-1.969.306	5.559.672	2.670.973	0	0	0.993572	-0.113203	0.69	5	1	1	0	0	Blade\'s Edge Mountains
182293	530	6953	-1.970.868	5.559.565	2.791.075	0	0	0.999657	0.026177	0.72	5	1	1	0	0	Telredor
182294	530	6953	-1.972.049	5.559.711	2.569.587	0	0	0.999391	-0.034899	0.7	5	1	1	0	0	Zabra\'jin
182295	530	6953	-3.242.413	5.488.815	255.677	0	0	0.887011	0.461749	0.64	5	1	1	0	0	Hellfire Peninsula
182296	530	6953	-1.975.278	5.559.623	2.745.417	0	0	0.605294	0.796002	0.65	5	1	1	0	0	Hellfire Peninsula
182309	530	6953	-753.575	5.552.724	2.669.519	0	0	0	1	0.71	5	1	1	0	0	Hellfire Peninsula
182310	530	6953	-7.540.175	5.552.838	2.564.129	0	0	0.130526	0.991445	0.62	5	1	1	0	0	Terokkar Forest
182311	530	6953	-5.170.891	5.563.847	2.483.772	0	0	-0.757565	0.652759	0.56	5	1	1	0	0	Zabra\'jin
182312	530	6953	-5.170.873	5.563.663	2.701.524	0	0	-0.746057	0.665882	0.61	5	1	1	0	0	Telredor
182313	530	6953	-516.441	5.563.717	212.499	0	0	-0.704015	0.710185	0.68	5	1	1	0	0	Blade\'s Edge Mountains
182314	530	6953	-4.972.709	5.548.373	2.631.776	0	0	0.94693	0.32144	0.63	5	1	1	0	0	Swamprat Post
182347	530	6953	5.529.948	5480.08	2.547.859	0	0	0.529919	0.848048	0.73	5	1	1	0	0	Swamprat Post
182348	530	6953	5.557.769	5.480.736	254.448	0	0	-0.370557	0.92881	0.69	5	1	1	0	0	Cenarion Refuge
182370	530	6953	1.676.854	6092.72	2.476.855	0	0	-0.478568	0.878051	0.744104	5	1	1	0	0	Nagrand
182371	530	6953	1.674.736	6.092.538	2.528.304	0	0	0.500977	0.865461	0.805795	5	1	1	0	0	Cenarion Refuge
182372	530	6953	1.673.343	6.092.285	2.401.016	0	0	0.609656	0.792666	0.715795	5	1	1	0	0	Hellfire Peninsula
182373	530	6953	1.886.204	6.091.514	2.531.853	0	0	0.947965	-0.318374	0.805795	5	1	1	0	0	Blades Edge Mountains
182374	530	6953	1.883.545	6091.43	2.487.409	0	0	0.765012	0.644016	0.744104	5	1	1	0	0	Telredor
182375	530	6953	188.746	6.091.643	239.852	0	0	0.898299	-0.439385	0.715795	5	1	1	0	0	Zabra\'jin
182379	530	6953	4.012.358	6.148.811	2.514.109	0	0	0.984225	0.176921	0.794379	5	1	1	0	0	Blades Edge Mountains
182380	530	6953	4.010.176	6.149.351	2.563.046	0	0	-0.761611	0.648034	0.739177	5	1	1	0	0	Zabra\'jin
182381	530	6953	4.009.632	6.149.357	2.462.362	0	0	-0.627998	0.778215	0.605471	5	1	1	0	0	Coilfang Resevoir
182382	530	6953	4.006.292	6.149.116	2.618.291	0	0	0.285645	0.958336	0.605471	5	1	1	0	0	Telredor
182383	530	6953	4.005.031	6.148.985	2.539.735	0	0	0.230855	0.972988	0.505471	5	1	1	0	0	Nagrand
182384	530	6953	4.006.602	6.149.082	2.457.064	0	0	0.384254	0.923228	0.555471	5	1	1	0	0	Cenarion Refuge
182385	530	6953	4.007.177	6.148.954	2.362.454	0	0	0.285645	0.958336	0.505471	5	1	1	0	0	Hellfire Peninsula
182394	530	6953	-9.452.512	5416.7	2.632.692	0	0	0.514457	0.857516	0.704028	5	1	1	0	0	Terokkar Forest
182395	530	6953	-9.452.191	5.416.602	2.532.692	0	0	0.648933	0.760846	0.644029	5	1	1	0	0	Shattrath
182396	530	6953	-9.448.973	5.417.283	2.629.381	0	0	-0.539225	0.842162	0.739845	5	1	1	0	0	Nagrand
182397	530	6953	-944.713	5.416.929	2.669.098	0	0	0.998881	-0.047301	0.644029	5	1	1	0	0	Cenarion Refuge
182398	530	6953	-9.447.243	5.416.961	2.569.098	0	0	0.996509	0.083483	0.564029	5	1	1	0	0	Hellfire Peninsula
182399	530	6953	-9.447.122	5.416.752	2.475.331	0	0	0.996253	-0.086481	0.654029	5	1	1	0	0	Blades Edge Mountians
182406	530	6953	-9.066.185	6.035.701	2.317.285	0	0	-0.224844	0.974395	0.723051	5	1	1	0	0	Nagrand
182407	530	6953	-9.064.462	6.035.042	2.368.112	0	0	0.689343	0.724436	0.631148	5	1	1	0	0	Terokkar Forest
182408	530	6953	-9.064.577	6.035.085	2.278.915	0	0	0.613294	0.789854	0.531148	5	1	1	0	0	Shattrath
182409	530	6953	-906.429	6.035.089	2.190.169	0	0	0.679801	0.733397	0.591148	5	1	1	0	0	Hellfire Peninsula
182410	530	6953	-9.060.696	6.035.513	236.745	0	0	0.935838	-0.352431	0.555064	5	1	1	0	0	Telredor
182411	530	6953	-906.011	6.035.604	2.284.117	0	0	0.889926	-0.456106	0.445064	5	1	1	0	0	Blades Edge Mountains
182412	530	6953	-9.059.364	6.035.529	2.190.294	0	0	0.95032	-0.311275	0.575064	5	1	1	0	0	Zabra\'jin
182511	530	6953	1.196.669	7.669.805	2.500.963	0	0	-0.295308	0.955402	0.601761	5	1	1	0	0	Nagrand
182512	530	6953	1.202.648	7.669.475	2.505.399	0	0	0.998318	-0.057982	0.511761	5	1	1	0	0	Zabra\'jin
182513	530	6953	1.201.795	7.669.408	2.426.221	0	0	0.997653	0.068468	0.511761	5	1	1	0	0	Orebor Harborage
182514	530	6953	1.201.209	7.669.471	2.342.702	0	0	0.999789	0.020524	0.511761	5	1	1	0	0	Blades Edge Mountains
182515	530	6953	1.198.732	7.669.271	254.415	0	0	0.657033	0.753861	0.531761	5	1	1	0	0	Coilfang Resevoir
182516	530	6953	1.198.624	7.669.384	2.467.059	0	0	0.637075	0.770802	0.471761	5	1	1	0	0	Telredor
182517	530	6953	1.198.294	7.669.418	2.389.171	0	0	0.673323	0.739349	0.471761	5	1	1	0	0	Cenarion Refuge
182518	530	6953	1.198.187	7.669.385	2.311.035	0	0	0.692446	0.72147	0.471761	5	1	1	0	0	Hellfire Peninsula
182552	530	6953	-2.192.686	8.318.628	2.511.444	0	0	-0.69876	0.715356	0.437227	5	1	1	0	0	This sign is illegible
182553	530	6953	-2.197.484	8.318.295	2.511.959	0	0	0.094497	0.995525	0.557227	5	1	1	0	0	Nagrand
182554	530	6953	-2.194.082	8.317.975	2.546.634	0	0	0.890391	0.455197	0.527227	5	1	1	0	0	Zabra\'jin
182555	530	6953	-2.194.221	8.317.936	247.942	0	0	0.818374	0.574686	0.417228	5	1	1	0	0	Orebor Harborage
182556	530	6953	-2.194.758	8.318.051	2.360.229	0	0	0.858713	0.512457	0.427227	5	1	1	0	0	Telredor
182557	530	6953	-2.194.632	8.318.003	2.420.327	0	0	0.779122	0.626872	0.428107	5	1	1	0	0	Blades Edge Mountains
183199	530	7029	-1.770.529	7.157.552	-4.067.593	0	0	0.936672	0.350207	1	5	1	1	0	0	Halaa
183200	530	7029	-1770.49	7.157.489	-4.740.883	0	0	0.85264	0.522498	0.86	5	1	1	0	0	Sunspring Post
183201	530	7029	-1.770.995	7.157.429	-4.489.596	0	0	0.870356	-0.492424	1.05	5	1	1	0	0	Telaar
183205	530	7029	-1.524.618	6.602.532	2.428.473	0	0	0.952396	0.304864	1.05	5	1	1	0	0	Garadar
183206	530	7029	-1.525.117	6.602.362	2.453.719	0	0	0.900698	-0.434445	1	5	1	1	0	0	Halaa
183207	530	7029	-1.524.984	6.602.278	2.388.184	0	0	0.889017	-0.457874	0.86	5	1	1	0	0	Telaar
183208	530	7029	-1.525.295	6.555.617	2.386.027	0	0	0.267238	0.96363	1.05	5	1	1	0	0	Zangarmarsh
183209	530	7029	-1.525.763	6.555.728	242.189	0	0	-0.566406	0.824126	1	5	1	1	0	0	The Ring of Trials
183210	530	7029	-1.525.768	6.555.802	2.355.355	0	0	-0.71325	0.700909	0.86	5	1	1	0	0	Terokkar Forest
183211	530	7029	-1.845.975	8.002.064	-2.150.131	0	0	0.678801	0.734323	0.86	5	1	1	0	0	Halaa
183212	530	7029	-1.846.479	8001.63	-2.099.048	0	0	-0.358368	0.93358	1	5	1	1	0	0	Telaar
183213	530	7029	-1.846.602	8.002.032	-2.126.769	0	0	0.908143	-0.41866	1.05	5	1	1	0	0	Aeris
183214	530	7029	-1987.28	8.192.587	3.815.959	0	0	-0.390731	0.920505	1.05	5	1	1	0	0	Telaar
183215	530	7029	-1.986.867	8.192.672	4.102.965	0	0	0.362438	0.932008	1	5	1	1	0	0	Halaa
183216	530	7029	-1.987.252	8.193.216	3.625.723	0	0	0.996195	0.087156	0.86	5	1	1	0	0	Aeris
183231	530	7029	-2.145.097	7839.26	-9.352.047	0	0	-0.309017	0.951057	0.86	5	1	1	0	0	Telaar
183232	530	7029	-2.144.796	7.839.813	-9.123.689	0	0	0.809017	0.587785	1.05	5	1	1	0	0	Halaa
183233	530	7029	-2.145.204	7.839.917	-8.832.234	0	0	0.989651	-0.143493	1	5	1	1	0	0	Aeris
183234	530	7029	-2507.23	6.360.795	3.402.602	0	0	0.104529	0.994522	0.86	5	1	1	0	0	Zangarmarsh
183235	530	7029	-2.507.376	6.361.377	3.456.854	0	0	0.990866	0.134851	1	5	1	1	0	0	Telaar
183236	530	7029	-2507.6	6.360.951	3.430.395	0	0	-0.62932	0.777146	1.05	5	1	1	0	0	Terokkar Forest
183237	530	7029	-2.507.172	6.360.805	3.469.182	0	0	0.237686	0.971342	1	5	1	1	0	0	Garadar
183238	530	7029	-2.129.119	8.587.127	2.069.171	0	0	0.71325	0.700909	1.05	5	1	1	0	0	Aeris
183239	530	7029	-2.129.472	8.587.262	2.110.875	0	0	0.957571	-0.288196	1	5	1	1	0	0	Sunspring Post
183240	530	7029	-2.129.401	8.587.283	2.042.883	0	0	0.994969	-0.100188	0.86	5	1	1	0	0	Zangarmarsh
183241	530	7029	-2.129.211	8.586.704	2.112.696	0	0	0.069756	0.997564	1	5	1	1	0	0	Telaar
183242	530	7029	-2.129.192	8.586.869	2.044.208	0	0	0.16935	0.985556	0.86	5	1	1	0	0	Halaa
183243	530	7029	-1.378.803	8.548.435	1.528.626	0	0	-0.5	0.866025	1	5	1	1	0	0	Sunspring Post
183244	530	7029	-1.378.643	8.548.479	1.463.118	0	0	-0.410719	0.911762	0.86	5	1	1	0	0	Halaa
183245	530	7029	-1.378.377	8.548.509	1.508.887	0	0	0.386711	0.922201	1.05	5	1	1	0	0	Zangarmarsh
183246	530	7029	-1.378.694	8.548.848	1.481.776	0	0	0.956305	-0.292372	0.86	5	1	1	0	0	Telaar
183247	530	7029	-1.378.819	8.548.915	1.548.325	0	0	0.984808	-0.173648	1	5	1	1	0	0	Aeris
183248	530	7029	-9.469.611	8.300.131	2.541.021	0	0	0.977231	-0.212178	1	5	1	1	0	0	Sunspring Post
183249	530	7029	-9.465.424	8.300.083	2.501.048	0	0	0.848048	0.529919	1.05	5	1	1	0	0	Zangarmarsh
183250	530	7029	-9.467.634	8.299.495	2.472.368	0	0	-0.241922	0.970296	0.86	5	1	1	0	0	Garadar
183251	530	7029	-9.470.176	8.299.957	246.615	0	0	-0.854912	0.518773	0.86	5	1	1	0	0	Halaa
183252	530	7029	-9.469.315	8.299.941	2.400.477	0	0	0.882948	-0.469472	0.79	5	1	1	0	0	Aeris
183253	530	7029	-1.237.881	7.675.158	1.370.121	0	0	-0.777146	0.62932	1	5	1	1	0	0	Halaa
183254	530	7029	-1.237.845	7.675.223	130.362	0	0	0.882948	-0.469472	0.86	5	1	1	0	0	Sunspring Post
183255	530	7029	-1.237.549	7674.81	1.335.041	0	0	-0.017452	0.999848	1.05	5	1	1	0	0	Garadar
183256	530	7029	-1.237.658	7.675.444	1.332.427	0	0	0.967046	0.254602	1.05	5	1	1	0	0	Zangarmarsh
183257	530	7029	-9.440.682	8.027.915	3.080.961	0	0	0.998135	0.061048	1.05	5	1	1	0	0	Zangarmarsh
183258	530	7029	-9.442.593	8.027.636	3.055.334	0	0	-0.62932	0.777146	0.86	5	1	1	0	0	Halaa
183259	530	7029	-9.441.766	8.027.343	3.129.617	0	0	-0.41866	0.908143	1	5	1	1	0	0	Garadar
183260	530	7029	-2.507.392	6.360.776	3.341.717	0	0	0.16935	0.985556	0.71	5	1	1	0	0	The Ring of Trials
183261	530	7029	-1.964.972	6.514.258	1.796.811	0	0	-0.678801	0.734323	1	5	1	1	0	0	Terokkar Forest
183262	530	7029	-1964.4	6514.34	1.805.739	0	0	0.551937	0.833886	1	5	1	1	0	0	Garadar
183263	530	7029	-1.964.443	6.514.374	1.749.141	0	0	0.707107	0.707107	0.84	5	1	1	0	0	Zangarmarsh
183264	530	7029	-1.964.744	6.514.736	1.768.717	0	0	0.998392	-0.056693	0.84	5	1	1	0	0	The Ring of Trials
183350	530	7022	-1.444.861	1.511.453	2.958.671	-0.042582	-0.058682	0.995897	0.054151	4.529.999	5	0	1	0	1	Gateway Murketh
183351	530	7022	-3.035.573	1.526.004	338.859	0.06277	-0.082591	0.992224	-0.06878	4.529.999	5	0	1	0	1	Gateway Shaadraz
183468	530	7029	1.798.149	5.995.216	1.422.108	0	0	-0.414693	0.909961	1.13	5	1	1	0	0	Netherstorm
183469	530	7029	1.798.083	5.995.521	1.417.199	0	0	0.937865	-0.347001	1.094.821	5	1	1	0	0	Zangarmarsh
183470	530	7029	1.798.554	5.995.555	1.421.684	0	0	0.826001	0.563669	1.104.076	5	1	1	0	0	Thunderlord Village
183471	530	7029	1.798.444	5.995.553	1.414.443	0	0	0.927893	0.372846	1.243.988	5	1	1	0	0	Sylvanaar
183472	530	7029	1.798.361	5.995.541	1.407.778	-0.009336	0.012661	0.940089	0.340566	0.976722	5	1	1	0	0	The Circle of Blood
183473	530	7029	2.051.548	6.068.093	150.584	0	0	0.804984	0.593296	1.243.988	5	1	1	0	0	The Circle of Blood
183474	530	7029	2.051.698	6.068.056	1.512.748	0	0	0.748263	0.663403	1.104.076	5	1	1	0	0	Thunderlord Village
183475	530	7029	2.051.243	6.068.222	1.510.487	0	0	0.998192	0.060108	1.094.821	5	1	1	0	0	Sylvanaar
183476	530	7029	2.051.532	6.067.637	151.329	0	0	0.034899	0.999391	1.13	5	1	1	0	0	Mok\'Nathal Village
183477	530	7029	2.051.216	6.067.773	1.508.863	0	0	-0.437008	0.899458	1.129.421	5	1	1	0	0	Zangarmarsh
183478	530	7029	2.370.165	6.158.014	132.474	-0.002706	0.015497	0.689359	0.72425	0.976722	5	1	1	0	0	Bladespire Hold
183479	530	7029	2.369.734	6.157.823	1.323.978	0	0	-0.546705	0.837325	1.243.988	5	1	1	0	0	Zangarmarsh
183480	530	7029	2.369.632	6.157.863	1.331.826	0	0	-0.713983	0.700163	1.104.076	5	1	1	0	0	Sylvanaar
183481	530	7029	2370.08	6.157.715	1.328.784	0	0	0.03148	0.999504	1.094.821	5	1	1	0	0	Thunderlord Village
183482	530	7029	2.370.136	6.158.022	1.331.977	0	0	0.811574	0.58425	1.13	5	1	1	0	0	The Circle of Blood
183485	530	7029	2.938.968	5.554.604	149.444	0	0	-0.794033	0.607875	1.085.292	5	1	1	0	0	The Circle of Blood
183486	530	7029	2.939.174	5554.16	149.91	0	0	-0.261924	0.965088	0.863311	5	1	1	0	0	Netherstorm
183487	530	7029	2.939.313	5.554.744	1.496.795	0	0	0.967339	0.253488	1.113.628	5	1	1	0	0	Grishnath
183853	530	214	9.328.643	-7302.34	1.464.715	0.672365	0.002638	0.740206	-0.003526	1	5	1	1	0	0	Arcanist Maisie the Storm-Summoner
183854	530	214	9329.4	-7.253.946	1.467.046	0.665888	0.0007	0.746051	0.0007	1	5	1	1	0	0	Magistrix Monica the Sun-Gazer
183921	530	7029	2.739.663	2.746.109	8.783.243	0	0	0.948324	0.317305	1.21	5	1	1	0	0	Thrallmar Mine
184057	560	195	2.293.087	8.287.639	5.441.076	0	0	0.9600499	0.2798289	1	5	1	1	0	0	Durnholde Keep
184058	560	195	2.293.243	8.287.587	5.440.414	0	0	0.8746198	-0.4848094	1	5	1	1	0	0	Tarren Mill
184059	560	195	2.293.094	8.288.941	5.441.421	0	0	0.4962159	0.8681992	1	5	1	1	0	0	Southshore
184060	560	195	2.646.727	8.903.438	7.014.639	0	0	0.9999143	0.01308995	1	5	1	1	0	0	Tarren Mill
184061	560	195	2.646.664	8.904.583	701.497	0	0	0.710185	0.7040151	1	5	1	1	0	0	Southshore
184062	560	195	2.236.948	1.017.106	537.307	0	0	0.9999905	-0.00436309	1	5	1	1	0	0	Durnholde Keep
184063	560	195	2.236.849	1.017.214	5.373.088	0	0	0.707107	0.7071065	1	5	1	1	0	0	Southshore
184064	560	195	1.998.014	2.916.118	6.629.527	0	0	-0.288196	0.957571	1	5	1	1	0	0	Tarren Mill
184065	560	195	1.998.084	2.915.028	6.629.692	0	0	0.882948	-0.469472	1	5	1	1	0	0	Durnholde Keep
184066	560	195	1998.06	2.916.534	6.557.271	0	0	-0.288196	0.957571	1	5	1	1	0	0	Southshore
184067	560	195	2646.6	8.905.712	6.937.418	0	0	0.710185	0.7040151	1	5	1	1	0	0	Durnholde Keep
184068	560	195	2.236.981	1017.08	5.289.749	0	0	0.9999905	-0.00436309	1	5	1	1	0	0	Tarren Mill
184074	530	6953	-4.907.599	7.470.009	1.836.101	-0.150225	0.024336	-0.186287	0.970638	0.949052	5	0	1	0	0	Challe\'s Home For Little Tykes
184149	530	7152	3.355.296	3.862.827	1.459.616	0	0	0.333807	0.942641	1	5	1	1	0	0	Enkaat
184150	530	7152	3.355.395	3.862.638	145.992	0	0	0.952396	0.304864	1	5	1	1	0	0	Blade\'s Edge Mountains
184151	530	7152	3.355.525	3.862.728	1.459.523	0	0	-0.728371	0.685183	1	5	1	1	0	0	Area 52
184153	530	6889	3.047.936	3896.77	1.465.243	0	0	0.990268	-0.139173	1	5	1	1	0	0	Area 52
184154	530	6889	3.047.656	3.896.945	1.465.404	0	0	0.79069	0.612217	1	5	1	1	0	0	Manaforge B\'naar
184155	530	7152	3.013.554	3.534.425	1.456.507	0	0	0.979925	0.199368	1	5	1	1	0	0	Area 52
184156	530	7152	3.013.497	3.534.626	1.456.308	0	0	0.304864	0.952396	1	5	1	1	0	0	Tempest Keep
184157	530	7152	3013.7	3.534.595	1.456.259	0	0	-0.691513	0.722364	1	5	1	1	0	0	Kirin\'Var Village
184158	530	7152	2.841.248	3.462.462	1.374.144	0	0	0.889017	-0.457874	1	5	1	1	0	0	Kirin\'Var Village
184159	530	7152	2841.03	3.462.521	1.374.451	0	0	0.891007	0.453991	1	5	1	1	0	0	Area 52
184160	530	7152	2.841.096	3.462.755	137.446	0	0	0.056693	0.998392	1	5	1	1	0	0	Arklon
184248	530	7152	2650.28	3.084.101	127.107	0	0	-0.224951	0.97437	1	5	1	1	0	0	Kirin\'Var Village
184249	530	7152	2.650.114	3083.86	127.111	0	0	0.816642	0.577145	1	5	1	1	0	0	Arklon
184250	530	7152	2.650.305	3.083.868	1.271.153	0	0	0.945519	-0.325568	1	5	1	1	0	0	Area 52
184256	530	6889	2.504.936	2.916.312	129.51	0	0	-0.854912	0.518773	1	5	1	1	0	0	Kirin\'Var Village
184257	530	6889	2.504.841	2.916.557	1.295.092	0	0	-0.241922	0.970296	1	5	1	1	0	0	Area 52
184258	530	6889	2.504.546	2.916.492	1.294.818	0	0	0.529919	0.848048	1	5	1	1	0	0	Manaforge Coruu
184259	530	6889	2.528.436	2.675.756	1.324.399	0	0	0.300706	0.953717	1	5	1	1	0	0	Manaforge Coruu
184260	530	6889	2.528.777	2675.76	1.324.071	0	0	-0.402747	0.915312	1	5	1	1	0	0	Area 52
184261	530	6889	2.528.396	2.675.457	1.324.282	0	0	0.920505	0.390731	1	5	1	1	0	0	Kirin\'Var Village
184262	530	6889	2.508.316	2.641.945	1.325.208	0	0	-0.728371	0.685183	1	5	1	1	0	0	Tempest Keep
184263	530	6889	2.508.107	2.641.675	1.325.224	0	0	0.999391	-0.034899	1	5	1	1	0	0	Kirin\'Var Village
184264	530	6889	2.508.106	2.642.162	1.325.109	0	0	0.047978	0.998848	1	5	1	1	0	0	Area 52
184266	530	6889	2.478.247	2431.01	1.369.763	0	0	0.887011	-0.461749	1	5	1	1	0	0	Sunfury Hold
184267	530	6889	2.477.919	2.430.916	1.369.752	0	0	0.961262	0.275637	1	5	1	1	0	0	Kirin\'Var Village
184268	530	6889	2.478.205	2431.31	1.369.713	0	0	-0.263031	0.964787	1	5	1	1	0	0	Area 52
184269	530	6889	2331.32	2.370.698	1.189.578	0	0	0.981627	-0.190809	1	5	1	1	0	0	Kirin\'Var Village
184270	530	6889	2.331.436	2371.02	1.189.691	0	0	-0.580703	0.814116	1	5	1	1	0	0	Sunfury Hold
184271	530	6889	2.331.169	2.371.161	1.189.865	0	0	0.203642	0.979046	1	5	1	1	0	0	Manaforge Coruu
184272	530	6889	2.331.474	2.371.003	1.182.916	0	0	-0.569997	0.821647	1	5	1	1	0	0	Area 52
184291	530	6889	3.894.918	3.791.363	1.208.358	0	0	0.986286	-0.165048	1	5	1	1	0	0	The Stormspire
184292	530	6889	3.895.107	3.791.595	1.208.091	0	0	-0.569997	0.821647	1	5	1	1	0	0	Manaforge Ara
184293	530	6889	3.894.686	3.791.502	1.208.105	0	0	0.816642	0.577145	1	5	1	1	0	0	Trelleum Mine
184402	530	6889	4.190.577	2.162.408	1.554.572	0	0	0.746057	0.665882	1	5	1	1	0	0	Access Shaft Zeon
184403	530	6889	4.190.846	2162.17	155.463	0	0	0.997859	-0.065403	1	5	1	1	0	0	Manaforge Ultris
184404	530	6889	4.211.245	2.173.622	1.531.386	0.006396	0.022607	0.994227	-0.104689	1	5	1	1	0	0	Tempest Keep
184405	530	6889	4211.2	2.174.069	1.531.154	-0.021181	-0.006804	0.113081	0.993337	1	5	1	1	0	0	Farahlon
184406	530	6889	4.211.252	2.173.598	152.529	0.009677	0.027617	0.991537	-0.126485	1	5	1	1	0	0	Kirin\'Var Village
184407	530	6889	4211.22	2.174.029	152.507	-0.021181	-0.006804	0.113081	0.993337	1	5	1	1	0	0	The Stormspire
184408	530	6889	4.179.085	1.749.753	1.321.408	-0.005547	-0.040767	0.910677	-0.411065	1	5	1	1	0	0	The Celestial Ridge
184409	530	6889	4.178.781	1.750.068	1.322.046	0.040767	-0.005547	0.411065	0.910677	1	5	1	1	0	0	Tempest Keep
184410	530	6889	4179.11	1.750.049	1.322.225	0.047378	0.015047	-0.346814	0.936616	1	5	1	1	0	0	Farahlon
184411	530	6889	4.178.786	1.750.122	1.315.908	0.046526	-0.00773	0.411199	0.910325	1	5	1	1	0	0	Kirin\'Var Village
