field0	field1	field2
7640	84053	250
7641	84054	70
7642	84054	71
7643	84054	72
7644	84054	251
7645	84054	252
7646	84055	65
7647	84055	102
7648	84055	105
7649	84055	256
7650	84055	257
7651	84055	258
7652	84055	262
7653	84055	264
7655	84056	62
7656	84056	63
7657	84056	64
7658	84056	265
7659	84056	266
7660	84056	267
7661	84057	103
7662	84057	104
7663	84057	253
7664	84057	254
7665	84057	255
7666	84057	259
7667	84057	260
7668	84057	261
7669	84057	263
7670	84057	268
7672	84058	66
7673	84058	73
7674	84058	250
7675	84059	70
7676	84059	71
7677	84059	72
7678	84059	251
7679	84059	252
7680	84060	65
7681	84060	102
7682	84060	105
7683	84060	256
7684	84060	257
7685	84060	258
7686	84060	262
7687	84060	264
7689	84061	62
7690	84061	63
7691	84061	64
7692	84061	265
7693	84061	266
7694	84061	267
7695	84062	103
7696	84062	104
7697	84062	253
7698	84062	254
7699	84062	255
7700	84062	259
7701	84062	260
7702	84062	261
7703	84062	263
7704	84062	268
7706	84063	66
7707	84063	73
7708	84063	250
7709	84064	70
7710	84064	71
7711	84064	72
7712	84064	251
7713	84064	252
7714	84065	65
7715	84065	102
7716	84065	105
7717	84065	256
7718	84065	257
7719	84065	258
7720	84065	262
7721	84065	264
7723	84066	62
7724	84066	63
7725	84066	64
7726	84066	265
7727	84066	266
7728	84066	267
7729	84067	103
7730	84067	104
7731	84067	253
7732	84067	254
7733	84067	255
7734	84067	259
7735	84067	260
7736	84067	261
7737	84067	263
7738	84067	268
7740	84068	66
7741	84068	73
7742	84068	250
7743	84069	70
7744	84069	71
7745	84069	72
7746	84069	251
7747	84069	252
7748	84070	65
7749	84070	102
7750	84070	105
7751	84070	256
7752	84070	257
7753	84070	258
7754	84070	262
7755	84070	264
7757	84071	62
7758	84071	63
7759	84071	64
7760	84071	265
7761	84071	266
7762	84071	267
7763	84072	103
7764	84072	104
7765	84072	253
7766	84072	254
7767	84072	255
7768	84072	259
7769	84072	260
7770	84072	261
7771	84072	263
7772	84072	268
7774	84073	66
7775	84073	73
7776	84073	250
7777	84074	70
7778	84074	71
7779	84074	72
7780	84074	251
7781	84074	252
7782	84075	65
7783	84075	102
7784	84075	105
7785	84075	256
7786	84075	257
7787	84075	258
7788	84075	262
7789	84075	264
7791	84076	62
7792	84076	63
7793	84076	64
7794	84076	265
7795	84076	266
7796	84076	267
7797	84077	103
7798	84077	104
7799	84077	253
7800	84077	254
7801	84077	255
7802	84077	259
7803	84077	260
7804	84077	261
7805	84077	263
7806	84077	268
7808	84078	66
7809	84078	73
7810	84078	250
7811	84079	70
7812	84079	71
7813	84079	72
7814	84079	251
7815	84079	252
7816	84080	65
7817	84080	102
7818	84080	105
7819	84080	256
7820	84080	257
7821	84080	258
7822	84080	262
7823	84080	264
7825	84081	62
7826	84081	63
7827	84081	64
7828	84081	265
7829	84081	266
7830	84081	267
7831	84082	103
7832	84082	104
7833	84082	253
7834	84082	254
7835	84082	255
7836	84082	259
7837	84082	260
7838	84082	261
7839	84082	263
7840	84082	268
7842	84083	66
7843	84083	73
7844	84083	250
7845	84084	70
7846	84084	71
7847	84084	72
7848	84084	251
7849	84084	252
7850	84085	102
7851	84085	105
7852	84085	256
7853	84085	257
7854	84085	258
7856	84086	62
7857	84086	63
7858	84086	64
7859	84086	265
7860	84086	266
7861	84086	267
7862	84087	103
7863	84087	104
7864	84087	268
7866	84088	70
7867	84088	71
7868	84088	72
7869	84088	250
7870	84088	251
7871	84088	252
7872	84089	72
7873	84089	251
7874	84090	253
7875	84090	254
7876	84090	255
7877	84091	66
7878	84091	73
7879	84092	65
7880	84092	262
7881	84092	264
7882	84093	259
7883	84093	260
7884	84093	261
7885	84094	259
7886	84094	260
7887	84094	261
7888	84094	263
7889	84094	268
7890	84095	70
7891	84095	71
7892	84095	72
7893	84095	250
7894	84095	251
7895	84095	252
7896	84096	72
7897	84096	251
7898	84097	66
7899	84097	73
7900	84098	65
7901	84098	262
7902	84098	264
7903	84099	259
7904	84099	260
7905	84099	261
7906	84100	259
7907	84100	260
7908	84100	261
7909	84100	263
7910	84100	268
7911	84243	256
7912	84243	257
7913	84243	258
7914	84244	102
7915	84244	105
7917	84245	262
7918	84245	264
7919	84246	65
7920	84247	62
7921	84247	63
7922	84247	64
7923	84247	265
7924	84247	266
7925	84247	267
7926	84248	103
7927	84248	104
7928	84248	259
7929	84248	260
7930	84248	261
7931	84248	268
7933	84249	253
7934	84249	254
7935	84249	255
7936	84249	263
7937	84250	70
7938	84250	71
7939	84250	72
7940	84250	251
7941	84250	252
7942	84251	102
7943	84251	105
7944	84251	256
7945	84251	257
7946	84251	258
7948	84252	62
7949	84252	63
7950	84252	64
7951	84252	265
7952	84252	266
7953	84252	267
7954	84253	103
7955	84253	104
7956	84253	268
7958	84254	70
7959	84254	71
7960	84254	72
7961	84254	250
7962	84254	251
7963	84254	252
7964	84255	72
7965	84255	251
7966	84256	253
7967	84256	254
7968	84256	255
7969	84257	66
7970	84257	73
7971	84258	65
7972	84258	262
7973	84258	264
7974	84259	259
7975	84259	260
7976	84259	261
7977	84260	259
7978	84260	260
7979	84260	261
7980	84260	263
7981	84260	268
7982	84261	70
7983	84261	71
7984	84261	72
7985	84261	250
7986	84261	251
7987	84261	252
7988	84262	72
7989	84262	251
7990	84263	66
7991	84263	73
7992	84264	65
7993	84264	262
7994	84264	264
7995	84265	259
7996	84265	260
7997	84265	261
7998	84266	259
7999	84266	260
8000	84266	261
8001	84266	263
8002	84266	268
8003	84272	256
8004	84272	257
8005	84272	258
8006	84273	102
8007	84273	105
8009	84274	262
8010	84274	264
8011	84275	65
8012	84276	62
8013	84276	63
8014	84276	64
8015	84276	265
8016	84276	266
8017	84276	267
8018	84277	103
8019	84277	104
8020	84277	259
8021	84277	260
8022	84277	261
8023	84277	268
8025	84278	253
8026	84278	254
8027	84278	255
8028	84278	263
8029	84279	66
8030	84279	73
8031	84279	250
8032	84280	70
8033	84280	71
8034	84280	72
8035	84280	251
8036	84280	252
8037	84281	65
8038	84281	102
8039	84281	105
8040	84281	256
8041	84281	257
8042	84281	258
8043	84281	262
8044	84281	264
8046	84282	62
8047	84282	63
8048	84282	64
8049	84282	265
8050	84282	266
8051	84282	267
8052	84283	103
8053	84283	104
8054	84283	253
8055	84283	254
8056	84283	255
8057	84283	259
8058	84283	260
8059	84283	261
8060	84283	263
8061	84283	268
8063	84284	66
8064	84284	73
8065	84284	250
8066	84285	70
8067	84285	71
8068	84285	72
8069	84285	251
8070	84285	252
8071	84286	65
8072	84286	102
8073	84286	105
8074	84286	256
8075	84286	257
8076	84286	258
8077	84286	262
8078	84286	264
8080	84287	62
8081	84287	63
8082	84287	64
8083	84287	265
8084	84287	266
8085	84287	267
8086	84288	103
8087	84288	104
8088	84288	253
8089	84288	254
8090	84288	255
8091	84288	259
8092	84288	260
8093	84288	261
8094	84288	263
8095	84288	268
8097	84289	66
8098	84289	73
8099	84289	250
8100	84290	70
8101	84290	71
8102	84290	72
8103	84290	251
8104	84290	252
8105	84291	65
8106	84291	102
8107	84291	105
8108	84291	256
8109	84291	257
8110	84291	258
8111	84291	262
8112	84291	264
8114	84292	62
8115	84292	63
8116	84292	64
8117	84292	265
8118	84292	266
8119	84292	267
8120	84293	103
8121	84293	104
8122	84293	253
8123	84293	254
8124	84293	255
8125	84293	259
8126	84293	260
8127	84293	261
8128	84293	263
8129	84293	268
8131	84294	66
8132	84294	73
8133	84294	250
8134	84295	70
8135	84295	71
8136	84295	72
8137	84295	251
8138	84295	252
8275	84320	256
8276	84320	257
8277	84320	258
8278	84321	102
8279	84321	105
8281	84322	262
8282	84322	264
8283	84323	65
8284	84324	62
8285	84324	63
8286	84324	64
8287	84324	265
8288	84324	266
8289	84324	267
8290	84325	103
8291	84325	104
8292	84325	259
8293	84325	260
8294	84325	261
8295	84325	268
8297	84326	253
8298	84326	254
8299	84326	255
8300	84326	263
8301	84327	66
8302	84327	73
8303	84327	250
8304	84328	70
8305	84328	71
8306	84328	72
8307	84328	251
8308	84328	252
8309	84329	65
8310	84329	102
8311	84329	105
8312	84329	256
8313	84329	257
8314	84329	258
8315	84329	262
8316	84329	264
8318	84330	62
8319	84330	63
8320	84330	64
8321	84330	265
8322	84330	266
8323	84330	267
8324	84331	103
8325	84331	104
8326	84331	253
8327	84331	254
8328	84331	255
8329	84331	259
8330	84331	260
8331	84331	261
8332	84331	263
8333	84331	268
8335	84332	66
8336	84332	73
8337	84332	250
8338	84333	70
8339	84333	71
8340	84333	72
8341	84333	251
8342	84333	252
8343	84334	65
8344	84334	102
8345	84334	105
8346	84334	256
8347	84334	257
8348	84334	258
8349	84334	262
8350	84334	264
8352	84335	62
8353	84335	63
8354	84335	64
8355	84335	265
8356	84335	266
8357	84335	267
8358	84336	103
8359	84336	104
8360	84336	253
8361	84336	254
8362	84336	255
8363	84336	259
8364	84336	260
8365	84336	261
8366	84336	263
8367	84336	268
8369	84337	66
8370	84337	73
8371	84337	250
8372	84338	70
8373	84338	71
8374	84338	72
8375	84338	251
8376	84338	252
8377	84339	65
8378	84339	102
8379	84339	105
8380	84339	256
8381	84339	257
8382	84339	258
8383	84339	262
8384	84339	264
8386	84340	62
8387	84340	63
8388	84340	64
8389	84340	265
8390	84340	266
8391	84340	267
8392	84341	103
8393	84341	104
8394	84341	253
8395	84341	254
8396	84341	255
8397	84341	259
8398	84341	260
8399	84341	261
8400	84341	263
8401	84341	268
8403	84342	66
8404	84342	73
8405	84342	250
8406	84343	70
8407	84343	71
8408	84343	72
8409	84343	251
8410	84343	252
8411	84509	256
8412	84509	257
8413	84509	258
8414	84510	102
8415	84510	105
8417	84511	262
8418	84511	264
8419	84512	65
8420	84513	62
8421	84513	63
8422	84513	64
8423	84513	265
8424	84513	266
8425	84513	267
8426	84514	103
8427	84514	104
8428	84514	259
8429	84514	260
8430	84514	261
8431	84514	268
8433	84515	253
8434	84515	254
8435	84515	255
8436	84515	263
8437	84516	66
8438	84516	73
8439	84516	250
8440	84517	70
8441	84517	71
8442	84517	72
8443	84517	251
8444	84517	252
8445	84518	256
8446	84518	257
8447	84518	258
8448	84519	102
8449	84519	105
8451	84520	262
8452	84520	264
8453	84521	65
8454	84522	62
8455	84522	63
8456	84522	64
8457	84522	265
8458	84522	266
8459	84522	267
8460	84523	103
8461	84523	104
8462	84523	259
8463	84523	260
8464	84523	261
8465	84523	268
8467	84524	253
8468	84524	254
8469	84524	255
8470	84524	263
8471	84525	66
8472	84525	73
8473	84525	250
8474	84526	70
8475	84526	71
8476	84526	72
8477	84526	251
8478	84526	252
8479	84527	102
8480	84527	105
8481	84527	256
8482	84527	257
8483	84527	258
8485	84528	62
8486	84528	63
8487	84528	64
8488	84528	265
8489	84528	266
8490	84528	267
8491	84529	103
8492	84529	104
8493	84529	268
8495	84530	70
8496	84530	71
8497	84530	72
8498	84530	250
8499	84530	251
8500	84530	252
8501	84531	72
8502	84531	251
8503	84532	253
8504	84532	254
8505	84532	255
8506	84533	66
8507	84533	73
8508	84534	65
8509	84534	262
8510	84534	264
8511	84535	259
8512	84535	260
8513	84535	261
8514	84536	259
8515	84536	260
8516	84536	261
8517	84536	263
8518	84536	268
8519	84537	70
8520	84537	71
8521	84537	72
8522	84537	250
8523	84537	251
8524	84537	252
8525	84538	72
8526	84538	251
8527	84539	66
8528	84539	73
8529	84540	65
8530	84540	262
8531	84540	264
8532	84541	259
8533	84541	260
8534	84541	261
8535	84542	259
8536	84542	260
8537	84542	261
8538	84542	263
8539	84542	268
8540	84587	256
8541	84587	257
8542	84587	258
8543	84588	102
8544	84588	105
8546	84589	262
8547	84589	264
8548	84590	65
8549	84591	62
8550	84591	63
8551	84591	64
8552	84591	265
8553	84591	266
8554	84591	267
8555	84592	103
8556	84592	104
8557	84592	259
8558	84592	260
8559	84592	261
8560	84592	268
8562	84593	253
8563	84593	254
8564	84593	255
8565	84593	263
8566	84594	66
8567	84594	73
8568	84594	250
8569	84595	70
8570	84595	71
8571	84595	72
8572	84595	251
8573	84595	252
8574	84596	256
8575	84596	257
8576	84596	258
8577	84597	102
8578	84597	105
8580	84598	262
8581	84598	264
8582	84599	65
8583	84600	62
8584	84600	63
8585	84600	64
8586	84600	265
8587	84600	266
8588	84600	267
8589	84601	103
8590	84601	104
8591	84601	259
8592	84601	260
8593	84601	261
8594	84601	268
8596	84602	253
8597	84602	254
8598	84602	255
8599	84602	263
8600	84603	66
8601	84603	73
8602	84603	250
8603	84604	70
8604	84604	71
8605	84604	72
8606	84604	251
8607	84604	252
8608	84605	65
8609	84605	102
8610	84605	105
8611	84605	256
8612	84605	257
8613	84605	258
8614	84605	262
8615	84605	264
8617	84606	62
8618	84606	63
8619	84606	64
8620	84606	265
8621	84606	266
8622	84606	267
8623	84607	103
8624	84607	104
8625	84607	253
8626	84607	254
8627	84607	255
8628	84607	259
8629	84607	260
8630	84607	261
8631	84607	263
8632	84607	268
8634	84608	66
8635	84608	73
8636	84608	250
8637	84609	70
8638	84609	71
8639	84609	72
8640	84609	251
8641	84609	252
8642	84610	65
8643	84610	102
8644	84610	105
8645	84610	256
8646	84610	257
8647	84610	258
8648	84610	262
8649	84610	264
8651	84611	62
8652	84611	63
8653	84611	64
8654	84611	265
8655	84611	266
8656	84611	267
8657	84612	103
8658	84612	104
8659	84612	253
8660	84612	254
8661	84612	255
8662	84612	259
8663	84612	260
8664	84612	261
8665	84612	263
8666	84612	268
8668	84613	66
8669	84613	73
8670	84613	250
8671	84614	70
8672	84614	71
8673	84614	72
8674	84614	251
8675	84614	252
8676	84617	256
8677	84617	257
8678	84617	258
8679	84618	102
8680	84618	105
8682	84619	262
8683	84619	264
8684	84620	65
8685	84621	62
8686	84621	63
8687	84621	64
8688	84621	265
8689	84621	266
8690	84621	267
8691	84622	103
8692	84622	104
8693	84622	259
8694	84622	260
8695	84622	261
8696	84622	268
8698	84623	253
8699	84623	254
8700	84623	255
8701	84623	263
8702	84624	66
8703	84624	73
8704	84624	250
8705	84625	70
8706	84625	71
8707	84625	72
8708	84625	251
8709	84625	252
8710	84626	256
8711	84626	257
8712	84626	258
8713	84627	102
8714	84627	105
8716	84628	262
8717	84628	264
8718	84629	65
8719	84630	62
8720	84630	63
8721	84630	64
8722	84630	265
8723	84630	266
8724	84630	267
8725	84631	103
8726	84631	104
8727	84631	259
8728	84631	260
8729	84631	261
8730	84631	268
8732	84632	253
8733	84632	254
8734	84632	255
8735	84632	263
8736	84633	66
8737	84633	73
8738	84633	250
8739	84634	70
8740	84634	71
8741	84634	72
8742	84634	251
8743	84634	252
8744	84635	65
8745	84635	102
8746	84635	105
8747	84635	256
8748	84635	257
8749	84635	258
8750	84635	262
8751	84635	264
8753	84636	62
8754	84636	63
8755	84636	64
8756	84636	265
8757	84636	266
8758	84636	267
8759	84637	103
8760	84637	104
8761	84637	253
8762	84637	254
8763	84637	255
8764	84637	259
8765	84637	260
8766	84637	261
8767	84637	263
8768	84637	268
8770	84638	66
8771	84638	73
8772	84638	250
8773	84639	70
8774	84639	71
8775	84639	72
8776	84639	251
8777	84639	252
8778	84640	65
8779	84640	102
8780	84640	105
8781	84640	256
8782	84640	257
8783	84640	258
8784	84640	262
8785	84640	264
8787	84641	62
8788	84641	63
8789	84641	64
8790	84641	265
8791	84641	266
8792	84641	267
8793	84642	103
8794	84642	104
8795	84642	253
8796	84642	254
8797	84642	255
8798	84642	259
8799	84642	260
8800	84642	261
8801	84642	263
8802	84642	268
8804	84643	66
8805	84643	73
8806	84643	250
8807	84644	70
8808	84644	71
8809	84644	72
8810	84644	251
8811	84644	252
8814	84696	260
8815	84696	261
8816	84696	263
8817	84696	268
8818	84696	269
8824	84244	270
8827	71633	269
8828	83748	269
8829	84087	269
8830	84253	269
8831	84529	269
8832	83159	102
8833	83159	105
8834	83159	270
8835	83168	102
8836	83168	105
8837	83168	270
8838	83177	102
8839	83177	105
8840	83177	270
8841	83186	102
8842	83186	105
8843	83186	270
8844	83195	102
8845	83195	105
8846	83195	270
8847	83204	102
8848	83204	105
8849	83204	270
8850	83213	102
8851	83213	105
8852	83213	270
8853	83222	102
8854	83222	105
8855	83222	270
8856	83645	270
8857	83654	270
8858	83663	270
8859	83672	270
8860	83681	270
8861	83690	270
8862	83699	270
8863	83708	270
8864	83984	270
8865	83993	270
8866	84002	270
8867	84011	270
8868	84020	270
8869	84029	270
8870	84038	270
8871	84047	270
8872	84273	270
8874	84321	270
8875	84510	270
8876	84519	270
8877	84588	270
8878	84597	270
8879	84618	270
8880	84627	270
8881	83160	262
8882	83160	264
8883	83169	262
8884	83169	264
8885	83178	262
8886	83178	264
8887	83187	262
8888	83187	264
8889	83196	262
8890	83196	264
8891	83205	262
8892	83205	264
8893	83214	262
8894	83214	264
8895	83223	262
8896	83223	264
8897	83163	103
8898	83163	104
8899	83163	259
8900	83163	260
8901	83163	261
8902	83163	268
8903	83163	269
8904	83172	103
8905	83172	104
8906	83172	259
8907	83172	260
8908	83172	261
8909	83172	268
8910	83172	269
8911	83181	103
8912	83181	104
8913	83181	259
8914	83181	260
8915	83181	261
8916	83181	268
8917	83181	269
8918	83190	103
8919	83190	104
8920	83190	259
8921	83190	260
8922	83190	261
8923	83190	268
8924	83190	269
8925	83199	103
8926	83199	104
8927	83199	259
8928	83199	260
8929	83199	261
8930	83199	268
8931	83199	269
8932	83208	103
8933	83208	104
8934	83208	259
8935	83208	260
8936	83208	261
8937	83208	268
8938	83208	269
8939	83217	103
8940	83217	104
8941	83217	259
8942	83217	260
8943	83217	261
8944	83217	268
8945	83217	269
8946	83226	103
8947	83226	104
8948	83226	259
8949	83226	260
8950	83226	261
8951	83226	268
8952	83226	269
8953	83649	269
8954	83658	269
8955	83667	269
8956	83676	269
8957	83685	269
8958	83694	269
8959	83703	269
8960	83712	269
8961	83988	269
8962	83997	269
8963	84006	269
8964	84015	269
8965	84024	269
8966	84033	269
8967	84042	269
8968	84051	269
8969	84248	269
8970	84277	269
8972	84325	269
8973	84514	269
8974	84523	269
8975	84592	269
8976	84601	269
8977	84622	269
8978	84631	269
8979	83164	253
8980	83164	254
8981	83164	255
8982	83164	263
8983	83173	253
8984	83173	254
8985	83173	255
8986	83173	263
8987	83182	253
8988	83182	254
8989	83182	255
8990	83182	263
8991	83191	253
8992	83191	254
8993	83191	255
8994	83191	263
8995	83200	253
8996	83200	254
8997	83200	255
8998	83200	263
8999	83209	253
9000	83209	254
9001	83209	255
9002	83209	263
9003	83218	253
9004	83218	254
9005	83218	255
9006	83218	263
9007	83227	253
9008	83227	254
9009	83227	255
9010	83227	263
9011	83165	66
9012	83165	73
9013	83165	250
9014	83174	66
9015	83174	73
9016	83174	250
9017	83183	66
9018	83183	73
9019	83183	250
9020	83192	66
9021	83192	73
9022	83192	250
9023	83201	66
9024	83201	73
9025	83201	250
9026	83210	66
9027	83210	73
9028	83210	250
9029	83219	66
9030	83219	73
9031	83219	250
9032	83228	66
9033	83228	73
9034	83228	250
9035	83166	70
9036	83166	71
9037	83166	72
9038	83166	251
9039	83166	252
9040	83175	70
9041	83175	71
9042	83175	72
9043	83175	251
9044	83175	252
9045	83184	70
9046	83184	71
9047	83184	72
9048	83184	251
9049	83184	252
9050	83193	70
9051	83193	71
9052	83193	72
9053	83193	251
9054	83193	252
9055	83202	70
9056	83202	71
9057	83202	72
9058	83202	251
9059	83202	252
9060	83211	70
9061	83211	71
9062	83211	72
9063	83211	251
9064	83211	252
9065	83220	70
9066	83220	71
9067	83220	72
9068	83220	251
9069	83220	252
9070	83229	70
9071	83229	71
9072	83229	72
9073	83229	251
9074	83229	252
9075	83230	65
9076	83230	102
9077	83230	105
9078	83230	256
9079	83230	257
9080	83230	258
9081	83230	262
9082	83230	264
9083	83230	270
9084	83235	65
9085	83235	102
9086	83235	105
9087	83235	256
9088	83235	257
9089	83235	258
9090	83235	262
9091	83235	264
9092	83235	270
9093	83245	65
9094	83245	102
9095	83245	105
9096	83245	256
9097	83245	257
9098	83245	258
9099	83245	262
9100	83245	264
9101	83245	270
9102	83255	65
9103	83255	102
9104	83255	105
9105	83255	256
9106	83255	257
9107	83255	258
9108	83255	262
9109	83255	264
9110	83255	270
9111	83716	270
9112	83721	270
9113	83726	270
9114	83731	270
9115	83736	270
9116	83741	270
9117	84055	270
9118	84060	270
9119	84065	270
9120	84070	270
9121	84075	270
9122	84080	270
9123	84281	270
9124	84286	270
9125	84291	270
9129	84329	270
9130	84334	270
9131	84339	270
9132	84605	270
9133	84610	270
9134	84635	270
9135	84640	270
9136	83232	103
9137	83232	104
9138	83232	253
9139	83232	254
9140	83232	255
9141	83232	259
9142	83232	260
9143	83232	261
9144	83232	263
9145	83232	268
9146	83232	269
9147	83237	103
9148	83237	104
9149	83237	253
9150	83237	254
9151	83237	255
9152	83237	259
9153	83237	260
9154	83237	261
9155	83237	263
9156	83237	268
9157	83237	269
9158	83247	103
9159	83247	104
9160	83247	253
9161	83247	254
9162	83247	255
9163	83247	259
9164	83247	260
9165	83247	261
9166	83247	263
9167	83247	268
9168	83247	269
9169	83257	103
9170	83257	104
9171	83257	253
9172	83257	254
9173	83257	255
9174	83257	259
9175	83257	260
9176	83257	261
9177	83257	263
9178	83257	268
9179	83257	269
9180	83718	269
9181	83723	269
9182	83728	269
9183	83733	269
9184	83738	269
9185	83743	269
9186	84057	269
9187	84062	269
9188	84067	269
9189	84072	269
9190	84077	269
9191	84082	269
9192	84283	269
9193	84288	269
9194	84293	269
9198	84331	269
9199	84336	269
9200	84341	269
9201	84607	269
9202	84612	269
9203	84637	269
9204	84642	269
9205	83233	66
9206	83233	73
9207	83233	250
9208	83238	66
9209	83238	73
9210	83238	250
9211	83248	66
9212	83248	73
9213	83248	250
9214	83258	66
9215	83258	73
9216	83258	250
9217	83234	70
9218	83234	71
9219	83234	72
9220	83234	251
9221	83234	252
9222	83239	70
9223	83239	71
9224	83239	72
9225	83239	251
9226	83239	252
9227	83249	70
9228	83249	71
9229	83249	72
9230	83249	251
9231	83249	252
9232	83259	70
9233	83259	71
9234	83259	72
9235	83259	251
9236	83259	252
9237	83260	102
9238	83260	105
9239	83260	256
9240	83260	257
9241	83260	258
9242	83260	270
9243	83746	270
9244	84085	270
9245	84251	270
9246	84527	270
9247	83262	103
9248	83262	104
9249	83262	268
9250	83262	270
9251	83263	70
9252	83263	71
9253	83263	72
9254	83263	250
9255	83263	251
9256	83263	252
9257	83264	72
9258	83264	251
9259	83265	253
9260	83265	254
9261	83265	255
9262	83266	66
9263	83266	73
9264	83267	65
9265	83267	262
9266	83267	264
9267	83268	259
9268	83268	260
9269	83268	261
9270	83274	259
9271	83274	260
9272	83274	261
9273	83269	259
9274	83269	260
9275	83269	261
9276	83269	263
9277	83269	269
9278	83270	70
9279	83270	71
9280	83270	72
9281	83270	250
9282	83270	251
9283	83270	252
9284	83271	72
9285	83271	251
9286	83272	66
9287	83272	73
9288	83273	65
9289	83273	262
9290	83273	264
9291	83275	259
9292	83275	260
9293	83275	261
9294	83275	263
9295	83275	269
9303	85281	62
9304	85281	63
9305	85281	64
9306	85281	256
9307	85281	257
9308	85281	258
9309	85281	265
9310	85281	266
9311	85281	267
9312	83645	102
9315	85383	104
9316	85384	268
9317	85379	104
9318	85380	104
9319	85381	104
9320	85382	104
9321	85385	268
9322	85386	268
9323	85387	268
9324	85388	268
9325	40704	72
9326	40704	260
9327	40704	261
9328	40704	263
9329	40704	268
9330	40704	269
9331	11308	253
9332	11308	254
9333	11308	255
9334	30755	72
9335	30755	260
9336	30755	261
9337	30755	263
9338	30755	268
9339	30755	269
9340	30753	70
9341	30753	71
9342	30753	72
9343	30753	103
9344	30753	104
9345	30753	250
9346	30753	251
9347	30753	252
9348	30753	268
9349	30753	269
9350	11306	253
9351	11306	254
9352	11306	255
9353	11307	253
9354	11307	254
9355	11307	255
9356	45208	62
9357	45208	63
9358	45208	64
9359	45208	65
9360	45208	265
9361	45208	266
9362	45208	267
9363	45208	270
9364	45214	102
9365	45214	105
9366	45214	257
9367	45214	258
9368	45214	262
9369	45214	264
9370	45222	259
9371	45222	260
9372	45222	261
9373	30216	105
9374	30217	105
9375	30219	105
9376	30220	105
9377	30221	105
9378	30222	103
9379	30222	104
9380	30223	103
9381	30223	104
9382	30228	103
9383	30228	104
9384	30229	103
9385	30229	104
9386	30230	103
9387	30230	104
9388	30231	102
9389	30232	102
9390	30233	102
9391	30234	102
9392	30235	102
9393	12247	259
9394	12247	260
9395	12247	261
9396	69001	103
9397	69001	104
9398	69001	253
9399	69001	254
9400	69001	255
9401	69001	259
9402	69001	260
9403	69001	261
9404	69001	263
9405	69001	268
9406	69001	269
9407	68998	62
9408	68998	63
9409	68998	64
9410	68998	65
9411	68998	102
9412	68998	105
9413	68998	256
9414	68998	257
9415	68998	258
9416	68998	262
9417	68998	264
9418	68998	265
9419	68998	266
9420	68998	267
9421	68998	270
9422	69002	70
9423	69002	71
9424	69002	72
9425	69002	251
9426	69002	252
9427	68996	66
9428	68996	73
9429	68996	104
9430	68996	250
9431	68996	268
9432	30832	65
9433	30832	102
9434	30832	105
9435	30832	256
9436	30832	257
9437	30832	258
9438	30832	262
9439	30832	264
9440	30832	270
