field0	field1	field2	field3	field4	field5	field6	field7	field8	field9
18002	23	0	1	Character\Human\Male\HumanMaleFaceLower02_11.blp	Character\Human\Male\HumanMaleFaceUpper02_11.blp		5	13	6
18003	23	0	1	Character\Human\Male\HumanMaleFaceLower02_12.blp	Character\Human\Male\HumanMaleFaceUpper02_12.blp		5	13	7
18004	23	0	1	Character\Human\Male\HumanMaleFaceLower00_10.blp	Character\Human\Male\HumanMaleFaceUpper00_10.blp		5	14	5
18005	23	0	1	Character\Human\Male\HumanMaleFaceLower11_11.blp	Character\Human\Male\HumanMaleFaceUpper11_11.blp		5	14	6
18006	23	0	1	Character\Human\Male\HumanMaleFaceLower11_12.blp	Character\Human\Male\HumanMaleFaceUpper11_12.blp		5	14	7
18007	22	0	3				17	0	1
18008	22	0	3				17	0	2
18009	22	0	3				17	0	3
18010	22	0	3				17	0	4
18011	22	0	3				17	1	1
18012	22	0	3				17	1	2
18013	22	0	3				17	1	3
18014	22	0	3				17	1	4
18015	22	0	3				17	2	1
18016	22	0	3				17	2	2
18017	22	0	3				17	2	3
18018	22	0	3				17	2	4
18019	22	0	3				17	3	1
18020	22	0	3				17	3	2
18021	22	0	3				17	3	3
18022	22	0	3				17	3	4
18023	22	0	3				17	4	1
18024	22	0	3				17	4	2
18025	22	0	3				17	4	3
18026	22	0	3				17	4	4
18027	22	0	3				17	5	1
18028	22	0	3				17	5	2
18029	22	0	3				17	5	3
18030	22	0	3				17	5	4
18031	22	0	3				17	6	1
18032	22	0	3				17	6	2
18033	22	0	3				17	6	3
18034	22	0	3				17	6	4
18035	22	0	3				17	7	1
18036	22	0	3				17	7	2
18037	22	0	3				17	7	3
18038	22	0	3				17	7	4
18039	22	0	3				18	8	1
18040	22	0	3				18	8	2
18041	22	0	3				18	8	3
18042	22	0	3				18	8	4
18043	22	0	3				18	9	1
18044	22	0	3				18	9	2
18045	22	0	3				18	9	3
18046	22	0	3				18	9	4
18047	22	0	3				18	10	1
18048	22	0	3				18	10	2
18049	22	0	3				18	10	3
18050	22	0	3				18	10	4
18051	22	0	3				18	11	1
18052	22	0	3				18	11	2
18053	22	0	3				18	11	3
18054	22	0	3				18	11	4
18055	22	0	3				18	12	1
18056	22	0	3				18	12	2
18057	22	0	3				18	12	3
18058	22	0	3				18	12	4
18059	22	0	2	Character\Worgen\FacialLowerHair00_01.blp	Character\Worgen\FacialUpperHair00_01.blp		17	0	1
18060	22	0	2	Character\Worgen\FacialLowerHair00_02.blp	Character\Worgen\FacialUpperHair00_02.blp		17	0	2
18061	22	0	2	Character\Worgen\FacialLowerHair00_03.blp	Character\Worgen\FacialUpperHair00_03.blp		17	0	3
18062	22	0	2	Character\Worgen\FacialLowerHair00_04.blp	Character\Worgen\FacialUpperHair00_04.blp		17	0	4
18063	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair03_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	0	1
18064	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair03_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	0	2
18065	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair03_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	0	3
18066	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair03_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	0	4
18067	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	1	1
18068	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	1	2
18069	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	1	3
18070	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	1	4
18071	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	2	1
18072	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	2	2
18073	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	2	3
18074	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	2	4
18075	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair01_01.blp	Character\Human\ScalpUpperHair01_01.blp	17	3	1
18076	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair01_02.blp	Character\Human\ScalpUpperHair01_02.blp	17	3	2
18077	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair01_03.blp	Character\Human\ScalpUpperHair01_03.blp	17	3	3
18078	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair01_04.blp	Character\Human\ScalpUpperHair01_04.blp	17	3	4
18079	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	4	1
18080	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	4	2
18081	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	4	3
18082	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	4	4
18083	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	5	1
18084	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	5	2
18085	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	5	3
18086	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	5	4
18087	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair02_01.blp		17	6	1
18088	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair02_02.blp		17	6	2
18089	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair02_03.blp		17	6	3
18090	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair02_04.blp		17	6	4
18091	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	7	1
18092	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	7	2
18093	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	7	3
18094	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	7	4
18095	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair01_01.blp	Character\Human\ScalpUpperHair01_01.blp	17	8	1
18096	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair01_02.blp	Character\Human\ScalpUpperHair01_02.blp	17	8	2
18097	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair01_03.blp	Character\Human\ScalpUpperHair01_03.blp	17	8	3
18098	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair01_04.blp	Character\Human\ScalpUpperHair01_04.blp	17	8	4
18099	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	9	1
18100	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	9	2
18101	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	9	3
18102	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	9	4
18103	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	10	1
18104	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	10	2
18105	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	10	3
18106	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	10	4
18107	23	0	3	Character\Human\Hair02_01.blp	Character\Human\ScalpLowerHair02_01.blp	Character\Human\ScalpUpperHair02_01.blp	17	11	1
18108	23	0	3	Character\Human\Hair02_02.blp	Character\Human\ScalpLowerHair02_02.blp	Character\Human\ScalpUpperHair02_02.blp	17	11	2
18109	23	0	3	Character\Human\Hair02_03.blp	Character\Human\ScalpLowerHair02_03.blp	Character\Human\ScalpUpperHair02_03.blp	17	11	3
18110	23	0	3	Character\Human\Hair02_04.blp	Character\Human\ScalpLowerHair02_04.blp	Character\Human\ScalpUpperHair02_04.blp	17	11	4
18111	23	0	2	Character\Human\FacialLowerHair00_01.blp	Character\Human\FacialUpperHair00_01.blp		17	0	1
18112	23	0	2	Character\Human\FacialLowerHair00_02.blp	Character\Human\FacialUpperHair00_02.blp		17	0	2
18113	23	0	2	Character\Human\FacialLowerHair00_03.blp	Character\Human\FacialUpperHair00_03.blp		17	0	3
18114	23	0	2	Character\Human\FacialLowerHair00_04.blp	Character\Human\FacialUpperHair00_04.blp		17	0	4
18115	22	1	3	Character\Worgen\Hair00_01.blp			17	0	1
18116	22	1	3	Character\Worgen\Hair00_02.blp			17	0	2
18117	22	1	3	Character\Worgen\Hair00_03.blp			17	0	3
18118	22	1	3	Character\Worgen\Hair00_04.blp			17	0	4
18119	22	1	3	Character\Worgen\Hair00_01.blp			17	1	1
18120	22	1	3	Character\Worgen\Hair00_02.blp			17	1	2
18121	22	1	3	Character\Worgen\Hair00_03.blp			17	1	3
18122	22	1	3	Character\Worgen\Hair00_04.blp			17	1	4
18123	22	1	3	Character\Worgen\Hair00_01.blp			17	2	1
18124	22	1	3	Character\Worgen\Hair00_02.blp			17	2	2
18125	22	1	3	Character\Worgen\Hair00_03.blp			17	2	3
18126	22	1	3	Character\Worgen\Hair00_04.blp			17	2	4
18127	22	1	3	Character\Worgen\Hair00_01.blp			17	3	1
18128	22	1	3	Character\Worgen\Hair00_02.blp			17	3	2
18129	22	1	3	Character\Worgen\Hair00_03.blp			17	3	3
18130	22	1	3	Character\Worgen\Hair00_04.blp			17	3	4
18131	22	1	3	Character\Worgen\Hair00_01.blp			17	4	1
18132	22	1	3	Character\Worgen\Hair00_02.blp			17	4	2
18133	22	1	3	Character\Worgen\Hair00_03.blp			17	4	3
18134	22	1	3	Character\Worgen\Hair00_04.blp			17	4	4
18135	22	1	3	Character\Worgen\Hair00_01.blp			17	5	1
18136	22	1	3	Character\Worgen\Hair00_02.blp			17	5	2
18137	22	1	3	Character\Worgen\Hair00_03.blp			17	5	3
18138	22	1	3	Character\Worgen\Hair00_04.blp			17	5	4
18139	22	1	3	Character\Worgen\Hair00_01.blp			17	6	1
18140	22	1	3	Character\Worgen\Hair00_02.blp			17	6	2
18141	22	1	3	Character\Worgen\Hair00_03.blp			17	6	3
18142	22	1	3	Character\Worgen\Hair00_04.blp			17	6	4
18143	22	1	3	Character\Worgen\Hair00_01.blp			17	7	1
18144	22	1	3	Character\Worgen\Hair00_02.blp			17	7	2
18145	22	1	3	Character\Worgen\Hair00_03.blp			17	7	3
18146	22	1	3	Character\Worgen\Hair00_04.blp			17	7	4
18147	22	1	3	Character\Worgen\Hair00_01.blp			17	8	1
18148	22	1	3	Character\Worgen\Hair00_02.blp			17	8	2
18149	22	1	3	Character\Worgen\Hair00_03.blp			17	8	3
18150	22	1	3	Character\Worgen\Hair00_04.blp			17	8	4
18151	22	1	3	Character\Worgen\Hair00_01.blp			17	9	1
18152	22	1	3	Character\Worgen\Hair00_02.blp			17	9	2
18153	22	1	3	Character\Worgen\Hair00_03.blp			17	9	3
18154	22	1	3	Character\Worgen\Hair00_04.blp			17	9	4
18155	22	1	3	Character\Worgen\Hair00_01.blp			18	10	1
18156	22	1	3	Character\Worgen\Hair00_02.blp			18	10	2
18157	22	1	3	Character\Worgen\Hair00_03.blp			18	10	3
18158	22	1	3	Character\Worgen\Hair00_04.blp			18	10	4
18159	22	1	3	Character\Worgen\Hair00_01.blp			18	11	1
18160	22	1	3	Character\Worgen\Hair00_02.blp			18	11	2
18161	22	1	3	Character\Worgen\Hair00_03.blp			18	11	3
18162	22	1	3	Character\Worgen\Hair00_04.blp			18	11	4
18163	22	1	3	Character\Worgen\Hair00_01.blp			18	12	1
18164	22	1	3	Character\Worgen\Hair00_02.blp			18	12	2
18165	22	1	3	Character\Worgen\Hair00_03.blp			18	12	3
18166	22	1	3	Character\Worgen\Hair00_04.blp			18	12	4
18167	22	1	3	Character\Worgen\Hair00_01.blp			18	13	1
18168	22	1	3	Character\Worgen\Hair00_02.blp			18	13	2
18169	22	1	3	Character\Worgen\Hair00_03.blp			18	13	3
18170	22	1	3	Character\Worgen\Hair00_04.blp			18	13	4
18171	22	1	3	Character\Worgen\Hair00_01.blp			18	14	1
18172	22	1	3	Character\Worgen\Hair00_02.blp			18	14	2
18173	22	1	3	Character\Worgen\Hair00_03.blp			18	14	3
18174	22	1	3	Character\Worgen\Hair00_04.blp			18	14	4
18189	23	0	3	Character\Human\Hair03_00.blp	Character\Human\ScalpLowerHair01_00.blp	Character\Human\ScalpUpperHair01_00.blp	17	12	0
18190	23	0	3	Character\Human\Hair03_01.blp	Character\Human\ScalpLowerHair01_01.blp	Character\Human\ScalpUpperHair01_01.blp	17	12	1
18191	23	0	3	Character\Human\Hair03_02.blp	Character\Human\ScalpLowerHair01_02.blp	Character\Human\ScalpUpperHair01_02.blp	17	12	2
18192	23	0	3	Character\Human\Hair03_03.blp	Character\Human\ScalpLowerHair01_03.blp	Character\Human\ScalpUpperHair01_03.blp	17	12	3
18193	23	0	3	Character\Human\Hair03_04.blp	Character\Human\ScalpLowerHair01_04.blp	Character\Human\ScalpUpperHair01_04.blp	17	12	4
18194	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_05.blp	Character\Human\Female\HumanFemaleFaceUpper00_05.blp		1	0	5
18195	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_06.blp	Character\Human\Female\HumanFemaleFaceUpper00_06.blp		1	0	6
18196	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_07.blp	Character\Human\Female\HumanFemaleFaceUpper00_07.blp		1	0	7
18197	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_08.blp	Character\Human\Female\HumanFemaleFaceUpper00_08.blp		1	0	8
18198	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_05.blp	Character\Human\Female\HumanFemaleFaceUpper01_05.blp		1	1	5
18199	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_06.blp	Character\Human\Female\HumanFemaleFaceUpper01_06.blp		1	1	6
18200	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_07.blp	Character\Human\Female\HumanFemaleFaceUpper01_07.blp		1	1	7
18201	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_08.blp	Character\Human\Female\HumanFemaleFaceUpper01_08.blp		1	1	8
18202	23	1	1	Character\Human\Female\HumanFemaleFaceLower02_05.blp	Character\Human\Female\HumanFemaleFaceUpper02_05.blp		1	2	5
18203	23	1	1	Character\Human\Female\HumanFemaleFaceLower02_06.blp	Character\Human\Female\HumanFemaleFaceUpper02_06.blp		1	2	6
18204	23	1	1	Character\Human\Female\HumanFemaleFaceLower02_07.blp	Character\Human\Female\HumanFemaleFaceUpper02_07.blp		1	2	7
18205	23	1	1	Character\Human\Female\HumanFemaleFaceLower02_08.blp	Character\Human\Female\HumanFemaleFaceUpper02_08.blp		1	2	8
18206	23	1	1	Character\Human\Female\HumanFemaleFaceLower03_05.blp	Character\Human\Female\HumanFemaleFaceUpper03_05.blp		1	3	5
18207	23	1	1	Character\Human\Female\HumanFemaleFaceLower03_06.blp	Character\Human\Female\HumanFemaleFaceUpper03_06.blp		1	3	6
18208	23	1	1	Character\Human\Female\HumanFemaleFaceLower03_07.blp	Character\Human\Female\HumanFemaleFaceUpper03_07.blp		1	3	7
18209	23	1	1	Character\Human\Female\HumanFemaleFaceLower03_08.blp	Character\Human\Female\HumanFemaleFaceUpper03_08.blp		1	3	8
18210	23	1	1	Character\Human\Female\HumanFemaleFaceLower04_05.blp	Character\Human\Female\HumanFemaleFaceUpper04_05.blp		1	4	5
18211	23	1	1	Character\Human\Female\HumanFemaleFaceLower04_06.blp	Character\Human\Female\HumanFemaleFaceUpper04_06.blp		1	4	6
18212	23	1	1	Character\Human\Female\HumanFemaleFaceLower04_07.blp	Character\Human\Female\HumanFemaleFaceUpper04_07.blp		1	4	7
18213	23	1	1	Character\Human\Female\HumanFemaleFaceLower04_08.blp	Character\Human\Female\HumanFemaleFaceUpper04_08.blp		1	4	8
18214	23	1	1	Character\Human\Female\HumanFemaleFaceLower05_05.blp	Character\Human\Female\HumanFemaleFaceUpper05_05.blp		1	5	5
18215	23	1	1	Character\Human\Female\HumanFemaleFaceLower05_06.blp	Character\Human\Female\HumanFemaleFaceUpper05_06.blp		1	5	6
18216	23	1	1	Character\Human\Female\HumanFemaleFaceLower05_07.blp	Character\Human\Female\HumanFemaleFaceUpper05_07.blp		1	5	7
18217	23	1	1	Character\Human\Female\HumanFemaleFaceLower05_08.blp	Character\Human\Female\HumanFemaleFaceUpper05_08.blp		1	5	8
18218	23	1	1	Character\Human\Female\HumanFemaleFaceLower06_05.blp	Character\Human\Female\HumanFemaleFaceUpper06_05.blp		1	6	5
18219	23	1	1	Character\Human\Female\HumanFemaleFaceLower06_06.blp	Character\Human\Female\HumanFemaleFaceUpper06_06.blp		1	6	6
18220	23	1	1	Character\Human\Female\HumanFemaleFaceLower06_07.blp	Character\Human\Female\HumanFemaleFaceUpper06_07.blp		1	6	7
18221	23	1	1	Character\Human\Female\HumanFemaleFaceLower06_08.blp	Character\Human\Female\HumanFemaleFaceUpper06_08.blp		1	6	8
18222	23	1	1	Character\Human\Female\HumanFemaleFaceLower07_08.blp	Character\Human\Female\HumanFemaleFaceUpper07_08.blp		1	7	8
18223	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_10.blp	Character\Human\Female\HumanFemaleFaceUpper00_10.blp		5	7	9
18224	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_11.blp	Character\Human\Female\HumanFemaleFaceUpper00_11.blp		5	7	10
18225	23	1	1	Character\Human\Female\HumanFemaleFaceLower00_12.blp	Character\Human\Female\HumanFemaleFaceUpper00_12.blp		5	7	11
18226	23	1	1	Character\Human\Female\HumanFemaleFaceLower08_05.blp	Character\Human\Female\HumanFemaleFaceUpper08_05.blp		1	8	5
18227	23	1	1	Character\Human\Female\HumanFemaleFaceLower08_06.blp	Character\Human\Female\HumanFemaleFaceUpper08_06.blp		1	8	6
18228	23	1	1	Character\Human\Female\HumanFemaleFaceLower08_07.blp	Character\Human\Female\HumanFemaleFaceUpper08_07.blp		1	8	7
18229	23	1	1	Character\Human\Female\HumanFemaleFaceLower08_08.blp	Character\Human\Female\HumanFemaleFaceUpper08_08.blp		1	8	8
18230	23	1	1	Character\Human\Female\HumanFemaleFaceLower09_08.blp	Character\Human\Female\HumanFemaleFaceUpper09_08.blp		1	9	8
18231	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_10.blp	Character\Human\Female\HumanFemaleFaceUpper01_10.blp		5	9	9
18232	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_11.blp	Character\Human\Female\HumanFemaleFaceUpper01_11.blp		5	9	10
18233	23	1	1	Character\Human\Female\HumanFemaleFaceLower01_12.blp	Character\Human\Female\HumanFemaleFaceUpper01_12.blp		5	9	11
18234	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_05.blp	Character\Human\Female\HumanFemaleFaceUpper10_05.blp		1	10	5
18235	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_06.blp	Character\Human\Female\HumanFemaleFaceUpper10_06.blp		1	10	6
18236	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_07.blp	Character\Human\Female\HumanFemaleFaceUpper10_07.blp		1	10	7
18237	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_08.blp	Character\Human\Female\HumanFemaleFaceUpper10_08.blp		1	10	8
18238	23	1	1	Character\Human\Female\HumanFemaleFaceLower11_05.blp	Character\Human\Female\HumanFemaleFaceUpper11_05.blp		1	11	5
18239	23	1	1	Character\Human\Female\HumanFemaleFaceLower11_06.blp	Character\Human\Female\HumanFemaleFaceUpper11_06.blp		1	11	6
18240	23	1	1	Character\Human\Female\HumanFemaleFaceLower11_07.blp	Character\Human\Female\HumanFemaleFaceUpper11_07.blp		1	11	7
18241	23	1	1	Character\Human\Female\HumanFemaleFaceLower11_08.blp	Character\Human\Female\HumanFemaleFaceUpper11_08.blp		1	11	8
18242	23	1	1	Character\Human\Female\HumanFemaleFaceLower12_05.blp	Character\Human\Female\HumanFemaleFaceUpper12_05.blp		1	12	5
18243	23	1	1	Character\Human\Female\HumanFemaleFaceLower12_06.blp	Character\Human\Female\HumanFemaleFaceUpper12_06.blp		1	12	6
18244	23	1	1	Character\Human\Female\HumanFemaleFaceLower12_07.blp	Character\Human\Female\HumanFemaleFaceUpper12_07.blp		1	12	7
18245	23	1	1	Character\Human\Female\HumanFemaleFaceLower12_08.blp	Character\Human\Female\HumanFemaleFaceUpper12_08.blp		1	12	8
18246	23	1	1	Character\Human\Female\HumanFemaleFaceLower13_08.blp	Character\Human\Female\HumanFemaleFaceUpper13_08.blp		1	13	8
18247	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_10.blp	Character\Human\Female\HumanFemaleFaceUpper10_10.blp		5	13	9
18248	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_11.blp	Character\Human\Female\HumanFemaleFaceUpper10_11.blp		5	13	10
18249	23	1	1	Character\Human\Female\HumanFemaleFaceLower10_12.blp	Character\Human\Female\HumanFemaleFaceUpper10_12.blp		5	13	11
18250	23	1	1	Character\Human\Female\HumanFemaleFaceLower14_05.blp	Character\Human\Female\HumanFemaleFaceUpper14_05.blp		5	14	5
18251	23	1	1	Character\Human\Female\HumanFemaleFaceLower14_06.blp	Character\Human\Female\HumanFemaleFaceUpper14_06.blp		5	14	6
18252	23	1	1	Character\Human\Female\HumanFemaleFaceLower14_07.blp	Character\Human\Female\HumanFemaleFaceUpper14_07.blp		5	14	7
18253	23	1	1	Character\Human\Female\HumanFemaleFaceLower14_08.blp	Character\Human\Female\HumanFemaleFaceUpper14_08.blp		5	14	8
18254	23	1	1	Character\Human\Female\HumanFemaleFaceLower15_05.blp	Character\Human\Female\HumanFemaleFaceUpper15_05.blp		5	15	5
18255	23	1	1	Character\Human\Female\HumanFemaleFaceLower15_06.blp	Character\Human\Female\HumanFemaleFaceUpper15_06.blp		5	15	6
18256	23	1	1	Character\Human\Female\HumanFemaleFaceLower15_07.blp	Character\Human\Female\HumanFemaleFaceUpper15_07.blp		5	15	7
18257	23	1	1	Character\Human\Female\HumanFemaleFaceLower15_08.blp	Character\Human\Female\HumanFemaleFaceUpper15_08.blp		5	15	8
18258	23	1	1	Character\Human\Female\HumanFemaleFaceLower16_05.blp	Character\Human\Female\HumanFemaleFaceUpper16_05.blp		5	16	5
18259	23	1	1	Character\Human\Female\HumanFemaleFaceLower16_06.blp	Character\Human\Female\HumanFemaleFaceUpper16_06.blp		5	16	6
18260	23	1	1	Character\Human\Female\HumanFemaleFaceLower16_07.blp	Character\Human\Female\HumanFemaleFaceUpper16_07.blp		5	16	7
18261	23	1	1	Character\Human\Female\HumanFemaleFaceLower16_08.blp	Character\Human\Female\HumanFemaleFaceUpper16_08.blp		5	16	8
18262	23	1	1	Character\Human\Female\HumanFemaleFaceLower17_05.blp	Character\Human\Female\HumanFemaleFaceUpper17_05.blp		5	17	5
18263	23	1	1	Character\Human\Female\HumanFemaleFaceLower17_06.blp	Character\Human\Female\HumanFemaleFaceUpper17_06.blp		5	17	6
18264	23	1	1	Character\Human\Female\HumanFemaleFaceLower17_07.blp	Character\Human\Female\HumanFemaleFaceUpper17_07.blp		5	17	7
18265	23	1	1	Character\Human\Female\HumanFemaleFaceLower17_08.blp	Character\Human\Female\HumanFemaleFaceUpper17_08.blp		5	17	8
18266	23	1	1	Character\Human\Female\HumanFemaleFaceLower18_05.blp	Character\Human\Female\HumanFemaleFaceUpper18_05.blp		5	18	5
18267	23	1	1	Character\Human\Female\HumanFemaleFaceLower18_06.blp	Character\Human\Female\HumanFemaleFaceUpper18_06.blp		5	18	6
18268	23	1	1	Character\Human\Female\HumanFemaleFaceLower18_07.blp	Character\Human\Female\HumanFemaleFaceUpper18_07.blp		5	18	7
18269	23	1	1	Character\Human\Female\HumanFemaleFaceLower18_08.blp	Character\Human\Female\HumanFemaleFaceUpper18_08.blp		5	18	8
18270	23	1	1	Character\Human\Female\HumanFemaleFaceLower19_05.blp	Character\Human\Female\HumanFemaleFaceUpper19_05.blp		5	19	5
18271	23	1	1	Character\Human\Female\HumanFemaleFaceLower19_06.blp	Character\Human\Female\HumanFemaleFaceUpper19_06.blp		5	19	6
18272	23	1	1	Character\Human\Female\HumanFemaleFaceLower19_07.blp	Character\Human\Female\HumanFemaleFaceUpper19_07.blp		5	19	7
18273	23	1	1	Character\Human\Female\HumanFemaleFaceLower19_08.blp	Character\Human\Female\HumanFemaleFaceUpper19_08.blp		5	19	8
18274	23	1	1	Character\Human\Female\HumanFemaleFaceLower20_05.blp	Character\Human\Female\HumanFemaleFaceUpper20_05.blp		5	20	5
18275	23	1	1	Character\Human\Female\HumanFemaleFaceLower20_06.blp	Character\Human\Female\HumanFemaleFaceUpper20_06.blp		5	20	6
18276	23	1	1	Character\Human\Female\HumanFemaleFaceLower20_07.blp	Character\Human\Female\HumanFemaleFaceUpper20_07.blp		5	20	7
18277	23	1	1	Character\Human\Female\HumanFemaleFaceLower20_08.blp	Character\Human\Female\HumanFemaleFaceUpper20_08.blp		5	20	8
18278	23	1	1	Character\Human\Female\HumanFemaleFaceLower21_05.blp	Character\Human\Female\HumanFemaleFaceUpper21_05.blp		5	21	5
18279	23	1	1	Character\Human\Female\HumanFemaleFaceLower21_06.blp	Character\Human\Female\HumanFemaleFaceUpper21_06.blp		5	21	6
18280	23	1	1	Character\Human\Female\HumanFemaleFaceLower21_07.blp	Character\Human\Female\HumanFemaleFaceUpper21_07.blp		5	21	7
18281	23	1	1	Character\Human\Female\HumanFemaleFaceLower21_08.blp	Character\Human\Female\HumanFemaleFaceUpper21_08.blp		5	21	8
18282	23	1	1	Character\Human\Female\HumanFemaleFaceLower22_05.blp	Character\Human\Female\HumanFemaleFaceUpper22_05.blp		5	22	5
18283	23	1	1	Character\Human\Female\HumanFemaleFaceLower22_06.blp	Character\Human\Female\HumanFemaleFaceUpper22_06.blp		5	22	6
