field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12
1692	37124	0	0	150	0	0	0	0	0	0	0	0
1693	37129	0	0	110	0	0	0	0	0	0	0	0
1694	37132	0	0	110	0	0	0	0	0	0	0	0
1695	37161	0	0	90	0	0	0	0	0	0	0	0
1696	37162	0	0	30	0	0	0	0	0	0	0	0
1697	37249	0	0	200	0	0	0	0	0	0	0	0
1698	37251	0	0	300	0	0	0	0	0	0	0	0
1699	37254	0	0	200	0	0	0	0	0	0	0	0
1700	37255	0	0	300	0	0	0	0	0	0	0	0
1701	37257	0	0	200	0	0	0	0	0	0	0	0
1702	37259	0	0	300	0	0	0	0	0	0	0	0
1703	37260	0	0	90	0	0	0	0	0	0	0	0
1704	37262	0	0	90	0	0	0	0	0	0	0	0
1705	37263	0	0	135	0	0	0	0	0	0	0	0
1706	37265	0	0	120	0	0	0	0	0	0	0	0
1707	37274	0	0	125	0	0	0	0	0	0	0	0
1708	37275	0	0	95	0	0	0	0	0	0	0	0
1709	37276	0	0	60	0	0	0	0	0	0	0	0
1710	37289	0	0	125	0	0	0	0	0	0	0	0
1711	37361	0	0	90	0	0	0	0	0	0	0	0
1712	37367	0	0	360	0	0	0	0	0	0	0	0
1713	37371	0	0	95	0	0	0	0	0	0	0	0
1714	37460	0	0	100	0	0	0	0	0	0	0	0
1715	37470	0	0	100	0	0	0	0	0	0	0	0
1716	37479	0	0	360	0	0	0	0	0	0	0	0
1717	37488	0	0	150	0	0	0	0	0	0	0	0
1718	37527	0	0	100	0	0	0	0	0	0	0	0
1719	37538	0	0	75	0	0	0	0	0	0	0	0
1720	37539	0	0	65	0	0	0	0	0	0	0	0
1721	37553	0	0	300	0	0	0	0	0	0	0	0
1722	37554	0	0	45	0	0	0	0	0	0	0	0
1723	37555	0	0	280	0	0	0	0	0	0	0	0
1724	37569	0	0	215	0	0	0	0	0	0	0	0
1725	37587	0	0	0	0	0	0	0	1092616192	0	0	0
1726	37599	0	0	10	2	0	0	0	0	0	0	0
1727	37624	0	0	220	0	0	0	0	0	0	0	0
1728	37625	0	0	350	0	0	0	0	0	0	0	0
1729	37628	0	0	95	0	0	0	0	0	0	0	0
1730	37629	0	0	95	0	0	0	0	0	0	0	0
1731	37664	0	0	90	0	0	0	0	0	0	0	0
1733	37669	0	0	275	0	0	0	0	0	0	0	0
1734	37671	0	0	8	8	0	0	0	0	0	0	0
1735	37709	0	0	130	0	0	0	0	0	0	0	0
1736	37711	0	0	0	0	0	0	0	1109393408	0	0	0
1737	37727	0	0	2500	0	0	0	0	0	0	0	0
1738	37728	0	0	3500	0	0	0	0	0	0	0	0
1739	37729	0	0	600	0	0	0	0	0	0	0	0
1740	37743	0	0	800	0	0	0	0	0	0	0	0
1741	37779	0	0	150	0	0	0	0	0	0	0	0
1742	37788	0	0	1000	0	0	0	0	0	0	0	0
1743	37823	0	0	110	0	0	0	0	0	0	0	0
1744	37844	0	0	55	0	0	0	0	0	0	0	0
1745	37856	0	0	95	0	0	0	0	0	0	0	0
1746	37921	0	0	30	0	0	0	0	0	0	0	0
1747	37924	0	0	50	0	0	0	0	0	0	0	0
1748	37930	0	0	90	0	0	0	0	0	0	0	0
1749	37967	0	0	280	0	0	0	0	0	0	0	0
1750	37978	0	0	90	0	0	0	0	0	0	0	0
1751	37979	0	0	150	0	0	0	0	0	0	0	0
1752	37986	0	0	80	0	0	0	0	0	0	0	0
1753	37992	0	0	75	5	0	0	0	0	0	0	0
1754	37997	0	0	95	0	0	0	0	0	0	0	0
1755	38008	0	0	90	0	0	0	0	0	0	0	0
1756	38009	0	0	100	0	0	0	0	0	0	0	0
1757	38032	0	0	90	0	0	0	0	0	0	0	0
1758	38033	0	0	75	0	0	0	0	0	0	0	0
1759	38035	0	0	98	0	0	0	0	0	0	0	0
1760	38047	0	0	0	0	0	0	0	1097859072	0	0	0
1761	38051	0	0	75	0	0	0	0	0	0	0	0
1763	38085	0	0	90	0	0	0	0	0	0	0	0
1764	38135	0	0	110	0	0	0	0	0	0	0	0
1765	38136	0	0	110	0	0	0	0	0	0	0	0
1766	38145	0	0	150	0	0	0	0	0	0	0	0
1767	38146	0	0	150	0	0	0	0	0	0	0	0
1768	38148	0	0	50	0	0	0	0	0	0	0	0
1769	38150	0	0	120	0	0	0	0	0	0	0	0
1770	38194	0	0	55	0	0	0	0	0	0	0	0
1771	38197	0	0	20	0	0	0	0	0	0	0	0
1772	38204	0	0	90	0	0	0	0	0	0	0	0
1773	38205	0	0	90	0	0	0	0	0	0	0	0
1774	38209	0	0	215	0	0	0	0	0	0	0	0
1775	38210	0	0	90	0	0	0	0	0	0	0	0
1776	38234	0	0	115	0	0	0	0	0	0	0	0
1777	38236	0	0	175	0	0	0	0	0	0	0	0
1778	38238	0	0	90	0	0	0	0	0	0	0	0
1779	38239	0	0	20	0	0	0	0	0	0	0	0
1780	38243	0	0	60	0	0	0	0	0	0	0	0
1781	38245	0	0	0	0	0	0	0	1092616192	0	0	0
1782	38252	0	0	550	0	0	0	0	0	0	0	0
1783	38263	0	0	235	0	0	0	0	0	0	0	0
1784	38304	0	0	40	0	0	0	0	0	0	0	0
1785	38306	0	0	0	0	0	0	0	1090519040	0	0	0
1786	38330	0	0	145	0	0	0	0	0	0	0	0
1787	38340	0	0	90	0	0	0	0	0	0	0	0
1788	38370	0	0	310	0	0	0	0	0	0	0	0
1789	38371	0	0	0	0	0	0	0	1092616192	0	0	0
1790	38378	0	0	90	0	0	0	0	0	0	0	0
1791	38379	0	0	5	2	0	0	0	0	0	0	0
1792	38384	0	0	120	0	0	0	0	0	0	0	0
1793	38385	0	0	300	0	0	0	0	0	0	0	0
1794	38386	0	0	90	0	0	0	0	0	0	0	0
1795	38391	0	0	50	0	0	0	0	0	0	0	0
1796	38401	0	0	150	0	0	0	0	0	0	0	0
1797	38445	0	0	95	0	0	0	0	0	0	0	0
1798	38484	0	0	0	0	0	0	0	1092616192	0	0	0
1799	38491	0	0	30	0	0	0	0	0	0	0	0
1800	38509	0	0	135	0	0	0	0	0	0	0	0
1801	38526	0	0	120	0	0	0	0	0	0	0	0
1802	38533	0	0	160	0	0	0	0	0	0	0	0
1803	38534	0	0	90	0	0	0	0	0	0	0	0
1804	38535	0	0	150	0	0	0	0	0	0	0	0
1805	38536	0	0	150	0	0	0	0	0	0	0	0
1806	38539	0	0	150	0	0	0	0	0	0	0	0
1807	38580	0	0	125	0	0	0	0	0	0	0	0
1808	38581	0	0	0	0	0	0	0	1097859072	0	0	0
1809	38585	0	0	50	0	0	0	0	0	0	0	0
1810	38589	0	0	275	0	0	0	0	0	0	0	0
1811	38623	0	0	50	0	0	0	0	0	0	0	0
1812	38626	0	0	30	0	0	0	0	0	0	0	0
1813	38628	0	0	90	0	0	0	0	0	0	0	0
1814	38633	0	0	35	0	0	0	0	0	0	0	0
1815	38634	0	0	150	0	0	0	0	0	0	0	0
1816	38636	0	0	50	0	0	0	0	0	0	0	0
1817	38641	0	0	90	0	0	0	0	0	0	0	0
1818	38642	0	0	55	0	0	0	0	0	0	0	0
1819	38644	0	0	120	0	0	0	0	0	0	0	0
1820	38646	0	0	100	0	0	0	0	0	0	0	0
1821	38647	0	0	90	0	0	0	0	0	0	0	0
1822	38648	0	0	90	0	0	0	0	0	0	0	0
1823	38649	0	0	90	0	0	0	0	0	0	0	0
1824	38657	0	0	90	0	0	0	0	0	0	0	0
1825	38658	0	0	180	0	0	0	0	0	0	0	0
1826	38659	0	0	200	0	0	0	0	0	0	0	0
1827	38663	0	0	140	8	0	0	0	0	0	0	0
1828	38669	0	0	75	0	0	0	0	0	0	0	0
1829	38725	0	0	120	0	0	0	0	0	0	0	0
1830	38791	0	0	100	0	0	0	0	0	0	0	0
1831	38807	0	0	75	0	0	0	0	0	0	0	0
1832	38808	0	0	100	0	0	0	0	0	0	0	0
1833	38823	0	0	90	0	0	0	0	0	0	0	0
1834	38824	0	0	90	0	0	0	0	0	0	0	0
1835	38825	0	0	90	0	0	0	0	0	0	0	0
1836	38826	0	0	90	0	0	0	0	0	0	0	0
1837	38827	0	0	90	0	0	0	0	0	0	0	0
1838	38835	0	0	90	0	0	0	0	0	0	0	0
1839	38838	0	0	90	0	0	0	0	0	0	0	0
1840	38843	0	0	75	0	0	0	0	0	0	0	0
1841	38859	0	0	25	5	0	0	0	0	0	0	0
1842	38861	0	0	310	0	0	0	0	0	0	0	0
1843	38883	0	0	95	0	0	0	0	0	0	0	0
1844	38892	0	0	85	0	0	0	0	0	0	0	0
1845	38896	0	0	0	0	0	0	0	1092616192	0	0	0
1846	38898	0	0	0	0	0	0	0	1092616192	0	0	0
1847	38899	0	0	360	0	0	0	0	0	0	0	0
1848	38914	0	0	25	5	0	0	0	0	0	0	0
1849	38918	0	0	300	0	0	0	0	0	0	0	0
1850	38921	0	0	35	0	0	0	0	0	0	0	0
1851	38930	0	0	130	0	0	0	0	0	0	0	0
1852	38935	0	0	100	0	0	0	0	0	0	0	0
1853	38936	0	0	75	0	0	0	0	0	0	0	0
1854	39017	0	0	60	0	0	0	0	0	0	0	0
1855	39019	0	0	30	0	0	0	0	0	0	0	0
1856	39020	0	0	95	0	0	0	0	0	0	0	0
1857	39021	0	0	60	0	0	0	0	0	0	0	0
1858	39022	0	0	95	0	0	0	0	0	0	0	0
1859	39023	0	0	95	0	0	0	0	0	0	0	0
1860	39027	0	0	250	0	0	0	0	0	0	0	0
1861	39054	0	0	90	0	0	0	0	0	0	0	0
1862	39064	0	0	90	0	0	0	0	0	0	0	0
1863	39065	0	0	90	0	0	0	0	0	0	0	0
1864	39066	0	0	150	0	0	0	0	0	0	0	0
1865	39076	0	0	100	0	0	0	0	0	0	0	0
1866	39077	0	0	50	0	0	0	0	0	0	0	0
1867	39078	0	0	175	0	0	0	0	0	0	0	0
1868	39082	0	0	130	0	0	0	0	0	0	0	0
1869	39083	0	0	150	0	0	0	0	0	0	0	0
1870	39120	0	0	75	0	0	0	0	0	0	0	0
1871	39121	0	0	75	0	0	0	0	0	0	0	0
1872	39125	0	0	280	0	0	0	0	0	0	0	0
1873	39126	0	0	90	0	0	0	0	0	0	0	0
1874	39139	0	0	260	0	0	0	0	0	0	0	0
1875	39175	0	0	160	0	0	0	0	0	0	0	0
1876	39182	0	0	75	0	0	0	0	0	0	0	0
1880	39229	0	0	50	0	0	0	0	0	0	0	0
1881	39252	0	0	90	0	0	0	0	0	0	0	0
1882	39262	0	0	95	0	0	0	0	0	0	0	0
1883	39267	0	0	110	0	0	0	0	0	0	0	0
1884	39272	0	0	150	0	0	0	0	0	0	0	0
1886	39329	0	0	90	0	0	0	0	0	0	0	0
1887	39337	0	0	90	0	0	0	0	0	0	0	0
1888	39347	0	0	320	0	0	0	0	0	0	0	0
1889	39363	0	0	345	0	0	0	0	0	0	0	0
1890	39367	0	0	550	0	0	0	0	0	0	0	0
1891	39372	0	0	0	0	0	0	0	1073741824	0	0	0
1892	39376	0	0	15	15	0	0	0	0	0	0	0
1893	39378	0	0	215	0	0	0	0	0	0	0	0
1894	39413	0	0	270	0	0	0	0	0	0	0	0
1895	39529	0	0	110	0	0	0	0	0	0	0	0
1896	39579	0	0	0	0	0	0	0	1109393408	0	0	0
1897	39586	0	0	250	0	0	0	0	0	0	0	0
1898	39588	0	0	0	0	0	0	0	1097859072	0	0	0
1899	39589	0	0	0	0	0	0	0	1097859072	0	0	0
1902	39622	0	0	100	0	0	0	0	0	0	0	0
1903	39670	0	0	95	0	0	0	0	0	0	0	0
1904	39671	0	0	15	15	0	0	0	0	0	0	0
1905	39674	0	0	100	0	0	0	0	0	0	0	0
1906	39685	0	0	30	0	0	0	0	0	0	0	0
1907	39794	0	0	0	0	0	0	0	1115684864	0	0	0
1908	39902	0	0	60	0	0	0	0	0	0	0	0
1909	39941	0	0	350	0	0	0	0	0	0	0	0
1910	39945	0	0	150	0	0	0	0	0	0	0	0
1911	39967	0	3	35	0	0	0	0	0	0	0	0
1912	40066	0	0	150	0	0	0	0	0	0	0	0
1913	40076	0	0	150	0	0	0	0	0	0	0	0
1914	40084	0	0	60	0	0	0	0	0	0	0	0
1915	40088	0	0	150	0	0	0	0	0	0	0	0
1916	40090	0	0	100	0	0	0	0	0	0	0	0
1917	40096	0	0	315	0	0	0	0	0	0	0	0
1918	40097	0	0	400	0	0	0	0	0	0	0	0
1919	40120	0	0	0	0	0	0	0	1085485875	0	0	0
1920	40152	0	0	1	0	0	1	0	0	0	0	0
1921	40188	0	0	50	0	0	0	0	0	0	0	0
1922	40239	0	0	150	0	0	0	0	0	0	0	0
1923	40243	0	0	75	0	0	0	0	0	0	0	0
1924	40366	0	0	150	0	0	0	0	0	0	0	0
1925	40367	0	0	100	0	0	0	0	0	0	0	0
1926	40368	0	0	100	0	0	0	0	0	0	0	0
1927	40393	0	0	50	0	0	0	0	0	0	0	0
1928	40400	0	0	120	0	0	0	0	0	0	0	0
1929	40425	0	0	20	0	0	0	0	0	0	0	0
1930	40428	0	0	540	0	0	0	0	0	0	0	0
1931	40429	0	0	250	0	0	0	0	0	0	0	0
1932	40430	0	0	250	0	0	0	0	0	0	0	0
1933	40444	0	0	135	0	0	0	0	0	0	0	0
1934	40536	0	0	150	0	0	0	0	0	0	0	0
1935	40554	0	0	90	0	0	0	0	0	0	0	0
1936	40671	0	-2	0	0	1000	0	0	0	0	0	0
1937	40769	0	0	75	0	0	0	0	0	0	0	0
1939	40822	0	0	30	0	0	0	0	0	0	0	0
1940	40823	0	0	125	0	0	0	0	0	0	0	0
1941	40837	0	0	100	2	0	0	0	0	0	0	0
1942	40876	0	0	85	0	0	0	0	0	0	0	0
1943	40881	0	0	100	2	0	0	0	0	0	0	0
1944	40884	0	-2	75	0	75	0	0	0	0	0	0
1945	40937	0	0	90	0	0	0	0	0	0	0	0
1946	41068	0	0	150	0	0	0	0	0	0	0	0
1947	41069	0	0	90	0	0	0	0	0	0	0	0
1948	41070	0	0	565	0	0	0	0	0	0	0	0
1949	41072	0	0	90	0	0	0	0	0	0	0	0
1950	41084	0	0	0	0	0	0	0	1077936128	0	0	0
1951	41085	0	0	100	0	0	0	0	0	0	0	0
1952	41114	0	0	150	0	0	0	0	0	0	0	0
1953	41183	0	0	150	0	0	0	0	0	0	0	0
1954	41184	0	0	90	0	0	0	0	0	0	0	0
1955	41185	0	0	750	0	0	0	0	0	0	0	0
1956	41186	0	0	205	0	0	0	0	0	0	0	0
1957	41229	0	0	90	0	0	0	0	0	0	0	0
1958	41233	0	0	120	0	0	0	0	0	0	0	0
1959	41245	0	0	250	0	0	0	0	0	0	0	0
1960	41246	0	0	1100	0	0	0	0	0	0	0	0
1961	41281	0	0	0	0	0	0	0	1090519040	0	0	0
1962	41334	0	0	0	0	0	0	0	1092616192	0	0	0
1963	41355	0	0	350	0	0	0	0	0	0	0	0
1964	41367	0	0	75	0	0	0	0	0	0	0	0
1965	41368	0	0	0	0	0	0	0	1082130432	0	0	0
1966	41370	0	0	75	0	0	0	0	0	0	0	0
1967	41372	0	0	215	0	0	0	0	0	0	0	0
1968	41373	0	0	110	0	0	0	0	0	0	0	0
1969	41374	0	0	110	0	0	0	0	0	0	0	0
1970	41375	0	0	110	0	0	0	0	0	0	0	0
1971	41378	0	0	125	0	0	0	0	0	0	0	0
1972	41379	0	0	260	0	0	0	0	0	0	0	0
1973	41380	0	0	315	0	0	0	0	0	0	0	0
1974	41382	0	0	95	0	0	0	0	0	0	0	0
1975	41383	0	0	90	0	0	0	0	0	0	0	0
1976	41384	0	0	90	0	0	0	0	0	0	0	0
1977	41396	0	0	90	0	0	0	0	0	0	0	0
1978	41444	0	0	150	0	0	0	0	0	0	0	0
1979	41450	0	0	0	0	0	0	0	1077936128	0	0	0
1980	41451	0	0	0	0	0	0	0	1077936128	0	0	0
1981	41455	0	0	400	0	0	0	0	0	0	0	0
1982	41459	0	0	90	0	0	0	0	0	0	0	0
1983	41467	0	0	0	0	0	0	0	1065353216	0	0	0
1984	41468	0	0	50	0	0	0	0	0	0	0	0
1985	41469	0	0	265	0	0	0	0	0	0	0	0
1986	41472	0	0	75	0	0	0	0	0	0	0	0
1987	41475	0	0	110	5	0	0	0	0	0	0	0
1988	41478	0	0	600	0	0	0	0	0	0	0	0
1989	41481	0	0	260	0	0	0	0	0	0	0	0
1990	41482	0	0	100	0	0	0	0	0	0	0	0
1991	41483	0	0	90	0	0	0	0	0	0	0	0
1992	41486	0	0	250	0	0	0	0	0	0	0	0
1993	41541	0	0	300	0	0	0	0	0	0	0	0
1994	41590	0	0	150	0	0	0	0	0	0	0	0
1995	41912	0	0	0	0	0	0	0	1109393408	0	0	0
1996	41958	0	0	300	0	0	0	0	0	0	0	0
1997	41960	0	0	305	0	0	0	0	0	0	0	0
1998	42024	0	0	90	0	0	0	0	0	0	0	0
1999	42025	0	0	90	0	0	0	0	0	0	0	0
2000	42027	0	0	150	0	0	0	0	0	0	0	0
2001	42317	0	0	150	0	0	0	0	0	0	0	0
2002	42318	0	0	150	0	0	0	0	0	0	0	0
2003	42363	0	0	0	0	0	0	0	1108082688	0	0	0
2004	42376	0	0	80	0	0	0	0	0	0	0	0
2005	42387	0	0	0	0	0	0	0	1108082688	0	0	0
2006	42420	0	0	125	0	0	0	0	0	0	0	0
2007	42477	0	0	150	0	0	0	0	0	0	0	0
2008	42478	0	0	80	0	0	0	0	0	0	0	0
2009	42671	0	0	0	0	0	0	0	1077936128	0	0	0
2010	42672	0	0	90	0	0	0	0	0	0	0	0
2011	42719	0	0	90	0	0	0	0	0	0	0	0
2012	42740	0	0	330	0	0	0	0	0	0	0	0
2013	42955	0	0	0	0	0	0	0	1077936128	0	0	0
2014	43088	0	0	95	0	0	0	0	0	0	0	0
2015	43240	0	0	300	0	0	0	0	0	0	0	0
2016	43241	0	0	0	0	0	0	0	1107558400	0	0	0
2019	43309	0	0	0	0	0	0	0	1092616192	0	0	0
2020	43330	0	0	90	0	0	0	0	0	0	0	0
2021	43337	0	0	230	0	0	0	0	0	0	0	0
2022	43395	0	0	0	0	0	0	0	1109393408	0	0	0
2023	43417	0	0	75	5	0	0	0	0	0	0	0
2024	43420	0	0	105	0	0	0	0	0	0	0	0
2027	43430	0	0	0	0	0	0	0	1090519040	0	0	0
2036	43509	0	0	180	0	0	0	0	0	0	0	0
2038	43512	0	0	60	0	0	0	0	0	0	0	0
2039	43516	0	0	125	0	0	0	0	0	0	0	0
2041	43526	0	0	90	0	0	0	0	0	0	0	0
2042	43527	0	0	150	0	0	0	0	0	0	0	0
2045	43550	0	0	750	0	0	0	0	0	0	0	0
2046	43556	0	0	90	0	0	0	0	0	0	0	0
2047	43560	0	0	140	0	0	0	0	0	0	0	0
2048	43575	0	0	125	0	0	0	0	0	0	0	0
2049	43577	0	0	75	0	0	0	0	0	0	0	0
2050	43584	0	0	300	0	0	0	0	0	0	0	0
2051	43612	0	0	50	0	0	0	0	0	0	0	0
2052	43649	0	0	85	0	0	0	0	0	0	0	0
2053	43667	0	0	90	0	0	0	0	0	0	0	0
2055	43896	0	0	0	0	0	0	0	1120403456	0	0	0
2056	43903	0	0	90	0	0	0	0	0	0	0	0
2057	43939	0	0	500	0	0	0	0	0	0	0	0
2058	43940	0	0	155	0	0	0	0	0	0	0	0
2059	43971	0	0	150	0	0	0	0	0	0	0	0
2060	43987	0	0	0	0	0	0	0	1084227584	0	0	0
2062	44136	0	0	100	0	0	0	0	0	0	0	0
2063	44141	0	0	550	0	0	0	0	0	0	0	0
2064	44142	0	0	200	0	0	0	0	0	0	0	0
2065	44163	0	0	0	0	0	0	0	1097859072	0	0	0
2066	44164	0	0	20	0	0	0	0	0	0	0	0
2067	44174	0	0	365	0	0	0	0	0	0	0	0
2068	44175	0	0	500	0	0	0	0	0	0	0	0
2069	44177	0	0	75	0	0	0	0	0	0	0	0
2070	44178	0	0	1400	0	0	0	0	0	0	0	0
2071	44189	0	0	90	0	0	0	0	0	0	0	0
2072	44237	0	0	90	0	0	0	0	0	0	0	0
2073	44256	0	0	380	0	0	0	0	0	0	0	0
2074	44257	0	0	640	0	0	0	0	0	0	0	0
2075	44267	0	0	445	0	0	0	0	0	0	0	0
2076	44271	0	0	310	0	0	0	0	0	0	0	0
2077	44286	0	0	80	0	0	0	0	0	0	0	0
2078	44291	0	0	500	0	0	0	0	0	0	0	0
2079	44314	0	0	3231	0	0	0	0	0	0	0	0
2080	44319	0	0	110	0	0	0	0	0	0	0	0
2081	44332	0	0	100	0	0	0	0	0	0	0	0
2082	44425	0	0	0	0	0	0	0	1056964608	0	0	0
2083	44457	0	0	0	0	0	0	0	1069547520	0	0	0
2084	44479	0	0	150	0	0	0	0	0	0	0	0
2085	44503	0	0	90	0	0	0	0	0	0	0	0
2086	44504	0	0	90	0	0	0	0	0	0	0	0
2087	44518	0	0	95	0	0	0	0	0	0	0	0
2088	44519	0	0	150	0	0	0	0	0	0	0	0
2089	44520	0	0	725	0	0	0	0	0	0	0	0
2090	44547	0	0	150	0	0	0	0	0	0	0	0
2091	44572	0	0	0	0	0	0	0	1073741824	0	0	0
2092	44577	0	0	20	0	0	0	0	0	0	0	0
2093	44583	0	0	200	0	0	0	0	0	0	0	0
2094	44587	0	0	1670	0	0	0	0	0	0	0	0
2095	44606	0	0	200	0	0	0	0	0	0	0	0
2096	44614	0	0	0	0	0	0	0	1082130432	0	0	0
2097	44640	0	0	65	0	0	0	0	0	0	0	0
2098	44765	0	0	100	0	0	0	0	0	0	0	0
2099	44957	0	0	0	0	0	0	0	1112014848	0	0	0
2101	45027	0	0	925	0	0	0	0	0	0	0	0
2102	45067	0	0	500	0	0	0	0	0	0	0	0
2103	45075	0	0	90	0	0	0	0	0	0	0	0
2105	45230	0	0	100	0	0	0	0	0	0	0	0
2106	45328	0	0	50	0	0	0	0	0	0	0	0
2107	45336	0	0	120	0	0	0	0	0	0	0	0
2108	45362	0	1	200	0	0	0	0	0	0	0	0
2109	45438	0	0	15	0	0	0	0	0	0	0	0
2110	45442	0	0	60	0	0	0	0	0	0	0	0
2111	45492	0	0	95	0	0	0	0	0	0	0	0
2112	45525	0	0	90	4	0	0	0	0	0	0	0
2113	45528	0	0	100	0	0	0	0	0	0	0	0
2115	45584	0	0	750	0	0	0	0	0	0	0	0
2116	45608	0	0	0	0	0	0	0	1116733440	0	0	0
2117	45664	0	0	150	0	0	0	0	0	0	0	0
2118	45666	0	0	90	0	0	0	0	0	0	0	0
2119	45670	0	0	90	0	0	0	0	0	0	0	0
2120	45745	0	0	180	0	0	0	0	0	0	0	0
2121	45748	0	0	90	0	0	0	0	0	0	0	0
2122	45750	0	0	1000	0	0	0	0	0	0	0	0
2123	45770	0	0	160	0	0	0	0	0	0	0	0
2124	45789	0	0	300	0	0	0	0	0	0	0	0
2125	45900	0	0	95	0	0	0	0	0	0	0	0
2126	45905	0	0	75	0	0	0	0	0	0	0	0
2127	46029	0	0	150	0	0	0	0	0	0	0	0
2128	46035	0	0	200	0	0	0	0	0	0	0	0
2129	46042	0	0	95	0	0	0	0	0	0	0	0
2130	46043	0	0	150	0	0	0	0	0	0	0	0
2131	46044	0	0	20	0	0	0	0	0	0	0	0
2132	46045	0	0	200	0	0	0	0	0	0	0	0
2133	46101	0	0	350	0	0	0	0	0	0	0	0
2134	46150	0	0	150	0	0	0	0	0	0	0	0
2135	46151	0	0	40	0	0	0	0	0	0	0	0
2136	46164	0	0	90	0	0	0	0	0	0	0	0
2137	46180	0	0	115	0	0	0	0	0	0	0	0
2138	46181	0	0	380	0	0	0	0	0	0	0	0
2139	46190	0	0	75	0	0	0	0	0	0	0	0
2140	46191	0	0	445	0	0	0	0	0	0	0	0
2141	46192	0	0	365	0	0	0	0	0	0	0	0
2142	46193	0	0	500	0	0	0	0	0	0	0	0
2143	46195	0	0	1400	0	0	0	0	0	0	0	0
2144	46224	0	0	195	0	0	0	0	0	0	0	0
2145	46280	0	0	0	0	0	0	0	1092616192	0	0	0
2146	46367	0	0	90	0	0	0	0	0	0	0	0
2147	46381	0	0	110	0	0	0	0	0	0	0	0
2148	46442	0	0	100	0	0	0	0	0	0	0	0
2149	46450	0	0	850	0	0	0	0	0	0	0	0
2150	46451	0	0	850	0	0	0	0	0	0	0	0
2151	46452	0	0	850	0	0	0	0	0	0	0	0
2152	46457	0	0	1000	0	0	0	0	0	0	0	0
2153	46467	0	-2	2500	0	4500	0	0	0	0	0	0
2154	46487	0	0	90	0	0	0	0	0	0	0	0
2155	46543	0	0	95	0	0	0	0	0	0	0	0
2157	46553	0	0	150	0	0	0	0	0	0	0	0
2158	46555	0	0	150	0	0	0	0	0	0	0	0
2159	46560	0	0	350	0	0	0	0	0	0	0	0
2160	46562	0	0	350	0	0	0	0	0	0	0	0
2161	46563	0	0	90	0	0	0	0	0	0	0	0
2162	46564	0	0	315	0	0	0	0	0	0	0	0
2163	46565	0	0	0	0	0	0	0	1109393408	0	0	0
2164	46571	0	0	75	0	0	0	0	0	0	0	0
2165	46572	0	0	50	0	0	0	0	0	0	0	0
2166	46573	0	0	150	0	0	0	0	0	0	0	0
2167	46580	0	0	25	0	0	0	0	0	0	0	0
2168	46604	0	0	15	0	0	0	0	0	0	0	0
2169	46608	0	0	120	0	0	0	0	0	0	0	0
2170	46744	0	0	125	0	0	0	0	0	0	0	0
2173	46984	0	0	120	0	0	0	0	0	0	0	0
2174	46987	0	0	90	0	0	0	0	0	0	0	0
2175	46988	0	0	90	0	0	0	0	0	0	0	0
2176	47072	0	0	95	0	0	0	0	0	0	0	0
2177	47074	0	0	90	0	0	0	0	0	0	0	0
2178	47076	0	0	90	0	0	0	0	0	0	0	0
2179	47077	0	0	75	0	0	0	0	0	0	0	0
2180	47079	0	0	90	0	0	0	0	0	0	0	0
2181	47193	0	0	0	0	0	0	0	1073741824	0	0	0
2182	47248	0	0	85	0	0	0	0	0	0	0	0
2183	47278	0	0	850	0	0	0	0	0	0	0	0
2184	47299	0	0	684	0	0	0	0	0	0	0	0
2185	47307	0	0	1950	0	0	0	0	0	0	0	0
2186	47382	0	6	1000	0	0	0	0	0	0	0	0
2187	47468	0	3	40	0	0	0	0	0	0	0	0
2188	47480	0	3	35	0	0	0	0	0	0	0	0
2189	47481	0	3	30	0	0	0	0	0	0	0	0
2190	47482	0	3	10	0	0	0	0	0	0	0	0
2191	47484	0	3	10	0	0	0	0	0	0	0	0
2193	47540	0	0	0	0	0	0	0	1078355558	0	0	0
2194	47541	0	6	350	0	0	0	0	0	0	0	0
2195	47695	0	0	0	0	0	0	0	1115815936	0	0	0
2196	47697	0	0	110	0	0	0	0	0	0	0	0
2197	47721	0	0	120	0	0	0	0	0	0	0	0
2198	47723	0	0	50	0	0	0	0	0	0	0	0
2199	47727	0	0	200	0	0	0	0	0	0	0	0
2200	47731	0	0	0	0	0	0	0	1092616192	0	0	0
2201	47751	0	0	90	0	0	0	0	0	0	0	0
2202	47773	0	0	90	0	0	0	0	0	0	0	0
2204	47784	0	0	245	0	0	0	0	0	0	0	0
2205	47788	0	0	0	0	0	0	0	1063675494	0	0	0
2206	47789	0	0	100	0	0	0	0	0	0	0	0
2208	47897	0	0	0	0	0	0	0	1086324736	0	0	0
2209	47902	0	0	2000	0	0	0	0	0	0	0	0
2210	47922	0	0	75	0	0	0	0	0	0	0	0
2211	48018	0	0	0	0	0	0	0	1084227584	0	0	0
2212	48020	0	0	0	0	0	0	0	1092616192	0	0	0
2213	48045	0	0	0	0	0	0	0	1086324736	0	0	0
2214	48140	0	0	700	0	0	0	0	0	0	0	0
2215	48179	0	0	75	0	0	0	0	0	0	0	0
2216	48181	0	7	1	0	0	0	0	0	0	0	0
2217	48262	0	0	0	0	0	0	0	1090519040	0	0	0
2218	48264	0	0	0	0	0	0	0	1090519040	0	0	0
2219	48319	0	0	1665	0	0	0	0	0	0	0	0
