field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14
2775	732	544664	857.734	619625	4333.04	6284.91	1010	976	10	11	3	0	0	0
2776	732	571850	545.518	613542	5211.43	7252.72	1011	976	10	11	3	0	0	0
2777	732	553422	982.103	615297	4042.03	6043.24	1011	976	10	11	3	0	0	0
2778	0	742809.1	8642.95	762219	7737.81	10619.2	1013	13	1013	13	3	0	0	0
2779	1	714603.1	54596.7	419320.1	2723.19	3716.16	1014	900	1014	900	3	0	0	0
2780	1	721937.1	55878.6	421204	782.016	2235.03	1014	900	1014	900	3	0	0	0
2781	1	716201.1	54545.3	412348	2649.77	4081.23	1015	900	1015	900	3	0	0	0
2782	1	713342.1	54066.7	413242	2046.43	3278.37	1015	900	1015	900	3	0	0	0
2783	1	721319	56161.1	427760	2046.43	3278.37	1016	900	1016	900	3	0	0	0
2784	0	814059	13366.1	757077	8319.79	11093.4	1018	9	969	11	3	0	0	0
2785	0	778541	11730.8	750908.1	3976.92	5176.39	1018	9	969	11	3	0	0	0
2786	0	811860	9997.62	732179	5346.35	6684.72	1018	9	969	11	3	0	0	0
2787	1	642946	12205.3	412987	3395.82	4774.56	218	219	480	219	4	0	0	0
2788	654	603318	-2545.86	721625	29490.4	33537	869	9	10	11	3	0	0	0
2789	654	566572	-3932.22	728615	20536.2	23552.3	869	9	10	11	3	0	0	0
2790	654	549517	-656.898	720806	13530.6	16241.1	869	9	10	11	3	0	0	0
2791	654	539312	1152.54	707642	5923.21	7597.56	869	9	10	11	3	0	0	0
2792	654	532140	-669.034	723289	17947.1	20598.4	869	9	10	11	3	0	0	0
2793	654	512210	-669.301	715592	15835.8	18096.3	869	9	10	11	3	0	0	0
2794	638	599153	1523.74	635921	20561.5	22495.2	869	9	869	11	3	0	0	0
2795	638	609611	-9083.07	662330	22636.1	25549.7	869	9	869	11	3	0	0	0
2796	638	540664	-1689.7	622144	18169.1	20272.4	869	9	869	11	3	0	0	0
2797	655	464725	-14377.8	688047	45555.3	49304	869	9	869	11	3	0	0	0
2798	655	486876	-12940.4	735089	51061.1	54561.8	869	9	10	11	3	0	0	0
2799	656	543347	1640.42	711853	12591.2	14140.8	869	9	869	11	3	0	0	0
2800	656	511824	-6510.8	714259	22417.7	23922.4	869	9	869	11	3	0	0	0
2801	656	500830	-13967.6	703257	27028.9	29235.7	869	9	869	11	3	0	0	0
2802	656	491923	-4326.73	675117	16301.6	17800.9	869	9	869	11	3	0	0	0
2803	0	707415	10090.5	876860	8082.77	11691	1020	24	1020	24	4	0	0	0
2804	0	715724	7475.5	867262	5755.48	10648.7	1020	24	1020	24	4	0	0	0
2805	0	723230	7614.19	861087	5755.48	10648.7	1020	24	1020	24	4	0	0	0
2806	0	727720.1	12116.5	863698	5755.48	10648.7	1020	24	1020	24	4	0	0	0
2807	0	725931	9661.58	856826	5106.13	7986.93	1020	24	1020	24	4	0	0	0
2808	0	798643	-3278.59	764950	5343.38	7670.99	1021	304	1021	304	3	0	0	0
2809	1	797900	6983.72	440884.1	16650.9	22057.8	246	207	458	207	4	0	0	0
2810	754	551419	-0.000355244	610195	1682.71	2861.68	1022	9	1022	11	3	0	0	0
2811	0	737076.1	10962.8	792270	2659.23	5681.5	1018	9	969	11	3	0	0	0
2812	1	721853	3235.42	824634	4015.47	5917.32	1023	240	1023	240	3	0	0	0
2813	1	715937	3207.36	822581	4804.6	6904.77	1023	240	1023	240	3	0	0	0
2814	1	709392	3270.86	824544	1740.11	3651.75	1023	240	1023	240	3	0	0	0
2815	1	691577	3566.29	822162	1740.11	3651.75	1023	240	1023	240	3	0	0	0
2816	1	686949	3065.93	821807	3336.18	4721.21	1023	240	1023	240	3	0	0	0
2817	1	681858	3178.69	819622	3336.18	4721.21	1023	240	1023	240	3	0	0	0
2818	1	676847	3283.17	817596	3336.18	4721.21	1023	240	1023	240	3	0	0	0
2819	1	672783	3185.15	815133	3336.18	4721.21	1023	240	1023	240	3	0	0	0
2820	1	676239	1769.05	811833	1834.47	2838.48	953	240	953	240	3	0	0	0
2821	1	610429	266.591	366843	1570.42	2163.01	1023	207	1023	207	3	0	0	0
2822	1	607797	657.837	368259	1863.41	2486.01	1023	207	1023	207	3	0	0	0
2823	1	604778	407.601	366979	1703.25	2521.38	1023	207	1023	207	3	0	0	0
2824	1	602623	687.147	448900	1570.42	2163.01	1023	207	1023	207	3	0	0	0
2825	1	600207	667.99	448230	1570.42	2163.01	1023	207	1023	207	3	0	0	0
2826	1	597991	688.729	448025	1570.42	2163.01	1023	207	1023	207	3	0	0	0
2827	1	718447	50701.2	470918	9969.51	13420.8	882	9	10	11	3	0	0	0
2828	0	646803	1982.99	615712	4356.93	6234.17	1024	33	1024	33	4	0	0	0
2838	0	435009.5	-14424.74	862039	2.213.656	3.619.353	1028	1028	10	1028	3	0	0	0
2839	0	435249.6	-14000.58	866537.7	2.213.656	3.619.353	1028	1028	10	1028	3	0	0	0
2840	0	431594.2	-13738.16	870739.4	2.213.656	3.619.353	1028	1028	10	1028	3	0	0	0
2841	0	436827.2	-13474.19	871159.1	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2842	0	438918.1	-13365.2	874714.2	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2843	0	442741.6	-13470.19	877113.8	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2844	0	432745.8	-14781.59	877470.6	3.406.691	4.339.088	1028	1028	10	1028	3	0	0	0
2845	0	437242.2	-13469.84	879323.4	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2846	0	435432.3	-13865.03	882513.8	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2847	0	431909.8	-14285.16	882442.3	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2848	0	427323.3	-13366.9	882202.4	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2849	0	425729.5	-13618.94	878673.8	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2850	0	425911.5	-13834.97	875570.9	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2851	0	427103.3	-13741.04	872097.1	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2852	0	427115.8	-13265.57	867927.4	2.584.312	3.283.615	1028	1028	10	1028	3	0	0	0
2853	0	427770.5	-14021.28	863735.3	2.920.726	4.070.769	1028	1028	10	1028	3	0	0	0
2854	0	428159	-14190.55	860184.2	2.299.711	4.070.769	1028	1028	10	1028	3	0	0	0
2856	0	728801.8	7.226.285	708757.8	4.016.268	5.543.361	29	13	499	13	4	0	0	0
2857	0	735085.9	9005.87	714145.4	2.007.394	2.835.766	903	304	903	304	3	0	0	0
2858	0	645555.8	18338.18	794512	1.953.706	2.416.931	34	35	406	35	2	0	0	0
2859	1	773447.3	8.600.742	562543.4	3.748.891	6.382.892	910	215	910	215	4	0	0	0
2862	0	768439	11732.32	789677.4	6.377.267	9.286.345	1030	304	1030	11	3	0	0	0
2863	0	767736	20192.32	790148.3	8.002.845	9.673.078	1030	304	1030	11	3	0	0	0
2864	0	766950.3	29560.07	790441.4	8694.95	11291.15	1030	304	1030	11	3	0	0	0
2865	755	690083	6.166.582	1001987	14481.63	16388.29	1031	9	1031	11	3	0	0	0
2866	755	681810.6	2.753.351	988582.1	16665.87	18323.53	1031	9	1031	11	3	0	0	0
2867	755	670271.5	2.993.158	986741.9	11805.49	14052.92	1031	9	1031	11	3	0	0	0
2868	755	656099.7	2645.94	983067.7	13923.97	15465.4	1031	9	1031	11	3	0	0	0
2869	755	646160.8	3.033.442	995419.6	11836.36	13645.23	1031	9	1031	11	3	0	0	0
2870	755	642324.2	3.725.011	1008456	13751.23	15656.98	1031	9	1031	11	3	0	0	0
2871	755	640780.1	1.828.545	1019812	16401.77	19237.39	1031	9	1031	11	3	0	0	0
2872	755	636208.6	5.020.055	987103.7	17240.81	19114.44	1031	9	1031	11	3	0	0	0
2873	755	653158.4	2.559.601	1032124	14679	16788.37	1031	9	1031	11	3	0	0	0
2874	755	670513.6	1.383.768	1032432	12980.9	15139.52	1031	9	1031	11	3	0	0	0
2875	755	682881.6	2.072.047	1028996	13684.14	15475.38	1031	9	1031	11	3	0	0	0
2876	755	692358.8	2.017.373	1016434	16628.3	17967.86	1031	9	1031	11	3	0	0	0
2924	0	810140.9	9.855.723	796730.4	5.018.336	6.776.337	914	9	10	11	3	0	0	0
2925	0	814839.9	1.062.871	799386.9	5.018.336	6.776.337	914	9	10	11	3	0	0	0
2927	605	244128.3	0	201121.5	2.302.391	4.244.895	426	1038	1038	11	3	0	0	0
2928	605	251675.4	0	200614.9	3.151.232	4.244.895	1037	9	10	11	3	0	0	0
2929	605	249508.1	0	206356.2	3.151.232	4.244.895	1037	9	10	11	3	0	0	0
2931	605	241635.6	0	212368.4	1.282.495	2.439.051	8	9	10	11	3	0	0	0
2932	605	244312.7	0	202144.1	6.512.983	8.218.589	1037	9	10	11	3	0	0	0
3236	669	0	0	0	2.777.778	6.031.244	1039	9	1039	11	3	0	0	0
3248	861	0	0	0	2.777.709	3.876.879	1045	1045	1045	1045	3	0	0	0
3249	720	606722.6	2.743.515	617408.9	1.277.948	2.079.313	1042	1042	1042	1042	2	0	0	0
3251	859	0	0	0	2.791.667	6.548.505	1043	345	1043	345	3	0	0	0
3252	859	661348.5	2.790.986	1031135	3.122.912	4.735.313	1044	9	1044	11	3	0	0	0
3254	720	614400	6.530.505	614400	2.675.418	3.111.553	1041	1041	1041	1041	3	0	0	0
3260	720	625893.9	3.595.293	627829.5	9.498.939	1.443.809	1046	1046	1046	1046	2	0	0	0
3262	930	0	0	0	5.966.752	1.011.417	1047	1047	1047	1047	3	0	0	0
3263	930	795138.6	741.833	710468.1	2.481.384	3.492.042	953	9	953	11	3	0	0	0
3264	930	792614.1	1100.97	710177.6	1.143.924	1.966.032	953	9	953	11	3	0	0	0
3265	930	792402.7	1.244.392	704917.6	1.143.924	1.966.032	953	9	953	11	3	0	0	0
3273	661	0	0	0	2.729.456	3.205.096	853	849	983	849	3	0	0	0
3274	736	845378.7	1.396.688	759457.6	6.060.854	8.383.886	955	304	955	304	3	0	0	0
3275	720	616325.4	1.277.915	578041.8	6.370.447	13772.34	1055	9	1055	11	3	0	0	0
3277	720	616456	1.831.024	552941.9	4.237.426	6.369.154	1056	9	1056	11	3	0	0	0
3289	968	0	0	0	2.078.219	2.099.053	532	9	532	11	3	0	0	0
3329	938	0	0	0	2.791.667	3.886.291	1059	9	1059	11	3	0	0	0
3349	860	473804.6	2.986.924	601799.4	4.956.903	7.228.637	1063	1053	1063	11	3	0	0	0
3354	720	607614.1	1.698.203	614575.3	1.463.559	2.054.157	1041	1041	1041	1041	3	0	0	0
3378	939	0	0	0	1.727.476	1.797.797	1119	9	1119	11	3	0	0	0
3382	720	0	0	0	5.056.621	6.275.849	1042	9	1042	11	3	0	0	0
3383	870	586699.3	8.389.871	661984.3	2.397.965	3.210.353	1069	9	1069	11	3	0	0	0
3384	720	0	0	0	3.089.353	4.250.732	1042	1042	1042	1042	3	0	0	0
3387	870	2.329.188	1.052.355	6.714.375	9.510.596	9.510.596	776	20	776	20	3	0	0	0
3389	860	493007.1	4.714.795	579451.4	3.198.808	4.481.098	1071	9	1071	11	3	0	0	0
3390	860	499111	4104.57	578736.2	4.490.631	5.686.769	1071	9	1071	11	3	0	0	0
3391	860	505753.5	3078.6	578492	6.441.298	8.170.059	1071	9	1071	11	3	0	0	0
3392	860	514105.4	3.049.396	580783.4	3962.03	5.865.524	1071	9	1071	11	3	0	0	0
3394	938	585599	-6.139.257	534833	3.197.229	3738.35	1073	9	1073	11	3	0	0	0
3395	974	383856.7	3.463.594	759040.7	6.748.111	11349.35	1076	1127	1076	1127	3	0	0	0
3396	974	0	0	0	0.2695206	1.436.791	1130	1127	1130	1127	3	0	0	0
3398	974	384212.2	3.463.594	772535.6	9.976.941	14337.27	1076	1127	1076	1127	3	0	0	0
3399	974	379858.5	-8.811.953	781467.6	9.976.941	14337.27	1076	1127	1076	1127	3	0	0	0
3400	870	593860.4	22572.22	483098.3	11048.28	22883.67	1258	20	1258	20	3	0	0	0
3402	870	732673.5	12397.69	572067	9.755.081	1.275.978	1106	1080	1106	11	3	0	0	0
3403	870	668943.4	33399.75	530029.5	3.291.017	3.291.017	1085	1080	1082	11	3	0	0	0
3410	870	661333.9	-6.107.441	502881.9	12554.24	17934.26	1082	1080	1082	11	3	0	0	0
3411	870	683181.4	2.713.067	512144.6	10682.39	13227.02	1082	1080	1082	11	3	0	0	0
3412	870	640376.3	2.296.268	500941.1	8.973.285	12716.69	1082	1080	1082	11	3	0	0	0
3413	870	693483.6	-4.101.719	598978.5	9.289.505	12720.48	1082	1080	1082	11	3	0	0	0
3415	870	721972.8	-2217.34	626042.1	11464.52	17515.94	1083	1080	1082	11	3	0	0	0
3416	870	715687.5	9.858.907	608748.1	6.930.985	12651.16	1083	1080	1082	11	3	0	0	0
3417	870	699645.9	-1.033.034	624899.1	12599.71	17791.04	1083	1080	1082	11	3	0	0	0
3454	938	612962.1	4.645.473	512676.2	9.621.735	9.621.735	1095	9	1095	11	3	0	0	0
3465	967	1108367	3.305.717	1113018	36050.79	59526.85	1124	9	10	11	3	0	0	0
3467	870	593102.1	13498.59	614877.6	1.504.393	3.318.925	1107	960	1107	11	3	0	0	0
3471	959	0	0	0	1.699.176	2.752.006	1110	20	1110	20	3	0	0	0
3472	870	3.773.563	2.855.146	750.25	4.561.924	7.605.423	1110	20	1110	20	3	0	0	0
3476	967	714193.7	2.548.879	695806.3	2.547.015	3.121.058	1114	9	1114	11	3	0	0	0
3478	967	700850.6	1.164.188	678349.9	5.285.323	6.897.454	792	9	792	11	3	0	0	0
3499	940	0	0	0	1.023.272	1.469.712	1114	9	1114	11	3	0	0	0
3500	940	604535.8	-1.309.558	486737	6.366.287	7.849.112	792	9	792	11	3	0	0	0
3519	967	698537.4	3.103.226	710132.8	3.121.692	5260.17	1114	9	1114	11	3	0	0	0
3520	967	180118.3	-2.677.762	1044360	32099.38	36318.06	1120	9	1120	11	3	0	0	0
3522	967	1054754	-8000	142105.7	69297.79	87802.16	1105	9	10	11	3	0	0	0
3523	967	133096.1	0	142458.7	48537.25	56279.7	1115	9	10	11	3	0	0	0
3524	860	457991.4	8.506.154	583974.5	1.385.664	3199.03	1116	1053	1116	1053	3	0	0	0
3525	860	0	0	0	1.165.481	1.365.733	1052	1053	1052	1053	3	0	0	0
3526	860	441778.1	7.868.445	584077.2	9.839.395	11486.66	1052	1053	1052	1053	3	0	0	0
3529	751	716272.3	8.510.488	979657.3	4.934.035	5.900.256	16	9	496	11	3	0	0	0
3537	870	672924.2	9.062.738	694531.1	21243.21	34737.68	1121	9	1121	11	3	0	0	0
3538	870	706043.1	8.629.404	692736.6	19520.49	36520.79	1121	9	1121	11	3	0	0	0
3539	870	643139.8	9.384.141	694463.4	20185.82	32629.01	1121	9	1121	11	3	0	0	0
3551	974	386739.9	5.783.901	745762.7	4.926.349	7509.23	1129	1127	1129	805	3	0	0	0
3552	730	614535.9	1.109.886	603072.8	7.449.445	8.500.543	1131	9	1131	11	3	0	0	0
3553	967	138942.4	1.639.467	1058778	1.100.714	1.596.472	1131	9	1131	11	3	0	0	0
3555	870	596221.7	6.973.682	386001.5	15220.47	17042.75	1139	9	10	11	3	0	0	0
3556	870	621560.1	14591.93	585347.6	3.946.983	6.103.862	1136	9	1136	11	3	0	0	0
3557	870	618950.6	12110.69	589660.6	2.406.934	3.857.464	1136	9	1136	11	3	0	0	0
3561	967	179181.5	-7.352.662	1051459	7.259.813	7.376.064	1138	1138	1138	1138	3	0	0	0
3562	967	176402.7	-8.108.986	1049959	7932.71	8017	1138	1138	1138	1138	3	0	0	0
3563	967	173684.7	-7.175.675	1048509	6885.29	6.976.689	1138	1138	1138	1138	3	0	0	0
3564	967	171411.9	-7063.56	1045024	6.856.823	6.940.524	1138	1138	1138	1138	3	0	0	0
3565	967	153171.1	8.305.157	1075731	2.247.078	3259.23	1140	1140	1140	1140	3	0	0	0
3566	940	591528.3	1.558.785	459014.6	5.618.171	7.252.304	792	9	792	11	3	0	0	0
3583	870	595265.6	19275.28	497597.6	2.667.212	14039.08	1258	20	1258	20	3	0	0	0
3584	870	560498.9	26331.1	517074.4	7.457.744	7.457.744	1258	9	1258	11	3	0	0	0
3592	870	567917.1	32177.67	570892.7	1.936.696	1.936.696	1117	1274	1117	1274	3	0	0	0
3597	870	581696.9	5.792.004	616494.4	1.197.958	2528.32	1152	9	1152	11	3	0	0	0
3604	870	543120	5.834.875	605738.6	4.011.351	5434.75	1154	1153	1154	11	3	0	0	0
3605	870	541528.1	5.049.689	612184.5	4.109.743	7.204.755	1154	1153	1154	11	3	0	0	0
3606	870	555967	8.483.016	616294.9	4.095.075	5.521.484	1155	1153	1155	11	3	0	0	0
3612	870	627044.4	14284.01	586420.8	1729.59	3.046.579	1136	9	1136	11	3	0	0	0
3613	870	631478.1	3.170.606	655005.8	3.351.122	4.906.327	1156	9	1156	11	3	0	0	0
3614	870	627413.9	3.498.438	656042.4	2.266.228	3.644.611	1156	9	1156	11	3	0	0	0
3620	870	2.222.313	3.667.496	5.505.625	1.230.385	2.506.399	1161	1226	1161	1226	3	0	0	0
3676	870	600784.3	17137.66	536149.1	3.785.385	8.051.951	1359	1226	1359	1226	3	0	0	0
3677	870	605243.6	16491.69	533703.1	2.680.985	6.093.208	1359	1226	1359	1226	3	0	0	0
3678	870	605555.3	16695.28	541733.6	2.680.985	6.093.208	1359	1226	1359	1226	3	0	0	0
3679	870	575194.7	21596.63	511068.6	3.344.268	8.869.345	1258	9	1258	11	3	0	0	0
3681	870	660655.8	8.062.575	559980.8	2.398.368	4616.3	1229	1080	1229	11	3	0	0	0
3683	870	657995.4	7.931.754	561695.6	2.971.876	5.534.016	1229	1080	1229	11	3	0	0	0
3684	870	657581.4	8.037.879	555433.3	2.398.368	4616.3	1229	1080	1229	11	3	0	0	0
3685	870	828.875	-1.871.508	493.125	1.403.277	1.757.583	1358	1080	1358	1080	3	0	0	0
3686	1004	592731.6	-0.0009765625	581703.5	3.801.197	4869.53	1232	39	1232	39	3	0	0	0
3687	1004	591118.3	4.374.023	574775.2	1.875.052	2.512.736	1233	39	1233	39	3	0	0	0
3688	1004	593978.6	4.251.953	573056.5	3372.59	3.789.681	1233	39	1233	39	3	0	0	0
3689	1004	588276.9	1.894.375	573441.4	3372.59	3.789.681	1233	39	1233	39	3	0	0	0
3690	1001	594936.4	4.646.917	581234.1	2.337.213	2.700.895	1232	9	1232	11	3	0	0	0
3691	1001	596437.8	4.646.201	577742.6	2.020.959	2.276.402	1232	9	1232	11	3	0	0	0
3692	870	507061.6	14853.03	507539.2	2.324.795	14189.88	1237	9	1237	11	3	0	0	0
3694	870	3.535.625	3.652.175	5.808.125	2.673.691	4.206.923	1224	1323	1224	1226	3	0	0	0
3717	870	556866.5	8.823.355	620129.8	1.022.566	3.882.467	1155	1153	1155	11	3	0	0	0
3718	870	566888.6	7.809.195	610270.8	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3719	870	568877.6	7.820.486	605438.3	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3720	870	570997.1	7.803.979	599379	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3721	870	565999.8	7.876.056	614622.2	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3722	870	565114.1	7.763.468	620295	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3723	870	565114.1	7.763.468	620295	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3724	870	562581.5	8.327.542	624182.4	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3725	870	568376.1	7199.19	621223.1	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3726	870	570028.1	7.216.559	614545.3	1.287.146	4640.8	1234	9	1234	11	3	0	0	0
3727	860	484625.9	3.357.783	599467.8	6.054.733	8.669.734	1063	1053	1063	11	3	0	0	0
3729	998	0	0	0	1.428.611	2.601.881	1322	1274	1322	1274	3	0	0	0
3732	870	640816	8.770.036	595118.7	2.983.592	4.703.554	1106	1080	1106	1080	3	0	0	0
3733	870	640674.3	8.359.726	598882.4	1.876.772	4.703.554	1106	1080	1106	1080	3	0	0	0
3747	976	0	0	0	2.503.129	3.535.627	1063	1053	1063	1053	3	0	0	0
3748	975	0	0	0	2.349.706	2.986.607	1063	1053	1063	1053	3	0	0	0
3750	1019	0	0	0	2.777.639	472.864	256	257	256	257	3	0	0	0
3751	1019	774940.3	-4.122.793	748915.1	6.327.316	14183.14	1120	257	1120	257	3	0	0	0
3752	870	553696.8	18059.99	569978.7	3.104.238	5.084.263	1257	9	1257	11	3	0	0	0
3814	870	499158.2	5.282.152	635580.4	2.596.619	3.870.661	1280	13	1280	0	0	0	0	0
3838	870	496885.7	5.279.479	633832.1	1.786.859	3.527.499	1280	13	1280	0	0	0	0	0
3839	870	495493.3	5.671.528	570888.2	2.442.213	3.756.353	1280	1226	1280	1226	0	0	0	0
3840	870	501344.1	6.128.236	570410.2	3.399.586	5.293.463	1280	1226	1280	1226	0	0	0	0
3841	870	503635.4	7.597.314	567002.8	1.890.003	5.290.615	1280	1226	1280	1226	0	0	0	0
3842	870	493590.3	5.839.498	571226.6	7.041.929	4.621.209	1280	1226	1280	1226	0	0	0	0
3844	870	488958.7	3.917.639	571990.1	7.041.929	4.621.209	1280	1226	1280	1226	0	0	0	0
3853	870	465632.4	7.300.739	593088.3	2.836.745	3.776.202	1302	1226	1302	1226	0	0	0	0
3854	870	469220.9	7.351.733	593054.8	1.875.862	3.130.037	1302	1226	1302	1226	0	0	0	0
3859	451	14416.31	3.111.719	33953.19	7.107.865	5.253.515	12	9	0	0	0	0	0	0
3866	870	527071.2	10810.6	579878.1	1.824.716	4.669.733	1344	1226	1344	1226	0	0	0	0
3867	870	524149	10555.06	579930.1	1.824.716	4.284.724	1344	1226	1344	1226	0	0	0	0
3868	870	520822.3	10240.18	580250.2	1.824.716	4.413.744	1344	1226	1344	1226	0	0	0	0
3869	870	518427.5	9.808.661	579347.7	1.824.716	4.365.206	1344	1226	1344	1226	0	0	0	0
3870	870	514477.6	9.181.531	579481.5	1.824.716	4.618.892	1344	1226	1344	1226	0	0	0	0
3871	870	511402.7	8.924.504	580929.9	2.655.165	5.224.528	1344	1226	1344	1226	0	0	0	0
3872	870	507271.7	7945.85	584566.3	5.647.931	9.583.401	1344	1226	1344	1226	0	0	0	0
3873	870	498608.7	7.534.195	587992.1	4.397.497	9.004.021	1344	1226	1344	1226	0	0	0	0
3874	870	491637	7.497.107	591818.6	3.506.074	7.662.242	1344	1226	1344	1226	0	0	0	0
3875	870	487712.6	7.516.727	595259.3	3.506.074	7.232.831	1344	1226	1344	1226	0	0	0	0
3876	870	482009	7.673.172	597017.3	2.976.468	6.692.019	1344	1226	1344	1226	0	0	0	0
3877	870	477779.3	7.848.637	598801.4	2.976.468	6.659.584	1344	1226	1344	1226	0	0	0	0
3878	870	524631.1	5.179.086	627308.8	2.598.364	4.117.392	1344	1226	1344	1226	0	0	0	0
3879	870	519591.3	4.970.289	626739	2.976.468	5.854.378	1344	1226	1344	1226	0	0	0	0
3880	870	515108.4	4789.01	625945.8	2.976.468	5949.35	1344	1226	1344	1226	0	0	0	0
3881	870	510922.1	4.582.898	624784.8	2.976.468	6.024.144	1344	1226	1344	1226	0	0	0	0
3882	870	506332.9	4.518.348	623503.6	2.976.468	6.401.439	1344	1226	1344	1226	0	0	0	0
3883	870	501806.1	4.353.045	622634	2.976.468	4.477.154	1344	1226	1344	1226	0	0	0	0
3884	870	495572.7	4.530.885	622400.6	5.406.286	9.564.519	1344	1226	1344	1226	0	0	0	0
3885	870	488825.4	3.772.893	621972.9	4.744.953	9.556.682	1344	1226	1344	1226	0	0	0	0
3886	870	482133.8	4.821.076	620509.5	4.415.486	5.809.026	1344	1226	1344	1226	0	0	0	0
3887	870	475549.3	5.664.041	618791.4	4.415.486	5.809.026	1344	1226	1344	1226	0	0	0	0
3888	870	463879.1	9.489.438	610590.2	13344.29	22275.33	1344	1226	1344	1226	0	0	0	0
3895	870	527368.4	5.668.271	626281.7	2.409.025	4.251.104	1360	1226	1360	1226	0	0	0	0
3896	870	530661.3	5.349.346	625786.1	2.019.652	4.357.457	1360	1226	1360	1226	0	0	0	0
3897	870	534669.7	4.563.399	625466.1	2.914.365	5.129.975	1360	1226	1360	1226	0	0	0	0
3898	870	536110.9	4375.19	628456.5	8.686.685	1.577.072	1360	1226	1360	1226	0	0	0	0
3899	870	681942.3	2.264.961	584309	4.993.162	7.415.888	1358	1226	1358	1226	0	0	0	0
3900	972	681610.3	3195.95	584324.7	9.044.567	10867.8	1106	1080	1082	1080	0	0	0	0
3903	860	474118.4	2.901.842	591997.9	4.956.903	7.228.637	1063	1053	1063	11	3	0	0	0
3904	870	541672.1	16310.59	541869	1.491.079	4.262.074	1359	1226	1359	1226	0	0	0	0
3905	870	537207.7	16309.27	543078.4	1.491.079	4.041.452	1359	1226	1359	1226	0	0	0	0
3906	870	534725.1	16262.67	542986.5	1.399.724	2.941.762	1359	1226	1359	1226	0	0	0	0
3907	870	532739.4	16273.5	541256.6	9.873.478	2.971.434	1359	1226	1359	1226	0	0	0	0
3910	961	0	0	0	1.109.981	1.638.408	1351	9	1351	0	3	0	0	0
3911	960	0	0	0	448.633	5.890.346	1352	1080	1352	1080	3	0	0	0
3912	1043	0	0	0	2.311.747	3.733.405	247	9	247	0	0	0	0	0
3913	870	622665.4	20343.89	558292.5	5.609.909	6.526.229	1365	9	1365	11	3	0	0	0
3914	870	494545	9.584.153	545128.1	4.153.101	5.339.879	1353	1226	1353	1226	0	0	0	0
3915	870	500306.6	9.517.563	546007.2	4.153.101	5.339.879	1353	1226	1353	1226	0	0	0	0
3916	870	506938.3	10487.04	548328.4	4.153.101	5.339.879	1353	1226	1353	1226	0	0	0	0
3917	870	511760.3	10486.94	549233.4	4.153.101	5.339.879	1353	1226	1353	1226	0	0	0	0
3919	870	577024.3	5.503.828	676725.4	5.306.057	8.848.376	1356	9	1356	0	0	0	0	0
3920	962	0	0	0	385.485	5.551.421	1257	9	1257	0	3	0	0	0
3921	996	0	0	0	5.116.696	6.346.161	1117	1274	1117	1274	3	0	0	0
3922	1009	0	0	0	5.926.249	8.795.447	1327	9	1327	0	3	0	0	0
3923	1011	0	0	0	1.079.146	1.569.398	1161	1226	1161	1226	3	0	0	0
3924	980	0	0	0	6.727.224	1.158.342	884	9	884	0	3	0	0	0
3925	1010	0	0	0	5.891.818	839.494	915	946	915	946	3	0	0	0
3926	999	774492.3	9.905.391	749436.6	11558.23	18317.34	256	257	495	257	3	0	0	0
3928	999	0	0	0	3.210.618	5.088.151	1364	257	1364	257	3	0	0	0
3929	1000	775013.9	9.877.852	749184.3	13438.4	17804.76	256	257	256	257	3	0	0	0
3930	1000	0	0	0	373.289	4.945.766	1364	257	1364	257	3	0	0	0
3931	1005	653583.3	15268.24	534461.1	7.003.541	10233.03	1230	9	1230	0	3	0	0	0
3932	1005	0	0	0	6.545.088	9.648.767	1366	1080	1366	1080	3	0	0	0
3934	1014	550556.2	32556.05	473305.1	8.728.155	13286.41	1300	1300	1110	1300	3	0	0	0
3935	1014	0	0	0	2.424.488	3.690.668	1368	1078	1368	1078	3	0	0	0
3936	1024	683096.9	7.655.621	539265.9	4.144.952	6.722.909	1106	1080	1106	1080	3	0	0	0
3937	1024	0	0	0	1.344.798	165.258	1369	1080	1369	1080	3	0	0	0
3938	1028	682532.5	-1.871.875	505295.1	22675.79	28850.19	1106	1080	1082	1080	3	0	0	0
3939	1035	0	0	0	5.000.851	7.592.362	1322	1274	1322	1274	3	0	0	0
