ID	Race	Gender	SkinColor	FaceType	HairType	HairStyle	BeardStyle	Helm	Shoulders	Shirt	Cuirass	Belt	Legs	Boots	Rings	Gloves	Wrist	Cape	CanEquip	Tecture	
24436	2	0	19	0	10	0	7	0	6025	63149	16868	3247	2176	3710	0	0	0	0	0	CreatureDisplayExtra-24436.blp	
24437	2	1	16	0	4	3	3	0	0	16369	12428	7662	6300	0	0	0	0	0	0	CreatureDisplayExtra-24437.blp	
24438	2	0	19	0	1	5	6	0	0	0	11906	10087	7710	9672	0	0	0	0	0	CreatureDisplayExtra-24438.blp	
24439	2	0	19	8	10	7	7	0	0	0	56851	7820	7821	7750	8191	9170	0	0	0	CreatureDisplayExtra-24439.blp	
24440	2	0	9	3	4	5	5	0	0	71002	75119	74906	74907	74908	74909	74910	74349	0	0	CreatureDisplayExtra-24440.blp	
24441	2	0	1	1	1	5	2	0	0	47952	0	5838	5654	2990	0	47953	73466	0	0	CreatureDisplayExtra-24441.blp	
24442	8	0	1	1	2	1	2	0	0	60001	7551	7746	7947	10872	10016	12774	0	0	0	CreatureDisplayExtra-24442.blp	
24443	6	1	0	1	1	1	0	0	0	65420	11015	65421	10972	9191	11091	11813	0	0	0	CreatureDisplayExtra-24443.blp	
24444	2	0	4	0	9	8	1	1166	0	0	11906	10087	7710	9672	0	0	73466	0	0	CreatureDisplayExtra-24444.blp	
24445	8	1	1	0	2	2	2	0	0	58485	11481	58486	7939	58487	22891	11482	0	0	0	CreatureDisplayExtra-24445.blp	
24446	2	0	19	5	5	1	3	0	0	67655	66734	66729	67782	66730	0	0	0	0	0	CreatureDisplayExtra-24446.blp	
24447	10	1	1	0	0	0	0	0	0	0	4640	8958	7592	7620	0	0	0	0	0	CreatureDisplayExtra-24447.blp	
24448	9	1	0	0	0	0	1	72342	0	19460	25131	0	4439	0	0	0	0	0	0	CreatureDisplayExtra-24448.blp	
24449	2	0	19	6	2	2	10	0	0	9171	0	8157	7781	7782	0	0	0	0	0	CreatureDisplayExtra-24449.blp	
24450	2	0	19	0	3	0	0	0	0	0	7551	4342	4439	4440	0	4438	0	0	0	CreatureDisplayExtra-24450.blp	
24451	9	0	2	0	2	5	4	71291	0	63069	62734	67386	62728	63071	0	67388	75446	0	0	CreatureDisplayExtra-24451.blp	
24452	6	0	11	3	6	3	5	45248	75441	75442	44801	47495	75443	44819	75444	75445	0	0	0	CreatureDisplayExtra-24452.blp	
24453	4	1	8	0	4	7	9	59782	46756	0	75448	46758	75449	45625	0	75452	58385	60226	0	CreatureDisplayExtra-24453.blp	
24454	1	0	1	8	1	8	4	1170	51827	38480	55448	55645	75451	55650	55635	55449	70567	82313	0	CreatureDisplayExtra-24454.blp	
24455	11	0	6	3	4	4	2	75450	41400	0	41408	41661	41404	41406	41405	41662	58387	60228	0	CreatureDisplayExtra-24455.blp	
24456	3	0	2	0	0	3	4	0	53383	0	53384	53385	72963	60446	55147	53388	58383	60225	0	CreatureDisplayExtra-24456.blp	
24457	7	1	0	3	9	8	4	0	0	0	16134	16036	15680	16059	16244	16060	75215	0	0	CreatureDisplayExtra-24457.blp	
24458	9	0	0	4	4	0	5	0	53383	37725	53384	53385	72963	60446	55147	53388	62939	31978	0	CreatureDisplayExtra-24458.blp	
24459	2	0	3	2	2	0	9	0	61533	0	61525	65839	61529	61585	61607	61586	58390	60229	0	CreatureDisplayExtra-24459.blp	
24460	10	1	2	4	7	5	3	52561	49386	72974	58174	48206	52264	48365	58176	57795	58397	60223	0	CreatureDisplayExtra-24460.blp	
24461	6	0	9	0	7	1	6	0	61533	0	61525	65839	61529	61585	61607	61586	58386	60230	0	CreatureDisplayExtra-24461.blp	
24462	5	0	3	1	0	0	14	0	51827	38480	55448	55645	75451	55650	55635	55449	58388	60222	0	CreatureDisplayExtra-24462.blp	
24463	2	0	18	0	1	1	0	0	0	0	10150	3247	10151	10152	0	8063	0	0	0	CreatureDisplayExtra-24463.blp	
24464	2	0	19	0	4	7	8	0	0	0	15441	14853	15673	14842	16420	14843	0	0	0	CreatureDisplayExtra-24464.blp	
24465	1	1	3	1	2	0	0	72342	0	0	70572	0	62432	62612	0	0	0	0	0	CreatureDisplayExtra-24465.blp	
24466	22	1	7	2	2	0	0	72342	0	0	70572	0	62432	62612	0	0	0	0	0	CreatureDisplayExtra-24466.blp	
24467	1	1	0	3	1	2	0	72342	0	0	62392	0	62394	62448	0	0	0	0	0	CreatureDisplayExtra-24467.blp	
24470	22	1	6	0	2	0	0	72342	0	0	62392	0	62394	62448	0	0	0	0	0	CreatureDisplayExtra-24470.blp	
24472	1	1	0	4	21	0	1	0	0	0	70572	0	62432	62612	0	0	0	0	0	CreatureDisplayExtra-24472.blp	
24473	22	1	0	0	11	0	0	0	0	0	70572	0	62432	62612	0	0	0	0	0	CreatureDisplayExtra-24473.blp	
24474	1	1	1	3	0	5	0	62400	0	0	75461	0	62377	62451	0	0	0	0	0	CreatureDisplayExtra-24474.blp	
24475	22	1	5	10	0	0	1	62400	0	0	75461	0	62377	62451	0	0	0	0	0	CreatureDisplayExtra-24475.blp	
24476	9	0	1	0	8	4	17	0	0	36580	0	36581	36582	38390	0	0	0	0	0	CreatureDisplayExtra-24476.blp	
24477	5	0	1	5	0	0	0	16215	0	10708	0	8606	21874	2342	0	1017	0	0	0	CreatureDisplayExtra-24477.blp	
24478	9	0	1	1	10	8	9	17963	4971	0	6048	56843	6050	8262	6052	9050	0	0	0	CreatureDisplayExtra-24478.blp	
24479	5	0	2	3	3	7	5	75462	0	58323	58324	0	31547	58326	0	0	0	0	0	CreatureDisplayExtra-24479.blp	
24480	2	0	0	1	5	2	2	21633	0	75463	0	8072	3201	3066	0	0	0	0	0	CreatureDisplayExtra-24480.blp	
24481	9	0	0	3	3	1	4	0	0	0	8267	6121	7182	8268	0	0	0	0	0	CreatureDisplayExtra-24481.blp	
24482	9	0	2	3	5	7	11	0	0	17968	9079	8551	8969	8262	0	9050	0	0	0	CreatureDisplayExtra-24482.blp	
24483	10	0	5	8	11	8	6	16421	0	0	33910	11712	5870	10595	0	0	0	0	0	CreatureDisplayExtra-24483.blp	
24484	8	1	0	0	4	0	0	72342	0	0	10463	0	9095	9096	0	0	0	0	0	CreatureDisplayExtra-24484.blp	
24485	5	0	1	4	2	6	1	75359	0	0	37684	36523	37685	37686	0	40560	0	0	0	CreatureDisplayExtra-24485.blp	
24486	10	0	0	5	7	3	4	0	0	23701	51546	0	25458	43369	0	0	0	0	0	CreatureDisplayExtra-24486.blp	
24487	11	0	0	3	2	6	1	0	0	0	49446	0	47388	49447	0	0	0	0	0	CreatureDisplayExtra-24487.blp	
24488	1	0	1	1	4	1	4	16421	0	0	47489	7224	5870	10595	0	0	0	0	0	CreatureDisplayExtra-24488.blp	
24489	3	0	0	1	3	5	2	0	0	0	2191	0	8409	38383	0	0	0	0	0	CreatureDisplayExtra-24489.blp	
24490	1	1	1	2	22	6	3	0	0	52760	0	8072	3201	3066	0	0	0	0	0	CreatureDisplayExtra-24490.blp	
24491	11	1	2	1	1	5	1	0	0	0	49446	0	47388	49447	0	0	0	0	0	CreatureDisplayExtra-24491.blp	
24492	1	1	3	11	7	0	3	0	10795	5741	5334	0	10796	5744	0	0	0	0	0	CreatureDisplayExtra-24492.blp	
24493	1	1	1	4	5	0	0	1166	0	11307	11437	0	65453	59835	0	0	0	0	0	CreatureDisplayExtra-24493.blp	
24494	1	0	2	2	1	0	2	0	0	60034	0	8606	3201	65302	0	9050	0	0	0	CreatureDisplayExtra-24494.blp	
24495	1	0	4	2	3	1	8	0	0	3552	7551	4590	9049	4487	0	4583	0	0	0	CreatureDisplayExtra-24495.blp	
24496	1	0	0	0	0	0	1	75465	0	10798	2363	9088	4439	6037	2367	75466	0	0	0	CreatureDisplayExtra-24496.blp	
24497	1	1	1	6	20	3	0	0	0	12062	2163	0	6050	945	0	12063	0	0	0	CreatureDisplayExtra-24497.blp	
24498	1	0	8	1	0	0	8	10954	0	13173	10719	0	1818	14046	0	0	0	0	0	CreatureDisplayExtra-24498.blp	
24499	1	1	4	1	2	2	1	0	0	56916	37132	56918	37134	9029	0	0	0	0	0	CreatureDisplayExtra-24499.blp	
24500	3	0	17	0	8	4	8	0	66728	70602	66726	66721	66724	66722	66725	70603	0	0	0	CreatureDisplayExtra-24500.blp	
24501	3	0	25	0	0	5	4	0	66728	70602	66726	66721	66724	66722	66725	70603	0	0	0	CreatureDisplayExtra-24501.blp	
24502	1	0	0	6	0	8	8	60019	0	65493	7621	0	72092	14651	0	11632	0	0	0	CreatureDisplayExtra-24502.blp	
24503	3	1	17	0	12	4	0	0	66728	70602	66726	66721	66724	66722	66725	70603	0	0	0	CreatureDisplayExtra-24503.blp	
24504	2	0	19	0	3	5	9	2457	46314	57184	0	46555	46317	46318	0	49913	74349	0	0	CreatureDisplayExtra-24504.blp	
24505	2	0	19	0	5	1	2	0	46314	57184	0	46555	46317	46318	0	49913	74349	0	0	CreatureDisplayExtra-24505.blp	
24506	2	0	18	0	0	5	6	38501	46314	57184	0	46555	46317	46318	0	49913	74349	0	0	CreatureDisplayExtra-24506.blp	
24507	2	1	16	0	0	1	4	0	46314	57184	0	46555	22433	46318	0	49913	74349	0	0	CreatureDisplayExtra-24507.blp	
24508	1	1	3	3	3	2	5	0	0	13013	0	5904	10161	5366	0	0	0	0	0	CreatureDisplayExtra-24508.blp	
24509	1	0	4	4	8	2	8	4651	0	4305	9969	8072	6957	7458	0	8848	0	0	0	CreatureDisplayExtra-24509.blp	
24510	3	0	5	2	1	3	1	0	0	6048	0	5865	5654	10547	0	10548	0	0	0	CreatureDisplayExtra-24510.blp	
24511	1	0	1	2	1	1	6	70573	0	0	62391	27777	62394	62448	0	62415	0	13963	0	CreatureDisplayExtra-24511.blp	
24512	1	1	4	4	3	3	2	15908	0	12028	10719	5867	21874	32309	0	4470	0	0	0	CreatureDisplayExtra-24512.blp	
24513	1	0	1	7	1	0	4	75467	0	0	63390	27777	62459	69061	0	62415	0	13963	0	CreatureDisplayExtra-24513.blp	
24514	3	0	0	4	3	5	1	0	0	71234	0	7619	12345	67496	0	68965	6255	0	0	CreatureDisplayExtra-24514.blp	
24515	11	0	3	4	5	1	2	0	41400	71952	41408	41661	41404	41406	41405	41662	70567	0	0	CreatureDisplayExtra-24515.blp	
24516	1	1	1	2	6	1	1	0	0	71232	71233	7619	12345	67496	0	68965	6255	0	0	CreatureDisplayExtra-24516.blp	
24517	5	0	0	7	7	1	5	0	26894	38480	9652	7728	1512	45990	0	7731	74350	0	0	CreatureDisplayExtra-24517.blp	
24518	5	0	3	9	0	1	6	3087	26894	38480	9652	7728	1512	45990	0	7731	74350	0	0	CreatureDisplayExtra-24518.blp	
24519	1	1	2	8	22	0	0	0	0	23701	60309	25311	25458	43369	0	0	0	0	0	CreatureDisplayExtra-24519.blp	
24520	5	0	4	3	9	4	12	0	26894	38480	9652	7728	1512	45990	0	7731	74350	0	0	CreatureDisplayExtra-24520.blp	
24521	5	0	0	1	10	7	14	0	26894	38480	9652	7728	1512	45990	0	7731	74350	0	0	CreatureDisplayExtra-24521.blp	
24522	10	1	0	1	2	6	1	0	0	23701	96604	0	2201	35990	0	0	0	0	0	CreatureDisplayExtra-24522.blp	
24523	2	1	1	3	2	2	3	15361	0	0	75474	46555	66807	73270	0	17715	58390	0	0	CreatureDisplayExtra-24523.blp	
24525	2	0	8	5	5	6	6	0	0	0	7663	73269	66807	55085	0	0	0	0	0	CreatureDisplayExtra-24525.blp	
24526	1	0	0	0	6	0	0	0	0	0	62558	68710	71252	0	0	0	0	0	0	CreatureDisplayExtra-24526.blp	
24527	1	1	0	0	1	0	0	0	0	0	62558	68710	75481	0	0	0	0	0	0	CreatureDisplayExtra-24527.blp	
24528	1	0	1	2	9	1	0	0	0	0	62563	71286	71253	0	0	0	0	0	0	CreatureDisplayExtra-24528.blp	
24529	1	0	2	2	3	8	4	0	0	0	62417	63207	75482	0	0	0	0	0	0	CreatureDisplayExtra-24529.blp	
24531	2	0	4	6	0	2	1	24079	0	0	75484	46555	66807	12956	0	0	58390	0	0	CreatureDisplayExtra-24531.blp	
24532	22	0	1	2	5	0	0	0	0	0	63376	63207	75485	0	0	0	0	0	0	CreatureDisplayExtra-24532.blp	
24533	1	1	1	1	3	1	0	0	0	0	62563	71286	71456	0	0	0	0	0	0	CreatureDisplayExtra-24533.blp	
24534	1	1	0	2	8	8	0	0	0	0	62417	63207	62420	0	0	0	0	0	0	CreatureDisplayExtra-24534.blp	
24535	22	1	3	3	14	0	0	0	0	0	63376	63207	63378	0	0	0	0	0	0	CreatureDisplayExtra-24535.blp	
24536	1	0	0	2	1	1	1	62381	0	0	62383	0	62385	62447	0	0	0	0	0	CreatureDisplayExtra-24536.blp	
24537	1	1	0	3	0	2	0	70570	0	0	62383	0	74844	62386	0	0	0	0	0	CreatureDisplayExtra-24537.blp	
24538	1	0	1	3	1	2	2	62368	0	0	62423	0	62404	62405	0	0	0	0	0	CreatureDisplayExtra-24538.blp	
24539	1	0	2	6	1	8	3	75153	0	0	70457	0	62474	62405	0	0	0	0	0	CreatureDisplayExtra-24539.blp	
24540	22	0	4	3	0	0	2	68202	0	0	62370	0	62372	0	0	0	0	0	0	CreatureDisplayExtra-24540.blp	
24541	1	1	1	4	0	4	0	62452	0	0	62423	0	64727	62424	0	0	0	0	0	CreatureDisplayExtra-24541.blp	
24542	1	1	2	5	0	6	0	75486	0	0	70457	0	75487	62424	0	0	0	0	0	CreatureDisplayExtra-24542.blp	
24543	22	1	5	4	0	0	5	75488	0	0	62370	0	62434	62373	0	0	0	0	0	CreatureDisplayExtra-24543.blp	
24544	1	0	0	3	1	8	3	70601	0	0	62430	0	62432	75495	0	0	0	0	0	CreatureDisplayExtra-24544.blp	
24545	1	0	0	6	1	9	4	70573	0	0	62391	0	62394	62395	0	0	0	0	0	CreatureDisplayExtra-24545.blp	
24546	1	0	1	8	1	0	5	75467	0	0	63390	0	62459	62460	0	0	0	0	0	CreatureDisplayExtra-24546.blp	
24547	22	0	3	1	0	0	7	65206	0	0	62375	0	62377	0	0	0	0	0	0	CreatureDisplayExtra-24547.blp	
24548	1	1	0	6	0	3	1	62461	0	0	62436	0	62437	62612	0	0	0	0	0	CreatureDisplayExtra-24548.blp	
24549	1	1	0	10	0	1	1	69881	0	0	62407	0	75171	62448	0	0	0	0	0	CreatureDisplayExtra-24549.blp	
24550	1	1	2	14	0	0	1	75499	0	0	62456	0	69060	75500	0	0	0	0	0	CreatureDisplayExtra-24550.blp	
24551	22	1	6	5	3	0	1	75501	0	0	62440	0	70615	62451	0	0	0	0	0	CreatureDisplayExtra-24551.blp	
24552	10	1	4	8	12	0	0	0	0	0	75503	8958	25208	34877	0	0	0	0	0	CreatureDisplayExtra-24552.blp	
24553	2	0	14	0	2	3	9	0	75504	12149	9182	0	10071	0	0	0	0	0	0	CreatureDisplayExtra-24553.blp	
24554	2	0	18	0	0	1	4	0	75559	75505	65251	67209	65266	67210	0	0	74349	0	0	CreatureDisplayExtra-24554.blp	
24555	2	0	19	0	2	1	8	0	75559	75505	65251	67209	65266	67210	0	0	74349	0	0	CreatureDisplayExtra-24555.blp	
24556	2	1	16	0	2	2	5	0	75560	75505	65251	67209	65266	67210	0	0	74349	0	0	CreatureDisplayExtra-24556.blp	
24557	2	1	16	0	0	4	0	0	75559	75505	65251	67209	65266	67210	0	0	74349	0	0	CreatureDisplayExtra-24557.blp	
24560	9	0	3	4	12	0	9	45778	75577	10195	9695	54429	3414	21181	0	23697	0	0	0	CreatureDisplayExtra-24560.blp	
24563	9	0	7	4	5	5	6	4651	0	53861	1727	27777	33854	25478	0	75586	0	0	0	CreatureDisplayExtra-24563.blp	
24564	9	0	3	3	2	5	9	5084	0	11799	75588	0	8409	0	0	2368	0	0	0	CreatureDisplayExtra-24564.blp	
24565	1	0	1	0	5	5	0	0	0	0	25320	25311	25150	28058	0	28062	0	0	0	CreatureDisplayExtra-24565.blp	
24569	1	0	4	2	0	0	2	15383	7704	37785	12294	76268	7688	7689	12228	7693	7683	0	0	CreatureDisplayExtra-24569.blp	
24570	1	0	4	2	0	0	2	15378	11710	37569	11711	76269	11713	51918	76270	11715	11668	0	0	CreatureDisplayExtra-24570.blp	
24571	2	0	9	0	0	0	0	15512	5962	0	34420	6131	15568	15569	0	3986	0	0	0	CreatureDisplayExtra-24571.blp	
24573	3	1	3	0	0	0	0	15355	16111	10927	0	6035	11083	28441	0	29380	0	23092	0	CreatureDisplayExtra-24573.blp	
24574	3	1	2	1	2	5	0	15361	66999	72067	66846	76296	66844	76297	66845	69794	0	0	0	CreatureDisplayExtra-24574.blp	
24575	3	1	2	2	9	10	0	15361	66999	72067	66846	76296	66844	76297	66845	69794	0	0	0	CreatureDisplayExtra-24575.blp	
24576	3	1	2	4	13	7	0	15361	66999	72067	66846	76296	66844	76297	66845	69794	0	0	0	CreatureDisplayExtra-24576.blp	
24577	3	1	2	6	0	1	0	15361	66999	72067	66846	76296	66844	76297	66845	69794	0	0	0	CreatureDisplayExtra-24577.blp	
24579	1	0	1	0	5	5	0	76321	67002	10798	66853	66848	66851	66849	66852	66850	25982	75298	0	CreatureDisplayExtra-24579.blp	
24580	2	0	0	0	1	0	10	0	0	0	9400	9401	8193	10062	21757	12775	0	0	0	CreatureDisplayExtra-24580.blp	
24581	2	0	0	6	0	0	1	68311	66990	0	76320	66268	66269	66270	66271	71728	25983	75295	0	CreatureDisplayExtra-24581.blp	
24582	3	1	0	1	2	0	1	0	0	10286	57579	0	57580	6909	0	0	0	0	0	CreatureDisplayExtra-24582.blp	
24583	2	0	11	0	8	0	0	0	76971	0	76972	70936	11190	6198	27608	11835	0	0	0	CreatureDisplayExtra-24583.blp	
24584	6	0	0	0	0	0	4	76832	70897	71158	70899	70936	70901	70902	70903	72779	0	0	0	CreatureDisplayExtra-24584.blp	
24585	2	0	11	0	7	0	9	0	76970	0	76972	70936	11190	6198	27608	11835	0	0	0	CreatureDisplayExtra-24585.blp	
24586	2	0	11	0	2	0	6	19838	76971	0	76972	70936	11190	6198	27608	11835	0	0	0	CreatureDisplayExtra-24586.blp	
24587	3	0	5	1	2	9	6	71495	71494	3454	66360	66359	76894	76895	66365	66363	0	0	0	CreatureDisplayExtra-24587.blp	
24588	3	0	2	1	2	7	2	71495	71494	3454	66360	66359	76894	76895	66365	66363	0	0	0	CreatureDisplayExtra-24588.blp	
24589	3	0	9	1	2	4	4	71495	71494	3454	66360	66359	76894	76895	66365	66363	0	0	0	CreatureDisplayExtra-24589.blp	
24590	6	0	1	0	2	2	3	76832	0	71158	70899	70936	70901	70902	70903	72779	0	0	0	CreatureDisplayExtra-24590.blp	
24591	6	0	4	0	7	1	0	0	70897	71158	70899	70936	70901	70902	70903	72779	0	0	0	CreatureDisplayExtra-24591.blp	
24592	2	1	9	8	0	0	2	0	9528	76914	6196	9047	76915	10121	10122	25034	0	0	0	CreatureDisplayExtra-24592.blp	
24593	2	1	9	8	2	0	4	0	9528	76914	6196	9047	76915	10121	10122	25034	0	0	0	CreatureDisplayExtra-24593.blp	
24594	1	0	11	0	8	9	4	56147	0	38480	76968	64142	64143	64144	64145	76969	0	0	0	CreatureDisplayExtra-24594.blp	
24595	1	0	11	0	8	0	8	56147	55578	38480	76968	64142	64143	64144	64145	76969	0	0	0	CreatureDisplayExtra-24595.blp	
24596	1	0	11	0	0	0	6	0	55578	38480	76968	64142	64143	64144	64145	76969	0	0	0	CreatureDisplayExtra-24596.blp	
24597	1	0	11	0	0	0	4	77018	77016	37724	68173	13389	13449	13396	0	57685	0	0	0	CreatureDisplayExtra-24597.blp	
24598	1	1	11	0	0	0	0	77019	77016	37724	68173	13389	13449	13396	0	57685	0	0	0	CreatureDisplayExtra-24598.blp	
24599	2	0	11	0	0	0	0	77018	77016	37724	68173	13389	13449	13396	0	57685	0	0	0	CreatureDisplayExtra-24599.blp	
24600	2	1	9	0	0	0	0	77019	77016	37724	68173	13389	13449	13396	0	57685	0	0	0	CreatureDisplayExtra-24600.blp	
24601	2	0	0	5	6	3	3	22855	30589	10706	12920	22816	22433	22434	0	22435	73466	0	0	CreatureDisplayExtra-24601.blp	
24603	1	1	11	0	2	0	1	77044	62508	72974	77045	77046	77047	63619	0	77048	0	15145	0	CreatureDisplayExtra-24603.blp	
24604	7	0	3	2	4	4	4	35892	34597	3454	40418	34599	35494	34782	34601	34603	0	0	0	CreatureDisplayExtra-24604.blp	
24605	2	0	5	4	2	5	7	0	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24605.blp	
24606	1	0	0	11	5	3	2	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24606.blp	
24607	1	0	2	8	2	2	4	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24607.blp	
24608	1	0	3	10	2	1	3	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24608.blp	
24609	1	0	4	10	0	0	8	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24609.blp	
24610	1	0	0	7	7	4	1	16421	0	0	53384	53385	53386	60446	55147	0	73464	0	0	CreatureDisplayExtra-24610.blp	
24611	1	0	2	4	6	6	1	16421	0	0	53384	53385	53386	60446	55147	0	73464	0	0	CreatureDisplayExtra-24611.blp	
24612	1	0	3	2	1	1	1	16421	0	0	53384	53385	53386	60446	55147	0	73464	0	0	CreatureDisplayExtra-24612.blp	
24613	1	0	4	0	1	0	0	16421	0	0	53384	53385	53386	60446	55147	0	73464	0	0	CreatureDisplayExtra-24613.blp	
24614	1	0	0	0	1	6	8	0	53383	37725	53384	53385	72963	60446	55147	0	73464	0	0	CreatureDisplayExtra-24614.blp	
24615	1	0	0	0	9	0	8	0	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24615.blp	
24616	2	0	3	1	0	5	3	2457	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24616.blp	
24617	2	0	4	2	2	6	2	34429	53383	37725	53384	53385	72963	60446	55147	0	73466	0	0	CreatureDisplayExtra-24617.blp	
24618	2	0	4	4	1	7	5	30055	63327	37725	55448	55645	75451	55650	0	55449	73466	0	0	CreatureDisplayExtra-24618.blp	
24619	1	0	3	9	0	8	4	0	77085	37725	55458	55675	77086	55658	0	55457	73464	23033	0	CreatureDisplayExtra-24619.blp	
24620	2	0	0	1	1	2	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24620.blp	
24621	2	0	3	3	3	2	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24621.blp	
24622	2	0	2	4	2	3	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24622.blp	
24623	2	0	6	6	0	0	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24623.blp	
24624	2	0	1	0	6	0	0	16043	0	37725	53384	53385	53386	60446	55147	0	73466	0	0	CreatureDisplayExtra-24624.blp	
24625	2	0	2	5	9	2	0	16043	0	37725	53384	53385	53386	60446	55147	0	73466	0	0	CreatureDisplayExtra-24625.blp	
24626	2	0	7	6	0	0	0	16043	0	37725	53384	53385	53386	60446	55147	0	73466	0	0	CreatureDisplayExtra-24626.blp	
24627	2	0	5	8	2	0	1	16043	0	37725	53384	53385	53386	60446	55147	0	73466	0	0	CreatureDisplayExtra-24627.blp	
24628	2	0	0	6	2	0	9	0	0	37725	77087	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24628.blp	
24629	1	0	0	3	1	2	1	0	0	37725	77088	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24629.blp	
24630	1	0	2	6	3	8	5	2457	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24630.blp	
24631	1	0	0	9	7	1	7	5677	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24631.blp	
24632	2	0	2	0	5	4	3	0	0	37725	77087	53385	72963	60446	55147	0	73466	0	0	CreatureDisplayExtra-24632.blp	
24633	2	0	8	7	8	3	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24633.blp	
24634	1	0	0	0	0	2	5	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24634.blp	
24635	1	0	2	10	0	1	2	77150	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24635.blp	
24636	2	0	1	0	9	2	0	0	53383	37725	53384	53385	72963	60446	55147	0	73466	0	0	CreatureDisplayExtra-24636.blp	
24637	2	0	12	0	1	0	0	55445	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24637.blp	
24638	2	0	0	4	3	3	9	34429	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24638.blp	
24639	1	0	1	0	4	2	5	16421	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24639.blp	
24640	2	0	2	2	0	6	5	0	53383	37725	53384	53385	72963	60446	0	53388	73466	0	0	CreatureDisplayExtra-24640.blp	
24641	1	0	4	2	9	0	5	0	53383	37725	53384	53385	72963	60446	55147	0	73464	0	0	CreatureDisplayExtra-24641.blp	
24642	1	0	0	11	6	7	6	30055	53383	37725	53384	53385	72963	60446	0	53388	73464	0	0	CreatureDisplayExtra-24642.blp	
24643	9	0	9	0	8	9	5	77097	0	65497	65488	71761	59834	71275	0	0	31738	15076	0	CreatureDisplayExtra-24643.blp	
24644	1	0	3	5	5	5	4	39139	52622	37725	53435	53436	53437	77151	53691	53439	0	26304	0	CreatureDisplayExtra-24644.blp	
24645	1	0	2	8	3	9	2	1170	0	6028	62391	0	62394	62448	0	0	0	0	0	CreatureDisplayExtra-24645.blp	
24646	1	0	0	8	1	5	7	15508	0	37724	2982	2985	2989	2986	51414	2988	0	0	0	CreatureDisplayExtra-24646.blp	
24647	1	0	1	9	1	3	6	15508	0	37724	2982	2985	2989	2986	51414	2988	0	0	0	CreatureDisplayExtra-24647.blp	
24648	1	0	2	6	1	1	2	15508	0	37724	2982	2985	2989	2986	51414	2988	0	0	0	CreatureDisplayExtra-24648.blp	
24649	1	0	4	2	1	0	5	15508	0	37724	2982	2985	2989	2986	51414	2988	0	0	0	CreatureDisplayExtra-24649.blp	
24650	1	0	11	0	0	0	8	0	69449	73008	73009	72991	35648	73012	72180	77153	0	0	0	CreatureDisplayExtra-24650.blp	
24651	1	0	11	0	0	0	8	77155	33761	0	70899	70900	70901	70902	70903	34193	0	0	0	CreatureDisplayExtra-24651.blp	
24652	1	0	11	0	0	0	8	77158	38379	77159	71141	71142	71143	71144	69490	34235	0	0	0	CreatureDisplayExtra-24652.blp	
24653	1	0	1	10	9	0	2	78844	9424	37782	29518	6170	4744	4153	0	29519	0	26304	0	CreatureDisplayExtra-24653.blp	
24655	1	1	1	7	8	2	0	0	0	0	62370	0	62434	62373	0	0	0	0	0	CreatureDisplayExtra-24655.blp	
24656	1	0	3	5	5	1	4	15676	4455	37725	8041	2970	2969	77163	0	43686	0	26304	0	CreatureDisplayExtra-24656.blp	
24657	1	0	0	6	1	8	5	0	0	0	62370	0	62372	62373	0	0	0	0	0	CreatureDisplayExtra-24657.blp	
24658	1	0	2	1	3	4	7	71291	0	13173	6028	9965	9487	14651	0	0	9627	0	0	CreatureDisplayExtra-24658.blp	
24659	1	0	4	3	3	1	7	71291	0	13173	6028	9965	9487	14651	0	0	9627	0	0	CreatureDisplayExtra-24659.blp	
