m_ID	m_modalNextSpell	m_spellClassMask_1	m_spellClassMask_2	m_spellClassMask_3	m_spellClassSet	m_description
12464	0	0	0	0	0	10
12465	0	0	0	0	0	15
12466	0	0	0	0	0	10
12467	0	0	0	0	0	10
12469	0	0	0	0	0	10
12470	0	0	0	0	0	10
12475	0	0	64	0	0	15
12476	0	0	0	0	0	8
12478	0	0	32768	0	0	4
12479	0	0	0	0	0	15
12480	0	0	0	0	0	15
12481	0	0	0	0	0	10
12482	0	0	0	0	0	15
12483	0	2097152	0	0	0	0
12484	0	0	0	0	0	15
12485	0	0	0	0	0	10
12486	0	0	0	0	0	10
12487	0	0	0	0	0	10
12488	0	0	0	0	0	10
12489	0	0	0	0	0	10
12490	0	0	0	0	0	15
12491	0	0	0	0	0	15
12492	0	0	134217728	8	0	4
12493	0	8192	0	0	0	0
12495	0	1024	0	0	0	7
12496	0	1	0	0	0	0
12498	0	0	64	0	0	0
12499	0	0	64	0	0	15
12500	0	0	268435456	0	0	9
12501	0	0	0	0	0	5
12502	0	0	0	268435456	0	5
12503	0	0	0	0	0	5
12504	0	0	0	536870912	0	5
12505	0	0	0	0	0	5
12507	0	0	0	0	0	13
12508	0	0	0	536870912	0	6
12509	0	1	0	0	0	0
12510	0	0	0	0	0	15
12511	0	0	0	0	0	15
12512	0	0	0	0	0	15
12513	0	0	0	0	0	10
12514	0	0	0	0	0	10
12515	0	0	0	0	0	10
12516	0	0	0	0	0	10
12517	0	1	0	0	0	0
12522	0	0	0	0	0	15
12523	0	0	0	0	0	6
12524	0	0	0	0	0	5
12525	0	0	0	0	0	5
12532	0	1573376	0	0	0	0
12533	0	1573376	0	0	0	0
12534	0	1573376	0	0	0	0
12535	0	262144	0	0	0	15
12536	0	1573376	0	0	0	0
12537	0	0	0	0	0	10
12538	0	0	0	0	0	10
12539	0	0	0	0	0	10
12540	0	0	0	0	0	10
12541	0	0	0	2	0	4
12542	0	0	0	0	0	10
12543	0	0	0	0	0	10
12544	0	0	0	0	0	10
12545	0	0	0	0	0	10
12546	0	0	0	0	0	10
12547	0	0	0	0	0	10
12549	0	0	0	0	0	10
12550	0	0	0	0	0	10
12551	0	0	0	0	0	10
12552	0	0	0	0	0	10
12553	0	0	0	0	0	10
12554	0	0	0	0	0	10
12555	0	0	0	0	0	10
12556	0	0	0	0	0	10
12558	0	0	0	0	0	10
12559	0	2	0	0	0	50
12560	0	1	0	0	0	50
12561	0	4	0	0	0	50
12562	0	16	0	0	0	50
12563	0	8	0	0	0	50
12564	0	0	0	0	0	50
12565	0	0	0	128	0	3
12566	0	0	0	0	0	3
12567	0	0	0	0	0	6
12568	0	0	0	0	0	6
12569	0	0	0	0	0	6
12570	0	4194304	0	8	0	3
12571	0	4194304	0	8	0	3
12572	0	0	0	0	0	10
12573	0	0	0	0	0	10
12574	0	0	0	0	0	10
12575	0	0	0	0	0	10
12576	0	0	0	0	0	10
12577	0	0	0	32	0	9
12578	0	0	0	0	0	3
12579	0	0	0	0	0	10
12580	0	0	0	0	0	10
12581	0	0	0	0	0	10
12582	0	0	0	0	0	10
12583	0	0	0	0	0	10
12587	0	0	0	0	0	7
12588	0	0	0	0	0	7
12589	0	0	268435456	0	0	9
12590	0	2	0	0	0	50
12592	0	0	0	0	0	6
12593	0	0	0	0	0	7
12594	0	0	2	0	0	0
12595	0	0	262144	0	0	0
12597	0	4194304	0	0	0	0
12598	0	0	0	0	0	7
12599	0	0	0	0	0	6
12600	0	0	0	0	0	13
12601	0	0	0	0	0	3
12602	0	0	0	0	0	13
12603	0	0	0	0	0	13
12604	0	0	0	0	0	13
12605	0	0	0	0	0	3
12608	0	0	0	0	0	5
12609	0	0	0	0	0	5
12610	0	0	0	0	0	3
12611	0	0	0	0	0	3
12612	0	0	0	0	0	3
12613	0	0	0	0	0	3
12614	0	1073741824	0	0	0	3
12615	0	0	0	0	0	3
12616	0	1073741824	0	0	0	3
12618	0	0	0	0	0	6
12619	0	0	0	0	0	6
12620	0	0	0	0	0	7
12621	0	16	0	0	0	0
12622	0	0	0	0	0	5
12630	0	16	0	0	0	0
12631	0	16	0	0	0	0
12632	0	16	0	0	0	0
12633	0	0	0	0	0	5
12634	0	0	0	0	0	15
12635	0	0	0	0	0	8
12636	0	0	32	1024	0	6
12637	0	0	32	1024	0	6
12638	0	0	0	0	0	4
12639	0	0	0	0	0	4
12640	0	0	0	0	0	50
12641	0	1073741824	0	0	0	15
12642	0	0	0	0	0	11
12643	0	0	0	0	0	5
12644	0	0	0	0	0	5
12645	0	0	0	0	0	5
12646	0	0	0	0	0	7
12647	0	0	0	0	0	7
12648	0	0	0	0	0	7
12649	0	0	0	0	0	7
12650	0	2	0	0	0	7
12651	0	0	0	0	0	7
12652	0	0	0	0	0	7
12653	0	0	0	0	0	10
12654	0	0	0	0	0	10
12655	0	0	0	0	0	8
12656	0	0	0	0	0	15
12657	0	0	0	0	0	7
12658	0	0	268435456	0	0	9
12659	0	0	268435456	0	0	9
12660	0	0	268435456	0	0	9
12661	0	0	0	0	0	10
12664	0	1	0	0	0	0
12666	0	0	0	0	0	9
12667	0	0	0	0	0	9
12668	0	8388608	0	0	0	0
12669	0	1	0	0	0	9
12670	0	0	0	0	0	7
12672	0	1	0	0	0	9
12676	0	0	0	0	0	6
12677	0	0	1048576	0	0	0
12678	0	0	1048576	0	0	0
12681	0	2	0	0	0	10
12683	0	0	32768	0	0	0
12684	0	0	0	0	0	13
12685	0	0	0	16384	0	0
12686	0	0	0	0	0	13
12687	0	0	0	0	0	13
12694	0	0	32768	0	0	0
12695	0	0	0	0	0	5
12696	0	0	0	0	0	5
12697	0	0	0	0	0	5
12698	0	0	0	0	0	5
12699	0	33554432	0	0	0	7
12700	0	33554432	0	0	0	7
12701	0	0	0	0	0	5
12702	0	0	0	0	0	5
12703	0	0	0	0	0	9
12704	0	0	0	0	0	9
12705	0	0	0	0	0	9
12706	0	32	0	0	0	4
12707	0	0	268435456	0	0	9
12708	0	0	268435456	0	0	9
12709	0	0	0	0	0	50
12710	0	0	0	0	0	50
12712	0	0	0	0	0	7
12713	0	0	0	0	0	9
12714	0	0	0	0	0	13
12715	0	134217728	0	0	0	10
12716	0	134217728	0	0	0	10
12717	0	134217728	0	0	0	10
12718	0	0	0	0	0	5
12719	0	0	0	0	0	6
12720	0	0	0	0	0	15
12721	0	0	0	0	0	4
12722	0	0	0	0	0	3
12723	0	0	0	0	0	7
12724	0	0	0	0	0	11
12725	0	0	0	0	0	9
12726	0	0	0	0	0	10
12727	0	0	0	0	0	8
12728	0	0	0	0	0	4
12729	0	0	0	0	0	7
12730	0	512	0	0	0	7
12731	0	0	0	0	0	4
12732	0	0	0	0	0	4
12733	0	0	0	4	0	4
12734	0	0	0	0	0	4
12735	0	0	0	0	0	4
12740	0	0	0	0	0	7
12742	0	0	0	0	0	7
12743	0	0	0	0	0	7
12744	0	0	0	0	0	7
12753	0	0	16	0	0	7
12754	0	0	0	1024	0	6
12759	0	0	32768	0	0	9
12766	0	1	0	0	0	9
12767	0	0	0	0	0	15
12768	0	0	0	0	0	15
12769	0	0	0	0	0	10
12771	0	0	0	0	0	6
12785	0	0	0	0	0	13
12843	0	0	536870912	0	0	4
12844	0	0	0	0	0	15
12848	0	67108864	0	0	0	11
12849	0	0	0	0	0	15
12859	0	0	0	0	0	7
12860	0	0	0	0	0	13
12861	0	64	0	0	0	0
12862	0	64	0	0	0	0
12880	0	1	0	0	0	9
12881	0	0	0	0	0	5
12882	0	0	0	0	0	5
12883	0	0	0	0	0	5
12884	0	0	0	0	0	5
12885	0	0	0	0	0	5
12889	0	0	0	8	0	8
12892	0	0	0	0	0	8
12893	0	0	0	0	0	8
12896	0	0	268435456	0	0	9
12897	0	0	268435456	0	0	9
12901	0	0	0	0	0	9
12902	0	0	0	0	0	6
12903	0	0	0	0	0	9
12904	0	0	0	0	0	5
12905	0	0	0	0	0	9
12906	0	0	0	0	0	9
12907	0	0	268435456	0	0	9
12910	0	0	16384	0	0	4
12911	0	0	0	0	0	3
12912	0	0	0	0	0	6
12913	0	0	67108864	0	0	5
12914	0	0	0	524288	0	0
12915	0	0	0	0	0	10
12916	0	0	0	0	0	11
12922	0	0	0	0	0	6
12924	0	1	0	0	0	9
12926	0	0	0	0	0	3
12927	0	0	0	0	0	8
12928	0	0	0	0	0	10
12929	0	0	0	0	0	10
12930	0	0	0	0	0	10
12936	0	1073741824	256	0	0	3
12937	75	128	0	0	0	9
12944	0	4096	0	0	0	7
12945	0	0	0	16512	0	3
12963	0	1	0	0	0	9
12981	0	0	0	0	0	3
12982	0	67108864	0	0	0	5
12983	0	67108864	0	0	0	5
12984	0	0	67117056	0	0	4
12989	0	0	0	0	0	7
12990	0	0	0	0	0	15
12991	0	0	0	0	0	10
12992	0	0	0	0	0	13
12993	0	0	0	0	0	15
12994	0	0	0	0	0	15
12995	0	0	0	0	0	15
12996	0	1	0	0	0	0
12997	0	0	268435456	0	0	9
12998	0	0	0	0	0	7
12999	0	1	0	0	0	4
13000	0	1073741824	0	0	0	4
13001	0	0	0	0	0	6
13002	0	0	0	32	0	8
13003	0	0	0	1048576	0	7
13004	0	64	0	0	0	0
13005	0	0	0	1048576	0	10
13006	0	-2147483648	4194304	8	0	3
13007	0	1	0	0	0	9
13008	0	0	0	0	0	10
13009	0	0	0	16384	0	15
13010	0	0	0	16384	0	15
13011	0	0	0	0	0	6
13012	0	0	0	0	0	6
13013	0	0	0	0	0	15
13014	0	0	0	0	0	15
13015	0	0	0	0	0	15
13016	0	16777216	0	0	0	4
13017	0	0	0	0	0	15
13018	0	0	0	0	0	10
13019	0	0	0	0	0	15
13020	0	0	0	0	0	15
13022	0	0	0	0	0	11
13023	0	0	0	0	0	5
13024	0	0	0	0	0	5
13025	0	0	0	0	0	5
13026	0	64	0	0	0	0
13039	0	0	0	0	0	9
13040	0	1	0	0	0	0
13042	0	0	0	0	0	7
13043	0	0	0	0	0	8
13047	0	8388608	0	0	0	0
13049	0	8388608	0	0	0	0
13051	0	0	16777216	0	0	0
13057	0	0	16384	0	0	6
13058	0	0	0	0	0	5
13059	0	64	0	0	0	0
13060	0	0	0	0	0	5
13061	0	0	0	0	0	10
13062	0	0	0	0	0	11
13063	0	0	0	0	0	10
13079	0	0	0	0	0	10
13080	0	-1	-1	-1	0	0
13081	0	0	0	0	0	10
13082	75	16384	0	0	0	9
13083	75	0	0	0	0	0
13084	0	1	0	0	0	4
13085	0	0	0	0	0	7
13086	0	0	0	0	0	10
13092	0	0	268435456	0	0	9
13093	0	0	0	0	0	10
13094	0	0	0	0	0	7
13095	0	0	0	2	0	0
13096	0	8388610	0	0	0	0
13097	0	0	64	0	0	0
13098	0	8388610	0	0	0	0
13099	0	8388610	0	0	0	0
13100	0	8388610	0	0	0	0
13101	0	8388610	0	0	0	0
13106	0	8388610	0	0	0	0
13107	0	8388610	0	0	0	0
13108	0	8388608	0	0	0	0
13109	0	67108864	0	8	0	0
13111	0	8388610	0	0	0	0
13112	0	8388610	0	0	0	0
13113	0	33554432	0	0	0	0
13114	0	8388610	0	0	0	0
13115	0	33554432	0	0	0	0
13141	0	0	0	16	0	4
13143	0	0	0	0	0	7
13144	0	128	0	67108864	0	9
13145	0	8	0	0	0	0
13146	0	0	0	0	0	11
13147	0	0	0	0	0	11
13148	0	0	0	0	0	11
13149	0	0	0	0	0	11
13150	0	0	0	0	0	11
13151	0	0	0	524288	0	0
13152	0	0	1	0	0	6
13153	0	0	1	0	0	6
13154	0	0	0	32768	0	15
13155	0	1	0	0	0	52
13156	0	2	0	0	0	52
13157	0	4	0	0	0	52
13158	0	8	0	0	0	52
13159	0	16	0	0	0	52
13160	0	32	0	0	0	52
13161	0	1	0	0	0	52
13162	0	1	0	0	0	52
13163	0	1	0	0	0	52
13164	0	1	0	0	0	52
13165	0	0	0	0	0	52
13166	0	0	0	0	0	52
13167	0	0	0	0	0	52
13168	0	0	0	0	0	52
13169	0	8388736	0	0	0	52
13170	0	8388864	0	0	0	52
13171	0	0	0	0	0	52
13172	0	0	0	0	0	52
13173	0	0	0	0	0	52
13174	0	0	0	0	0	52
13175	0	0	0	0	0	52
13176	0	8388610	0	0	0	0
13177	0	0	262144	0	0	15
13178	0	0	0	0	0	52
13179	0	0	0	0	0	6
13180	0	536870912	0	0	0	52
13181	0	8388610	0	0	0	0
13182	0	8388610	0	0	0	0
13183	0	536870912	0	0	0	52
13184	0	0	0	0	1024	5
13185	0	8388610	0	0	0	0
13186	0	0	64	0	0	52
13187	0	0	0	4	0	52
13188	0	0	0	0	0	52
13189	0	0	0	0	0	52
13190	0	0	0	0	0	52
13191	0	0	0	0	0	52
13192	0	0	0	0	0	52
13193	0	0	0	0	0	52
13194	0	0	0	0	0	52
13195	0	0	0	0	0	52
13196	0	0	0	0	0	52
13197	0	0	0	0	0	52
13198	0	536870912	0	0	0	52
13199	0	0	0	0	0	52
13200	0	0	0	0	0	52
13201	0	0	0	0	0	52
13202	0	0	0	0	0	52
13203	0	0	0	0	0	52
13204	0	0	0	0	0	52
13205	0	0	0	4	0	52
13206	0	0	0	0	0	52
13207	0	0	0	0	0	52
13208	0	0	0	0	0	52
13209	0	0	0	0	0	52
13211	0	4194304	0	0	0	8
13212	0	0	0	0	0	52
13213	0	0	0	0	0	52
13214	0	0	0	0	0	52
13215	0	0	0	0	0	52
13217	0	0	0	0	0	8
13218	0	0	512	0	0	52
13219	0	262144	0	0	0	4
13220	0	0	0	0	0	4
13224	0	131072	0	0	0	7
13227	0	2097152	0	0	0	4
13228	0	0	0	0	0	7
13229	0	0	2097152	0	0	11
13230	0	536903680	0	0	0	11
13231	0	0	0	0	0	11
13232	0	67108864	0	0	0	11
13233	0	0	0	0	0	11
13235	0	0	0	0	4	10
13239	0	0	0	0	0	52
13240	0	0	0	0	0	52
13241	0	0	0	0	0	52
13242	0	0	0	0	0	52
13244	0	0	0	0	0	52
13249	0	-2147483648	4194304	8	0	0
13251	0	0	0	0	0	52
13253	0	0	0	0	0	6
13254	0	4194816	0	0	0	52
13255	0	0	0	0	0	3
13256	0	64	0	0	0	52
13257	0	1088	0	0	0	52
13258	0	4160	0	0	0	52
13259	0	2112	0	0	0	52
13260	0	0	0	0	0	52
13261	0	128	0	0	0	52
13262	0	0	0	0	0	52
13263	0	0	0	0	0	52
13264	0	0	0	0	0	52
13265	0	0	0	0	0	52
13266	0	8388610	0	0	0	0
13267	0	8388610	0	0	0	0
13268	0	8388610	0	0	0	0
13269	0	8388864	0	0	0	52
13270	0	0	2	0	0	8
13271	0	0	4	0	0	8
13272	0	4194304	0	0	0	4
13273	0	0	0	0	0	52
13274	0	0	0	0	0	52
13277	0	4096	0	0	0	52
13282	0	0	0	0	0	52
13283	0	0	0	0	0	52
13284	0	1	0	0	0	9
13286	0	64	0	0	0	5
13287	0	-1	-1	-1	0	0
13288	0	0	0	0	0	3
13289	0	0	0	0	0	4
13290	0	0	0	0	0	5
13291	0	0	0	0	0	6
13292	0	0	0	0	0	7
13293	0	0	0	0	0	8
13294	0	0	0	0	0	9
13295	0	0	0	0	0	10
13296	0	0	0	0	0	11
13297	0	0	0	0	0	15
13298	0	1	0	0	0	9
13299	0	8192	0	0	0	4
13300	0	0	0	0	0	10
13301	0	0	1	8	0	3
13302	0	0	0	0	0	10
13303	0	1	0	0	0	4
13311	0	0	0	0	0	15
13312	0	0	0	0	0	15
13313	0	0	0	0	0	15
13314	0	0	0	0	0	15
13315	0	0	1073741824	0	0	0
13317	0	0	0	0	0	15
13318	0	134217728	0	8	0	0
13319	0	0	0	0	0	7
13320	0	134217728	0	8	0	0
13321	0	0	0	0	0	7
13322	0	0	1073741824	0	0	0
13323	0	0	0	0	0	7
13324	0	0	0	0	0	7
13325	0	0	0	0	0	7
13326	0	0	0	0	0	7
13327	0	4096	0	0	0	0
13328	0	0	0	0	0	9
13329	0	0	0	33554432	0	0
13330	0	0	0	0	0	9
13331	0	0	0	0	0	9
13332	0	0	0	0	0	3
13333	0	0	0	0	0	3
13334	0	0	0	0	0	10
13335	0	0	0	0	0	10
13336	0	0	0	0	0	10
13337	0	134217728	0	8	0	0
13338	0	0	1073741824	0	0	0
13339	0	0	0	0	0	10
13340	0	134217728	0	8	0	0
13341	0	0	0	0	0	10
13342	0	1	0	0	0	9
13343	0	0	0	0	0	10
13345	0	0	0	0	0	6
13346	0	0	0	0	0	6
13347	0	0	0	0	0	6
13348	0	0	0	8388608	0	6
13349	0	0	0	0	0	6
13350	0	0	0	0	0	6
13351	0	134217728	0	8	0	0
13352	0	0	0	0	0	6
13353	0	0	0	0	0	6
13355	0	134217728	0	8	0	0
13356	0	0	0	0	0	7
13357	0	0	0	0	0	8
13358	0	0	0	0	0	11
13359	0	0	32768	0	0	3
13360	0	0	0	0	0	11
13361	0	0	0	0	0	11
13362	0	0	0	0	0	11
13363	0	0	0	0	0	7
13364	0	0	0	0	0	11
13365	0	0	0	0	0	7
13366	0	0	0	0	0	11
13367	0	0	0	0	0	7
13370	0	0	0	0	0	5
13371	0	4096	0	0	0	0
13372	0	0	0	0	0	5
13373	0	0	1073741824	0	0	0
13374	0	0	0	0	0	4
13375	0	0	0	33554432	0	0
13376	0	0	0	0	0	4
13377	0	0	0	0	0	4
13378	0	134217728	0	8	0	0
13379	0	0	0	0	0	4
13380	0	0	1073741824	0	0	0
13381	0	0	0	0	0	7
13383	0	0	0	0	0	3
13384	0	0	0	0	0	3
13385	0	0	0	8388608	0	6
13386	0	8388608	0	0	0	0
13388	0	4096	32784	512	0	5
13389	0	32	0	0	0	3
13390	0	0	32768	0	0	4
13391	0	4194304	0	0	0	6
13392	0	0	0	0	0	9
13393	0	0	0	0	0	3
13395	0	64	0	0	0	5
13396	0	0	0	0	0	3
13397	0	0	0	0	0	10
13398	0	8388608	0	0	0	0
13399	0	1	0	0	0	0
13400	0	64	0	0	0	5
13401	0	8388608	0	0	0	0
13402	0	8388608	0	0	0	0
13404	0	0	0	32	0	4
13411	0	0	0	0	0	9
13412	0	0	0	0	0	4
13421	0	1	0	0	0	4
13422	0	0	0	0	0	53
13423	0	4	0	0	0	53
13424	0	8388616	0	0	0	53
13425	0	16	0	1	0	53
13426	0	1024	0	0	0	53
13427	0	1	0	0	0	53
13428	0	2	0	0	0	53
13429	0	0	8388608	0	0	7
13430	0	0	0	256	0	7
13431	0	0	8388608	0	0	7
13432	0	128	0	0	0	7
13433	0	128	0	0	0	7
13434	0	33554432	0	0	0	15
13435	0	33554432	0	0	0	15
13436	0	0	0	0	0	11
13437	0	0	0	0	0	11
13438	0	0	0	0	0	7
13440	0	0	0	0	0	7
13441	0	8388610	0	0	0	0
13442	0	0	0	0	0	15
13443	0	0	0	0	0	11
13444	0	0	0	0	0	11
13445	0	2048	0	0	0	6
13446	0	0	1073741824	0	0	0
13452	0	1	0	0	0	54
13453	0	2	0	0	0	54
13454	0	4	0	0	0	54
13455	0	8	0	0	0	54
13456	0	16	0	0	0	54
13457	0	32	0	0	0	54
13458	0	0	0	0	0	54
13459	0	0	0	0	0	54
13460	0	0	0	0	0	54
13463	0	0	536870912	0	0	10
13469	0	0	0	0	0	54
13470	0	0	0	0	0	54
13472	0	0	0	0	0	54
13473	0	0	0	0	0	54
13474	0	0	0	0	0	54
13475	0	0	0	0	0	54
13476	0	0	0	0	0	54
13477	0	0	0	0	0	54
13478	0	0	0	0	0	54
13479	0	64	0	0	0	53
13481	0	0	0	0	0	15
13482	0	0	0	64	0	8
13486	0	64	0	0	0	53
13487	0	512	0	0	0	53
13489	0	0	0	0	0	8
13490	0	2097152	0	0	0	0
13491	0	1573376	0	0	0	3
13492	0	268437504	0	0	0	6
13495	0	0	0	0	0	3
13498	0	0	0	0	0	8
13499	0	0	0	0	0	8
13500	0	0	0	0	0	8
13501	0	0	0	0	0	8
13502	0	0	0	0	0	53
13507	0	0	0	524288	0	5
13514	0	0	0	262144	0	3
13515	0	0	0	64	0	4
13518	0	0	0	0	0	53
13519	0	0	0	0	0	53
13523	0	0	0	0	0	11
13524	0	0	0	0	0	3
13525	0	131072	0	0	0	3
13526	0	0	0	0	0	7
13527	0	0	0	0	0	7
13528	0	0	0	0	0	7
13529	0	0	0	0	0	7
13530	0	32768	0	0	0	7
13531	0	0	0	0	0	7
13532	0	0	0	0	0	7
13533	0	0	0	0	0	7
13534	0	256	0	0	0	7
13535	0	512	0	0	0	7
13536	0	0	0	32	0	7
13537	0	0	0	32	0	7
13538	0	0	0	0	0	7
13539	0	0	0	16	0	7
13541	0	0	0	32	0	7
13542	0	0	0	32	0	7
13543	0	0	0	32	0	7
13545	0	131072	0	0	0	3
13546	0	0	0	0	0	3
13547	0	-2147483648	2048	0	0	7
13548	0	33554432	0	0	0	15
13549	0	65536	0	0	0	7
13550	0	131072	0	0	0	7
13551	0	16384	0	0	0	7
13552	0	0	0	0	0	7
13553	0	1073741824	2048	0	0	7
13554	0	0	10240	0	0	7
13556	0	0	512	0	0	7
13557	0	0	512	0	0	7
13558	0	0	512	0	0	7
13564	0	0	0	16777216	0	7
13565	0	0	0	0	0	7
13566	0	0	0	0	0	7
13567	0	0	268435456	0	0	0
13570	0	0	0	0	0	7
13571	0	0	0	16777216	0	7
13572	0	8388610	0	0	0	0
13573	0	33554432	0	0	0	0
13574	0	0	0	0	0	7
13586	0	8519680	0	0	0	8
13587	0	8388612	0	0	0	8
13588	0	8388864	536870912	0	0	8
13589	0	128	0	0	0	9
13590	0	1573376	0	0	0	3
13591	0	0	0	66	0	6
13593	0	0	0	0	0	5
13594	0	0	131072	0	0	5
13595	0	0	0	0	0	5
13596	0	0	0	0	0	5
13597	0	0	0	0	0	5
13598	0	0	0	0	0	5
13599	0	0	0	0	0	5
13600	0	0	0	0	0	5
13601	0	0	0	0	0	5
13602	0	0	0	0	0	5
13603	0	0	0	0	0	5
13604	0	0	0	0	0	5
13605	0	0	0	0	0	5
13606	0	0	0	0	0	5
13607	0	0	0	0	0	5
13608	0	0	0	0	0	5
13609	0	0	0	0	0	5
13610	0	0	0	0	0	5
13611	0	0	0	0	0	5
13612	0	0	0	0	0	5
13613	0	0	0	0	0	5
13631	0	0	0	0	0	4
13632	0	0	0	0	0	4
13633	0	0	256	256	0	4
13637	0	0	0	268435456	0	11
13638	0	0	0	8192	0	5
13639	0	0	268435456	0	0	5
13640	0	0	0	0	0	5
13641	0	0	0	2048	0	5
13643	0	0	0	0	0	5
13644	0	0	0	0	4096	5
13645	0	8	0	0	0	5
13648	0	2	0	0	0	5
13649	0	16384	0	0	0	5
13650	0	0	0	0	0	5
13651	0	1024	0	0	0	5
13652	0	0	2	0	0	5
13653	0	64	0	0	0	5
13654	0	0	0	0	0	5
13655	0	0	128	0	0	5
13656	0	0	134217728	0	0	5
13657	0	0	262144	0	0	5
13658	0	0	524288	0	0	5
13659	0	2048	0	0	0	5
13660	0	0	0	0	0	57
13661	0	0	1024	0	0	5
13662	0	0	0	0	0	5
13663	0	0	0	-2147483648	0	5
13664	0	0	0	0	0	57
13665	0	2064	0	0	0	57
13666	0	536879104	0	0	0	5
13667	0	67117056	0	0	0	5
13668	0	268443648	0	0	0	5
13669	0	134225920	0	0	0	5
13670	0	0	0	0	0	57
13674	0	0	4	0	0	57
13675	0	0	0	0	0	57
13676	0	0	1024	0	0	57
13677	0	0	0	32	0	5
13678	0	0	0	32768	0	5
13679	0	0	0	0	0	5
13681	0	0	0	2097664	0	5
13682	0	33024	0	512	0	5
13683	0	4198656	0	0	0	5
13684	0	-2147483392	0	2560	0	5
13685	0	4352	512	512	0	5
13686	0	0	0	0	0	5
13687	0	4128	0	0	0	5
13688	0	4096	0	0	0	5
13689	0	0	0	512	0	5
13690	0	0	128	512	0	5
13691	0	256	0	516	0	5
13692	0	0	0	0	0	5
13693	0	0	0	0	0	5
13694	0	0	0	0	0	5
13695	0	0	0	0	0	5
13696	0	0	0	0	0	5
13697	0	0	0	0	0	5
13698	0	0	0	0	0	5
13699	0	0	0	0	0	5
13700	0	8192	0	0	0	57
13703	0	32768	0	0	0	4
13743	0	33554432	0	0	0	0
13744	0	33554432	0	0	0	0
13751	0	0	16384	0	0	6
13752	0	0	0	8	0	5
13754	0	0	131072	0	0	5
13764	0	0	0	0	0	5
13765	0	8	0	0	0	5
13768	0	2048	0	0	0	0
13772	0	0	0	0	0	5
13773	0	0	512	0	0	8
13774	0	0	0	0	0	8
13775	0	0	0	0	0	5
13778	0	2101248	0	0	0	5
13779	0	8388608	0	0	0	5
13783	0	0	0	0	0	11
13784	0	0	0	0	0	53
13785	0	1	0	0	0	0
13786	0	0	32768	0	0	0
13791	0	8	0	0	0	0
13792	0	33554432	0	0	0	10
13793	0	0	0	0	0	3
13794	0	0	0	0	0	10
13795	0	0	0	0	0	10
13796	0	0	512	0	0	8
13797	0	0	0	0	0	8
13798	0	0	0	0	4	10
13805	0	0	0	0	0	15
13807	0	8	0	0	0	0
13808	0	0	0	0	0	15
13809	0	0	0	0	0	15
13810	0	2048	0	0	0	10
13811	0	0	0	0	0	10
13813	0	0	0	0	0	15
13814	0	0	0	0	0	10
13816	0	0	0	0	0	15
13817	0	0	0	0	0	13
13818	0	0	0	0	0	13
13819	0	0	0	0	0	13
13820	0	0	0	0	0	13
13821	0	0	0	0	0	13
13822	0	0	0	0	0	13
13823	0	0	0	0	0	13
13825	0	0	0	0	0	13
13827	0	0	0	0	0	13
13828	0	0	0	0	0	13
13830	0	0	0	0	0	13
13831	0	0	0	0	0	13
13832	0	-2147483648	0	0	0	3
13833	0	0	0	0	0	13
13834	0	0	0	0	0	13
13835	0	0	0	0	0	13
13836	0	0	0	0	0	13
13837	0	0	0	0	0	13
13838	0	0	0	0	0	13
13839	0	0	0	0	0	7
13840	0	0	0	0	0	7
13841	0	0	0	0	0	7
13842	0	0	0	0	0	7
13843	0	0	0	0	0	7
13844	0	0	0	0	0	9
13845	0	0	0	0	0	7
13846	0	0	1073741824	0	0	7
13848	0	0	0	0	0	7
13849	0	0	0	0	0	10
13850	0	0	0	0	0	10
13851	0	0	0	0	0	10
13860	0	0	0	0	0	11
13861	0	0	0	0	0	11
13862	0	0	0	0	0	10
13863	0	0	0	0	0	10
13864	0	0	0	0	0	7
13866	0	0	0	0	0	7
13867	0	0	0	0	0	11
13868	0	0	0	0	0	11
13869	0	0	0	0	0	5
13870	0	0	0	0	0	5
13871	0	0	0	0	0	3
13872	0	0	0	0	0	7
13873	0	0	0	0	0	3
13874	0	0	0	0	0	11
13875	0	0	0	0	0	4
13876	0	0	0	0	0	10
13877	0	0	0	0	0	10
13879	0	0	0	0	0	10
13880	0	0	0	0	0	10
13881	0	0	0	0	0	10
13882	0	0	0	0	0	11
13883	0	0	0	0	0	10
13884	0	0	0	0	0	10
13885	0	0	0	0	0	11
13886	0	0	0	0	0	6
13887	0	0	0	0	0	6
13888	0	0	0	0	0	6
13889	0	0	0	0	0	7
13890	0	0	0	0	0	6
13891	0	0	0	0	0	6
13892	0	0	0	0	0	8
13893	0	0	0	0	0	4
13894	0	0	0	0	0	7
13895	0	0	0	0	0	8
13896	0	0	0	0	0	8
13898	0	0	0	0	0	11
13899	0	0	0	0	0	8
13900	0	0	0	0	0	11
13902	0	0	0	0	0	11
13903	0	0	0	0	0	11
13904	0	0	0	0	0	5
13905	0	0	0	0	0	4
13906	0	0	0	0	0	4
13907	0	0	0	0	0	4
13908	0	0	0	0	0	4
13909	0	0	0	33554432	0	0
13911	0	0	0	0	0	9
13927	0	0	0	0	0	4
13932	0	-1	-1	-1	0	0
13933	0	0	0	0	0	7
13934	0	0	0	0	0	10
13935	0	0	0	0	0	15
13972	0	0	0	0	0	7
13974	0	0	0	0	0	7
13975	0	0	0	0	0	7
13976	0	8	0	0	0	7
13977	0	0	0	0	0	7
13978	0	0	0	0	0	7
